# PEG_HSP
# Upscaled from ../surface/PEG/HSP.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.522000,  1.108461
  0.524000,  1.100985
  0.526000,  1.094866
  0.528000,  1.090117
  0.530000,  1.087393
  0.532000,  1.087255
  0.534000,  1.081511
  0.536000,  1.079191
  0.538000,  1.079738
  0.540000,  1.075929
  0.542000,  1.071507
  0.544000,  1.072045
  0.546000,  1.075770
  0.548000,  1.079416
  0.550000,  1.082027
  0.552000,  1.083770
  0.554000,  1.084648
  0.556000,  1.086554
  0.558000,  1.090078
  0.560000,  1.093328
  0.562000,  1.098125
  0.564000,  1.101428
  0.566000,  1.104282
  0.568000,  1.106275
  0.570000,  1.109936
  0.572000,  1.114068
  0.574000,  1.116406
  0.576000,  1.118144
  0.578000,  1.124077
  0.580000,  1.130142
  0.582000,  1.133852
  0.584000,  1.135208
  0.586000,  1.139074
  0.588000,  1.141736
  0.590000,  1.144490
  0.592000,  1.146237
  0.594000,  1.148739
  0.596000,  1.146704
  0.598000,  1.141940
  0.600000,  1.135792
  0.602000,  1.130872
  0.604000,  1.127305
  0.606000,  1.124505
  0.608000,  1.115152
  0.610000,  1.106202
  0.612000,  1.094163
  0.614000,  1.081381
  0.616000,  1.071821
  0.618000,  1.062377
  0.620000,  1.051891
  0.622000,  1.038169
  0.624000,  1.025021
  0.626000,  1.012563
  0.628000,  0.999477
  0.630000,  0.983878
  0.632000,  0.971658
  0.634000,  0.963555
  0.636000,  0.954298
  0.638000,  0.942504
  0.640000,  0.930420
  0.642000,  0.915399
  0.644000,  0.897475
  0.646000,  0.879998
  0.648000,  0.863931
  0.650000,  0.849534
  0.652000,  0.829724
  0.654000,  0.808824
  0.656000,  0.788564
  0.658000,  0.768298
  0.660000,  0.744378
  0.662000,  0.720470
  0.664000,  0.694096
  0.666000,  0.669631
  0.668000,  0.645733
  0.670000,  0.620522
  0.672000,  0.598809
  0.674000,  0.577713
  0.676000,  0.555912
  0.678000,  0.531690
  0.680000,  0.511708
  0.682000,  0.490467
  0.684000,  0.470795
  0.686000,  0.450439
  0.688000,  0.429110
  0.690000,  0.408305
  0.692000,  0.391322
  0.694000,  0.371082
  0.696000,  0.345736
  0.698000,  0.322909
  0.700000,  0.301481
  0.702000,  0.280565
  0.704000,  0.256887
  0.706000,  0.235166
  0.708000,  0.212745
  0.710000,  0.191652
  0.712000,  0.171378
  0.714000,  0.150260
  0.716000,  0.127916
  0.718000,  0.104685
  0.720000,  0.085440
  0.722000,  0.064337
  0.724000,  0.041302
  0.726000,  0.016171
  0.728000, -0.008381
  0.730000, -0.033289
  0.732000, -0.058046
  0.734000, -0.078221
  0.736000, -0.098655
  0.738000, -0.118672
  0.740000, -0.137770
  0.742000, -0.154127
  0.744000, -0.172798
  0.746000, -0.190256
  0.748000, -0.205831
  0.750000, -0.221813
  0.752000, -0.237039
  0.754000, -0.249654
  0.756000, -0.261317
  0.758000, -0.271416
  0.760000, -0.280218
  0.762000, -0.289869
  0.764000, -0.299824
  0.766000, -0.309464
  0.768000, -0.317025
  0.770000, -0.323994
  0.772000, -0.331285
  0.774000, -0.339336
  0.776000, -0.347647
  0.778000, -0.355598
  0.780000, -0.363672
  0.782000, -0.373840
  0.784000, -0.382519
  0.786000, -0.388497
  0.788000, -0.395001
  0.790000, -0.400887
  0.792000, -0.408500
  0.794000, -0.414298
  0.796000, -0.420686
  0.798000, -0.428146
  0.800000, -0.434077
  0.802000, -0.436700
  0.804000, -0.439376
  0.806000, -0.445044
  0.808000, -0.450436
  0.810000, -0.457446
  0.812000, -0.463090
  0.814000, -0.468530
  0.816000, -0.472345
  0.818000, -0.479645
  0.820000, -0.486698
  0.822000, -0.493049
  0.824000, -0.499611
  0.826000, -0.502549
  0.828000, -0.500851
  0.830000, -0.500775
  0.832000, -0.499911
  0.834000, -0.501068
  0.836000, -0.504061
  0.838000, -0.507675
  0.840000, -0.510506
  0.842000, -0.513953
  0.844000, -0.515493
  0.846000, -0.516746
  0.848000, -0.515150
  0.850000, -0.511432
  0.852000, -0.508616
  0.854000, -0.505095
  0.856000, -0.502092
  0.858000, -0.499173
  0.860000, -0.494732
  0.862000, -0.489725
  0.864000, -0.483769
  0.866000, -0.475419
  0.868000, -0.469244
  0.870000, -0.464949
  0.872000, -0.457512
  0.874000, -0.453679
  0.876000, -0.449397
  0.878000, -0.444414
  0.880000, -0.437082
  0.882000, -0.430001
  0.884000, -0.422819
  0.886000, -0.416004
  0.888000, -0.411439
  0.890000, -0.405632
  0.892000, -0.399941
  0.894000, -0.392911
  0.896000, -0.385910
  0.898000, -0.378338
  0.900000, -0.372474
  0.902000, -0.366271
  0.904000, -0.360679
  0.906000, -0.355805
  0.908000, -0.349730
  0.910000, -0.345399
  0.912000, -0.337269
  0.914000, -0.329172
  0.916000, -0.320152
  0.918000, -0.312058
  0.920000, -0.305324
  0.922000, -0.297613
  0.924000, -0.290171
  0.926000, -0.281497
  0.928000, -0.272408
  0.930000, -0.267378
  0.932000, -0.263194
  0.934000, -0.260323
  0.936000, -0.256486
  0.938000, -0.250508
  0.940000, -0.242705
  0.942000, -0.237642
  0.944000, -0.236009
  0.946000, -0.235567
  0.948000, -0.234619
  0.950000, -0.233472
  0.952000, -0.231279
  0.954000, -0.228612
  0.956000, -0.227224
  0.958000, -0.227580
  0.960000, -0.227448
  0.962000, -0.227507
  0.964000, -0.227209
  0.966000, -0.226194
  0.968000, -0.221075
  0.970000, -0.215579
  0.972000, -0.210887
  0.974000, -0.207905
  0.976000, -0.205362
  0.978000, -0.204466
  0.980000, -0.203115
  0.982000, -0.201275
  0.984000, -0.197383
  0.986000, -0.195047
  0.988000, -0.193373
  0.990000, -0.192128
  0.992000, -0.191990
  0.994000, -0.192264
  0.996000, -0.191361
  0.998000, -0.191683
  1.000000, -0.193123
  1.002000, -0.194479
  1.004000, -0.195226
  1.006000, -0.195058
  1.008000, -0.191029
  1.010000, -0.188344
  1.012000, -0.186246
  1.014000, -0.184856
  1.016000, -0.181617
  1.018000, -0.178768
  1.020000, -0.174201
  1.022000, -0.171651
  1.024000, -0.170109
  1.026000, -0.167463
  1.028000, -0.165095
  1.030000, -0.163780
  1.032000, -0.163997
  1.034000, -0.163688
  1.036000, -0.162739
  1.038000, -0.161369
  1.040000, -0.160638
  1.042000, -0.159790
  1.044000, -0.159242
  1.046000, -0.158211
  1.048000, -0.157817
  1.050000, -0.158094
  1.052000, -0.157145
  1.054000, -0.154975
  1.056000, -0.151997
  1.058000, -0.149157
  1.060000, -0.147907
  1.062000, -0.149244
  1.064000, -0.149773
  1.066000, -0.150456
  1.068000, -0.149713
  1.070000, -0.147629
  1.072000, -0.144922
  1.074000, -0.142693
  1.076000, -0.139939
  1.078000, -0.137425
  1.080000, -0.137180
  1.082000, -0.135243
  1.084000, -0.133450
  1.086000, -0.132831
  1.088000, -0.132261
  1.090000, -0.130264
  1.092000, -0.126755
  1.094000, -0.122286
  1.096000, -0.119521
  1.098000, -0.116855
  1.100000, -0.114054
  1.102000, -0.109841
  1.104000, -0.104744
  1.106000, -0.098748
  1.108000, -0.094375
  1.110000, -0.090746
  1.112000, -0.088082
  1.114000, -0.086860
  1.116000, -0.086592
  1.118000, -0.085724
  1.120000, -0.084921
  1.122000, -0.082845
  1.124000, -0.079691
  1.126000, -0.078297
  1.128000, -0.077460
  1.130000, -0.077098
  1.132000, -0.078062
  1.134000, -0.078893
  1.136000, -0.079096
  1.138000, -0.078886
  1.140000, -0.079719
  1.142000, -0.081757
  1.144000, -0.085097
  1.146000, -0.088785
  1.148000, -0.092677
  1.150000, -0.094489
  1.152000, -0.097289
  1.154000, -0.101983
  1.156000, -0.106701
  1.158000, -0.111480
  1.160000, -0.112718
  1.162000, -0.112359
  1.164000, -0.111688
  1.166000, -0.110205
  1.168000, -0.111081
  1.170000, -0.112937
  1.172000, -0.114340
  1.174000, -0.115670
  1.176000, -0.116422
  1.178000, -0.117480
  1.180000, -0.116793
  1.182000, -0.116403
  1.184000, -0.114362
  1.186000, -0.112222
  1.188000, -0.109968
  1.190000, -0.108132
  1.192000, -0.106444
  1.194000, -0.103333
  1.196000, -0.100234
  1.198000, -0.096192
  1.200000, -0.091358
  1.202000, -0.086504
  1.204000, -0.083623
  1.206000, -0.079557
  1.208000, -0.078162
  1.210000, -0.077772
  1.212000, -0.077126
  1.214000, -0.075635
  1.216000, -0.072910
  1.218000, -0.069507
  1.220000, -0.066401
  1.222000, -0.064264
  1.224000, -0.063085
  1.226000, -0.061776
  1.228000, -0.059779
  1.230000, -0.057461
  1.232000, -0.054700
  1.234000, -0.051918
  1.236000, -0.049337
  1.238000, -0.045888
  1.240000, -0.042864
  1.242000, -0.039655
  1.244000, -0.036956
  1.246000, -0.033709
  1.248000, -0.028101
  1.250000, -0.022306
  1.252000, -0.017746
  1.254000, -0.014698
  1.256000, -0.012450
  1.258000, -0.010205
  1.260000, -0.006392
  1.262000, -0.002099
  1.264000,  0.001124
  1.266000,  0.002684
  1.268000,  0.003887
  1.270000,  0.005662
  1.272000,  0.008257
  1.274000,  0.013128
  1.276000,  0.017218
  1.278000,  0.019814
  1.280000,  0.022232
  1.282000,  0.023825
  1.284000,  0.025848
  1.286000,  0.027411
  1.288000,  0.028213
  1.290000,  0.028910
  1.292000,  0.028127
  1.294000,  0.028043
  1.296000,  0.027776
  1.298000,  0.027333
  1.300000,  0.026817
  1.302000,  0.027052
  1.304000,  0.027200
  1.306000,  0.028481
  1.308000,  0.029508
  1.310000,  0.030260
  1.312000,  0.029814
  1.314000,  0.029183
  1.316000,  0.028623
  1.318000,  0.028712
  1.320000,  0.029174
  1.322000,  0.029396
  1.324000,  0.029567
  1.326000,  0.028678
  1.328000,  0.027803
  1.330000,  0.026749
  1.332000,  0.026118
  1.334000,  0.025678
  1.336000,  0.024084
  1.338000,  0.022256
  1.340000,  0.020595
  1.342000,  0.020234
  1.344000,  0.020078
  1.346000,  0.019086
  1.348000,  0.017181
  1.350000,  0.016528
  1.352000,  0.016574
  1.354000,  0.017820
  1.356000,  0.018299
  1.358000,  0.017967
  1.360000,  0.018131
  1.362000,  0.018626
  1.364000,  0.018637
  1.366000,  0.018028
  1.368000,  0.017216
  1.370000,  0.017441
  1.372000,  0.018724
  1.374000,  0.019869
  1.376000,  0.020412
  1.378000,  0.021000
  1.380000,  0.023713
  1.382000,  0.025830
  1.384000,  0.027604
  1.386000,  0.028865
  1.388000,  0.029634
  1.390000,  0.031899
  1.392000,  0.033015
  1.394000,  0.033143
  1.396000,  0.031415
  1.398000,  0.029691
  1.400000,  0.029020
  1.402000,  0.029098
  1.404000,  0.030304
  1.406000,  0.031666
  1.408000,  0.032645
  1.410000,  0.033272
  1.412000,  0.033050
  1.414000,  0.033328
  1.416000,  0.034570
  1.418000,  0.036433
  1.420000,  0.037015
  1.422000,  0.035790
  1.424000,  0.033795
  1.426000,  0.033111
  1.428000,  0.033687
  1.430000,  0.034425
  1.432000,  0.033521
  1.434000,  0.032794
  1.436000,  0.032262
  1.438000,  0.033028
  1.440000,  0.034613
  1.442000,  0.035944
  1.444000,  0.037388
  1.446000,  0.037672
  1.448000,  0.037283
  1.450000,  0.036509
  1.452000,  0.036123
  1.454000,  0.036325
  1.456000,  0.036178
  1.458000,  0.035857
  1.460000,  0.034184
  1.462000,  0.031818
  1.464000,  0.029323
  1.466000,  0.027309
  1.468000,  0.026267
  1.470000,  0.025005
  1.472000,  0.023325
  1.474000,  0.021087
  1.476000,  0.018258
  1.478000,  0.015275
  1.480000,  0.012142
  1.482000,  0.009717
  1.484000,  0.008100
  1.486000,  0.006741
  1.488000,  0.005296
  1.490000,  0.003549
  1.492000,  0.001763
  1.494000,  0.000697
  1.496000,  0.000060
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
