# PEG_CHOL
# Upscaled from ../surface/PEG/CHOL.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 63.338977
  0.004000, 62.748624
  0.008000, 62.157644
  0.012000, 61.563823
  0.016000, 60.948119
  0.020000, 60.309895
  0.024000, 59.686893
  0.028000, 59.089914
  0.032000, 58.507788
  0.036000, 57.939718
  0.040000, 57.354222
  0.044000, 56.784177
  0.048000, 56.210549
  0.052000, 55.646066
  0.056000, 55.071304
  0.060000, 54.505097
  0.064000, 53.946622
  0.068000, 53.392113
  0.072000, 52.837967
  0.076000, 52.281082
  0.080000, 51.726200
  0.084000, 51.198229
  0.088000, 50.684347
  0.092000, 50.155186
  0.096000, 49.644522
  0.100000, 49.122649
  0.104000, 48.616419
  0.108000, 48.120747
  0.112000, 47.639930
  0.116000, 47.150941
  0.120000, 46.652667
  0.124000, 46.161454
  0.128000, 45.663151
  0.132000, 45.159599
  0.136000, 44.661765
  0.140000, 44.147081
  0.144000, 43.626808
  0.148000, 43.094419
  0.152000, 42.540751
  0.156000, 41.970286
  0.160000, 41.382348
  0.164000, 40.768466
  0.168000, 40.138510
  0.172000, 39.487653
  0.176000, 38.843669
  0.180000, 38.205244
  0.184000, 37.579344
  0.188000, 36.976102
  0.192000, 36.389852
  0.196000, 35.802530
  0.200000, 35.220696
  0.204000, 34.648705
  0.208000, 34.095492
  0.212000, 33.576493
  0.216000, 33.058160
  0.220000, 32.550434
  0.224000, 32.060324
  0.228000, 31.576912
  0.232000, 31.109888
  0.236000, 30.636434
  0.240000, 30.174047
  0.244000, 29.714656
  0.248000, 29.257501
  0.252000, 28.815293
  0.256000, 28.375175
  0.260000, 27.938514
  0.264000, 27.498423
  0.268000, 27.066756
  0.272000, 26.637191
  0.276000, 26.193115
  0.280000, 25.732036
  0.284000, 25.255688
  0.288000, 24.753319
  0.292000, 24.244126
  0.296000, 23.723449
  0.300000, 23.176331
  0.304000, 22.613394
  0.308000, 22.013728
  0.312000, 21.408235
  0.316000, 20.788966
  0.320000, 20.171538
  0.324000, 19.548051
  0.328000, 18.909774
  0.332000, 18.288512
  0.336000, 17.664491
  0.340000, 17.051010
  0.344000, 16.454396
  0.348000, 15.868880
  0.352000, 15.296856
  0.356000, 14.738455
  0.360000, 14.197057
