# PEG_GLN
# Upscaled from ../surface/PEG/GLN.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.698000, -0.172470
  0.700000, -0.177611
  0.702000, -0.179671
  0.704000, -0.181145
  0.706000, -0.182448
  0.708000, -0.188091
  0.710000, -0.197763
  0.712000, -0.207601
  0.714000, -0.216691
  0.716000, -0.226215
  0.718000, -0.234167
  0.720000, -0.243883
  0.722000, -0.250746
  0.724000, -0.260142
  0.726000, -0.269421
  0.728000, -0.280474
  0.730000, -0.293234
  0.732000, -0.305904
  0.734000, -0.319011
  0.736000, -0.329213
  0.738000, -0.338206
  0.740000, -0.347281
  0.742000, -0.358789
  0.744000, -0.370227
  0.746000, -0.380372
  0.748000, -0.391966
  0.750000, -0.403142
  0.752000, -0.411092
  0.754000, -0.416759
  0.756000, -0.420579
  0.758000, -0.424623
  0.760000, -0.428493
  0.762000, -0.431255
  0.764000, -0.435973
  0.766000, -0.442745
  0.768000, -0.450823
  0.770000, -0.455778
  0.772000, -0.463445
  0.774000, -0.469453
  0.776000, -0.474905
  0.778000, -0.479608
  0.780000, -0.484445
  0.782000, -0.488274
  0.784000, -0.493850
  0.786000, -0.498715
  0.788000, -0.505769
  0.790000, -0.513346
  0.792000, -0.518411
  0.794000, -0.524516
  0.796000, -0.531970
  0.798000, -0.537182
  0.800000, -0.542549
  0.802000, -0.548185
  0.804000, -0.553138
  0.806000, -0.554125
  0.808000, -0.554957
  0.810000, -0.557475
  0.812000, -0.560700
  0.814000, -0.563527
  0.816000, -0.564782
  0.818000, -0.566307
  0.820000, -0.568623
  0.822000, -0.569492
  0.824000, -0.570169
  0.826000, -0.567399
  0.828000, -0.564531
  0.830000, -0.562529
  0.832000, -0.559155
  0.834000, -0.556680
  0.836000, -0.554538
  0.838000, -0.552039
  0.840000, -0.545586
  0.842000, -0.540670
  0.844000, -0.535584
  0.846000, -0.530143
  0.848000, -0.526181
  0.850000, -0.521345
  0.852000, -0.516417
  0.854000, -0.510423
  0.856000, -0.504574
  0.858000, -0.497713
  0.860000, -0.490291
  0.862000, -0.480197
  0.864000, -0.471388
  0.866000, -0.463855
  0.868000, -0.454018
  0.870000, -0.445070
  0.872000, -0.437299
  0.874000, -0.426856
  0.876000, -0.416053
  0.878000, -0.404364
  0.880000, -0.391083
  0.882000, -0.376391
  0.884000, -0.361416
  0.886000, -0.344056
  0.888000, -0.327872
  0.890000, -0.312306
  0.892000, -0.297053
  0.894000, -0.282995
  0.896000, -0.270410
  0.898000, -0.254910
  0.900000, -0.240738
  0.902000, -0.226060
  0.904000, -0.210616
  0.906000, -0.195176
  0.908000, -0.181384
  0.910000, -0.168723
  0.912000, -0.155139
  0.914000, -0.139672
  0.916000, -0.124850
  0.918000, -0.112511
  0.920000, -0.099859
  0.922000, -0.086921
  0.924000, -0.075119
  0.926000, -0.062643
  0.928000, -0.050229
  0.930000, -0.036183
  0.932000, -0.022403
  0.934000, -0.008151
  0.936000,  0.006090
  0.938000,  0.019798
  0.940000,  0.030993
  0.942000,  0.040650
  0.944000,  0.052608
  0.946000,  0.065126
  0.948000,  0.077192
  0.950000,  0.088948
  0.952000,  0.100536
  0.954000,  0.110680
  0.956000,  0.119828
  0.958000,  0.131317
  0.960000,  0.142990
  0.962000,  0.154009
  0.964000,  0.164802
  0.966000,  0.175237
  0.968000,  0.185799
  0.970000,  0.196027
  0.972000,  0.203341
  0.974000,  0.210532
  0.976000,  0.216830
  0.978000,  0.222808
  0.980000,  0.230409
  0.982000,  0.237852
  0.984000,  0.242830
  0.986000,  0.249418
  0.988000,  0.256875
  0.990000,  0.262455
  0.992000,  0.267324
  0.994000,  0.269513
  0.996000,  0.271943
  0.998000,  0.275297
  1.000000,  0.280423
  1.002000,  0.285801
  1.004000,  0.291036
  1.006000,  0.293675
  1.008000,  0.294007
  1.010000,  0.296710
  1.012000,  0.298111
  1.014000,  0.299792
  1.016000,  0.301450
  1.018000,  0.305477
  1.020000,  0.307427
  1.022000,  0.308685
  1.024000,  0.310744
  1.026000,  0.313214
  1.028000,  0.315808
  1.030000,  0.314557
  1.032000,  0.313727
  1.034000,  0.310996
  1.036000,  0.311527
  1.038000,  0.313516
  1.040000,  0.315420
  1.042000,  0.316998
  1.044000,  0.314476
  1.046000,  0.310065
  1.048000,  0.304848
  1.050000,  0.300276
  1.052000,  0.297696
  1.054000,  0.293515
  1.056000,  0.290403
  1.058000,  0.287613
  1.060000,  0.284899
  1.062000,  0.282877
  1.064000,  0.279816
  1.066000,  0.276944
  1.068000,  0.272985
  1.070000,  0.269851
  1.072000,  0.266303
  1.074000,  0.264811
  1.076000,  0.261882
  1.078000,  0.257989
  1.080000,  0.254624
  1.082000,  0.251976
  1.084000,  0.249385
  1.086000,  0.247156
  1.088000,  0.246846
  1.090000,  0.247800
  1.092000,  0.249601
  1.094000,  0.249007
  1.096000,  0.250392
  1.098000,  0.251130
  1.100000,  0.250276
  1.102000,  0.249219
  1.104000,  0.247657
  1.106000,  0.245595
  1.108000,  0.243715
  1.110000,  0.242163
  1.112000,  0.239075
  1.114000,  0.237631
  1.116000,  0.235398
  1.118000,  0.231990
  1.120000,  0.228228
  1.122000,  0.225840
  1.124000,  0.221081
  1.126000,  0.218480
  1.128000,  0.216808
  1.130000,  0.214164
  1.132000,  0.211751
  1.134000,  0.207912
  1.136000,  0.202524
  1.138000,  0.199618
  1.140000,  0.197326
  1.142000,  0.195701
  1.144000,  0.193803
  1.146000,  0.190476
  1.148000,  0.186759
  1.150000,  0.184153
  1.152000,  0.182871
  1.154000,  0.180969
  1.156000,  0.179474
  1.158000,  0.178175
  1.160000,  0.176470
  1.162000,  0.175994
  1.164000,  0.175462
  1.166000,  0.175245
  1.168000,  0.174551
  1.170000,  0.174909
  1.172000,  0.175335
  1.174000,  0.177142
  1.176000,  0.178191
  1.178000,  0.177336
  1.180000,  0.176755
  1.182000,  0.175744
  1.184000,  0.174437
  1.186000,  0.176100
  1.188000,  0.176903
  1.190000,  0.176320
  1.192000,  0.176522
  1.194000,  0.174868
  1.196000,  0.172825
  1.198000,  0.173370
  1.200000,  0.174923
  1.202000,  0.175912
  1.204000,  0.178612
  1.206000,  0.179789
  1.208000,  0.181527
  1.210000,  0.183049
  1.212000,  0.184398
  1.214000,  0.186047
  1.216000,  0.187479
  1.218000,  0.189009
  1.220000,  0.191076
  1.222000,  0.192663
  1.224000,  0.193065
  1.226000,  0.194089
  1.228000,  0.194758
  1.230000,  0.195372
  1.232000,  0.196041
  1.234000,  0.197261
  1.236000,  0.197959
  1.238000,  0.199697
  1.240000,  0.201191
  1.242000,  0.201071
  1.244000,  0.201811
  1.246000,  0.202318
  1.248000,  0.204348
  1.250000,  0.205783
  1.252000,  0.206408
  1.254000,  0.206244
  1.256000,  0.205499
  1.258000,  0.205326
  1.260000,  0.205778
  1.262000,  0.205342
  1.264000,  0.205405
  1.266000,  0.205678
  1.268000,  0.206236
  1.270000,  0.206997
  1.272000,  0.207733
  1.274000,  0.207188
  1.276000,  0.206551
  1.278000,  0.206986
  1.280000,  0.206984
  1.282000,  0.208702
  1.284000,  0.208793
  1.286000,  0.208322
  1.288000,  0.207820
  1.290000,  0.207785
  1.292000,  0.208581
  1.294000,  0.210591
  1.296000,  0.211059
  1.298000,  0.211084
  1.300000,  0.210052
  1.302000,  0.209769
  1.304000,  0.210693
  1.306000,  0.211346
  1.308000,  0.210583
  1.310000,  0.209061
  1.312000,  0.207721
  1.314000,  0.206060
  1.316000,  0.204770
  1.318000,  0.202282
  1.320000,  0.200013
  1.322000,  0.198528
  1.324000,  0.197898
  1.326000,  0.195500
  1.328000,  0.192444
  1.330000,  0.187679
  1.332000,  0.184389
  1.334000,  0.181521
  1.336000,  0.180426
  1.338000,  0.177846
  1.340000,  0.175298
  1.342000,  0.172156
  1.344000,  0.168162
  1.346000,  0.165114
  1.348000,  0.161637
  1.350000,  0.158228
  1.352000,  0.156098
  1.354000,  0.153435
  1.356000,  0.151841
  1.358000,  0.149348
  1.360000,  0.147469
  1.362000,  0.146073
  1.364000,  0.144287
  1.366000,  0.142233
  1.368000,  0.139132
  1.370000,  0.136708
  1.372000,  0.136000
  1.374000,  0.136001
  1.376000,  0.134974
  1.378000,  0.133031
  1.380000,  0.128609
  1.382000,  0.124475
  1.384000,  0.120987
  1.386000,  0.117642
  1.388000,  0.115193
  1.390000,  0.111831
  1.392000,  0.108583
  1.394000,  0.105076
  1.396000,  0.103097
  1.398000,  0.101403
  1.400000,  0.098863
  1.402000,  0.096062
  1.404000,  0.092586
  1.406000,  0.090965
  1.408000,  0.090018
  1.410000,  0.088472
  1.412000,  0.086418
  1.414000,  0.083050
  1.416000,  0.080818
  1.418000,  0.078695
  1.420000,  0.077536
  1.422000,  0.076688
  1.424000,  0.075663
  1.426000,  0.074941
  1.428000,  0.072554
  1.430000,  0.070649
  1.432000,  0.069732
  1.434000,  0.068522
  1.436000,  0.067205
  1.438000,  0.064314
  1.440000,  0.061608
  1.442000,  0.059251
  1.444000,  0.056452
  1.446000,  0.053992
  1.448000,  0.051442
  1.450000,  0.049239
  1.452000,  0.047028
  1.454000,  0.044150
  1.456000,  0.041769
  1.458000,  0.039289
  1.460000,  0.036518
  1.462000,  0.033548
  1.464000,  0.030532
  1.466000,  0.028156
  1.468000,  0.025558
  1.470000,  0.021925
  1.472000,  0.018521
  1.474000,  0.015965
  1.476000,  0.014196
  1.478000,  0.012497
  1.480000,  0.009795
  1.482000,  0.006977
  1.484000,  0.005166
  1.486000,  0.004081
  1.488000,  0.003705
  1.490000,  0.002810
  1.492000,  0.001675
  1.494000,  0.000722
  1.496000,  0.000144
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
