# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.255000,  3.548388
  0.256000,  3.171598
  0.257000,  2.794809
  0.258000,  2.414891
  0.259000,  2.034973
  0.260000,  1.652888
  0.261000,  1.270802
  0.262000,  0.892599
  0.263000,  0.514396
  0.264000,  0.120517
  0.265000, -0.273363
  0.266000, -0.674462
  0.267000, -1.075561
  0.268000, -1.476699
  0.269000, -1.877838
  0.270000, -2.290240
  0.271000, -2.702641
  0.272000, -3.114339
  0.273000, -3.526037
  0.274000, -3.938489
  0.275000, -4.350941
  0.276000, -4.764150
  0.277000, -5.177359
  0.278000, -5.585893
  0.279000, -5.994428
  0.280000, -6.400896
  0.281000, -6.807364
  0.282000, -7.209887
  0.283000, -7.612410
  0.284000, -8.011195
  0.285000, -8.409980
  0.286000, -8.806070
  0.287000, -9.202160
  0.288000, -9.593257
  0.289000, -9.984353
  0.290000,-10.370293
  0.291000,-10.756233
  0.292000,-11.135420
  0.293000,-11.514606
  0.294000,-11.884930
  0.295000,-12.255254
  0.296000,-12.617627
  0.297000,-12.979999
  0.298000,-13.333115
  0.299000,-13.686231
  0.300000,-14.029965
  0.301000,-14.373699
  0.302000,-14.708182
  0.303000,-15.042665
  0.304000,-15.366488
  0.305000,-15.690311
  0.306000,-16.002305
  0.307000,-16.314299
  0.308000,-16.613871
  0.309000,-16.913443
  0.310000,-17.201167
  0.311000,-17.488890
  0.312000,-17.763952
  0.313000,-18.039014
  0.314000,-18.301037
  0.315000,-18.563060
  0.316000,-18.811785
  0.317000,-19.060510
  0.318000,-19.295011
  0.319000,-19.529512
  0.320000,-19.748981
  0.321000,-19.968449
  0.322000,-20.172931
  0.323000,-20.377412
  0.324000,-20.566631
  0.325000,-20.755850
  0.326000,-20.929607
  0.327000,-21.103364
  0.328000,-21.262284
  0.329000,-21.421204
  0.330000,-21.564746
  0.331000,-21.708288
  0.332000,-21.836056
  0.333000,-21.963823
  0.334000,-22.075791
  0.335000,-22.187759
  0.336000,-22.283697
  0.337000,-22.379635
  0.338000,-22.459563
  0.339000,-22.539491
  0.340000,-22.603720
  0.341000,-22.667948
  0.342000,-22.716609
  0.343000,-22.765269
  0.344000,-22.798411
  0.345000,-22.831554
  0.346000,-22.849347
