# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.080000,254.623831
  0.081000,253.207784
  0.082000,251.791737
  0.083000,250.448233
  0.084000,249.104730
  0.085000,247.788960
  0.086000,246.473191
  0.087000,245.176598
  0.088000,243.880006
  0.089000,242.567389
  0.090000,241.254771
  0.091000,239.922706
  0.092000,238.590641
  0.093000,237.234672
  0.094000,235.878704
  0.095000,234.487686
  0.096000,233.096669
  0.097000,231.663200
  0.098000,230.229732
  0.099000,228.747641
  0.100000,227.265551
  0.101000,225.731920
  0.102000,224.198289
  0.103000,222.606729
  0.104000,221.015170
  0.105000,219.365016
  0.106000,217.714862
  0.107000,216.005559
  0.108000,214.296256
  0.109000,212.530729
  0.110000,210.765202
  0.111000,208.942260
  0.112000,207.119317
  0.113000,205.244395
  0.114000,203.369473
  0.115000,201.444775
  0.116000,199.520077
  0.117000,197.548111
  0.118000,195.576145
  0.119000,193.560681
  0.120000,191.545218
  0.121000,189.489875
  0.122000,187.434533
  0.123000,185.346691
  0.124000,183.258849
  0.125000,181.147572
  0.126000,179.036295
  0.127000,176.914980
  0.128000,174.793664
  0.129000,172.682881
  0.130000,170.572097
  0.131000,168.492690
  0.132000,166.413283
  0.133000,164.386745
  0.134000,162.360206
  0.135000,160.402178
  0.136000,158.444150
  0.137000,156.556095
  0.138000,154.668040
  0.139000,152.845459
  0.140000,151.022877
  0.141000,149.246805
  0.142000,147.470732
  0.143000,145.724345
  0.144000,143.977958
  0.145000,142.243360
  0.146000,140.508762
  0.147000,138.774144
  0.148000,137.039526
  0.149000,135.298733
  0.150000,133.557940
  0.151000,131.817071
  0.152000,130.076202
  0.153000,128.347122
  0.154000,126.618042
  0.155000,124.912841
  0.156000,123.207640
  0.157000,121.538054
  0.158000,119.868468
  0.159000,118.241592
  0.160000,116.614716
  0.161000,115.030027
  0.162000,113.445338
  0.163000,111.896638
  0.164000,110.347939
  0.165000,108.821961
  0.166000,107.295983
  0.167000,105.780693
  0.168000,104.265403
  0.169000,102.749593
  0.170000,101.233782
