# PMF between COM of PCL and SiO2 slab.
#
#               PMF
# z (nm)   (kJ/mol)   
 0.0270  312.720513
 0.0315  309.198261
 0.0360  306.144395
 0.0405  303.209829
 0.0450  300.501443
 0.0495  297.844541
 0.0540  295.210077
 0.0585  292.488684
 0.0630  289.606449
 0.0675  286.511969
 0.0720  283.139046
 0.0765  279.416629
 0.0810  275.263621
 0.0855  270.593084
 0.0900  265.301912
 0.0945  259.302589
 0.0990  252.563752
 0.1035  245.130264
 0.1080  237.079462
 0.1125  228.453496
 0.1170  219.323718
 0.1215  210.061702
 0.1260  201.361979
 0.1305  193.572171
 0.1350  186.310234
 0.1395  178.871867
 0.1440  170.970849
 0.1485  163.446251
 0.1530  156.869316
 0.1575  150.449432
 0.1620  143.758021
 0.1665  137.263157
 0.1710  131.347907
 0.1755  125.737816
 0.1800  119.997959
 0.1845  114.146420
 0.1890  108.573028
 0.1935  103.523056
 0.1980   98.847754
 0.2025   94.124339
 0.2070   89.162551
 0.2115   84.461162
 0.2160   80.505508
 0.2205   76.994372
 0.2250   73.422721
 0.2295   69.641180
 0.2340   65.956383
 0.2385   62.609504
 0.2430   59.468426
 0.2475   56.458721
 0.2520   53.554880
 0.2565   50.671733
 0.2610   47.749086
 0.2655   44.813178
 0.2700   41.955351
 0.2745   39.176234
 0.2790   36.441574
 0.2835   33.820510
 0.2880   31.412303
 0.2925   29.161469
 0.2970   26.959121
 0.3015   24.939313
 0.3060   23.305979
 0.3105   21.941907
 0.3150   20.696684
 0.3195   19.602597
 0.3240   18.728151
 0.3285   18.030290
 0.3330   17.480365
 0.3375   17.075479
 0.3420   16.729234
 0.3465   16.342568
 0.3510   15.949877
 0.3555   15.695208
 0.3600   15.575406
 0.3645   15.538356
 0.3690   15.561136
 0.3735   15.674258
 0.3780   15.874494
 0.3825   16.113814
 0.3870   16.432223
 0.3915   16.826559
 0.3960   17.229857
 0.4005   17.565027
 0.4050   17.777725
 0.4095   17.767117
 0.4140   17.396196
 0.4185   16.567471
 0.4230   15.329480
 0.4275   13.890239
 0.4320   12.464906
 0.4365   11.152799
 0.4410    9.972004
 0.4455    8.921524
 0.4500    8.022831
 0.4545    7.286432
 0.4590    6.638205
 0.4635    5.974802
 0.4680    5.347501
 0.4725    4.864170
 0.4770    4.486773
 0.4815    4.072086
 0.4860    3.604198
 0.4905    3.207191
 0.4950    2.956491
 0.4995    2.764285
 0.5040    2.548831
 0.5085    2.331843
 0.5130    2.151002
 0.5175    2.011443
 0.5220    1.922414
 0.5265    1.900356
 0.5310    1.888784
 0.5355    1.857790
 0.5400    1.837985
 0.5445    1.863910
 0.5490    1.949187
 0.5535    2.063480
 0.5580    2.139836
 0.5625    2.157106
 0.5670    2.159929
 0.5715    2.207072
 0.5760    2.276705
 0.5805    2.341091
 0.5850    2.393250
 0.5895    2.418530
 0.5940    2.403676
 0.5985    2.372664
 0.6030    2.356520
 0.6075    2.331858
 0.6120    2.295502
 0.6165    2.265817
 0.6210    2.203906
 0.6255    2.114513
 0.6300    2.083185
 0.6345    2.168732
 0.6390    2.322596
 0.6435    2.415983
 0.6480    2.364701
 0.6525    2.175495
 0.6570    1.960695
 0.6615    1.922833
 0.6660    2.141475
 0.6705    2.404419
 0.6750    2.425293
 0.6795    2.141323
 0.6840    1.799642
 0.6885    1.703704
 0.6930    1.846879
 0.6975    1.952215
 0.7020    1.861629
 0.7065    1.650427
 0.7110    1.459320
 0.7155    1.340737
 0.7200    1.281300
 0.7245    1.238153
 0.7290    1.166341
 0.7335    1.047851
 0.7380    0.941018
 0.7425    0.888222
 0.7470    0.883105
 0.7515    0.858809
 0.7560    0.780100
 0.7605    0.702578
 0.7650    0.675414
 0.7695    0.696247
 0.7740    0.697881
 0.7785    0.646588
 0.7830    0.581078
 0.7875    0.561616
 0.7920    0.583720
 0.7965    0.622549
 0.8010    0.642944
 0.8055    0.626745
 0.8100    0.604045
 0.8145    0.609421
 0.8190    0.637714
 0.8235    0.665191
 0.8280    0.673127
 0.8325    0.659943
 0.8370    0.646467
 0.8415    0.648120
 0.8460    0.633113
 0.8505    0.638284
 0.8550    0.662845
 0.8595    0.672354
 0.8640    0.652865
 0.8685    0.641202
 0.8730    0.659105
 0.8775    0.672585
 0.8820    0.661140
 0.8865    0.640071
 0.8910    0.630888
 0.8955    0.671008
 0.9000    0.724980
 0.9045    0.763666
 0.9090    0.774526
 0.9135    0.757597
 0.9180    0.724406
 0.9225    0.671709
 0.9270    0.608336
 0.9315    0.564004
 0.9360    0.562456
 0.9405    0.578551
 0.9450    0.589754
 0.9495    0.575704
 0.9540    0.562882
 0.9585    0.570835
 0.9630    0.562353
 0.9675    0.519043
 0.9720    0.446580
 0.9765    0.392311
 0.9810    0.374884
 0.9855    0.380892
 0.9900    0.401905
 0.9945    0.415528
 0.9990    0.423840
 1.0035    0.415466
 1.0080    0.371794
 1.0125    0.299116
 1.0170    0.240267
 1.0215    0.228519
 1.0260    0.231260
 1.0305    0.221624
 1.0350    0.208176
 1.0395    0.222319
 1.0440    0.271612
 1.0485    0.304542
 1.0530    0.283615
 1.0575    0.235335
 1.0620    0.196213
 1.0665    0.188182
 1.0710    0.221049
 1.0755    0.279445
 1.0800    0.312529
 1.0845    0.317042
 1.0890    0.291941
 1.0935    0.259315
 1.0980    0.236307
 1.1025    0.241512
 1.1070    0.259735
 1.1115    0.290372
 1.1160    0.324691
 1.1205    0.339222
 1.1250    0.339074
 1.1295    0.309046
 1.1340    0.226055
 1.1385    0.114594
