# z (nm)   (kJ/mol)
  0.0480  278.84848
  0.0500  276.12940
  0.0520  273.21396
  0.0540  270.13224
  0.0560  267.34355
  0.0580  264.58653
  0.0600  261.80485
  0.0620  258.98632
  0.0640  256.13664
  0.0660  253.29127
  0.0680  250.40199
  0.0700  247.47962
  0.0720  244.50171
  0.0740  241.47005
  0.0760  238.38511
  0.0780  235.23362
  0.0800  232.01503
  0.0820  228.72758
  0.0840  225.35770
  0.0860  221.91306
  0.0880  218.38237
  0.0900  214.76253
  0.0920  211.06407
  0.0940  207.27696
  0.0960  203.40713
  0.0980  199.46222
  0.1000  195.44368
  0.1020  191.37185
  0.1040  187.26531
  0.1060  183.14462
  0.1080  179.04064
  0.1100  174.97904
  0.1120  170.98876
  0.1140  167.09281
  0.1160  163.31342
  0.1180  159.65667
  0.1200  156.11987
  0.1220  152.69474
  0.1240  149.36318
  0.1260  146.10498
  0.1280  142.88776
  0.1300  139.69595
  0.1320  136.50866
  0.1340  133.32144
  0.1360  130.13144
  0.1380  126.95231
  0.1400  123.80342
  0.1420  120.70193
  0.1440  117.66430
  0.1460  114.70050
  0.1480  111.79903
  0.1500  108.95739
  0.1520  106.15760
  0.1540  103.38737
  0.1560  100.64609
  0.1580   97.93447
  0.1600   95.26182
  0.1620   92.64281
  0.1640   90.08159
  0.1660   87.56420
  0.1680   85.09007
  0.1700   82.64119
  0.1720   80.20816
  0.1740   77.78348
  0.1760   75.36793
  0.1780   72.97091
  0.1800   70.59753
  0.1820   68.26766
  0.1840   65.99496
  0.1860   63.77391
  0.1880   61.60708
  0.1900   59.48913
  0.1920   57.41338
  0.1940   55.37302
  0.1960   53.35447
  0.1980   51.35739
  0.2000   49.40435
  0.2020   47.48318
  0.2040   45.60875
  0.2060   43.79127
  0.2080   42.02528
  0.2100   40.30951
  0.2120   38.63817
  0.2140   36.99977
  0.2160   35.39614
  0.2180   33.81340
  0.2200   32.25233
  0.2220   30.72469
  0.2240   29.22863
  0.2260   27.78560
  0.2280   26.38302
  0.2300   25.02815
  0.2320   23.72115
  0.2340   22.45776
  0.2360   21.24139
  0.2380   20.06994
  0.2400   18.93014
  0.2420   17.82255
  0.2440   16.73691
  0.2460   15.66900
  0.2480   14.61635
  0.2500   13.57831
  0.2520   12.56707
  0.2540   11.57504
  0.2560   10.62433
  0.2580    9.71423
  0.2600    8.85084
  0.2620    8.04298
  0.2640    7.29334
  0.2660    6.59330
  0.2680    5.92463
  0.2700    5.29207
  0.2720    4.67786
  0.2740    4.06781
  0.2760    3.46277
  0.2780    2.85955
  0.2800    2.25210
  0.2820    1.65780
  0.2840    1.06763
  0.2860    0.51197
  0.2880   -0.00918
  0.2900   -0.49253
  0.2920   -0.93522
  0.2940   -1.34274
  0.2960   -1.70261
  0.2980   -2.03254
  0.3000   -2.33554
  0.3020   -2.60921
  0.3040   -2.86918
  0.3060   -3.10057
  0.3080   -3.32366
  0.3100   -3.52631
  0.3120   -3.72205
  0.3140   -3.90907
  0.3160   -4.07651
  0.3180   -4.23126
  0.3200   -4.36686
  0.3220   -4.48769
  0.3240   -4.59149
  0.3260   -4.67972
  0.3280   -4.75658
  0.3300   -4.81992
  0.3320   -4.87681
  0.3340   -4.91977
  0.3360   -4.95937
  0.3380   -4.98916
  0.3400   -5.01470
  0.3420   -5.03628
  0.3440   -5.05199
  0.3460   -5.06664
  0.3480   -5.07782
  0.3500   -5.08304
  0.3520   -5.08466
  0.3540   -5.08040
  0.3560   -5.07463
  0.3580   -5.06219
  0.3600   -5.04988
  0.3620   -5.02862
  0.3640   -5.01556
  0.3660   -4.99691
  0.3680   -4.97600
  0.3700   -4.95850
  0.3720   -4.94310
  0.3740   -4.93011
  0.3760   -4.91213
  0.3780   -4.89227
  0.3800   -4.86938
  0.3820   -4.83975
  0.3840   -4.80970
  0.3860   -4.77672
  0.3880   -4.73834
  0.3900   -4.69237
  0.3920   -4.63843
  0.3940   -4.57830
  0.3960   -4.50295
  0.3980   -4.41465
  0.4000   -4.31834
  0.4020   -4.20982
  0.4040   -4.09345
  0.4060   -3.96809
  0.4080   -3.83338
  0.4100   -3.69000
  0.4120   -3.53982
  0.4140   -3.38995
  0.4160   -3.22193
  0.4180   -3.05630
  0.4200   -2.88656
  0.4220   -2.71919
  0.4240   -2.55100
  0.4260   -2.38442
  0.4280   -2.22522
  0.4300   -2.06937
  0.4320   -1.91655
  0.4340   -1.76890
  0.4360   -1.62666
  0.4380   -1.49143
  0.4400   -1.35919
  0.4420   -1.23098
  0.4440   -1.10129
  0.4460   -0.97325
  0.4480   -0.83807
  0.4500   -0.71273
  0.4520   -0.58097
  0.4540   -0.45237
  0.4560   -0.32284
  0.4580   -0.19177
  0.4600   -0.06451
  0.4620    0.06850
  0.4640    0.19927
  0.4660    0.32362
  0.4680    0.44543
  0.4700    0.56268
  0.4720    0.67402
  0.4740    0.78368
  0.4760    0.88445
  0.4780    0.97401
  0.4800    1.06123
  0.4820    1.14008
  0.4840    1.20760
  0.4860    1.26529
  0.4880    1.32177
  0.4900    1.37707
  0.4920    1.42038
  0.4940    1.45863
  0.4960    1.49745
  0.4980    1.52911
  0.5000    1.56458
  0.5020    1.60036
  0.5040    1.63874
  0.5060    1.67961
  0.5080    1.71538
  0.5100    1.75064
  0.5120    1.78398
  0.5140    1.81783
  0.5160    1.84745
  0.5180    1.86957
  0.5200    1.88927
  0.5220    1.90524
  0.5240    1.90999
  0.5260    1.91159
  0.5280    1.91540
  0.5300    1.91262
  0.5320    1.90245
  0.5340    1.89551
  0.5360    1.87650
  0.5380    1.84530
  0.5400    1.80904
  0.5420    1.76556
  0.5440    1.71402
  0.5460    1.65486
  0.5480    1.58598
  0.5500    1.51528
  0.5520    1.44592
  0.5540    1.37945
  0.5560    1.31781
  0.5580    1.27058
  0.5600    1.23135
  0.5620    1.20757
  0.5640    1.19333
  0.5660    1.18376
  0.5680    1.17541
  0.5700    1.16783
  0.5720    1.15501
  0.5740    1.13099
  0.5760    1.10124
  0.5780    1.06400
  0.5800    1.01537
  0.5820    0.95877
  0.5840    0.89902
  0.5860    0.83588
  0.5880    0.77273
  0.5900    0.70992
  0.5920    0.64998
  0.5940    0.59765
  0.5960    0.54536
  0.5980    0.50002
  0.6000    0.46195
  0.6020    0.42349
  0.6040    0.38632
  0.6060    0.35643
  0.6080    0.32538
  0.6100    0.29359
  0.6120    0.25821
  0.6140    0.21575
  0.6160    0.17100
  0.6180    0.12355
  0.6200    0.07519
  0.6220    0.03087
  0.6240   -0.00809
  0.6260   -0.04551
  0.6280   -0.07343
  0.6300   -0.09390
  0.6320   -0.10451
  0.6340   -0.11048
  0.6360   -0.11295
  0.6380   -0.11200
  0.6400   -0.10949
  0.6420   -0.11250
  0.6440   -0.11514
  0.6460   -0.12221
  0.6480   -0.12965
  0.6500   -0.14528
  0.6520   -0.16448
  0.6540   -0.18798
  0.6560   -0.20943
  0.6580   -0.22871
  0.6600   -0.25010
  0.6620   -0.26280
  0.6640   -0.27332
  0.6660   -0.28211
  0.6680   -0.28544
  0.6700   -0.28780
  0.6720   -0.29120
  0.6740   -0.28320
  0.6760   -0.28185
  0.6780   -0.27958
  0.6800   -0.28126
  0.6820   -0.28005
  0.6840   -0.28383
  0.6860   -0.28552
  0.6880   -0.28847
  0.6900   -0.28930
  0.6920   -0.29459
  0.6940   -0.30127
  0.6960   -0.30531
  0.6980   -0.31956
  0.7000   -0.33425
  0.7020   -0.34743
  0.7040   -0.35987
  0.7060   -0.37512
  0.7080   -0.39163
  0.7100   -0.40197
  0.7120   -0.40497
  0.7140   -0.40546
  0.7160   -0.40620
  0.7180   -0.39824
  0.7200   -0.38777
  0.7220   -0.37955
  0.7240   -0.36337
  0.7260   -0.35001
  0.7280   -0.33634
  0.7300   -0.32965
  0.7320   -0.32074
  0.7340   -0.31208
  0.7360   -0.30099
  0.7380   -0.29581
  0.7400   -0.27652
  0.7420   -0.26059
  0.7440   -0.24634
  0.7460   -0.22880
  0.7480   -0.20841
  0.7500   -0.18197
  0.7520   -0.15422
  0.7540   -0.12300
  0.7560   -0.09737
  0.7580   -0.06872
  0.7600   -0.04504
  0.7620   -0.01900
  0.7640    0.00221
  0.7660    0.02010
  0.7680    0.03712
  0.7700    0.05730
  0.7720    0.07474
  0.7740    0.09352
  0.7760    0.11085
  0.7780    0.12914
  0.7800    0.14905
  0.7820    0.17365
  0.7840    0.20112
  0.7860    0.22945
  0.7880    0.25678
  0.7900    0.28610
  0.7920    0.32230
  0.7940    0.34757
  0.7960    0.37104
  0.7980    0.39147
  0.8000    0.41429
  0.8020    0.42751
  0.8040    0.44136
