# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.137000,  3.690247
  0.138000,  3.452470
  0.139000,  3.214694
  0.140000,  2.966678
  0.141000,  2.718663
  0.142000,  2.471613
  0.143000,  2.224562
  0.144000,  1.982691
  0.145000,  1.740821
  0.146000,  1.493194
  0.147000,  1.245567
  0.148000,  1.001297
  0.149000,  0.757027
  0.150000,  0.512010
  0.151000,  0.266994
  0.152000,  0.025504
  0.153000, -0.215987
  0.154000, -0.455426
  0.155000, -0.694865
  0.156000, -0.931502
  0.157000, -1.168138
  0.158000, -1.402876
  0.159000, -1.637614
  0.160000, -1.868412
  0.161000, -2.099210
  0.162000, -2.323759
  0.163000, -2.548309
  0.164000, -2.771633
  0.165000, -2.994957
  0.166000, -3.213727
  0.167000, -3.432496
  0.168000, -3.645186
  0.169000, -3.857876
  0.170000, -4.065816
  0.171000, -4.273757
  0.172000, -4.475455
  0.173000, -4.677152
  0.174000, -4.871893
  0.175000, -5.066634
  0.176000, -5.254721
  0.177000, -5.442808
  0.178000, -5.625238
  0.179000, -5.807668
  0.180000, -5.983672
  0.181000, -6.159677
  0.182000, -6.328408
  0.183000, -6.497139
  0.184000, -6.658410
  0.185000, -6.819681
  0.186000, -6.973254
  0.187000, -7.126828
  0.188000, -7.273019
  0.189000, -7.419210
  0.190000, -7.557048
  0.191000, -7.694886
  0.192000, -7.824584
  0.193000, -7.954283
  0.194000, -8.076229
  0.195000, -8.198174
  0.196000, -8.312019
  0.197000, -8.425864
  0.198000, -8.531330
  0.199000, -8.636797
  0.200000, -8.733598
  0.201000, -8.830400
  0.202000, -8.919192
  0.203000, -9.007985
  0.204000, -9.088874
  0.205000, -9.169763
  0.206000, -9.242557
  0.207000, -9.315352
  0.208000, -9.379857
  0.209000, -9.444362
  0.210000, -9.500876
  0.211000, -9.557390
  0.212000, -9.605854
  0.213000, -9.654318
  0.214000, -9.694823
  0.215000, -9.735329
  0.216000, -9.768244
  0.217000, -9.801159
  0.218000, -9.826642
  0.219000, -9.852126
  0.220000, -9.870270
  0.221000, -9.888414
  0.222000, -9.899323
  0.223000, -9.910232
  0.224000, -9.914167
  0.225000, -9.918102
  0.226000, -9.915344
  0.227000, -9.912586
  0.228000, -9.903564
  0.229000, -9.894542
  0.230000, -9.879514
  0.231000, -9.864485
  0.232000, -9.843418
  0.233000, -9.822351
  0.234000, -9.795615
  0.235000, -9.768878
  0.236000, -9.737239
  0.237000, -9.705601
  0.238000, -9.669185
  0.239000, -9.632769
  0.240000, -9.591353
  0.241000, -9.549938
  0.242000, -9.503715
  0.243000, -9.457493
  0.244000, -9.407689
  0.245000, -9.357885
  0.246000, -9.304931
  0.247000, -9.251976
  0.248000, -9.195540
  0.249000, -9.139104
  0.250000, -9.079540
  0.251000, -9.019975
  0.252000, -8.957551
  0.253000, -8.895126
  0.254000, -8.830557
  0.255000, -8.765989
  0.256000, -8.699724
  0.257000, -8.633459
  0.258000, -8.565795
  0.259000, -8.498131
  0.260000, -8.429263
  0.261000, -8.360395
  0.262000, -8.290720
  0.263000, -8.221045
  0.264000, -8.150702
  0.265000, -8.080359
  0.266000, -8.009766
  0.267000, -7.939173
  0.268000, -7.868728
  0.269000, -7.798284
  0.270000, -7.727853
  0.271000, -7.657422
  0.272000, -7.587496
  0.273000, -7.517569
  0.274000, -7.448260
  0.275000, -7.378952
  0.276000, -7.310156
  0.277000, -7.241360
  0.278000, -7.173744
  0.279000, -7.106128
  0.280000, -7.039866
  0.281000, -6.973603
  0.282000, -6.908587
  0.283000, -6.843572
  0.284000, -6.779982
  0.285000, -6.716393
  0.286000, -6.654394
  0.287000, -6.592394
  0.288000, -6.531986
  0.289000, -6.471579
  0.290000, -6.412865
  0.291000, -6.354152
  0.292000, -6.297209
  0.293000, -6.240266
  0.294000, -6.185126
  0.295000, -6.129986
  0.296000, -6.076715
  0.297000, -6.023443
  0.298000, -5.971977
  0.299000, -5.920512
  0.300000, -5.870857
  0.301000, -5.821203
  0.302000, -5.773323
  0.303000, -5.725442
  0.304000, -5.679387
  0.305000, -5.633332
  0.306000, -5.588999
  0.307000, -5.544665
  0.308000, -5.502022
  0.309000, -5.459380
  0.310000, -5.418419
  0.311000, -5.377457
  0.312000, -5.338019
  0.313000, -5.298581
  0.314000, -5.260552
  0.315000, -5.222523
  0.316000, -5.185934
  0.317000, -5.149345
  0.318000, -5.114107
  0.319000, -5.078869
  0.320000, -5.044759
  0.321000, -5.010648
  0.322000, -4.977654
  0.323000, -4.944661
  0.324000, -4.912838
  0.325000, -4.881016
  0.326000, -4.850295
  0.327000, -4.819574
  0.328000, -4.789832
  0.329000, -4.760090
  0.330000, -4.731041
  0.331000, -4.701992
  0.332000, -4.673663
  0.333000, -4.645333
  0.334000, -4.617560
  0.335000, -4.589786
  0.336000, -4.562424
  0.337000, -4.535062
  0.338000, -4.508183
  0.339000, -4.481304
  0.340000, -4.454787
  0.341000, -4.428270
  0.342000, -4.402011
  0.343000, -4.375751
  0.344000, -4.349607
  0.345000, -4.323464
  0.346000, -4.297427
  0.347000, -4.271391
  0.348000, -4.245482
  0.349000, -4.219572
  0.350000, -4.193592
  0.351000, -4.167611
  0.352000, -4.141473
  0.353000, -4.115335
  0.354000, -4.089004
  0.355000, -4.062674
  0.356000, -4.036169
  0.357000, -4.009664
  0.358000, -3.982949
  0.359000, -3.956235
  0.360000, -3.929165
  0.361000, -3.902095
  0.362000, -3.874639
  0.363000, -3.847183
  0.364000, -3.819332
  0.365000, -3.791481
  0.366000, -3.763121
  0.367000, -3.734760
  0.368000, -3.705894
  0.369000, -3.677028
  0.370000, -3.647632
  0.371000, -3.618237
  0.372000, -3.588334
  0.373000, -3.558431
  0.374000, -3.528009
  0.375000, -3.497587
  0.376000, -3.466570
  0.377000, -3.435553
  0.378000, -3.403984
  0.379000, -3.372416
  0.380000, -3.340327
  0.381000, -3.308238
  0.382000, -3.275571
  0.383000, -3.242905
  0.384000, -3.209652
  0.385000, -3.176399
  0.386000, -3.142567
  0.387000, -3.108734
  0.388000, -3.074306
  0.389000, -3.039877
  0.390000, -3.004891
  0.391000, -2.969906
  0.392000, -2.934249
  0.393000, -2.898593
  0.394000, -2.862384
  0.395000, -2.826175
  0.396000, -2.789557
  0.397000, -2.752940
  0.398000, -2.715836
  0.399000, -2.678731
  0.400000, -2.641274
  0.401000, -2.603818
  0.402000, -2.565921
  0.403000, -2.528024
  0.404000, -2.489815
  0.405000, -2.451605
  0.406000, -2.413200
  0.407000, -2.374795
  0.408000, -2.336169
  0.409000, -2.297543
  0.410000, -2.258548
  0.411000, -2.219553
  0.412000, -2.180266
  0.413000, -2.140979
  0.414000, -2.101553
  0.415000, -2.062128
  0.416000, -2.022684
  0.417000, -1.983240
  0.418000, -1.943685
  0.419000, -1.904131
  0.420000, -1.864770
  0.421000, -1.825410
  0.422000, -1.786213
  0.423000, -1.747017
  0.424000, -1.707759
  0.425000, -1.668502
  0.426000, -1.629532
  0.427000, -1.590562
  0.428000, -1.552146
  0.429000, -1.513729
  0.430000, -1.475800
  0.431000, -1.437872
  0.432000, -1.400595
  0.433000, -1.363319
  0.434000, -1.326449
  0.435000, -1.289580
  0.436000, -1.253217
  0.437000, -1.216853
  0.438000, -1.181135
  0.439000, -1.145417
  0.440000, -1.110249
  0.441000, -1.075081
  0.442000, -1.040768
  0.443000, -1.006456
  0.444000, -0.972950
  0.445000, -0.939444
  0.446000, -0.906801
  0.447000, -0.874159
  0.448000, -0.842512
  0.449000, -0.810866
  0.450000, -0.780361
  0.451000, -0.749856
  0.452000, -0.720422
  0.453000, -0.690987
  0.454000, -0.662605
  0.455000, -0.634223
  0.456000, -0.606993
  0.457000, -0.579763
  0.458000, -0.553685
  0.459000, -0.527606
  0.460000, -0.502862
  0.461000, -0.478119
  0.462000, -0.454673
  0.463000, -0.431227
  0.464000, -0.409098
  0.465000, -0.386969
  0.466000, -0.366209
  0.467000, -0.345448
  0.468000, -0.325966
  0.469000, -0.306484
  0.470000, -0.288472
  0.471000, -0.270461
  0.472000, -0.253846
  0.473000, -0.237231
  0.474000, -0.222000
  0.475000, -0.206769
  0.476000, -0.192894
  0.477000, -0.179018
  0.478000, -0.166525
  0.479000, -0.154031
  0.480000, -0.142975
  0.481000, -0.131919
  0.482000, -0.122242
  0.483000, -0.112564
  0.484000, -0.104318
  0.485000, -0.096072
  0.486000, -0.089217
  0.487000, -0.082361
  0.488000, -0.076735
  0.489000, -0.071109
  0.490000, -0.066711
  0.491000, -0.062314
  0.492000, -0.059212
  0.493000, -0.056110
  0.494000, -0.054280
  0.495000, -0.052449
  0.496000, -0.051833
  0.497000, -0.051218
  0.498000, -0.051826
  0.499000, -0.052434
  0.500000, -0.054047
  0.501000, -0.055660
  0.502000, -0.058389
  0.503000, -0.061117
  0.504000, -0.064769
  0.505000, -0.068421
  0.506000, -0.073045
  0.507000, -0.077669
  0.508000, -0.083256
  0.509000, -0.088843
  0.510000, -0.095256
  0.511000, -0.101669
  0.512000, -0.108911
  0.513000, -0.116154
  0.514000, -0.124219
  0.515000, -0.132283
  0.516000, -0.141011
  0.517000, -0.149738
  0.518000, -0.159008
  0.519000, -0.168277
  0.520000, -0.178158
  0.521000, -0.188039
  0.522000, -0.198472
  0.523000, -0.208904
  0.524000, -0.219811
  0.525000, -0.230717
  0.526000, -0.241950
  0.527000, -0.253184
  0.528000, -0.264659
  0.529000, -0.276134
  0.530000, -0.287948
  0.531000, -0.299761
  0.532000, -0.311910
  0.533000, -0.324058
  0.534000, -0.336437
  0.535000, -0.348816
  0.536000, -0.361340
  0.537000, -0.373864
  0.538000, -0.386410
  0.539000, -0.398956
  0.540000, -0.411511
  0.541000, -0.424067
  0.542000, -0.436621
  0.543000, -0.449176
  0.544000, -0.461680
  0.545000, -0.474184
  0.546000, -0.486579
  0.547000, -0.498973
  0.548000, -0.511275
  0.549000, -0.523577
  0.550000, -0.535746
  0.551000, -0.547915
  0.552000, -0.559902
  0.553000, -0.571888
  0.554000, -0.583629
  0.555000, -0.595371
  0.556000, -0.606828
  0.557000, -0.618285
  0.558000, -0.629457
  0.559000, -0.640629
  0.560000, -0.651447
  0.561000, -0.662265
  0.562000, -0.672814
  0.563000, -0.683363
  0.564000, -0.693459
  0.565000, -0.703554
  0.566000, -0.713227
  0.567000, -0.722900
  0.568000, -0.732152
  0.569000, -0.741403
  0.570000, -0.750260
  0.571000, -0.759117
  0.572000, -0.767598
  0.573000, -0.776080
  0.574000, -0.784100
  0.575000, -0.792121
  0.576000, -0.799662
  0.577000, -0.807204
  0.578000, -0.814296
  0.579000, -0.821388
  0.580000, -0.827998
  0.581000, -0.834608
  0.582000, -0.840733
  0.583000, -0.846858
  0.584000, -0.852524
  0.585000, -0.858190
  0.586000, -0.863282
  0.587000, -0.868374
  0.588000, -0.873023
  0.589000, -0.877672
  0.590000, -0.881840
  0.591000, -0.886007
  0.592000, -0.889697
  0.593000, -0.893386
  0.594000, -0.896532
  0.595000, -0.899678
  0.596000, -0.902380
  0.597000, -0.905081
  0.598000, -0.907357
  0.599000, -0.909633
  0.600000, -0.911427
  0.601000, -0.913221
  0.602000, -0.914549
  0.603000, -0.915877
  0.604000, -0.916741
  0.605000, -0.917605
  0.606000, -0.918025
  0.607000, -0.918445
  0.608000, -0.918421
  0.609000, -0.918397
  0.610000, -0.917937
  0.611000, -0.917477
  0.612000, -0.916593
  0.613000, -0.915709
  0.614000, -0.914419
  0.615000, -0.913129
  0.616000, -0.911456
  0.617000, -0.909783
  0.618000, -0.907735
  0.619000, -0.905686
  0.620000, -0.903212
  0.621000, -0.900737
  0.622000, -0.897932
  0.623000, -0.895126
  0.624000, -0.891973
  0.625000, -0.888819
  0.626000, -0.885302
  0.627000, -0.881784
  0.628000, -0.877940
  0.629000, -0.874096
  0.630000, -0.869949
  0.631000, -0.865803
  0.632000, -0.861288
  0.633000, -0.856772
  0.634000, -0.852015
  0.635000, -0.847257
  0.636000, -0.842259
  0.637000, -0.837261
  0.638000, -0.832025
  0.639000, -0.826788
  0.640000, -0.821285
  0.641000, -0.815782
  0.642000, -0.810064
  0.643000, -0.804347
  0.644000, -0.798471
  0.645000, -0.792595
  0.646000, -0.786427
  0.647000, -0.780259
  0.648000, -0.773890
  0.649000, -0.767521
  0.650000, -0.760959
  0.651000, -0.754398
  0.652000, -0.747662
  0.653000, -0.740926
  0.654000, -0.734044
  0.655000, -0.727162
  0.656000, -0.720141
  0.657000, -0.713121
  0.658000, -0.705950
  0.659000, -0.698779
  0.660000, -0.691552
  0.661000, -0.684324
  0.662000, -0.677011
  0.663000, -0.669697
  0.664000, -0.662315
  0.665000, -0.654933
  0.666000, -0.647427
  0.667000, -0.639920
  0.668000, -0.632273
  0.669000, -0.624625
  0.670000, -0.616974
  0.671000, -0.609322
  0.672000, -0.601599
  0.673000, -0.593875
  0.674000, -0.586083
  0.675000, -0.578290
  0.676000, -0.570492
  0.677000, -0.562694
  0.678000, -0.554705
  0.679000, -0.546716
  0.680000, -0.538724
  0.681000, -0.530733
  0.682000, -0.522817
  0.683000, -0.514902
  0.684000, -0.507030
  0.685000, -0.499159
  0.686000, -0.491268
  0.687000, -0.483378
  0.688000, -0.475436
  0.689000, -0.467493
  0.690000, -0.459530
  0.691000, -0.451568
  0.692000, -0.443584
  0.693000, -0.435601
  0.694000, -0.427698
  0.695000, -0.419794
  0.696000, -0.411944
  0.697000, -0.404095
  0.698000, -0.396289
  0.699000, -0.388483
  0.700000, -0.380731
  0.701000, -0.372978
  0.702000, -0.365286
  0.703000, -0.357594
  0.704000, -0.349971
  0.705000, -0.342349
  0.706000, -0.334734
  0.707000, -0.327119
  0.708000, -0.319565
  0.709000, -0.312012
  0.710000, -0.304561
  0.711000, -0.297109
  0.712000, -0.289738
  0.713000, -0.282366
  0.714000, -0.275118
  0.715000, -0.267871
  0.716000, -0.260679
  0.717000, -0.253486
  0.718000, -0.246414
  0.719000, -0.239342
  0.720000, -0.232372
  0.721000, -0.225401
  0.722000, -0.218581
  0.723000, -0.211760
  0.724000, -0.205092
  0.725000, -0.198423
  0.726000, -0.191874
  0.727000, -0.185326
  0.728000, -0.178969
  0.729000, -0.172612
  0.730000, -0.166349
  0.731000, -0.160086
  0.732000, -0.153951
  0.733000, -0.147816
  0.734000, -0.141694
  0.735000, -0.135573
  0.736000, -0.129591
  0.737000, -0.123609
  0.738000, -0.117849
  0.739000, -0.112090
  0.740000, -0.106524
  0.741000, -0.100958
  0.742000, -0.095584
  0.743000, -0.090210
  0.744000, -0.084932
  0.745000, -0.079654
  0.746000, -0.074607
  0.747000, -0.069561
  0.748000, -0.064733
  0.749000, -0.059905
  0.750000, -0.055188
  0.751000, -0.050472
  0.752000, -0.045924
  0.753000, -0.041375
  0.754000, -0.037004
  0.755000, -0.032634
  0.756000, -0.028431
  0.757000, -0.024228
  0.758000, -0.020225
  0.759000, -0.016222
  0.760000, -0.012437
  0.761000, -0.008652
  0.762000, -0.005044
  0.763000, -0.001435
  0.764000,  0.001982
  0.765000,  0.005399
  0.766000,  0.008681
  0.767000,  0.011962
  0.768000,  0.015079
  0.769000,  0.018197
  0.770000,  0.021042
  0.771000,  0.023888
  0.772000,  0.026479
  0.773000,  0.029070
  0.774000,  0.031451
  0.775000,  0.033832
  0.776000,  0.036077
  0.777000,  0.038323
  0.778000,  0.040350
  0.779000,  0.042377
  0.780000,  0.044247
  0.781000,  0.046116
  0.782000,  0.047723
  0.783000,  0.049330
  0.784000,  0.050738
  0.785000,  0.052145
  0.786000,  0.053370
  0.787000,  0.054595
  0.788000,  0.055556
  0.789000,  0.056516
  0.790000,  0.057287
  0.791000,  0.058058
  0.792000,  0.058638
  0.793000,  0.059219
  0.794000,  0.059618
  0.795000,  0.060016
  0.796000,  0.060297
  0.797000,  0.060577
  0.798000,  0.060658
  0.799000,  0.060739
  0.800000,  0.060607
  0.801000,  0.060475
  0.802000,  0.060145
  0.803000,  0.059816
  0.804000,  0.059364
  0.805000,  0.058912
  0.806000,  0.058279
  0.807000,  0.057647
  0.808000,  0.056843
  0.809000,  0.056038
  0.810000,  0.055081
  0.811000,  0.054125
  0.812000,  0.053042
  0.813000,  0.051959
  0.814000,  0.050742
  0.815000,  0.049524
  0.816000,  0.048187
  0.817000,  0.046849
  0.818000,  0.045413
  0.819000,  0.043978
  0.820000,  0.042378
  0.821000,  0.040778
  0.822000,  0.039017
  0.823000,  0.037257
  0.824000,  0.035426
  0.825000,  0.033596
  0.826000,  0.031645
  0.827000,  0.029694
  0.828000,  0.027622
  0.829000,  0.025551
  0.830000,  0.023416
  0.831000,  0.021280
  0.832000,  0.019056
  0.833000,  0.016833
  0.834000,  0.014532
  0.835000,  0.012232
  0.836000,  0.009879
  0.837000,  0.007527
  0.838000,  0.005076
  0.839000,  0.002625
  0.840000,  0.000138
  0.841000, -0.002349
  0.842000, -0.004907
  0.843000, -0.007464
  0.844000, -0.010090
  0.845000, -0.012716
  0.846000, -0.015362
  0.847000, -0.018008
  0.848000, -0.020691
  0.849000, -0.023374
  0.850000, -0.026036
  0.851000, -0.028699
  0.852000, -0.031383
  0.853000, -0.034066
  0.854000, -0.036825
  0.855000, -0.039585
  0.856000, -0.042367
  0.857000, -0.045149
  0.858000, -0.047959
  0.859000, -0.050769
  0.860000, -0.053518
  0.861000, -0.056266
  0.862000, -0.059037
  0.863000, -0.061807
  0.864000, -0.064620
  0.865000, -0.067434
  0.866000, -0.070165
  0.867000, -0.072896
  0.868000, -0.075637
  0.869000, -0.078379
  0.870000, -0.081073
  0.871000, -0.083767
  0.872000, -0.086441
  0.873000, -0.089115
  0.874000, -0.091729
  0.875000, -0.094344
  0.876000, -0.096962
  0.877000, -0.099581
  0.878000, -0.102109
  0.879000, -0.104637
  0.880000, -0.107138
  0.881000, -0.109639
  0.882000, -0.112079
  0.883000, -0.114520
  0.884000, -0.116901
  0.885000, -0.119282
  0.886000, -0.121617
  0.887000, -0.123952
  0.888000, -0.126173
  0.889000, -0.128394
  0.890000, -0.130611
  0.891000, -0.132829
  0.892000, -0.134968
  0.893000, -0.137107
  0.894000, -0.139117
  0.895000, -0.141126
  0.896000, -0.143099
  0.897000, -0.145073
  0.898000, -0.146914
  0.899000, -0.148755
  0.900000, -0.150516
  0.901000, -0.152277
  0.902000, -0.153972
  0.903000, -0.155667
  0.904000, -0.157230
  0.905000, -0.158793
  0.906000, -0.160266
  0.907000, -0.161739
  0.908000, -0.163146
  0.909000, -0.164552
  0.910000, -0.165861
  0.911000, -0.167170
  0.912000, -0.168392
  0.913000, -0.169615
  0.914000, -0.170694
  0.915000, -0.171772
  0.916000, -0.172751
  0.917000, -0.173729
  0.918000, -0.174637
  0.919000, -0.175545
  0.920000, -0.176369
  0.921000, -0.177194
  0.922000, -0.177871
  0.923000, -0.178549
  0.924000, -0.179097
  0.925000, -0.179645
  0.926000, -0.180120
  0.927000, -0.180596
  0.928000, -0.181005
  0.929000, -0.181414
  0.930000, -0.181742
  0.931000, -0.182069
  0.932000, -0.182234
  0.933000, -0.182399
  0.934000, -0.182516
  0.935000, -0.182633
  0.936000, -0.182668
  0.937000, -0.182703
