# PMF between COM of COLR and TiO2 slab.
#
#              COLR
# z (nm)   (kJ/mol)
  0.2272  199.25244
  0.2304  183.85044
  0.2336  168.82044
  0.2368  154.83344
  0.2400  142.31244
  0.2432  131.23544
  0.2464  121.39044
  0.2496  112.74044
  0.2528  105.42444
  0.2560   99.40044
  0.2592   94.29144
  0.2624   89.68744
  0.2656   85.42144
  0.2688   81.45344
  0.2720   77.71944
  0.2752   74.20044
  0.2784   70.99144
  0.2816   68.21344
  0.2848   65.94544
  0.2880   64.12844
  0.2912   62.57344
  0.2944   61.01144
  0.2976   59.33144
  0.3008   57.64644
  0.3040   56.13544
  0.3072   54.86544
  0.3104   53.78444
  0.3136   52.82944
  0.3168   51.96244
  0.3200   51.11844
  0.3232   50.26644
  0.3264   49.41244
  0.3296   48.58644
  0.3328   47.79644
  0.3360   46.98244
  0.3392   46.04544
  0.3424   44.91344
  0.3456   43.57144
  0.3488   42.08644
  0.3520   40.53144
  0.3552   38.97044
  0.3584   37.41944
  0.3616   35.86644
  0.3648   34.28344
  0.3680   32.66844
  0.3712   31.01644
  0.3744   29.34444
  0.3776   27.66944
  0.3808   26.00844
  0.3840   24.37144
  0.3872   22.77244
  0.3904   21.22644
  0.3936   19.75744
  0.3968   18.39944
  0.4000   17.15944
  0.4032   16.04844
  0.4064   15.05744
  0.4096   14.16744
  0.4128   13.36144
  0.4160   12.62944
  0.4192   11.95744
  0.4224   11.32444
  0.4256   10.71144
  0.4288   10.11144
  0.4320    9.51844
  0.4352    8.91844
  0.4384    8.32644
  0.4416    7.73244
  0.4448    7.14544
  0.4480    6.55244
  0.4512    5.95844
  0.4544    5.37144
  0.4576    4.78744
  0.4608    4.21144
  0.4640    3.65444
  0.4672    3.14044
  0.4704    2.67344
  0.4736    2.26944
  0.4768    1.91744
  0.4800    1.60344
  0.4832    1.31244
  0.4864    1.05344
  0.4896    0.82344
  0.4928    0.62844
  0.4960    0.45944
  0.4992    0.31444
  0.5024    0.17344
  0.5056    0.03244
  0.5088   -0.10156
  0.5120   -0.22656
  0.5152   -0.32756
  0.5184   -0.39756
  0.5216   -0.42956
  0.5248   -0.44156
  0.5280   -0.43656
  0.5312   -0.42456
  0.5344   -0.42356
  0.5376   -0.43356
  0.5408   -0.46456
  0.5440   -0.50456
  0.5472   -0.54656
  0.5504   -0.57856
  0.5536   -0.58056
  0.5568   -0.56056
  0.5600   -0.52756
  0.5632   -0.49856
  0.5664   -0.47256
  0.5696   -0.46956
  0.5728   -0.48556
  0.5760   -0.50056
  0.5792   -0.50156
  0.5824   -0.48056
  0.5856   -0.43656
  0.5888   -0.37156
  0.5920   -0.30056
  0.5952   -0.24656
  0.5984   -0.20856
  0.6016   -0.18956
  0.6048   -0.18256
  0.6080   -0.17756
  0.6112   -0.15656
  0.6144   -0.11856
  0.6176   -0.06556
  0.6208    0.00344
  0.6240    0.08044
  0.6272    0.14644
  0.6304    0.19444
  0.6336    0.23244
  0.6368    0.25544
  0.6400    0.26244
  0.6432    0.26744
  0.6464    0.26644
  0.6496    0.26644
  0.6528    0.27744
  0.6560    0.30244
  0.6592    0.33544
  0.6624    0.38044
  0.6656    0.42644
  0.6688    0.46844
  0.6720    0.49644
