# z (nm)   (kJ/mol)
  0.0820  273.95445
  0.0840  271.60139
  0.0860  269.29630
  0.0880  267.03962
  0.0900  264.67906
  0.0920  264.04782
  0.0940  266.33040
  0.0960  263.46752
  0.0980  260.89371
  0.1000  258.32771
  0.1020  255.88355
  0.1040  253.39477
  0.1060  250.90192
  0.1080  248.36255
  0.1100  245.76993
  0.1120  243.12902
  0.1140  240.40278
  0.1160  237.58852
  0.1180  234.66651
  0.1200  231.62888
  0.1220  228.45659
  0.1240  225.13301
  0.1260  221.63526
  0.1280  217.95233
  0.1300  214.06981
  0.1320  209.99416
  0.1340  205.73746
  0.1360  201.33222
  0.1380  196.82698
  0.1400  192.27940
  0.1420  187.75780
  0.1440  183.31772
  0.1460  179.00302
  0.1480  174.83518
  0.1500  170.81469
  0.1520  166.92737
  0.1540  163.14825
  0.1560  159.44285
  0.1580  155.79359
  0.1600  152.19200
  0.1620  148.63880
  0.1640  145.14478
  0.1660  141.71705
  0.1680  138.36646
  0.1700  135.08879
  0.1720  131.88060
  0.1740  128.72275
  0.1760  125.60734
  0.1780  122.52289
  0.1800  119.45147
  0.1820  116.39341
  0.1840  113.34131
  0.1860  110.29771
  0.1880  107.27618
  0.1900  104.28651
  0.1920  101.34598
  0.1940   98.46905
  0.1960   95.64644
  0.1980   92.88176
  0.2000   90.16593
  0.2020   87.48410
  0.2040   84.83604
  0.2060   82.21393
  0.2080   79.62104
  0.2100   77.05994
  0.2120   74.53054
  0.2140   72.04550
  0.2160   69.60716
  0.2180   67.22464
  0.2200   64.89821
  0.2220   62.64248
  0.2240   60.45667
  0.2260   58.33794
  0.2280   56.26384
  0.2300   54.22582
  0.2320   52.20135
  0.2340   50.19561
  0.2360   48.21360
  0.2380   46.28238
  0.2400   44.42301
  0.2420   42.63382
  0.2440   40.93367
  0.2460   39.29262
  0.2480   37.69045
  0.2500   36.09377
  0.2520   34.49957
  0.2540   32.89648
  0.2560   31.28821
  0.2580   29.70006
  0.2600   28.14604
  0.2620   26.64550
  0.2640   25.21693
  0.2660   23.86454
  0.2680   22.60875
  0.2700   21.42625
  0.2720   20.30644
  0.2740   19.20512
  0.2760   18.10364
  0.2780   16.99473
  0.2800   15.86883
  0.2820   14.74329
  0.2840   13.63903
  0.2860   12.56963
  0.2880   11.56312
  0.2900   10.62599
  0.2920    9.75220
  0.2940    8.92726
  0.2960    8.13895
  0.2980    7.38537
  0.3000    6.65399
  0.3020    5.94589
  0.3040    5.25501
  0.3060    4.59274
  0.3080    3.94912
  0.3100    3.33763
  0.3120    2.74489
  0.3140    2.17097
  0.3160    1.62417
  0.3180    1.08773
  0.3200    0.58102
  0.3220    0.10274
  0.3240   -0.35319
  0.3260   -0.77277
  0.3280   -1.17042
  0.3300   -1.53874
  0.3320   -1.87309
  0.3340   -2.18195
  0.3360   -2.46352
  0.3380   -2.72810
  0.3400   -2.97157
  0.3420   -3.20087
  0.3440   -3.41599
  0.3460   -3.62565
  0.3480   -3.81698
  0.3500   -3.99588
  0.3520   -4.17310
  0.3540   -4.33841
  0.3560   -4.49114
  0.3580   -4.64068
  0.3600   -4.76580
  0.3620   -4.87200
  0.3640   -4.96477
  0.3660   -5.03662
  0.3680   -5.09104
  0.3700   -5.13537
  0.3720   -5.17481
  0.3740   -5.20820
  0.3760   -5.23335
  0.3780   -5.25799
  0.3800   -5.26449
  0.3820   -5.26475
  0.3840   -5.25207
  0.3860   -5.22474
  0.3880   -5.19145
  0.3900   -5.14813
  0.3920   -5.11041
  0.3940   -5.07935
  0.3960   -5.04457
  0.3980   -5.01632
  0.4000   -4.98392
  0.4020   -4.94385
  0.4040   -4.89547
  0.4060   -4.83622
  0.4080   -4.76660
  0.4100   -4.68177
  0.4120   -4.58733
  0.4140   -4.48581
  0.4160   -4.38287
  0.4180   -4.29217
  0.4200   -4.21172
  0.4220   -4.13782
  0.4240   -4.07298
  0.4260   -4.01286
  0.4280   -3.96188
  0.4300   -3.90879
  0.4320   -3.85499
  0.4340   -3.79864
  0.4360   -3.73570
  0.4380   -3.66643
  0.4400   -3.58453
  0.4420   -3.49809
  0.4440   -3.40282
  0.4460   -3.29436
  0.4480   -3.17118
  0.4500   -3.05584
  0.4520   -2.93011
  0.4540   -2.80336
  0.4560   -2.67349
  0.4580   -2.55229
  0.4600   -2.43683
  0.4620   -2.33442
  0.4640   -2.24073
  0.4660   -2.16042
  0.4680   -2.08732
  0.4700   -2.01927
  0.4720   -1.95057
  0.4740   -1.88460
  0.4760   -1.81160
  0.4780   -1.73730
  0.4800   -1.65797
  0.4820   -1.57200
  0.4840   -1.48177
  0.4860   -1.39814
  0.4880   -1.31585
  0.4900   -1.24139
  0.4920   -1.18723
  0.4940   -1.13981
  0.4960   -1.09477
  0.4980   -1.06160
  0.5000   -1.03579
  0.5020   -1.01636
  0.5040   -0.98384
  0.5060   -0.94644
  0.5080   -0.89557
  0.5100   -0.83341
  0.5120   -0.76061
  0.5140   -0.67770
  0.5160   -0.58285
  0.5180   -0.49373
  0.5200   -0.40621
  0.5220   -0.32657
  0.5240   -0.25959
  0.5260   -0.20898
  0.5280   -0.17747
  0.5300   -0.15896
  0.5320   -0.14845
  0.5340   -0.14554
  0.5360   -0.14070
  0.5380   -0.12799
  0.5400   -0.10835
  0.5420   -0.07625
  0.5440   -0.03023
  0.5460    0.03120
  0.5480    0.10529
  0.5500    0.17817
  0.5520    0.25220
  0.5540    0.31627
  0.5560    0.36737
  0.5580    0.40312
  0.5600    0.42783
  0.5620    0.44736
  0.5640    0.46303
  0.5660    0.48457
  0.5680    0.51870
  0.5700    0.56924
  0.5720    0.63924
  0.5740    0.72481
  0.5760    0.82081
  0.5780    0.92404
  0.5800    1.02159
  0.5820    1.10700
  0.5840    1.18425
  0.5860    1.24650
  0.5880    1.31335
  0.5900    1.37923
  0.5920    1.44568
  0.5940    1.50844
  0.5960    1.58417
  0.5980    1.66582
  0.6000    1.74953
  0.6020    1.83423
  0.6040    1.90980
  0.6060    1.97764
  0.6080    2.03168
  0.6100    2.06870
  0.6120    2.09275
  0.6140    2.10054
  0.6160    2.09573
  0.6180    2.06679
  0.6200    2.02212
  0.6220    1.97293
  0.6240    1.91868
  0.6260    1.85608
  0.6280    1.79605
  0.6300    1.73822
  0.6320    1.68456
  0.6340    1.63443
  0.6360    1.58529
  0.6380    1.53862
  0.6400    1.49803
  0.6420    1.45224
  0.6440    1.40024
  0.6460    1.34019
  0.6480    1.26775
  0.6500    1.19606
  0.6520    1.11612
  0.6540    1.03069
  0.6560    0.94071
  0.6580    0.85011
  0.6600    0.76549
  0.6620    0.68656
  0.6640    0.61820
  0.6660    0.54883
  0.6680    0.49540
  0.6700    0.44556
  0.6720    0.40424
  0.6740    0.36506
  0.6760    0.33467
  0.6780    0.30904
  0.6800    0.27937
  0.6820    0.24448
  0.6840    0.20327
  0.6860    0.15545
  0.6880    0.11275
  0.6900    0.06532
  0.6920    0.02178
  0.6940   -0.01655
  0.6960   -0.04177
  0.6980   -0.06031
  0.7000   -0.06297
  0.7020   -0.06756
  0.7040   -0.06617
  0.7060   -0.06104
  0.7080   -0.05374
  0.7100   -0.04192
  0.7120   -0.03413
  0.7140   -0.03067
  0.7160   -0.02302
  0.7180   -0.01940
  0.7200   -0.02115
  0.7220   -0.03207
  0.7240   -0.05233
  0.7260   -0.07154
  0.7280   -0.08870
  0.7300   -0.10875
  0.7320   -0.11901
  0.7340   -0.11262
  0.7360   -0.09914
  0.7380   -0.06761
  0.7400   -0.02727
  0.7420    0.01682
  0.7440    0.05934
  0.7460    0.08529
  0.7480    0.09391
  0.7500    0.08407
  0.7520    0.05181
  0.7540    0.00777
  0.7560   -0.04477
  0.7580   -0.09783
  0.7600   -0.13176
  0.7620   -0.16442
  0.7640   -0.18248
  0.7660   -0.17970
  0.7680   -0.15858
  0.7700   -0.12705
  0.7720   -0.08672
  0.7740   -0.04962
  0.7760   -0.01181
  0.7780    0.01179
  0.7800    0.02706
  0.7820    0.02848
  0.7840    0.03456
  0.7860    0.03048
  0.7880    0.02729
  0.7900    0.02400
  0.7920    0.02670
  0.7940    0.03007
  0.7960    0.04158
  0.7980    0.05555
  0.8000    0.07105
  0.8020    0.08451
  0.8040    0.09861
  0.8060    0.10980
  0.8080    0.11847
  0.8100    0.12676
  0.8120    0.13113
  0.8140    0.14317
  0.8160    0.16470
  0.8180    0.19367
  0.8200    0.23360
