# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.541000, 19.400732
  0.542000, 19.168669
  0.543000, 18.936606
  0.544000, 18.711175
  0.545000, 18.485745
  0.546000, 18.258318
  0.547000, 18.030892
  0.548000, 17.798632
  0.549000, 17.566372
  0.550000, 17.323413
  0.551000, 17.080454
  0.552000, 16.840676
  0.553000, 16.600899
  0.554000, 16.355466
  0.555000, 16.110034
  0.556000, 15.862282
  0.557000, 15.614529
  0.558000, 15.371274
  0.559000, 15.128018
  0.560000, 14.882751
  0.561000, 14.637483
  0.562000, 14.392549
  0.563000, 14.147614
  0.564000, 13.901621
  0.565000, 13.655628
  0.566000, 13.408480
  0.567000, 13.161332
  0.568000, 12.914368
  0.569000, 12.667405
  0.570000, 12.421060
  0.571000, 12.174716
  0.572000, 11.931128
  0.573000, 11.687540
  0.574000, 11.449612
  0.575000, 11.211684
  0.576000, 10.978551
  0.577000, 10.745419
  0.578000, 10.513274
  0.579000, 10.281128
  0.580000, 10.053043
  0.581000,  9.824957
  0.582000,  9.603587
  0.583000,  9.382217
  0.584000,  9.166403
  0.585000,  8.950589
  0.586000,  8.741322
  0.587000,  8.532055
  0.588000,  8.326994
  0.589000,  8.121932
  0.590000,  7.924409
  0.591000,  7.726887
  0.592000,  7.537626
  0.593000,  7.348366
  0.594000,  7.162927
  0.595000,  6.977488
  0.596000,  6.798018
  0.597000,  6.618547
  0.598000,  6.445284
  0.599000,  6.272021
  0.600000,  6.105087
  0.601000,  5.938153
  0.602000,  5.778689
  0.603000,  5.619224
  0.604000,  5.467312
  0.605000,  5.315400
  0.606000,  5.169981
  0.607000,  5.024563
  0.608000,  4.884217
  0.609000,  4.743872
  0.610000,  4.609407
  0.611000,  4.474943
  0.612000,  4.347263
  0.613000,  4.219584
  0.614000,  4.098220
  0.615000,  3.976857
  0.616000,  3.861775
  0.617000,  3.746694
  0.618000,  3.636894
  0.619000,  3.527095
  0.620000,  3.421583
  0.621000,  3.316071
  0.622000,  3.215629
  0.623000,  3.115186
  0.624000,  3.019909
  0.625000,  2.924632
  0.626000,  2.834911
  0.627000,  2.745191
  0.628000,  2.660077
  0.629000,  2.574963
  0.630000,  2.494306
  0.631000,  2.413649
  0.632000,  2.337826
  0.633000,  2.262003
  0.634000,  2.190297
  0.635000,  2.118591
  0.636000,  2.051141
  0.637000,  1.983692
  0.638000,  1.920298
  0.639000,  1.856904
  0.640000,  1.797011
  0.641000,  1.737118
  0.642000,  1.681144
  0.643000,  1.625170
  0.644000,  1.572732
  0.645000,  1.520295
  0.646000,  1.471653
  0.647000,  1.423012
  0.648000,  1.377788
  0.649000,  1.332565
  0.650000,  1.289970
  0.651000,  1.247375
  0.652000,  1.207684
  0.653000,  1.167993
  0.654000,  1.131205
  0.655000,  1.094417
  0.656000,  1.059987
  0.657000,  1.025557
  0.658000,  0.993545
  0.659000,  0.961533
  0.660000,  0.932774
  0.661000,  0.904015
  0.662000,  0.877017
  0.663000,  0.850020
  0.664000,  0.824104
  0.665000,  0.798189
  0.666000,  0.773334
  0.667000,  0.748478
  0.668000,  0.724679
  0.669000,  0.700880
  0.670000,  0.678128
  0.671000,  0.655376
  0.672000,  0.634194
  0.673000,  0.613012
  0.674000,  0.593113
  0.675000,  0.573213
  0.676000,  0.553280
  0.677000,  0.533346
  0.678000,  0.513424
  0.679000,  0.493502
  0.680000,  0.473501
  0.681000,  0.453500
  0.682000,  0.432997
  0.683000,  0.412494
  0.684000,  0.392118
  0.685000,  0.371742
  0.686000,  0.350961
  0.687000,  0.330181
  0.688000,  0.309256
  0.689000,  0.288331
  0.690000,  0.267997
  0.691000,  0.247662
  0.692000,  0.226484
  0.693000,  0.205306
  0.694000,  0.183523
  0.695000,  0.161739
  0.696000,  0.139812
  0.697000,  0.117885
  0.698000,  0.095461
  0.699000,  0.073037
  0.700000,  0.049793
  0.701000,  0.026549
  0.702000,  0.002400
  0.703000, -0.021749
  0.704000, -0.046602
  0.705000, -0.071456
