# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.155516,203.995427
  0.156516,199.851666
  0.157516,195.732354
  0.158516,191.669284
  0.159516,187.662993
  0.160516,183.688702
  0.161516,179.674554
  0.162516,175.567465
  0.163516,171.359544
  0.164516,167.078211
  0.165516,162.758671
  0.166516,158.423727
  0.167516,154.106239
  0.168516,149.854514
  0.169516,145.697504
  0.170516,141.634658
  0.171516,137.649777
  0.172516,133.739216
  0.173516,129.894507
  0.174516,126.106742
  0.175516,122.350753
  0.176516,118.617901
  0.177516,114.901706
  0.178516,111.212515
  0.179516,107.551385
  0.180516,103.922688
  0.181516,100.345793
  0.182516, 96.835331
  0.183516, 93.412583
  0.184516, 90.076149
  0.185516, 86.823575
  0.186516, 83.640487
  0.187516, 80.518690
  0.188516, 77.463649
  0.189516, 74.472104
  0.190516, 71.554570
  0.191516, 68.709296
  0.192516, 65.923997
  0.193516, 63.189318
  0.194516, 60.493681
  0.195516, 57.842015
  0.196516, 55.254237
  0.197516, 52.717044
  0.198516, 50.228969
  0.199516, 47.780876
  0.200516, 45.385828
  0.201516, 43.067344
  0.202516, 40.822396
  0.203516, 38.630207
  0.204516, 36.457183
  0.205516, 34.297020
  0.206516, 32.166851
  0.207516, 30.083740
  0.208516, 28.066821
  0.209516, 26.116116
  0.210516, 24.228529
  0.211516, 22.393004
  0.212516, 20.598666
  0.213516, 18.831687
  0.214516, 17.088014
  0.215516, 15.339362
  0.216516, 13.592940
  0.217516, 11.847485
  0.218516, 10.111357
  0.219516,  8.412745
  0.220516,  6.763775
  0.221516,  5.185625
  0.222516,  3.678954
  0.223516,  2.241678
  0.224516,  0.854806
  0.225516, -0.488944
  0.226516, -1.800185
  0.227516, -3.101849
  0.228516, -4.375072
  0.229516, -5.635623
  0.230516, -6.862000
  0.231516, -8.036257
  0.232516, -9.162104
  0.233516,-10.239567
  0.234516,-11.272807
  0.235516,-12.270101
  0.236516,-13.225546
  0.237516,-14.095390
  0.238516,-14.880431
  0.239516,-15.589828
  0.240516,-16.270264
  0.241516,-16.952182
  0.242516,-17.632846
  0.243516,-18.310802
  0.244516,-18.980759
  0.245516,-19.638440
  0.246516,-20.266267
  0.247516,-20.853024
  0.248516,-21.392485
  0.249516,-21.900595
  0.250516,-22.376591
  0.251516,-22.814638
  0.252516,-23.203229
  0.253516,-23.543462
  0.254516,-23.848451
  0.255516,-24.138688
  0.256516,-24.426056
  0.257516,-24.698521
  0.258516,-24.951177
  0.259516,-25.202774
  0.260516,-25.463667
  0.261516,-25.722592
  0.262516,-25.940782
  0.263516,-26.114458
  0.264516,-26.232141
  0.265516,-26.294986
  0.266516,-26.319612
  0.267516,-26.330865
  0.268516,-26.346773
  0.269516,-26.378202
  0.270516,-26.420704
  0.271516,-26.468552
  0.272516,-26.502174
  0.273516,-26.509436
  0.274516,-26.490817
  0.275516,-26.447681
  0.276516,-26.403637
  0.277516,-26.373453
  0.278516,-26.353675
  0.279516,-26.328686
  0.280516,-26.272931
  0.281516,-26.181073
  0.282516,-26.031833
  0.283516,-25.853681
  0.284516,-25.655453
  0.285516,-25.474830
  0.286516,-25.323429
  0.287516,-25.206546
  0.288516,-25.124137
  0.289516,-25.060486
  0.290516,-25.000389
  0.291516,-24.907517
  0.292516,-24.767172
  0.293516,-24.572723
  0.294516,-24.332717
  0.295516,-24.075474
  0.296516,-23.836978
  0.297516,-23.645385
  0.298516,-23.498404
  0.299516,-23.387062
  0.300516,-23.290602
  0.301516,-23.193131
  0.302516,-23.090241
  0.303516,-22.979196
  0.304516,-22.859058
  0.305516,-22.732054
  0.306516,-22.599843
  0.307516,-22.466995
  0.308516,-22.339436
  0.309516,-22.226988
  0.310516,-22.146522
  0.311516,-22.126827
  0.312516,-22.170881
  0.313516,-22.277301
  0.314516,-22.431149
  0.315516,-22.609843
  0.316516,-22.765510
  0.317516,-22.907023
  0.318516,-23.055492
  0.319516,-23.225217
  0.320516,-23.429122
  0.321516,-23.684309
  0.322516,-23.968354
  0.323516,-24.264195
  0.324516,-24.557520
  0.325516,-24.843916
  0.326516,-25.100245
  0.327516,-25.341675
  0.328516,-25.554648
  0.329516,-25.751025
  0.330516,-25.927414
  0.331516,-26.070317
  0.332516,-26.185890
  0.333516,-26.280181
  0.334516,-26.357944
  0.335516,-26.436149
  0.336516,-26.535357
  0.337516,-26.634435
  0.338516,-26.717510
  0.339516,-26.754337
  0.340516,-26.728397
  0.341516,-26.655529
  0.342516,-26.558452
  0.343516,-26.471607
  0.344516,-26.424089
  0.345516,-26.406216
  0.346516,-26.400685
  0.347516,-26.372266
  0.348516,-26.300829
  0.349516,-26.165117
  0.350516,-25.974499
  0.351516,-25.744604
  0.352516,-25.498775
  0.353516,-25.248523
  0.354516,-25.009000
  0.355516,-24.787790
  0.356516,-24.584721
  0.357516,-24.392163
  0.358516,-24.201093
  0.359516,-24.001929
  0.360516,-23.788055
  0.361516,-23.557376
  0.362516,-23.305856
  0.363516,-23.037687
  0.364516,-22.752208
  0.365516,-22.455021
  0.366516,-22.160956
  0.367516,-21.872834
  0.368516,-21.582922
  0.369516,-21.309571
  0.370516,-21.016566
  0.371516,-20.695169
  0.372516,-20.347488
  0.373516,-19.989631
  0.374516,-19.650647
  0.375516,-19.344401
  0.376516,-19.064887
  0.377516,-18.808885
  0.378516,-18.551295
  0.379516,-18.270826
  0.380516,-17.959517
  0.381516,-17.614625
  0.382516,-17.246069
  0.383516,-16.853519
  0.384516,-16.469481
  0.385516,-16.114875
  0.386516,-15.787575
  0.387516,-15.498217
  0.388516,-15.245980
  0.389516,-15.019410
  0.390516,-14.802442
  0.391516,-14.582255
  0.392516,-14.353478
  0.393516,-14.105250
  0.394516,-13.839007
  0.395516,-13.558584
  0.396516,-13.279771
  0.397516,-13.013364
  0.398516,-12.765651
  0.399516,-12.535767
  0.400516,-12.322918
  0.401516,-12.133639
  0.402516,-11.961669
  0.403516,-11.809009
  0.404516,-11.659276
  0.405516,-11.521234
  0.406516,-11.379853
  0.407516,-11.232565
  0.408516,-11.072881
  0.409516,-10.889156
  0.410516,-10.679187
  0.411516,-10.460630
  0.412516,-10.246351
  0.413516,-10.045670
  0.414516, -9.873087
  0.415516, -9.739721
  0.416516, -9.628749
  0.417516, -9.529506
  0.418516, -9.425556
  0.419516, -9.304856
  0.420516, -9.162527
  0.421516, -8.998671
  0.422516, -8.821930
  0.423516, -8.647104
  0.424516, -8.486046
  0.425516, -8.339051
  0.426516, -8.204746
  0.427516, -8.071777
  0.428516, -7.926110
  0.429516, -7.761356
  0.430516, -7.577865
  0.431516, -7.383308
  0.432516, -7.192458
  0.433516, -7.007600
  0.434516, -6.842676
  0.435516, -6.705518
  0.436516, -6.581948
