# z (nm)   (kJ/mol)
  0.0800  263.93812
  0.0820  260.49263
  0.0840  257.55792
  0.0860  254.83922
  0.0880  252.47451
  0.0900  250.00969
  0.0920  247.58466
  0.0940  245.16560
  0.0960  242.71505
  0.0980  240.20641
  0.1000  237.63618
  0.1020  234.97846
  0.1040  232.22179
  0.1060  229.34440
  0.1080  226.35164
  0.1100  223.21395
  0.1120  219.93069
  0.1140  216.49296
  0.1160  212.89522
  0.1180  209.13370
  0.1200  205.20967
  0.1220  201.12796
  0.1240  196.90485
  0.1260  192.56531
  0.1280  188.14334
  0.1300  183.68211
  0.1320  179.22362
  0.1340  174.80330
  0.1360  170.46314
  0.1380  166.21800
  0.1400  162.10046
  0.1420  158.11696
  0.1440  154.27876
  0.1460  150.57995
  0.1480  147.00156
  0.1500  143.51514
  0.1520  140.09302
  0.1540  136.70689
  0.1560  133.33780
  0.1580  129.99080
  0.1600  126.67195
  0.1620  123.40661
  0.1640  120.21054
  0.1660  117.08805
  0.1680  114.02997
  0.1700  111.00509
  0.1720  107.97348
  0.1740  104.90326
  0.1760  101.78768
  0.1780   98.62391
  0.1800   95.43963
  0.1820   92.28134
  0.1840   89.19118
  0.1860   86.18810
  0.1880   83.28109
  0.1900   80.46166
  0.1920   77.70608
  0.1940   74.99581
  0.1960   72.31190
  0.1980   69.65387
  0.2000   67.03841
  0.2020   64.46503
  0.2040   61.95072
  0.2060   59.50401
  0.2080   57.11125
  0.2100   54.76219
  0.2120   52.44681
  0.2140   50.15810
  0.2160   47.87050
  0.2180   45.60620
  0.2200   43.36518
  0.2220   41.17145
  0.2240   39.03507
  0.2260   36.96426
  0.2280   34.97460
  0.2300   33.06881
  0.2320   31.24293
  0.2340   29.47986
  0.2360   27.76166
  0.2380   26.06134
  0.2400   24.37270
  0.2420   22.69713
  0.2440   21.03365
  0.2460   19.38562
  0.2480   17.76567
  0.2500   16.20203
  0.2520   14.70423
  0.2540   13.27124
  0.2560   11.90985
  0.2580   10.60814
  0.2600    9.36157
  0.2620    8.14453
  0.2640    6.96592
  0.2660    5.82056
  0.2680    4.69715
  0.2700    3.59449
  0.2720    2.54019
  0.2740    1.52472
  0.2760    0.56079
  0.2780   -0.35078
  0.2800   -1.20543
  0.2820   -2.00357
  0.2840   -2.75573
  0.2860   -3.48133
  0.2880   -4.18245
  0.2900   -4.85517
  0.2920   -5.50790
  0.2940   -6.13517
  0.2960   -6.71729
  0.2980   -7.26065
  0.3000   -7.74545
  0.3020   -8.17671
  0.3040   -8.54395
  0.3060   -8.87460
  0.3080   -9.15839
  0.3100   -9.41809
  0.3120   -9.65438
  0.3140   -9.87914
  0.3160  -10.08827
  0.3180  -10.28665
  0.3200  -10.46406
  0.3220  -10.61342
  0.3240  -10.73982
  0.3260  -10.82227
  0.3280  -10.86791
  0.3300  -10.86794
  0.3320  -10.83933
  0.3340  -10.77445
  0.3360  -10.68609
  0.3380  -10.57687
  0.3400  -10.45073
  0.3420  -10.31907
  0.3440  -10.17192
  0.3460  -10.02767
  0.3480   -9.87497
  0.3500   -9.71442
  0.3520   -9.54791
  0.3540   -9.36529
  0.3560   -9.16464
  0.3580   -8.94138
  0.3600   -8.69535
  0.3620   -8.43793
  0.3640   -8.15614
  0.3660   -7.87176
  0.3680   -7.57938
  0.3700   -7.28366
  0.3720   -6.99601
  0.3740   -6.72617
  0.3760   -6.46270
  0.3780   -6.20876
  0.3800   -5.96733
  0.3820   -5.72803
  0.3840   -5.49551
  0.3860   -5.25493
  0.3880   -5.00032
  0.3900   -4.74177
  0.3920   -4.46966
  0.3940   -4.18409
  0.3960   -3.90668
  0.3980   -3.63626
  0.4000   -3.36223
  0.4020   -3.09730
  0.4040   -2.85003
