# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos MET and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.231868, 65.709222
  0.233405, 60.370353
  0.234942, 54.999069
  0.236479, 49.625530
  0.238016, 44.277739
  0.239554, 38.984912
  0.241091, 33.772332
  0.242628, 28.664708
  0.244165, 23.681139
  0.245702, 18.843773
  0.247239, 14.168640
  0.248777,  9.676507
  0.250314,  5.386759
  0.251851,  1.312174
  0.253388, -2.520344
  0.254925, -6.098809
  0.256463, -9.408268
  0.258000,-12.438875
  0.259537,-15.189965
  0.261074,-17.667178
  0.262611,-19.881990
  0.264149,-21.848136
  0.265686,-23.596246
  0.267223,-25.151201
  0.268760,-26.537159
  0.270297,-27.786342
  0.271834,-28.924752
  0.273372,-29.974798
  0.274909,-30.954609
  0.276446,-31.877824
  0.277983,-32.752042
  0.279520,-33.579985
  0.281058,-34.356185
  0.282595,-35.076308
  0.284132,-35.735091
  0.285669,-36.317490
  0.287206,-36.818964
  0.288744,-37.229813
  0.290281,-37.546667
  0.291818,-37.761836
  0.293355,-37.877583
  0.294892,-37.893173
  0.296429,-37.815890
  0.297967,-37.652146
  0.299504,-37.410471
  0.301041,-37.105231
  0.302578,-36.753871
  0.304115,-36.369675
  0.305653,-35.973832
  0.307190,-35.574935
  0.308727,-35.191103
  0.310264,-34.821241
  0.311801,-34.469608
  0.313338,-34.132473
  0.314876,-33.808292
  0.316413,-33.481187
  0.317950,-33.146520
  0.319487,-32.793206
  0.321024,-32.417285
  0.322562,-32.022080
  0.324099,-31.611987
  0.325636,-31.192619
  0.327173,-30.777082
  0.328710,-30.374196
  0.330248,-29.986115
  0.331785,-29.628910
  0.333322,-29.298607
  0.334859,-29.000381
  0.336396,-28.727366
  0.337933,-28.481183
  0.339471,-28.245398
  0.341008,-28.020871
  0.342545,-27.796267
  0.344082,-27.565942
  0.345619,-27.332923
  0.347157,-27.094069
  0.348694,-26.855065
  0.350231,-26.611969
  0.351768,-26.354209
  0.353305,-26.070223
  0.354842,-25.748276
  0.356380,-25.376608
  0.357917,-24.948165
  0.359454,-24.459357
  0.360991,-23.923951
  0.362528,-23.353272
  0.364066,-22.770850
  0.365603,-22.189739
  0.367140,-21.626812
  0.368677,-21.091879
  0.370214,-20.601588
  0.371752,-20.151398
  0.373289,-19.748996
  0.374826,-19.384352
  0.376363,-19.055279
  0.377900,-18.751776
  0.379437,-18.466318
  0.380975,-18.194633
  0.382512,-17.940311
  0.384049,-17.698290
  0.385586,-17.465717
  0.387123,-17.249286
  0.388661,-17.054235
  0.390198,-16.876690
  0.391735,-16.711983
  0.393272,-16.551544
  0.394809,-16.403871
  0.396347,-16.259168
  0.397884,-16.106239
  0.399421,-15.967784
  0.400958,-15.823939
  0.402495,-15.684165
  0.404032,-15.544253
  0.405570,-15.408800
  0.407107,-15.269062
  0.408644,-15.130187
  0.410181,-14.984114
  0.411718,-14.834068
  0.413256,-14.675425
  0.414793,-14.508540
  0.416330,-14.333766
  0.417867,-14.150269
  0.419404,-13.952536
  0.420941,-13.745098
  0.422479,-13.522950
  0.424016,-13.283178
  0.425553,-13.027232
  0.427090,-12.751126
  0.428627,-12.456923
  0.430165,-12.144695
  0.431702,-11.817287
  0.433239,-11.483420
  0.434776,-11.155185
  0.436313,-10.841931
  0.437851,-10.556419
  0.439388,-10.302499
  0.440925,-10.090204
  0.442462, -9.917022
  0.443999, -9.778127
  0.445536, -9.664556
  0.447074, -9.571518
  0.448611, -9.492498
  0.450148, -9.421184
  0.451685, -9.361276
  0.453222, -9.307363
  0.454760, -9.261806
  0.456297, -9.231090
  0.457834, -9.210504
  0.459371, -9.205827
  0.460908, -9.214211
