# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos TRP and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.230176,  7.825215
  0.231402,  2.106866
  0.232627, -3.613719
  0.233853, -9.308857
  0.235078,-14.950645
  0.236303,-20.500418
  0.237529,-25.923314
  0.238754,-31.186236
  0.239979,-36.258485
  0.241205,-41.118697
  0.242430,-45.745130
  0.243655,-50.131227
  0.244881,-54.263068
  0.246106,-58.130803
  0.247331,-61.730574
  0.248557,-65.061522
  0.249782,-68.139716
  0.251007,-70.973455
  0.252233,-73.594903
  0.253458,-76.025524
  0.254684,-78.291139
  0.255909,-80.401527
  0.257134,-82.360037
  0.258360,-84.166113
  0.259585,-85.812871
  0.260810,-87.293874
  0.262036,-88.607674
  0.263261,-89.768175
  0.264486,-90.797757
  0.265712,-91.719806
  0.266937,-92.553119
  0.268162,-93.310349
  0.269388,-94.010732
  0.270613,-94.675641
  0.271838,-95.330987
  0.273064,-95.999587
  0.274289,-96.683500
  0.275515,-97.351248
  0.276740,-97.927991
  0.277965,-98.329823
  0.279191,-98.490697
  0.280416,-98.399340
  0.281641,-98.099534
  0.282867,-97.671129
  0.284092,-97.182908
  0.285317,-96.676288
  0.286543,-96.165724
  0.287768,-95.641972
  0.288993,-95.091652
  0.290219,-94.503656
  0.291444,-93.865380
  0.292669,-93.171565
  0.293895,-92.416743
  0.295120,-91.600157
  0.296346,-90.713543
  0.297571,-89.759129
  0.298796,-88.737148
  0.300022,-87.654053
  0.301247,-86.515133
  0.302472,-85.328238
  0.303698,-84.098463
  0.304923,-82.841800
  0.306148,-81.557770
  0.307374,-80.250055
  0.308599,-78.919650
  0.309824,-77.564225
  0.311050,-76.183478
  0.312275,-74.776101
  0.313500,-73.345231
  0.314726,-71.887327
  0.315951,-70.407254
  0.317177,-68.910153
  0.318402,-67.404559
  0.319627,-65.897184
  0.320853,-64.402748
  0.322078,-62.924302
  0.323303,-61.478298
  0.324529,-60.070547
  0.325754,-58.709803
  0.326979,-57.397882
  0.328205,-56.131627
  0.329430,-54.917590
  0.330655,-53.749424
  0.331881,-52.636641
  0.333106,-51.567567
  0.334331,-50.545755
  0.335557,-49.572698
  0.336782,-48.645951
  0.338008,-47.767758
  0.339233,-46.933665
  0.340458,-46.147375
  0.341684,-45.405956
  0.342909,-44.703940
  0.344134,-44.038580
  0.345360,-43.405984
  0.346585,-42.802131
  0.347810,-42.220217
  0.349036,-41.659472
  0.350261,-41.115936
  0.351486,-40.590756
  0.352712,-40.086838
  0.353937,-39.612709
  0.355162,-39.174270
  0.356388,-38.770655
  0.357613,-38.406385
  0.358839,-38.084124
  0.360064,-37.793013
  0.361289,-37.529794
  0.362515,-37.287366
  0.363740,-37.074675
  0.364965,-36.877160
  0.366191,-36.695235
  0.367416,-36.530302
  0.368641,-36.381558
  0.369867,-36.243808
  0.371092,-36.106627
  0.372317,-35.981658
  0.373543,-35.858525
  0.374768,-35.739506
  0.375993,-35.627277
  0.377219,-35.526836
  0.378444,-35.440474
  0.379670,-35.372906
  0.380895,-35.326816
  0.382120,-35.299070
  0.383346,-35.291301
  0.384571,-35.308322
  0.385796,-35.342013
  0.387022,-35.387276
  0.388247,-35.440380
  0.389472,-35.485225
  0.390698,-35.521590
  0.391923,-35.532219
  0.393148,-35.522164
  0.394374,-35.487689
  0.395599,-35.433889
  0.396824,-35.367826
  0.398050,-35.295950
  0.399275,-35.223338
  0.400501,-35.159112
  0.401726,-35.105165
  0.402951,-35.057453
  0.404177,-35.013688
  0.405402,-34.968746
  0.406627,-34.914274
  0.407853,-34.846916
  0.409078,-34.765730
  0.410303,-34.667068
  0.411529,-34.555854
  0.412754,-34.436973
  0.413979,-34.307069
  0.415205,-34.166751
  0.416430,-34.025262
  0.417655,-33.878349
  0.418881,-33.729660
  0.420106,-33.580160
  0.421332,-33.425648
  0.422557,-33.265399
  0.423782,-33.095811
  0.425008,-32.909176
  0.426233,-32.706474
  0.427458,-32.480522
  0.428684,-32.233394
  0.429909,-31.967027
  0.431134,-31.692686
  0.432360,-31.414505
  0.433585,-31.135593
  0.434810,-30.864438
  0.436036,-30.607721
  0.437261,-30.368441
  0.438486,-30.145587
  0.439712,-29.937201
  0.440937,-29.735939
  0.442163,-29.541976
  0.443388,-29.350257
  0.444613,-29.155601
  0.445839,-28.949714
  0.447064,-28.736826
  0.448289,-28.506587
  0.449515,-28.260643
  0.450740,-27.999219
  0.451965,-27.725663
  0.453191,-27.449651
  0.454416,-27.172041
  0.455641,-26.906654
  0.456867,-26.652052
  0.458092,-26.412551
  0.459317,-26.190160
  0.460543,-25.980108
  0.461768,-25.775786
  0.462993,-25.578403
  0.464219,-25.383843
  0.465444,-25.185383
  0.466670,-24.982180
  0.467895,-24.772541
  0.469120,-24.560459
  0.470346,-24.342278
  0.471571,-24.124442
  0.472796,-23.911095
  0.474022,-23.696515
  0.475247,-23.485103
  0.476472,-23.285073
  0.477698,-23.083461
  0.478923,-22.889044
  0.480148,-22.700694
  0.481374,-22.515172
  0.482599,-22.329854
  0.483824,-22.143075
  0.485050,-21.954734
  0.486275,-21.763927
  0.487501,-21.561060
  0.488726,-21.356505
  0.489951,-21.145182
  0.491177,-20.926357
  0.492402,-20.707929
  0.493627,-20.488697
  0.494853,-20.267664
  0.496078,-20.041082
  0.497303,-19.818530
  0.498529,-19.599070
  0.499754,-19.384469
