# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos HIS and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.222259, 42.542952
  0.223339, 38.184646
  0.224418, 33.824511
  0.225497, 29.474883
  0.226576, 25.147826
  0.227655, 20.859608
  0.228734, 16.621055
  0.229813, 12.441968
  0.230893,  8.339433
  0.231972,  4.322527
  0.233051,  0.403722
  0.234130, -3.403228
  0.235209, -7.091402
  0.236288,-10.649395
  0.237367,-14.072200
  0.238447,-17.348750
  0.239526,-20.475141
  0.240605,-23.444812
  0.241684,-26.261401
  0.242763,-28.923257
  0.243842,-31.424410
  0.244921,-33.777295
  0.246000,-35.977837
  0.247080,-38.032587
  0.248159,-39.950133
  0.249238,-41.732562
  0.250317,-43.385924
  0.251396,-44.913591
  0.252475,-46.321738
  0.253554,-47.618201
  0.254634,-48.806880
  0.255713,-49.901619
  0.256792,-50.919201
  0.257871,-51.867652
  0.258950,-52.763297
  0.260029,-53.612673
  0.261108,-54.426699
  0.262188,-55.212381
  0.263267,-55.967681
  0.264346,-56.688772
  0.265425,-57.370797
  0.266504,-58.004070
  0.267583,-58.588289
  0.268662,-59.119815
  0.269742,-59.604625
  0.270821,-60.051329
  0.271900,-60.478527
  0.272979,-60.901931
  0.274058,-61.341853
  0.275137,-61.788754
  0.276216,-62.214188
  0.277295,-62.558117
  0.278375,-62.749579
  0.279454,-62.750771
  0.280533,-62.565472
  0.281612,-62.247582
  0.282691,-61.876451
  0.283770,-61.514028
  0.284849,-61.204201
  0.285929,-60.957171
  0.287008,-60.763186
  0.288087,-60.607860
  0.289166,-60.473355
  0.290245,-60.330776
  0.291324,-60.160872
  0.292403,-59.941830
  0.293483,-59.655880
  0.294562,-59.295735
  0.295641,-58.852592
  0.296720,-58.333996
  0.297799,-57.746418
  0.298878,-57.105573
  0.299957,-56.428598
  0.301037,-55.724793
  0.302116,-55.013485
  0.303195,-54.302244
  0.304274,-53.608821
  0.305353,-52.926267
  0.306432,-52.266636
  0.307511,-51.628664
  0.308590,-51.009855
  0.309670,-50.405823
  0.310749,-49.804209
  0.311828,-49.203169
  0.312907,-48.590725
  0.313986,-47.961454
  0.315065,-47.311212
  0.316144,-46.640981
  0.317224,-45.951345
  0.318303,-45.243299
  0.319382,-44.519937
  0.320461,-43.787527
  0.321540,-43.052415
  0.322619,-42.322612
  0.323698,-41.604208
  0.324778,-40.899729
  0.325857,-40.213336
  0.326936,-39.551110
  0.328015,-38.914640
  0.329094,-38.304593
  0.330173,-37.717405
  0.331252,-37.158758
  0.332332,-36.613177
  0.333411,-36.084391
  0.334490,-35.566490
  0.335569,-35.059644
  0.336648,-34.560484
  0.337727,-34.061734
  0.338806,-33.577701
  0.339885,-33.101033
  0.340965,-32.633582
  0.342044,-32.184196
  0.343123,-31.751274
  0.344202,-31.337197
  0.345281,-30.940891
  0.346360,-30.566306
  0.347439,-30.206154
  0.348519,-29.856310
  0.349598,-29.515693
  0.350677,-29.184146
  0.351756,-28.858631
  0.352835,-28.530380
  0.353914,-28.202957
  0.354993,-27.873458
  0.356073,-27.545033
  0.357152,-27.218029
  0.358231,-26.891044
  0.359310,-26.565241
  0.360389,-26.240076
  0.361468,-25.920882
  0.362547,-25.598450
  0.363627,-25.281991
  0.364706,-24.973623
  0.365785,-24.672232
  0.366864,-24.373944
  0.367943,-24.084714
  0.369022,-23.799788
  0.370101,-23.522887
  0.371181,-23.257125
  0.372260,-23.004173
  0.373339,-22.762046
  0.374418,-22.532644
  0.375497,-22.316144
  0.376576,-22.115947
  0.377655,-21.930602
  0.378734,-21.759873
  0.379814,-21.608114
  0.380893,-21.469295
  0.381972,-21.345833
  0.383051,-21.241403
  0.384130,-21.143757
  0.385209,-21.053592
  0.386288,-20.970076
  0.387368,-20.891311
  0.388447,-20.812507
  0.389526,-20.728807
  0.390605,-20.637502
  0.391684,-20.542746
  0.392763,-20.442630
  0.393842,-20.335716
  0.394922,-20.227298
  0.396001,-20.114010
  0.397080,-20.001423
  0.398159,-19.892735
  0.399238,-19.790961
  0.400317,-19.697989
  0.401396,-19.616322
  0.402476,-19.544479
  0.403555,-19.484243
  0.404634,-19.433419
  0.405713,-19.392980
  0.406792,-19.360311
  0.407871,-19.334307
  0.408950,-19.313977
  0.410029,-19.294060
  0.411109,-19.279084
  0.412188,-19.264614
  0.413267,-19.249892
  0.414346,-19.237984
  0.415425,-19.230347
  0.416504,-19.225085
  0.417583,-19.223116
  0.418663,-19.226102
  0.419742,-19.230848
  0.420821,-19.242636
  0.421900,-19.255693
  0.422979,-19.274553
  0.424058,-19.289834
  0.425137,-19.304660
  0.426217,-19.317390
  0.427296,-19.324555
  0.428375,-19.323410
  0.429454,-19.312029
  0.430533,-19.296033
  0.431612,-19.266174
  0.432691,-19.222397
  0.433771,-19.162871
  0.434850,-19.089914
  0.435929,-19.004125
  0.437008,-18.900832
  0.438087,-18.778334
  0.439166,-18.643010
  0.440245,-18.490687
  0.441324,-18.326340
  0.442404,-18.147228
  0.443483,-17.958095
  0.444562,-17.758583
  0.445641,-17.551282
  0.446720,-17.339431
  0.447799,-17.120929
  0.448878,-16.901030
  0.449958,-16.676575
  0.451037,-16.451316
  0.452116,-16.216248
  0.453195,-15.973963
  0.454274,-15.719510
  0.455353,-15.450659
  0.456432,-15.163705
  0.457512,-14.863391
  0.458591,-14.551398
  0.459670,-14.232832
  0.460749,-13.908753
  0.461828,-13.587648
  0.462907,-13.270055
  0.463986,-12.953150
  0.465066,-12.639504
  0.466145,-12.335433
  0.467224,-12.036394
  0.468303,-11.741748
  0.469382,-11.452100
  0.470461,-11.174837
  0.471540,-10.909239
  0.472619,-10.656857
  0.473699,-10.426208
  0.474778,-10.214395
  0.475857,-10.026391
  0.476936, -9.857703
  0.478015, -9.713114
  0.479094, -9.582494
  0.480173, -9.472522
  0.481253, -9.379770
  0.482332, -9.298939
  0.483411, -9.227829
  0.484490, -9.167357
  0.485569, -9.120764
  0.486648, -9.086466
  0.487727, -9.063458
  0.488807, -9.060252
  0.489886, -9.067270
  0.490965, -9.086846
  0.492044, -9.112741
  0.493123, -9.143544
  0.494202, -9.170059
  0.495281, -9.188081
  0.496361, -9.193959
  0.497440, -9.186630
  0.498519, -9.164645
  0.499598, -9.131919
  0.500677, -9.087423
  0.501756, -9.029901
  0.502835, -8.965698
  0.503915, -8.891788
  0.504994, -8.809196
  0.506073, -8.715385
  0.507152, -8.605186
  0.508231, -8.480267
  0.509310, -8.337810
  0.510389, -8.173185
  0.511468, -7.980753
  0.512548, -7.764163
  0.513627, -7.519450
  0.514706, -7.247270
  0.515785, -6.953712
  0.516864, -6.641302
  0.517943, -6.314104
  0.519022, -5.980412
  0.520102, -5.642831
  0.521181, -5.307977
  0.522260, -4.979783
  0.523339, -4.664292
  0.524418, -4.355905
  0.525497, -4.059006
  0.526576, -3.764949
  0.527656, -3.475394
  0.528735, -3.187649
  0.529814, -2.894077
  0.530893, -2.597597
  0.531972, -2.293968
  0.533051, -1.988921
  0.534130, -1.682008
  0.535210, -1.380768
  0.536289, -1.095631
  0.537368, -0.828377
  0.538447, -0.589287
  0.539526, -0.379039
  0.540605, -0.200571
  0.541684, -0.058238
  0.542763,  0.048343
  0.543843,  0.126675
  0.544922,  0.173925
  0.546001,  0.194866
  0.547080,  0.196796
  0.548159,  0.177210
  0.549238,  0.134393
  0.550317,  0.069519
  0.551397, -0.013939
  0.552476, -0.121395
  0.553555, -0.250411
  0.554634, -0.401630
  0.555713, -0.571254
  0.556792, -0.766076
  0.557871, -0.976393
  0.558951, -1.202821
  0.560030, -1.438624
  0.561109, -1.683671
  0.562188, -1.931644
  0.563267, -2.176045
  0.564346, -2.417757
  0.565425, -2.647888
  0.566505, -2.862399
  0.567584, -3.063530
  0.568663, -3.245507
  0.569742, -3.405953
  0.570821, -3.548959
  0.571900, -3.672397
  0.572979, -3.780810
  0.574058, -3.861893
  0.575138, -3.934005
  0.576217, -3.992622
  0.577296, -4.043272
  0.578375, -4.086314
  0.579454, -4.124954
  0.580533, -4.159607
  0.581612, -4.195992
  0.582692, -4.231280
  0.583771, -4.269498
  0.584850, -4.308667
  0.585929, -4.348171
  0.587008, -4.391102
  0.588087, -4.435857
  0.589166, -4.478224
  0.590246, -4.519554
  0.591325, -4.560473
  0.592404, -4.598140
  0.593483, -4.635266
  0.594562, -4.667194
  0.595641, -4.696337
  0.596720, -4.721975
  0.597800, -4.747557
  0.598879, -4.772461
  0.599958, -4.793392
  0.601037, -4.811900
  0.602116, -4.830644
  0.603195, -4.843862
  0.604274, -4.857454
  0.605353, -4.870232
  0.606433, -4.878190
  0.607512, -4.883743
  0.608591, -4.888570
  0.609670, -4.892188
  0.610749, -4.892763
  0.611828, -4.890881
  0.612907, -4.886211
  0.613987, -4.879587
  0.615066, -4.871440
  0.616145, -4.863874
  0.617224, -4.853742
  0.618303, -4.845071
  0.619382, -4.834614
  0.620461, -4.822108
  0.621541, -4.810140
  0.622620, -4.797048
  0.623699, -4.785644
  0.624778, -4.774084
  0.625857, -4.763178
  0.626936, -4.752497
  0.628015, -4.745517
  0.629095, -4.739375
  0.630174, -4.736432
  0.631253, -4.737278
  0.632332, -4.738427
  0.633411, -4.745863
  0.634490, -4.751570
  0.635569, -4.761081
  0.636649, -4.774560
  0.637728, -4.788564
  0.638807, -4.802122
  0.639886, -4.814864
  0.640965, -4.824731
  0.642044, -4.833144
  0.643123, -4.836768
  0.644202, -4.835994
  0.645282, -4.830374
  0.646361, -4.820130
  0.647440, -4.801257
  0.648519, -4.776134
  0.649598, -4.743973
  0.650677, -4.704106
  0.651756, -4.661240
  0.652836, -4.610493
  0.653915, -4.556540
  0.654994, -4.497958
  0.656073, -4.436633
  0.657152, -4.372844
  0.658231, -4.310497
  0.659310, -4.246883
  0.660390, -4.186992
  0.661469, -4.133257
  0.662548, -4.077636
  0.663627, -4.031122
  0.664706, -3.988293
  0.665785, -3.951921
  0.666864, -3.918240
  0.667944, -3.890748
  0.669023, -3.865249
  0.670102, -3.845901
  0.671181, -3.828703
  0.672260, -3.819366
  0.673339, -3.807775
  0.674418, -3.797791
  0.675497, -3.786395
  0.676577, -3.778575
  0.677656, -3.767934
  0.678735, -3.750858
  0.679814, -3.737102
  0.680893, -3.719240
  0.681972, -3.696182
  0.683051, -3.670180
  0.684131, -3.639766
  0.685210, -3.608484
  0.686289, -3.571510
  0.687368, -3.532248
  0.688447, -3.489001
  0.689526, -3.444336
  0.690605, -3.397900
  0.691685, -3.352054
  0.692764, -3.302590
  0.693843, -3.252035
  0.694922, -3.203724
  0.696001, -3.155762
  0.697080, -3.106401
  0.698159, -3.062937
  0.699239, -3.015977
  0.700318, -2.975841
  0.701397, -2.935899
  0.702476, -2.895834
  0.703555, -2.860857
  0.704634, -2.828127
  0.705713, -2.798331
  0.706792, -2.766085
  0.707872, -2.737518
  0.708951, -2.713337
  0.710030, -2.688319
  0.711109, -2.662222
  0.712188, -2.634975
  0.713267, -2.607286
  0.714346, -2.579670
  0.715426, -2.549204
  0.716505, -2.518414
  0.717584, -2.486158
  0.718663, -2.451606
  0.719742, -2.412941
  0.720821, -2.373911
  0.721900, -2.327852
  0.722980, -2.280273
  0.724059, -2.231612
  0.725138, -2.181107
  0.726217, -2.128075
  0.727296, -2.075757
  0.728375, -2.020927
  0.729454, -1.965359
  0.730534, -1.912261
  0.731613, -1.858883
  0.732692, -1.807708
  0.733771, -1.759304
  0.734850, -1.715248
  0.735929, -1.671811
  0.737008, -1.633397
  0.738087, -1.595167
  0.739167, -1.564414
  0.740246, -1.535035
  0.741325, -1.510212
  0.742404, -1.489195
  0.743483, -1.470293
  0.744562, -1.452979
  0.745641, -1.441536
  0.746721, -1.428259
  0.747800, -1.416064
  0.748879, -1.401755
  0.749958, -1.387486
  0.751037, -1.371198
  0.752116, -1.352933
  0.753195, -1.330048
  0.754275, -1.304909
  0.755354, -1.276162
  0.756433, -1.242326
  0.757512, -1.206500
  0.758591, -1.166502
  0.759670, -1.127030
  0.760749, -1.084452
  0.761829, -1.043697
  0.762908, -1.006262
  0.763987, -0.967011
  0.765066, -0.931364
  0.766145, -0.899530
  0.767224, -0.870801
  0.768303, -0.849660
  0.769383, -0.835091
  0.770462, -0.828674
  0.771541, -0.826024
  0.772620, -0.826629
  0.773699, -0.830546
  0.774778, -0.835752
  0.775857, -0.844091
  0.776936, -0.854035
  0.778016, -0.860223
  0.779095, -0.866671
  0.780174, -0.871420
  0.781253, -0.874292
  0.782332, -0.871820
  0.783411, -0.865474
  0.784490, -0.851492
  0.785570, -0.835299
  0.786649, -0.812609
  0.787728, -0.785651
  0.788807, -0.752684
  0.789886, -0.714814
  0.790965, -0.671587
  0.792044, -0.627640
  0.793124, -0.579330
  0.794203, -0.526948
  0.795282, -0.474117
  0.796361, -0.421579
  0.797440, -0.367496
  0.798519, -0.314892
  0.799598, -0.264316
  0.800678, -0.213307
  0.801757, -0.167448
  0.802836, -0.125049
  0.803915, -0.085371
  0.804994, -0.050150
  0.806073, -0.017944
  0.807152,  0.012872
  0.808231,  0.041348
  0.809311,  0.065316
  0.810390,  0.087117
  0.811469,  0.105668
  0.812548,  0.123414
  0.813627,  0.142360
  0.814706,  0.157361
  0.815785,  0.173155
  0.816865,  0.190246
  0.817944,  0.205291
  0.819023,  0.220486
  0.820102,  0.236903
  0.821181,  0.252337
  0.822260,  0.271902
  0.823339,  0.289587
  0.824419,  0.310545
  0.825498,  0.330405
  0.826577,  0.346386
  0.827656,  0.364294
  0.828735,  0.383810
  0.829814,  0.401516
  0.830893,  0.420714
  0.831973,  0.435865
  0.833052,  0.450594
  0.834131,  0.463396
  0.835210,  0.475487
  0.836289,  0.486207
  0.837368,  0.491546
  0.838447,  0.496674
  0.839526,  0.498503
  0.840606,  0.499511
  0.841685,  0.498570
  0.842764,  0.496608
  0.843843,  0.489772
  0.844922,  0.483053
  0.846001,  0.474013
  0.847080,  0.465580
  0.848160,  0.455085
  0.849239,  0.445224
  0.850318,  0.437274
  0.851397,  0.425921
  0.852476,  0.417242
  0.853555,  0.408281
  0.854634,  0.400199
  0.855714,  0.392428
  0.856793,  0.385789
  0.857872,  0.377474
  0.858951,  0.372415
  0.860030,  0.366664
  0.861109,  0.359661
  0.862188,  0.356948
  0.863268,  0.352483
  0.864347,  0.344676
  0.865426,  0.335230
  0.866505,  0.325257
  0.867584,  0.312311
  0.868663,  0.297432
  0.869742,  0.277718
  0.870821,  0.257595
  0.871901,  0.234696
  0.872980,  0.204437
  0.874059,  0.175268
  0.875138,  0.143934
  0.876217,  0.111778
  0.877296,  0.079812
  0.878375,  0.043245
  0.879455,  0.005824
  0.880534, -0.029614
  0.881613, -0.061805
  0.882692, -0.096132
  0.883771, -0.130058
  0.884850, -0.164093
  0.885929, -0.195445
  0.887009, -0.227867
  0.888088, -0.257297
  0.889167, -0.284811
  0.890246, -0.308918
  0.891325, -0.331843
  0.892404, -0.356080
  0.893483, -0.376226
  0.894563, -0.390836
  0.895642, -0.399915
  0.896721, -0.407417
  0.897800, -0.415308
  0.898879, -0.419914
  0.899958, -0.422678
  0.901037, -0.421250
  0.902117, -0.420100
  0.903196, -0.416723
  0.904275, -0.414970
  0.905354, -0.412899
  0.906433, -0.409547
  0.907512, -0.405453
  0.908591, -0.399139
  0.909670, -0.395815
  0.910750, -0.388951
  0.911829, -0.379657
  0.912908, -0.372267
  0.913987, -0.366623
  0.915066, -0.357980
  0.916145, -0.349272
  0.917224, -0.335603
  0.918304, -0.326091
  0.919383, -0.314169
  0.920462, -0.306252
  0.921541, -0.297963
  0.922620, -0.294446
  0.923699, -0.290784
  0.924778, -0.293918
  0.925858, -0.295328
  0.926937, -0.303753
  0.928016, -0.317471
  0.929095, -0.337629
  0.930174, -0.360220
  0.931253, -0.384950
  0.932332, -0.414953
  0.933412, -0.448057
  0.934491, -0.483486
  0.935570, -0.518229
  0.936649, -0.556538
  0.937728, -0.597501
  0.938807, -0.635168
