# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GLY and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.213134, 52.730925
  0.214701, 46.692468
  0.216267, 40.658981
  0.217833, 34.668235
  0.219400, 28.759891
  0.220966, 22.966279
  0.222532, 17.316925
  0.224098, 11.835750
  0.225665,  6.540679
  0.227231,  1.447176
  0.228797, -3.432878
  0.230364, -8.085466
  0.231930,-12.488034
  0.233496,-16.618148
  0.235063,-20.443442
  0.236629,-23.939881
  0.238195,-27.099721
  0.239761,-29.914240
  0.241328,-32.410918
  0.242894,-34.622632
  0.244460,-36.593777
  0.246027,-38.369636
  0.247593,-39.996256
  0.249159,-41.503849
  0.250726,-42.916140
  0.252292,-44.245887
  0.253858,-45.499438
  0.255424,-46.672594
  0.256991,-47.766592
  0.258557,-48.780933
  0.260123,-49.712030
  0.261690,-50.554632
  0.263256,-51.310059
  0.264822,-51.968548
  0.266389,-52.536574
  0.267955,-53.015721
  0.269521,-53.411807
  0.271087,-53.723709
  0.272654,-53.957292
  0.274220,-54.100904
  0.275786,-54.150088
  0.277353,-54.093289
  0.278919,-53.924713
  0.280485,-53.648417
  0.282052,-53.265999
  0.283618,-52.802354
  0.285184,-52.277893
  0.286750,-51.724320
  0.288317,-51.164680
  0.289883,-50.623260
  0.291449,-50.100307
  0.293016,-49.598669
  0.294582,-49.115279
  0.296148,-48.646027
  0.297715,-48.188310
  0.299281,-47.743136
  0.300847,-47.313709
  0.302413,-46.898434
  0.303980,-46.500785
  0.305546,-46.122963
  0.307112,-45.758997
  0.308679,-45.404846
  0.310245,-45.051333
  0.311811,-44.692902
  0.313378,-44.315161
  0.314944,-43.913118
  0.316510,-43.478381
  0.318076,-43.006358
  0.319643,-42.491962
  0.321209,-41.939402
  0.322775,-41.352803
  0.324342,-40.737639
  0.325908,-40.111550
  0.327474,-39.479260
  0.329040,-38.847924
  0.330607,-38.219831
  0.332173,-37.606083
  0.333739,-37.005959
  0.335306,-36.434900
  0.336872,-35.885452
  0.338438,-35.362344
  0.340005,-34.866876
  0.341571,-34.404379
  0.343137,-33.965778
  0.344703,-33.550033
  0.346270,-33.146100
  0.347836,-32.754063
  0.349402,-32.358769
  0.350969,-31.959455
  0.352535,-31.551299
  0.354101,-31.132511
  0.355668,-30.695400
  0.357234,-30.252842
  0.358800,-29.804137
  0.360366,-29.351445
  0.361933,-28.903335
  0.363499,-28.459777
  0.365065,-28.025884
  0.366632,-27.594533
  0.368198,-27.163781
  0.369764,-26.729140
  0.371331,-26.290024
  0.372897,-25.848812
  0.374463,-25.395665
  0.376029,-24.943911
  0.377596,-24.490139
  0.379162,-24.046135
  0.380728,-23.614065
  0.382295,-23.203765
  0.383861,-22.822557
  0.385427,-22.476598
  0.386994,-22.159560
  0.388560,-21.873928
  0.390126,-21.617073
  0.391692,-21.380311
  0.393259,-21.161692
  0.394825,-20.953659
  0.396391,-20.743716
  0.397958,-20.522581
  0.399524,-20.290332
  0.401090,-20.034369
  0.402657,-19.757554
  0.404223,-19.452381
  0.405789,-19.131524
  0.407355,-18.780894
  0.408922,-18.414086
  0.410488,-18.032358
  0.412054,-17.630690
  0.413621,-17.211817
  0.415187,-16.780664
  0.416753,-16.336390
  0.418320,-15.876635
  0.419886,-15.406029
  0.421452,-14.929914
  0.423018,-14.446483
  0.424585,-13.960478
  0.426151,-13.473629
  0.427717,-12.994171
  0.429284,-12.522661
  0.430850,-12.066722
  0.432416,-11.629846
  0.433983,-11.218303
  0.435549,-10.836838
  0.437115,-10.492974
  0.438681,-10.191142
  0.440248, -9.929243
  0.441814, -9.707626
  0.443380, -9.522575
  0.444947, -9.366238
  0.446513, -9.241712
  0.448079, -9.135648
  0.449645, -9.037431
  0.451212, -8.942372
  0.452778, -8.847185
  0.454344, -8.750998
  0.455911, -8.644970
  0.457477, -8.532060
  0.459043, -8.410950
  0.460610, -8.285974
  0.462176, -8.155531
  0.463742, -8.024374
  0.465308, -7.891853
  0.466875, -7.754587
  0.468441, -7.609390
  0.470007, -7.464099
  0.471574, -7.313057
  0.473140, -7.151126
  0.474706, -6.979485
