# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GLU and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.225006, 59.658578
  0.226647, 53.677074
  0.228289, 47.709458
  0.229931, 41.806328
  0.231572, 36.024502
  0.233214, 30.418153
  0.234856, 25.038707
  0.236498, 19.931301
  0.238139, 15.121265
  0.239781, 10.625680
  0.241423,  6.440843
  0.243065,  2.554802
  0.244706, -1.050347
  0.246348, -4.399216
  0.247990, -7.495541
  0.249632,-10.336251
  0.251273,-12.915753
  0.252915,-15.224098
  0.254557,-17.283910
  0.256199,-19.138925
  0.257840,-20.851200
  0.259482,-22.488408
  0.261124,-24.099760
  0.262766,-25.707837
  0.264407,-27.307337
  0.266049,-28.869801
  0.267691,-30.356674
  0.269333,-31.726596
  0.270974,-32.958628
  0.272616,-34.045593
  0.274258,-34.996698
  0.275900,-35.826119
  0.277541,-36.550633
  0.279183,-37.173802
  0.280825,-37.709698
  0.282467,-38.156745
  0.284108,-38.532456
  0.285750,-38.853079
  0.287392,-39.130468
  0.289034,-39.387811
  0.290675,-39.632415
  0.292317,-39.872998
  0.293959,-40.110314
  0.295600,-40.346753
  0.297242,-40.582755
  0.298884,-40.830629
  0.300526,-41.089908
  0.302167,-41.364032
  0.303809,-41.667196
  0.305451,-41.983631
  0.307093,-42.292182
  0.308734,-42.584003
  0.310376,-42.828866
  0.312018,-43.004062
  0.313660,-43.097224
  0.315301,-43.098823
  0.316943,-43.020478
  0.318585,-42.867750
  0.320227,-42.651745
  0.321868,-42.380055
  0.323510,-42.059230
  0.325152,-41.685173
  0.326794,-41.256657
  0.328435,-40.770204
  0.330077,-40.224614
  0.331719,-39.626606
  0.333361,-38.978728
  0.335002,-38.299474
  0.336644,-37.594624
  0.338286,-36.878772
  0.339928,-36.152462
  0.341569,-35.423835
  0.343211,-34.685526
  0.344853,-33.941052
  0.346495,-33.193064
  0.348136,-32.431694
  0.349778,-31.666285
  0.351420,-30.903027
  0.353061,-30.137224
  0.354703,-29.384143
  0.356345,-28.638418
  0.357987,-27.912280
  0.359628,-27.220184
  0.361270,-26.569100
  0.362912,-25.964460
  0.364554,-25.420196
  0.366195,-24.940851
  0.367837,-24.537268
  0.369479,-24.201638
  0.371121,-23.925451
  0.372762,-23.699848
  0.374404,-23.508042
  0.376046,-23.336692
  0.377688,-23.181746
  0.379329,-23.035617
