# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos SER and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.199769, 87.584284
  0.201903, 82.214971
  0.204038, 76.685237
  0.206172, 71.018919
  0.208306, 65.252235
  0.210440, 59.426336
  0.212574, 53.590650
  0.214708, 47.789838
  0.216843, 42.082925
  0.218977, 36.523975
  0.221111, 31.163510
  0.223245, 26.050338
  0.225379, 21.226002
  0.227513, 16.722093
  0.229647, 12.565838
  0.231782,  8.765971
  0.233916,  5.330162
  0.236050,  2.249325
  0.238184, -0.499041
  0.240318, -2.941816
  0.242452, -5.116532
  0.244587, -7.052057
  0.246721, -8.763310
  0.248855,-10.267768
  0.250989,-11.569792
  0.253123,-12.667943
  0.255257,-13.568405
  0.257391,-14.292827
  0.259526,-14.867518
  0.261660,-15.339315
  0.263794,-15.746543
  0.265928,-16.135634
  0.268062,-16.526833
  0.270196,-16.915654
  0.272331,-17.281205
  0.274465,-17.585271
  0.276599,-17.789073
  0.278733,-17.867160
  0.280867,-17.816768
  0.283001,-17.654212
  0.285135,-17.405370
  0.287270,-17.102457
  0.289404,-16.765617
  0.291538,-16.404198
  0.293672,-16.022661
  0.295806,-15.621264
  0.297940,-15.198450
  0.300075,-14.746694
  0.302209,-14.269173
  0.304343,-13.765453
  0.306477,-13.244001
  0.308611,-12.719496
  0.310745,-12.192295
  0.312879,-11.676189
  0.315014,-11.188299
  0.317148,-10.733217
  0.319282,-10.323258
  0.321416, -9.959080
  0.323550, -9.644361
  0.325684, -9.381155
  0.327819, -9.171603
  0.329953, -9.005903
  0.332087, -8.880576
  0.334221, -8.779202
  0.336355, -8.703221
  0.338489, -8.639903
  0.340623, -8.576193
  0.342758, -8.506846
  0.344892, -8.423120
  0.347026, -8.321123
  0.349160, -8.192756
  0.351294, -8.035049
  0.353428, -7.848577
  0.355563, -7.628428
  0.357697, -7.378692
  0.359831, -7.089884
  0.361965, -6.761031
  0.364099, -6.397763
  0.366233, -5.995306
  0.368367, -5.561836
  0.370502, -5.094828
  0.372636, -4.601602
  0.374770, -4.093109
  0.376904, -3.576003
  0.379038, -3.054956
  0.381172, -2.540641
  0.383307, -2.033400
  0.385441, -1.540734
  0.387575, -1.057796
  0.389709, -0.593718
  0.391843, -0.141027
  0.393977,  0.299020
  0.396111,  0.729660
  0.398246,  1.148711
  0.400380,  1.558972
  0.402514,  1.960861
  0.404648,  2.353350
  0.406782,  2.734783
  0.408916,  3.108953
  0.411050,  3.470312
  0.413185,  3.822000
  0.415319,  4.158755
  0.417453,  4.480898
  0.419587,  4.789109
  0.421721,  5.083966
  0.423855,  5.364939
  0.425990,  5.626225
  0.428124,  5.870812
  0.430258,  6.094684
  0.432392,  6.303210
  0.434526,  6.496086
  0.436660,  6.671206
  0.438794,  6.826300
  0.440929,  6.965362
  0.443063,  7.082440
  0.445197,  7.185218
  0.447331,  7.270623
  0.449465,  7.337258
  0.451599,  7.396861
  0.453734,  7.443743
  0.455868,  7.481221
  0.458002,  7.514913
  0.460136,  7.543318
  0.462270,  7.565731
  0.464404,  7.585971
  0.466538,  7.600313
  0.468673,  7.606347
  0.470807,  7.601074
  0.472941,  7.578797
  0.475075,  7.533390
  0.477209,  7.459954
  0.479343,  7.356977
  0.481478,  7.221384
  0.483612,  7.049408
  0.485746,  6.845431
  0.487880,  6.609791
  0.490014,  6.347344
  0.492148,  6.060279
  0.494282,  5.759823
  0.496417,  5.449297
  0.498551,  5.138264
  0.500685,  4.833920
  0.502819,  4.535673
  0.504953,  4.254735
  0.507087,  3.984244
  0.509222,  3.721658
  0.511356,  3.463094
  0.513490,  3.200526
  0.515624,  2.925513
  0.517758,  2.636353
  0.519892,  2.325278
  0.522026,  1.990945
  0.524161,  1.634967
  0.526295,  1.259999
  0.528429,  0.878635
  0.530563,  0.496207
  0.532697,  0.127504
  0.534831, -0.226302
  0.536966, -0.548790
  0.539100, -0.834973
  0.541234, -1.088798
  0.543368, -1.302618
  0.545502, -1.483087
  0.547636, -1.631923
  0.549770, -1.755874
  0.551905, -1.863641
  0.554039, -1.957613
  0.556173, -2.038526
  0.558307, -2.102402
  0.560441, -2.155437
  0.562575, -2.190528
  0.564710, -2.211978
  0.566844, -2.214575
  0.568978, -2.207460
  0.571112, -2.194500
  0.573246, -2.173480
  0.575380, -2.155680
  0.577514, -2.137401
  0.579649, -2.123002
  0.581783, -2.105342
  0.583917, -2.088084
  0.586051, -2.066729
  0.588185, -2.045349
  0.590319, -2.017054
  0.592454, -1.984022
  0.594588, -1.952421
  0.596722, -1.920341
  0.598856, -1.881067
  0.600990, -1.842066
  0.603124, -1.807712
  0.605258, -1.771961
  0.607393, -1.737795
  0.609527, -1.704994
  0.611661, -1.680119
  0.613795, -1.653797
  0.615929, -1.635263
  0.618063, -1.625862
  0.620197, -1.623499
  0.622332, -1.627479
  0.624466, -1.635877
  0.626600, -1.647662
  0.628734, -1.659489
  0.630868, -1.668610
  0.633002, -1.672556
  0.635137, -1.672753
  0.637271, -1.668530
  0.639405, -1.656208
  0.641539, -1.635553
