# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ASN and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.212012, 65.578417
  0.213967, 58.567776
  0.215922, 51.532902
  0.217877, 44.521345
  0.219832, 37.591918
  0.221787, 30.800450
  0.223742, 24.209020
  0.225697, 17.880645
  0.227652, 11.864352
  0.229607,  6.201441
  0.231562,  0.931371
  0.233517, -3.920610
  0.235472, -8.334742
  0.237427,-12.304496
  0.239382,-15.834510
  0.241337,-18.938755
  0.243292,-21.650228
  0.245247,-24.020824
  0.247202,-26.112877
  0.249157,-27.989535
  0.251112,-29.711304
  0.253067,-31.317201
  0.255022,-32.820423
  0.256977,-34.224774
  0.258932,-35.514508
  0.260887,-36.675787
  0.262842,-37.694835
  0.264797,-38.570910
  0.266752,-39.310422
  0.268707,-39.926113
  0.270662,-40.431055
  0.272617,-40.836578
  0.274572,-41.146418
  0.276527,-41.357342
  0.278482,-41.469934
  0.280437,-41.475457
  0.282392,-41.376659
  0.284347,-41.174218
  0.286302,-40.871608
  0.288257,-40.472591
  0.290212,-39.981751
  0.292167,-39.395428
  0.294122,-38.717434
  0.296077,-37.959212
  0.298032,-37.126946
  0.299987,-36.250076
  0.301942,-35.345599
  0.303897,-34.446085
  0.305852,-33.574388
  0.307807,-32.745713
  0.309762,-31.970335
  0.311717,-31.249212
  0.313672,-30.591604
  0.315627,-29.989519
  0.317582,-29.441407
  0.319537,-28.939887
  0.321492,-28.483657
  0.323447,-28.059693
  0.325402,-27.668333
  0.327357,-27.302904
  0.329312,-26.954843
  0.331267,-26.614283
  0.333222,-26.272704
  0.335177,-25.919220
  0.337132,-25.539801
  0.339087,-25.133314
  0.341042,-24.689358
  0.342997,-24.213531
  0.344952,-23.709015
  0.346907,-23.182545
  0.348862,-22.636112
  0.350817,-22.077387
  0.352772,-21.511922
  0.354727,-20.936178
  0.356682,-20.350257
  0.358637,-19.746136
  0.360592,-19.119135
  0.362547,-18.469928
  0.364502,-17.796135
  0.366457,-17.106159
  0.368412,-16.412697
  0.370367,-15.717159
  0.372322,-15.034751
  0.374277,-14.365224
  0.376232,-13.722524
  0.378187,-13.108694
  0.380142,-12.520421
  0.382097,-11.970442
  0.384052,-11.463255
  0.386007,-10.995370
  0.387962,-10.580789
  0.389917,-10.223503
  0.391872, -9.934106
  0.393827, -9.707520
  0.395782, -9.546961
  0.397737, -9.457129
  0.399692, -9.418428
  0.401647, -9.427422
  0.403602, -9.469314
  0.405557, -9.542357
  0.407512, -9.633441
  0.409467, -9.743572
  0.411422, -9.864303
  0.413377, -9.994216
  0.415332,-10.140067
  0.417287,-10.295229
  0.419242,-10.447693
  0.421197,-10.580569
  0.423152,-10.664167
  0.425107,-10.664133
  0.427062,-10.555387
  0.429017,-10.333028
  0.430972, -9.997621
  0.432927, -9.574006
  0.434882, -9.096717
  0.436837, -8.598137
  0.438792, -8.099768
  0.440747, -7.610455
  0.442702, -7.132288
  0.444657, -6.657491
  0.446612, -6.167450
  0.448567, -5.652562
  0.450522, -5.109742
  0.452477, -4.532616
  0.454432, -3.935037
  0.456387, -3.320606
  0.458342, -2.697248
  0.460297, -2.075336
  0.462252, -1.466996
  0.464207, -0.871512
  0.466162, -0.297637
  0.468117,  0.255733
  0.470072,  0.788446
  0.472027,  1.296449
  0.473982,  1.774949
  0.475937,  2.221292
  0.477892,  2.628768
  0.479847,  2.994492
  0.481802,  3.317327
  0.483757,  3.589816
  0.485712,  3.818746
  0.487667,  3.997320
  0.489622,  4.131490
  0.491577,  4.224861
  0.493532,  4.285970
  0.495487,  4.313897
  0.497442,  4.312596
  0.499397,  4.288461
  0.501352,  4.247896
  0.503307,  4.198349
  0.505262,  4.143326
  0.507217,  4.085942
  0.509172,  4.028501
  0.511127,  3.967065
  0.513082,  3.900700
  0.515037,  3.832592
  0.516992,  3.747020
  0.518947,  3.643655
  0.520902,  3.512858
  0.522857,  3.355139
  0.524812,  3.165792
  0.526767,  2.942928
  0.528722,  2.685806
  0.530677,  2.396681
  0.532632,  2.071013
  0.534587,  1.716103
  0.536542,  1.336736
  0.538497,  0.941182
  0.540452,  0.538595
  0.542407,  0.140932
  0.544362, -0.243066
  0.546316, -0.604786
  0.548271, -0.928609
  0.550226, -1.222003
  0.552181, -1.476709
  0.554136, -1.696183
  0.556091, -1.887961
  0.558046, -2.059390
  0.560001, -2.223261
  0.561956, -2.381305
  0.563911, -2.544882
  0.565866, -2.718130
  0.567821, -2.898222
  0.569776, -3.092935
  0.571731, -3.293927
  0.573686, -3.497675
  0.575641, -3.700834
  0.577596, -3.899372
  0.579551, -4.081814
  0.581506, -4.248675
  0.583461, -4.392446
  0.585416, -4.515582
  0.587371, -4.612963
  0.589326, -4.685819
  0.591281, -4.741744
  0.593236, -4.779595
  0.595191, -4.799883
  0.597146, -4.817833
  0.599101, -4.824791
  0.601056, -4.825224
  0.603011, -4.822942
  0.604966, -4.816120
  0.606921, -4.806015
  0.608876, -4.798053
  0.610831, -4.793823
  0.612786, -4.793108
  0.614741, -4.793357
  0.616696, -4.794479
  0.618651, -4.806122
  0.620606, -4.826683
  0.622561, -4.853409
  0.624516, -4.883481
  0.626471, -4.917502
  0.628426, -4.949736
  0.630381, -4.973394
  0.632336, -4.981841
  0.634291, -4.975995
  0.636246, -4.947921
  0.638201, -4.895068
  0.640156, -4.815607
  0.642111, -4.718052
  0.644066, -4.603769
  0.646021, -4.478191
  0.647976, -4.352378
  0.649931, -4.225702
  0.651886, -4.112024
  0.653841, -4.003804
  0.655796, -3.904976
  0.657751, -3.811500
  0.659706, -3.720008
  0.661661, -3.631724
  0.663616, -3.538691
  0.665571, -3.446564
  0.667526, -3.356506
  0.669481, -3.258710
  0.671436, -3.165015
  0.673391, -3.069914
  0.675346, -2.981217
  0.677301, -2.901219
  0.679256, -2.825824
  0.681211, -2.756422
  0.683166, -2.695076
  0.685121, -2.637700
  0.687076, -2.582662
  0.689031, -2.529238
  0.690986, -2.473115
  0.692941, -2.409339
  0.694896, -2.342696
  0.696851, -2.264863
  0.698806, -2.182973
  0.700761, -2.099133
  0.702716, -2.010001
  0.704671, -1.918777
  0.706626, -1.830801
  0.708581, -1.745444
  0.710536, -1.672875
  0.712491, -1.609212
  0.714446, -1.559764
  0.716401, -1.524420
  0.718356, -1.506359
  0.720311, -1.497900
  0.722266, -1.501093
  0.724221, -1.506709
  0.726176, -1.511272
  0.728131, -1.513687
  0.730086, -1.506599
  0.732041, -1.486362
  0.733996, -1.450757
  0.735951, -1.394492
  0.737906, -1.319900
  0.739861, -1.224816
  0.741816, -1.110519
  0.743771, -0.982415
  0.745726, -0.844765
  0.747681, -0.699270
  0.749636, -0.553126
  0.751591, -0.403106
  0.753546, -0.262754
  0.755501, -0.132426
  0.757456, -0.014945
  0.759411,  0.097397
  0.761366,  0.192374
  0.763321,  0.271419
  0.765276,  0.341267
  0.767231,  0.403696
  0.769186,  0.449832
  0.771141,  0.486966
  0.773096,  0.521149
  0.775051,  0.548176
  0.777006,  0.567184
  0.778961,  0.578312
  0.780916,  0.589670
  0.782871,  0.591112
  0.784826,  0.588843
  0.786781,  0.577067
  0.788736,  0.563140
  0.790691,  0.545506
  0.792646,  0.520277
  0.794601,  0.489072
  0.796556,  0.454820
  0.798511,  0.414707
  0.800466,  0.372427
  0.802421,  0.333347
  0.804376,  0.291934
  0.806331,  0.257751
  0.808286,  0.227152
  0.810241,  0.203245
  0.812196,  0.192459
  0.814151,  0.190585
  0.816106,  0.203058
  0.818061,  0.225047
  0.820016,  0.258335
  0.821971,  0.294383
