# #Autogenerated fromHID,HIE at pH: 7.4
# #h[nm],U[kJ/mol]
  0.223056, 36.489714
  0.224056, 32.449869
  0.225056, 28.411583
  0.226056, 24.384254
  0.227056, 20.368446
  0.228056, 16.396453
  0.229056, 12.450759
  0.230056,  8.577621
  0.231056,  4.752894
  0.232056,  1.026035
  0.233056, -2.629593
  0.234056, -6.170237
  0.235056, -9.613338
  0.236056,-12.935775
  0.237056,-16.135812
  0.238056,-19.216549
  0.239056,-22.155718
  0.240056,-24.986627
  0.241056,-27.658110
  0.242056,-30.234537
  0.243056,-32.633989
  0.244056,-34.951495
  0.245056,-37.076839
  0.246056,-39.136088
  0.247056,-40.992414
  0.248056,-42.799887
  0.249056,-44.401813
  0.250056,-45.968076
  0.251056,-47.351168
  0.252056,-48.700592
  0.253056,-49.912466
  0.254056,-51.088636
  0.255056,-52.166149
  0.256056,-53.211018
  0.257056,-54.188281
  0.258056,-55.135216
  0.259056,-56.032518
  0.260056,-56.899416
  0.261056,-57.724945
  0.262056,-58.516441
  0.263056,-59.269605
  0.264056,-59.981516
  0.265056,-60.656566
  0.266056,-61.281645
  0.267056,-61.871636
  0.268056,-62.407671
  0.269056,-62.914300
  0.270056,-63.366871
  0.271056,-63.798936
  0.272056,-64.182122
  0.273056,-64.555660
  0.274056,-64.884725
  0.275056,-65.210117
  0.276056,-65.480149
  0.277056,-65.733021
  0.278056,-65.907512
  0.279056,-66.043265
  0.280056,-66.091098
  0.281056,-66.098313
  0.282056,-66.032694
  0.283056,-65.942491
  0.284056,-65.803144
  0.285056,-65.651961
  0.286056,-65.471006
  0.287056,-65.277043
  0.288056,-65.059411
  0.289056,-64.825350
  0.290056,-64.569170
  0.291056,-64.291537
  0.292056,-63.993053
  0.293056,-63.663755
  0.294056,-63.310742
  0.295056,-62.918602
  0.296056,-62.502454
  0.297056,-62.044728
  0.298056,-61.567956
  0.299056,-61.054158
  0.300056,-60.529660
  0.301056,-59.977175
  0.302056,-59.421399
  0.303056,-58.850360
  0.304056,-58.281354
  0.305056,-57.704788
  0.306056,-57.130609
  0.307056,-56.554349
  0.308056,-55.979533
  0.309056,-55.400721
  0.310056,-54.820815
  0.311056,-54.234657
  0.312056,-53.642464
  0.313056,-53.038636
  0.314056,-52.426694
  0.315056,-51.804640
  0.316056,-51.172194
  0.317056,-50.530264
