# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos LEU and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.253481, 80.591785
  0.254920, 76.156359
  0.256358, 71.860306
  0.257797, 67.716853
  0.259235, 63.730327
  0.260674, 59.894162
  0.262112, 56.203056
  0.263551, 52.653836
  0.264989, 49.258752
  0.266428, 46.044786
  0.267866, 43.047276
  0.269305, 40.307067
  0.270743, 37.837894
  0.272182, 35.615348
  0.273620, 33.582624
  0.275059, 31.655129
  0.276497, 29.765432
  0.277936, 27.860416
  0.279374, 25.918540
  0.280813, 23.937645
  0.282251, 21.925464
  0.283690, 19.891793
  0.285128, 17.857817
  0.286567, 15.833289
  0.288005, 13.833230
  0.289444, 11.878006
  0.290882,  9.975525
  0.292321,  8.136676
  0.293759,  6.368737
  0.295198,  4.666711
  0.296636,  3.028158
  0.298075,  1.447584
  0.299513, -0.085990
  0.300952, -1.584940
  0.302390, -3.050377
  0.303829, -4.489296
  0.305267, -5.897881
  0.306706, -7.272043
  0.308144, -8.599624
  0.309583, -9.869506
  0.311021,-11.067589
  0.312460,-12.185161
  0.313898,-13.212215
  0.315337,-14.147553
  0.316775,-14.985986
  0.318214,-15.737211
  0.319652,-16.407455
  0.321091,-17.007261
  0.322529,-17.548202
  0.323968,-18.036544
  0.325406,-18.477277
  0.326845,-18.872425
  0.328283,-19.224163
  0.329722,-19.524629
  0.331160,-19.774709
  0.332599,-19.978608
  0.334037,-20.130081
  0.335476,-20.236055
  0.336914,-20.295539
  0.338353,-20.309737
  0.339791,-20.287142
  0.341230,-20.227299
  0.342668,-20.143518
  0.344107,-20.030925
  0.345545,-19.895417
  0.346984,-19.744516
  0.348422,-19.573556
  0.349861,-19.400188
  0.351299,-19.227276
  0.352738,-19.064955
  0.354176,-18.915237
  0.355615,-18.786635
  0.357053,-18.678516
  0.358492,-18.586699
  0.359930,-18.504636
  0.361369,-18.428905
  0.362807,-18.346325
  0.364246,-18.245352
  0.365684,-18.108559
  0.367123,-17.942416
  0.368561,-17.746962
  0.370000,-17.521855
  0.371438,-17.270768
  0.372877,-16.998846
  0.374315,-16.719037
  0.375754,-16.426192
  0.377192,-16.127002
  0.378631,-15.819676
  0.380069,-15.496614
  0.381508,-15.154539
  0.382946,-14.786298
  0.384385,-14.390812
  0.385823,-13.965663
  0.387262,-13.514465
  0.388700,-13.031100
  0.390139,-12.526518
  0.391577,-12.006655
  0.393016,-11.471672
  0.394454,-10.934151
  0.395893,-10.396364
  0.397331, -9.862657
  0.398770, -9.340662
  0.400208, -8.833931
  0.401647, -8.353606
  0.403085, -7.907677
  0.404524, -7.504932
  0.405962, -7.148875
  0.407401, -6.852085
  0.408839, -6.616133
  0.410278, -6.442251
  0.411716, -6.330145
  0.413155, -6.271713
  0.414593, -6.268129
  0.416032, -6.313847
  0.417470, -6.393321
  0.418909, -6.501286
  0.420347, -6.623119
  0.421786, -6.755851
  0.423224, -6.887109
  0.424663, -7.010682
  0.426101, -7.118421
  0.427540, -7.209643
  0.428978, -7.271248
  0.430417, -7.305815
  0.431855, -7.306190
  0.433294, -7.274454
  0.434732, -7.205202
  0.436171, -7.104918
  0.437609, -6.980133
  0.439048, -6.833004
  0.440486, -6.662123
  0.441925, -6.473163
  0.443363, -6.271331
  0.444802, -6.052349
  0.446240, -5.821164
  0.447679, -5.572941
  0.449117, -5.302911
  0.450556, -5.013959
  0.451994, -4.702295
  0.453432, -4.365577
  0.454871, -4.007727
  0.456309, -3.630215
  0.457748, -3.238020
  0.459186, -2.833990
  0.460625, -2.420813
  0.462063, -2.002616
  0.463502, -1.582253
  0.464940, -1.163532
  0.466379, -0.745829
  0.467817, -0.332478
  0.469256,  0.078850
  0.470694,  0.485499
  0.472133,  0.889158
  0.473571,  1.294164
  0.475010,  1.700893
  0.476448,  2.103675
  0.477887,  2.510885
  0.479325,  2.917341
  0.480764,  3.327363
  0.482202,  3.742634
  0.483641,  4.156942
  0.485079,  4.577910
  0.486518,  5.002755
  0.487956,  5.430046
  0.489395,  5.856343
  0.490833,  6.287899
  0.492272,  6.719153
  0.493710,  7.151659
  0.495149,  7.582920
