# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ARG and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.160200, 29.774208
  0.161473, 24.114463
  0.162746, 18.666785
  0.164020, 13.455420
  0.165293,  8.499541
  0.166566,  3.806770
  0.167839, -0.620736
  0.169112, -4.785924
  0.170386, -8.701862
  0.171659,-12.390813
  0.172932,-15.872757
  0.174205,-19.168600
  0.175479,-22.292528
  0.176752,-25.260052
  0.178025,-28.083579
  0.179298,-30.770433
  0.180571,-33.333545
  0.181845,-35.786426
  0.183118,-38.137252
  0.184391,-40.387505
  0.185664,-42.545830
  0.186938,-44.619055
  0.188211,-46.612786
  0.189484,-48.531520
  0.190757,-50.384635
  0.192031,-52.162707
  0.193304,-53.857948
  0.194577,-55.461994
  0.195850,-56.967767
  0.197123,-58.366798
  0.198397,-59.658559
  0.199670,-60.847091
  0.200943,-61.936880
  0.202216,-62.935753
  0.203490,-63.855676
  0.204763,-64.701919
  0.206036,-65.492425
  0.207309,-66.226873
  0.208583,-66.911606
  0.209856,-67.552149
  0.211129,-68.147801
  0.212402,-68.696309
  0.213675,-69.198430
  0.214949,-69.645618
  0.216222,-70.037628
  0.217495,-70.375149
  0.218768,-70.652950
  0.220042,-70.879604
  0.221315,-71.046469
  0.222588,-71.165601
  0.223861,-71.233297
  0.225135,-71.257288
  0.226408,-71.236728
  0.227681,-71.185710
  0.228954,-71.096250
  0.230227,-70.977727
  0.231501,-70.828078
  0.232774,-70.648478
  0.234047,-70.437186
  0.235320,-70.196992
  0.236594,-69.924950
  0.237867,-69.621612
  0.239140,-69.283576
  0.240413,-68.908758
  0.241687,-68.503772
  0.242960,-68.067409
  0.244233,-67.601301
  0.245506,-67.106084
  0.246779,-66.584472
  0.248053,-66.040401
  0.249326,-65.474525
  0.250599,-64.888553
  0.251872,-64.286180
  0.253146,-63.670788
  0.254419,-63.042723
  0.255692,-62.405267
  0.256965,-61.754417
  0.258238,-61.101305
  0.259512,-60.445913
  0.260785,-59.787623
  0.262058,-59.129740
  0.263331,-58.474351
  0.264605,-57.822178
  0.265878,-57.179205
  0.267151,-56.551266
  0.268424,-55.939730
  0.269698,-55.343026
  0.270971,-54.765087
  0.272244,-54.208588
  0.273517,-53.667585
  0.274790,-53.155370
  0.276064,-52.662103
  0.277337,-52.198550
  0.278610,-51.756241
  0.279883,-51.338675
  0.281157,-50.943489
  0.282430,-50.566854
  0.283703,-50.213123
  0.284976,-49.871328
  0.286250,-49.542505
  0.287523,-49.219655
  0.288796,-48.900503
  0.290069,-48.584527
  0.291342,-48.262561
  0.292616,-47.928094
  0.293889,-47.583559
  0.295162,-47.230593
  0.296435,-46.857712
  0.297709,-46.472902
  0.298982,-46.072419
  0.300255,-45.667566
  0.301528,-45.254451
  0.302802,-44.837589
  0.304075,-44.421404
  0.305348,-44.004115
  0.306621,-43.596143
  0.307894,-43.193519
  0.309168,-42.802691
  0.310441,-42.419037
  0.311714,-42.042827
  0.312987,-41.667635
  0.314261,-41.295634
  0.315534,-40.928327
  0.316807,-40.572899
  0.318080,-40.236843
  0.319354,-39.924766
  0.320627,-39.651028
  0.321900,-39.420523
  0.323173,-39.235162
  0.324446,-39.102908
  0.325720,-39.014726
  0.326993,-38.962118
  0.328266,-38.943690
  0.329539,-38.941467
  0.330813,-38.946316
  0.332086,-38.955207
  0.333359,-38.960870
  0.334632,-38.960963
  0.335906,-38.960098
  0.337179,-38.956108
  0.338452,-38.954854
  0.339725,-38.960191
  0.340998,-38.964642
  0.342272,-38.970024
  0.343545,-38.972868
  0.344818,-38.970131
  0.346091,-38.957387
  0.347365,-38.932809
  0.348638,-38.900655
  0.349911,-38.860480
  0.351184,-38.809924
  0.352457,-38.749596
  0.353731,-38.681485
  0.355004,-38.604092
  0.356277,-38.515394
  0.357550,-38.414211
  0.358824,-38.302823
  0.360097,-38.186753
  0.361370,-38.056817
  0.362643,-37.918939
  0.363917,-37.769233
  0.365190,-37.613683
  0.366463,-37.440206
  0.367736,-37.259386
  0.369009,-37.065635
  0.370283,-36.856771
  0.371556,-36.641590
  0.372829,-36.414981
  0.374102,-36.180113
  0.375376,-35.942553
  0.376649,-35.702431
  0.377922,-35.457064
  0.379195,-35.213249
  0.380469,-34.965837
  0.381742,-34.721034
  0.383015,-34.476177
  0.384288,-34.221536
  0.385561,-33.964018
  0.386835,-33.698741
  0.388108,-33.421000
  0.389381,-33.128823
  0.390654,-32.825990
  0.391928,-32.511930
  0.393201,-32.188924
  0.394474,-31.853573
  0.395747,-31.518407
  0.397021,-31.179412
  0.398294,-30.839105
  0.399567,-30.496641
  0.400840,-30.160402
  0.402113,-29.825882
  0.403387,-29.497977
  0.404660,-29.175140
  0.405933,-28.853056
  0.407206,-28.535085
  0.408480,-28.212356
  0.409753,-27.894034
  0.411026,-27.571416
  0.412299,-27.243907
  0.413573,-26.913320
  0.414846,-26.576265
  0.416119,-26.237799
  0.417392,-25.898738
  0.418665,-25.554458
  0.419939,-25.213584
  0.421212,-24.868342
  0.422485,-24.526446
  0.423758,-24.185690
  0.425032,-23.849561
  0.426305,-23.511893
  0.427578,-23.180059
  0.428851,-22.850534
  0.430124,-22.520135
  0.431398,-22.184888
  0.432671,-21.849057
  0.433944,-21.512811
  0.435217,-21.164737
  0.436491,-20.810886
  0.437764,-20.449177
  0.439037,-20.071458
  0.440310,-19.684622
  0.441584,-19.281218
  0.442857,-18.866303
  0.444130,-18.439449
  0.445403,-18.000386
  0.446676,-17.556050
  0.447950,-17.102246
  0.449223,-16.647162
  0.450496,-16.186698
  0.451769,-15.731617
  0.453043,-15.277892
  0.454316,-14.832501
  0.455589,-14.394099
  0.456862,-13.960731
  0.458136,-13.539500
  0.459409,-13.129833
  0.460682,-12.729008
  0.461955,-12.336300
  0.463228,-11.950277
  0.464502,-11.573955
  0.465775,-11.204845
  0.467048,-10.842144
  0.468321,-10.485755
  0.469595,-10.138374
  0.470868, -9.795397
  0.472141, -9.458405
  0.473414, -9.129624
  0.474688, -8.810639
  0.475961, -8.501702
  0.477234, -8.207939
  0.478507, -7.928251
  0.479780, -7.669399
  0.481054, -7.430990
  0.482327, -7.215875
  0.483600, -7.023674
  0.484873, -6.851404
  0.486147, -6.706161
  0.487420, -6.580990
  0.488693, -6.475991
  0.489966, -6.387504
  0.491240, -6.312959
  0.492513, -6.258672
  0.493786, -6.212757
  0.495059, -6.173883
  0.496332, -6.141820
  0.497606, -6.116123
  0.498879, -6.098636
  0.500152, -6.088304
  0.501425, -6.081004
  0.502699, -6.080025
  0.503972, -6.084966
  0.505245, -6.098521
  0.506518, -6.118031
  0.507791, -6.150668
  0.509065, -6.184433
  0.510338, -6.226026
  0.511611, -6.274032
  0.512884, -6.328651
  0.514158, -6.385610
  0.515431, -6.444303
  0.516704, -6.502527
  0.517977, -6.561880
  0.519251, -6.615576
  0.520524, -6.668760
  0.521797, -6.715656
  0.523070, -6.756006
  0.524343, -6.792145
  0.525617, -6.817306
  0.526890, -6.838390
  0.528163, -6.858390
  0.529436, -6.872412
  0.530710, -6.882702
  0.531983, -6.883293
  0.533256, -6.887359
  0.534529, -6.890022
  0.535803, -6.890762
  0.537076, -6.892685
  0.538349, -6.894822
  0.539622, -6.898313
  0.540895, -6.900245
  0.542169, -6.903004
  0.543442, -6.908107
  0.544715, -6.909490
  0.545988, -6.910112
  0.547262, -6.909453
  0.548535, -6.904422
  0.549808, -6.900342
  0.551081, -6.892551
  0.552355, -6.878876
  0.553628, -6.859661
  0.554901, -6.841159
  0.556174, -6.816570
  0.557447, -6.787722
  0.558721, -6.757034
  0.559994, -6.723953
  0.561267, -6.690296
  0.562540, -6.654596
  0.563814, -6.621536
  0.565087, -6.590076
  0.566360, -6.559681
  0.567633, -6.529840
  0.568907, -6.500858
  0.570180, -6.475153
  0.571453, -6.447543
  0.572726, -6.421751
  0.573999, -6.394948
  0.575273, -6.369760
  0.576546, -6.344017
  0.577819, -6.313734
  0.579092, -6.279870
  0.580366, -6.242683
  0.581639, -6.202546
  0.582912, -6.160734
  0.584185, -6.116250
  0.585458, -6.071388
  0.586732, -6.024488
  0.588005, -5.973631
  0.589278, -5.921540
  0.590551, -5.875356
  0.591825, -5.825440
  0.593098, -5.777416
  0.594371, -5.731614
  0.595644, -5.685335
  0.596918, -5.641524
  0.598191, -5.597576
  0.599464, -5.550796
  0.600737, -5.503829
  0.602010, -5.457008
  0.603284, -5.409260
  0.604557, -5.357112
  0.605830, -5.304824
  0.607103, -5.248905
  0.608377, -5.190806
  0.609650, -5.128227
  0.610923, -5.064039
  0.612196, -4.999401
  0.613470, -4.932704
  0.614743, -4.863437
  0.616016, -4.794378
  0.617289, -4.725407
  0.618562, -4.659015
  0.619836, -4.589863
  0.621109, -4.526605
  0.622382, -4.463869
  0.623655, -4.405226
  0.624929, -4.351457
  0.626202, -4.300014
  0.627475, -4.253484
  0.628748, -4.213185
  0.630022, -4.175765
  0.631295, -4.146674
  0.632568, -4.117697
  0.633841, -4.090775
  0.635114, -4.069317
  0.636388, -4.050734
  0.637661, -4.029605
  0.638934, -4.012730
  0.640207, -3.992271
  0.641481, -3.966655
  0.642754, -3.937572
  0.644027, -3.905360
  0.645300, -3.867278
  0.646574, -3.827622
  0.647847, -3.784815
  0.649120, -3.736188
  0.650393, -3.683915
  0.651666, -3.624528
  0.652940, -3.562361
  0.654213, -3.496227
  0.655486, -3.430863
  0.656759, -3.366126
  0.658033, -3.303854
  0.659306, -3.242814
  0.660579, -3.182844
  0.661852, -3.127118
  0.663125, -3.077395
  0.664399, -3.033355
  0.665672, -2.993243
  0.666945, -2.957767
  0.668218, -2.923964
  0.669492, -2.893572
  0.670765, -2.871048
  0.672038, -2.848119
  0.673311, -2.829628
  0.674585, -2.812626
  0.675858, -2.798595
  0.677131, -2.782069
  0.678404, -2.766965
  0.679677, -2.747439
  0.680951, -2.727569
  0.682224, -2.705488
  0.683497, -2.679854
  0.684770, -2.648626
  0.686044, -2.616248
  0.687317, -2.579868
  0.688590, -2.539738
  0.689863, -2.492429
  0.691137, -2.444916
  0.692410, -2.392865
  0.693683, -2.337083
  0.694956, -2.278571
  0.696229, -2.219874
  0.697503, -2.156875
  0.698776, -2.098145
  0.700049, -2.037742
  0.701322, -1.976939
  0.702596, -1.916734
  0.703869, -1.855816
  0.705142, -1.797793
  0.706415, -1.740271
  0.707689, -1.686378
  0.708962, -1.635905
  0.710235, -1.586462
  0.711508, -1.539653
  0.712781, -1.490818
  0.714055, -1.451299
  0.715328, -1.408132
  0.716601, -1.368840
  0.717874, -1.334380
  0.719148, -1.296416
  0.720421, -1.262644
  0.721694, -1.227258
  0.722967, -1.190677
  0.724241, -1.152814
  0.725514, -1.116051
  0.726787, -1.079252
  0.728060, -1.039190
  0.729333, -0.998683
  0.730607, -0.953792
  0.731880, -0.906650
  0.733153, -0.858041
  0.734426, -0.805522
  0.735700, -0.751996
  0.736973, -0.697831
  0.738246, -0.641779
  0.739519, -0.581892
  0.740792, -0.528303
  0.742066, -0.472700
  0.743339, -0.418638
  0.744612, -0.367376
  0.745885, -0.319859
  0.747159, -0.272449
  0.748432, -0.231522
  0.749705, -0.197559
  0.750978, -0.166173
  0.752252, -0.138467
  0.753525, -0.118074
  0.754798, -0.099809
  0.756071, -0.089961
  0.757344, -0.083738
  0.758618, -0.080722
  0.759891, -0.081021
  0.761164, -0.084918
  0.762437, -0.092962
  0.763711, -0.104144
  0.764984, -0.113237
  0.766257, -0.125091
  0.767530, -0.135260
  0.768804, -0.143004
  0.770077, -0.150993
  0.771350, -0.156005
  0.772623, -0.158562
  0.773896, -0.156473
  0.775170, -0.152239
  0.776443, -0.150327
  0.777716, -0.143632
  0.778989, -0.133354
  0.780263, -0.121303
  0.781536, -0.105438
  0.782809, -0.093710
  0.784082, -0.083874
  0.785356, -0.072720
  0.786629, -0.063446
  0.787902, -0.054070
  0.789175, -0.050496
  0.790448, -0.046630
  0.791722, -0.051081
  0.792995, -0.056939
  0.794268, -0.065417
  0.795541, -0.078258
  0.796815, -0.093167
  0.798088, -0.111084
  0.799361, -0.130436
  0.800634, -0.152692
  0.801908, -0.181856
  0.803181, -0.209202
  0.804454, -0.238087
  0.805727, -0.264870
  0.807000, -0.291125
  0.808274, -0.318459
  0.809547, -0.343192
  0.810820, -0.366500
  0.812093, -0.392019
  0.813367, -0.410715
  0.814640, -0.429315
  0.815913, -0.442623
  0.817186, -0.455762
  0.818459, -0.467965
  0.819733, -0.472954
  0.821006, -0.479916
  0.822279, -0.483051
  0.823552, -0.485267
  0.824826, -0.486999
  0.826099, -0.487499
  0.827372, -0.484589
  0.828645, -0.484312
  0.829919, -0.479997
  0.831192, -0.477086
  0.832465, -0.476127
  0.833738, -0.471367
  0.835011, -0.465697
  0.836285, -0.462562
  0.837558, -0.463859
  0.838831, -0.461654
  0.840104, -0.461346
  0.841378, -0.462020
  0.842651, -0.463905
  0.843924, -0.465580
  0.845197, -0.468472
  0.846471, -0.471435
  0.847744, -0.474666
  0.849017, -0.478097
  0.850290, -0.480734
  0.851563, -0.487855
  0.852837, -0.493031
  0.854110, -0.501694
  0.855383, -0.508803
  0.856656, -0.517653
  0.857930, -0.526277
