# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ILE and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.239961, 77.270501
  0.241697, 71.193414
  0.243433, 65.081838
  0.245169, 58.970515
  0.246905, 52.896346
  0.248641, 46.897423
  0.250378, 41.012222
  0.252114, 35.286681
  0.253850, 29.765416
  0.255586, 24.489755
  0.257322, 19.501737
  0.259058, 14.829326
  0.260794, 10.494623
  0.262531,  6.499871
  0.264267,  2.837298
  0.266003, -0.513875
  0.267739, -3.580806
  0.269475, -6.390548
  0.271211, -8.960411
  0.272948,-11.296716
  0.274684,-13.400104
  0.276420,-15.277257
  0.278156,-16.937079
  0.279892,-18.409973
  0.281628,-19.720390
  0.283364,-20.905254
  0.285101,-21.992761
  0.286837,-22.992730
  0.288573,-23.917604
  0.290309,-24.768440
  0.292045,-25.547961
  0.293781,-26.254293
  0.295517,-26.886662
  0.297254,-27.437272
  0.298990,-27.889866
  0.300726,-28.233046
  0.302462,-28.449005
  0.304198,-28.535453
  0.305934,-28.499476
  0.307670,-28.344296
  0.309407,-28.089447
  0.311143,-27.752862
  0.312879,-27.355936
  0.314615,-26.916500
  0.316351,-26.456235
  0.318087,-25.990243
  0.319823,-25.538768
  0.321560,-25.111727
  0.323296,-24.710435
  0.325032,-24.342043
  0.326768,-24.000082
  0.328504,-23.673517
  0.330240,-23.361281
  0.331976,-23.047607
  0.333713,-22.717510
  0.335449,-22.369790
  0.337185,-21.999209
  0.338921,-21.613234
  0.340657,-21.204126
  0.342393,-20.779065
  0.344129,-20.345502
  0.345866,-19.902684
  0.347602,-19.459357
  0.349338,-19.013146
  0.351074,-18.559342
  0.352810,-18.097240
  0.354546,-17.624843
  0.356282,-17.131674
  0.358019,-16.611240
  0.359755,-16.067576
  0.361491,-15.494251
  0.363227,-14.898356
  0.364963,-14.294676
  0.366699,-13.701651
  0.368436,-13.134953
  0.370172,-12.614717
  0.371908,-12.150665
  0.373644,-11.750769
  0.375380,-11.411040
  0.377116,-11.139952
  0.378852,-10.916948
  0.380589,-10.745144
  0.382325,-10.614682
  0.384061,-10.509891
  0.385797,-10.429826
  0.387533,-10.357707
  0.389269,-10.293985
  0.391005,-10.222018
  0.392742,-10.138691
  0.394478,-10.040597
  0.396214, -9.911263
  0.397950, -9.750814
  0.399686, -9.565182
  0.401422, -9.354092
  0.403158, -9.131561
  0.404895, -8.895032
  0.406631, -8.658262
  0.408367, -8.414230
  0.410103, -8.167456
  0.411839, -7.911363
  0.413575, -7.641504
  0.415311, -7.353480
  0.417048, -7.042932
  0.418784, -6.715787
  0.420520, -6.376728
  0.422256, -6.043143
  0.423992, -5.722841
  0.425728, -5.437778
  0.427464, -5.195353
  0.429201, -5.003259
  0.430937, -4.860792
  0.432673, -4.760410
  0.434409, -4.696147
  0.436145, -4.658761
  0.437881, -4.644033
  0.439617, -4.653040
  0.441354, -4.685344
  0.443090, -4.746504
  0.444826, -4.834738
  0.446562, -4.942227
  0.448298, -5.070805
  0.450034, -5.200606
  0.451770, -5.337941
  0.453507, -5.474875
  0.455243, -5.612073
  0.456979, -5.747860
  0.458715, -5.896019
  0.460451, -6.046537
  0.462187, -6.195455
  0.463923, -6.337335
  0.465660, -6.470036
  0.467396, -6.581391
  0.469132, -6.661497
  0.470868, -6.709482
  0.472604, -6.721468
  0.474340, -6.697388
  0.476077, -6.640247
  0.477813, -6.544444
  0.479549, -6.410623
  0.481285, -6.245074
  0.483021, -6.040089
  0.484757, -5.799879
  0.486493, -5.518698
  0.488230, -5.207128
  0.489966, -4.859258
  0.491702, -4.480485
  0.493438, -4.082762
  0.495174, -3.671133
  0.496910, -3.247119
  0.498646, -2.813730
  0.500383, -2.372038
  0.502119, -1.909639
  0.503855, -1.420923
  0.505591, -0.901318
  0.507327, -0.356398
  0.509063,  0.207803
  0.510799,  0.784983
  0.512536,  1.353923
  0.514272,  1.913044
  0.516008,  2.455626
  0.517744,  2.986590
  0.519480,  3.507472
  0.521216,  4.025420
  0.522952,  4.545499
  0.524689,  5.073973
  0.526425,  5.604789
  0.528161,  6.142538
  0.529897,  6.679609
  0.531633,  7.206358
  0.533369,  7.714061
  0.535105,  8.200707
  0.536842,  8.657488
  0.538578,  9.082563
  0.540314,  9.478339
  0.542050,  9.845331
  0.543786, 10.178985
  0.545522, 10.477836
  0.547258, 10.739365
  0.548995, 10.948960
  0.550731, 11.097394
  0.552467, 11.172452
  0.554203, 11.170639
  0.555939, 11.091078
  0.557675, 10.941108
  0.559411, 10.729299
  0.561148, 10.459657
  0.562884, 10.146119
  0.564620,  9.792396
  0.566356,  9.409946
  0.568092,  9.003890
  0.569828,  8.567820
  0.571564,  8.112606
  0.573301,  7.639838
  0.575037,  7.154665
  0.576773,  6.654812
  0.578509,  6.154075
  0.580245,  5.656108
  0.581981,  5.165207
  0.583718,  4.694161
  0.585454,  4.245236
  0.587190,  3.820649
  0.588926,  3.429103
  0.590662,  3.064280
  0.592398,  2.730011
  0.594134,  2.422335
  0.595871,  2.142702
  0.597607,  1.889957
  0.599343,  1.657200
  0.601079,  1.443075
  0.602815,  1.243087
  0.604551,  1.057851
  0.606287,  0.881661
  0.608024,  0.712138
  0.609760,  0.542438
  0.611496,  0.377526
  0.613232,  0.216773
  0.614968,  0.056826
  0.616704, -0.101521
  0.618440, -0.255876
  0.620177, -0.406255
  0.621913, -0.551210
  0.623649, -0.684996
  0.625385, -0.812793
  0.627121, -0.924295
  0.628857, -1.018804
  0.630593, -1.101999
  0.632330, -1.173663
  0.634066, -1.225219
  0.635802, -1.265731
  0.637538, -1.292570
  0.639274, -1.308256
  0.641010, -1.317306
  0.642746, -1.321199
  0.644483, -1.322816
  0.646219, -1.325226
  0.647955, -1.328108
  0.649691, -1.331631
  0.651427, -1.334866
  0.653163, -1.336171
  0.654899, -1.334811
  0.656636, -1.329568
  0.658372, -1.321258
  0.660108, -1.307959
  0.661844, -1.290034
  0.663580, -1.266688
  0.665316, -1.242955
  0.667052, -1.220118
  0.668789, -1.195751
  0.670525, -1.166826
  0.672261, -1.142270
  0.673997, -1.115518
  0.675733, -1.087714
  0.677469, -1.062423
  0.679206, -1.036029
  0.680942, -1.006354
  0.682678, -0.976570
  0.684414, -0.940309
  0.686150, -0.904585
  0.687886, -0.868916
  0.689622, -0.831307
  0.691359, -0.789197
  0.693095, -0.748358
  0.694831, -0.707041
  0.696567, -0.669433
  0.698303, -0.635230
  0.700039, -0.603643
  0.701775, -0.572851
  0.703512, -0.543318
  0.705248, -0.516455
  0.706984, -0.493393
  0.708720, -0.472692
  0.710456, -0.452528
  0.712192, -0.431786
  0.713928, -0.410126
  0.715665, -0.388496
  0.717401, -0.365296
  0.719137, -0.343893
  0.720873, -0.319304
  0.722609, -0.291667
  0.724345, -0.267237
  0.726081, -0.240588
  0.727818, -0.217510
  0.729554, -0.195075
  0.731290, -0.173661
  0.733026, -0.155103
  0.734762, -0.140453
  0.736498, -0.129997
  0.738234, -0.120106
  0.739971, -0.117941
  0.741707, -0.115770
  0.743443, -0.114019
  0.745179, -0.104296
  0.746915, -0.098511
  0.748651, -0.085701
  0.750387, -0.066886
  0.752124, -0.042077
  0.753860, -0.009983
  0.755596,  0.031852
