# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos LYS and Iron (fe-111) slab.
# 
# z(nm), (KJ/mol)
  0.237684, 67.493186
  0.239475, 60.905912
  0.241265, 54.291963
  0.243056, 47.699532
  0.244846, 41.171715
  0.246637, 34.751826
  0.248428, 28.484767
  0.250218, 22.415072
  0.252009, 16.587499
  0.253799, 11.043538
  0.255590,  5.824279
  0.257381,  0.972808
  0.259171, -3.478371
  0.260962, -7.501076
  0.262753,-11.075426
  0.264543,-14.200264
  0.266334,-16.899362
  0.268124,-19.222728
  0.269915,-21.247915
  0.271706,-23.066926
  0.273496,-24.764155
  0.275287,-26.402799
  0.277077,-28.005954
  0.278868,-29.554370
  0.280659,-31.008517
  0.282449,-32.331411
  0.284240,-33.496087
  0.286031,-34.502552
  0.287821,-35.362010
  0.289612,-36.088115
  0.291402,-36.689751
  0.293193,-37.163334
  0.294984,-37.516378
  0.296774,-37.755191
  0.298565,-37.900163
  0.300355,-37.972902
  0.302146,-37.984983
  0.303937,-37.927703
  0.305727,-37.786246
  0.307518,-37.538492
  0.309308,-37.183189
  0.311099,-36.746559
  0.312890,-36.268210
  0.314680,-35.804340
  0.316471,-35.377776
  0.318262,-35.001664
  0.320052,-34.662651
  0.321843,-34.325261
  0.323633,-33.954053
  0.325424,-33.533483
  0.327215,-33.064239
  0.329005,-32.545689
  0.330796,-31.998166
  0.332586,-31.433838
  0.334377,-30.873290
  0.336168,-30.327471
  0.337958,-29.803666
  0.339749,-29.298131
  0.341540,-28.805660
  0.343330,-28.313419
  0.345121,-27.820069
  0.346911,-27.326211
  0.348702,-26.847935
  0.350493,-26.405967
  0.352283,-26.013588
  0.354074,-25.668522
  0.355864,-25.367570
  0.357655,-25.113604
  0.359446,-24.899474
  0.361236,-24.739779
  0.363027,-24.622612
  0.364817,-24.553402
  0.366608,-24.515313
  0.368399,-24.489062
  0.370189,-24.452022
  0.371980,-24.380612
  0.373771,-24.258404
  0.375561,-24.080854
  0.377352,-23.852902
  0.379142,-23.578371
  0.380933,-23.270469
  0.382724,-22.942817
  0.384514,-22.604942
  0.386305,-22.253849
  0.388095,-21.889001
  0.389886,-21.500035
  0.391677,-21.084483
  0.393467,-20.628637
  0.395258,-20.139352
  0.397049,-19.616619
  0.398839,-19.068322
  0.400630,-18.509958
  0.402420,-17.942993
  0.404211,-17.379051
  0.406002,-16.826035
  0.407792,-16.285805
  0.409583,-15.763207
  0.411373,-15.260050
  0.413164,-14.778906
  0.414955,-14.321636
  0.416745,-13.884773
  0.418536,-13.471911
  0.420327,-13.083784
  0.422117,-12.719990
  0.423908,-12.385137
  0.425698,-12.079565
  0.427489,-11.809516
  0.429280,-11.579276
  0.431070,-11.378606
  0.432861,-11.203330
  0.434651,-11.043008
  0.436442,-10.882816
  0.438233,-10.723424
  0.440023,-10.558632
  0.441814,-10.379630
  0.443604,-10.194805
  0.445395,-10.008551
  0.447186, -9.828045
  0.448976, -9.647025
  0.450767, -9.476323
  0.452558, -9.312855
  0.454348, -9.152559
  0.456139, -8.991684
  0.457929, -8.826676
  0.459720, -8.646772
  0.461511, -8.454160
  0.463301, -8.242680
  0.465092, -8.022524
  0.466882, -7.794334
  0.468673, -7.567661
  0.470464, -7.349177
  0.472254, -7.142380
  0.474045, -6.952463
  0.475836, -6.777021
  0.477626, -6.611599
  0.479417, -6.457976
  0.481207, -6.302960
  0.482998, -6.142571
  0.484789, -5.976011
  0.486579, -5.796285
  0.488370, -5.619549
  0.490160, -5.440990
  0.491951, -5.272619
  0.493742, -5.121818
  0.495532, -4.995626
  0.497323, -4.910499
  0.499113, -4.861018
  0.500904, -4.847748
  0.502695, -4.873725
  0.504485, -4.933124
  0.506276, -5.022129
  0.508067, -5.129162
  0.509857, -5.243822
  0.511648, -5.360958
  0.513438, -5.470915
  0.515229, -5.560966
  0.517020, -5.623271
  0.518810, -5.656381
  0.520601, -5.663438
  0.522391, -5.645449
  0.524182, -5.614258
  0.525973, -5.572429
  0.527763, -5.522867
  0.529554, -5.460460
  0.531345, -5.383284
  0.533135, -5.281696
  0.534926, -5.149737
  0.536716, -4.975444
  0.538507, -4.757110
  0.540298, -4.496655
  0.542088, -4.204084
  0.543879, -3.886467
  0.545669, -3.563060
  0.547460, -3.245166
  0.549251, -2.946321
  0.551041, -2.671445
  0.552832, -2.411628
  0.554622, -2.159038
  0.556413, -1.907866
  0.558204, -1.661086
  0.559994, -1.437023
  0.561785, -1.262610
  0.563576, -1.149787
  0.565366, -1.104025
  0.567157, -1.135033
  0.568947, -1.226583
  0.570738, -1.366826
  0.572529, -1.545904
  0.574319, -1.758836
  0.576110, -1.998670
  0.577900, -2.263929
  0.579691, -2.545231
  0.581482, -2.839183
  0.583272, -3.130160
  0.585063, -3.412952
  0.586854, -3.676380
  0.588644, -3.912638
  0.590435, -4.121900
  0.592225, -4.306956
  0.594016, -4.473352
  0.595807, -4.626302
  0.597597, -4.776579
  0.599388, -4.916488
  0.601178, -5.056684
  0.602969, -5.192570
  0.604760, -5.322376
  0.606550, -5.437897
  0.608341, -5.548916
