  0.087000, 10.581915
  0.089000, 10.591101
  0.091000, 10.599827
  0.095000, 10.410552
  0.097000, 10.428306
  0.099000, 10.312221
  0.101000, 10.344812
  0.103000, 10.236207
  0.105000, 10.100771
  0.107000,  9.972107
  0.109000,  9.824301
  0.111000,  9.612439
  0.113000,  9.443336
  0.115000,  9.198313
  0.117000,  8.997135
  0.119000,  8.768376
  0.121000,  8.552538
  0.123000,  8.387713
  0.125000,  8.164754
  0.127000,  7.967692
  0.129000,  7.797229
  0.131000,  7.568742
  0.133000,  7.353053
  0.135000,  7.112723
  0.137000,  6.922631
  0.139000,  6.687011
  0.141000,  6.499032
  0.143000,  6.284290
  0.145000,  6.070155
  0.147000,  5.850594
  0.149000,  5.666181
  0.151000,  5.510541
  0.153000,  5.313705
  0.155000,  5.109898
  0.157000,  4.940070
  0.159000,  4.804793
  0.161000,  4.634009
  0.163000,  4.439296
  0.165000,  4.245610
  0.167000,  4.088453
  0.169000,  3.929306
  0.171000,  3.783968
  0.173000,  3.633608
  0.175000,  3.491958
  0.177000,  3.372097
  0.179000,  3.228695
  0.181000,  3.102588
  0.183000,  2.964435
  0.185000,  2.837824
  0.187000,  2.733590
  0.189000,  2.628025
  0.191000,  2.498371
  0.193000,  2.386374
  0.195000,  2.267304
  0.197000,  2.151605
  0.199000,  2.051300
  0.201000,  1.980809
  0.203000,  1.873266
  0.205000,  1.786484
  0.207000,  1.667241
  0.209000,  1.573768
  0.211000,  1.487740
  0.213000,  1.417384
  0.215000,  1.338129
  0.217000,  1.265648
  0.219000,  1.181851
  0.221000,  1.102664
  0.223000,  1.016353
  0.225000,  0.951932
  0.227000,  0.900191
  0.229000,  0.829927
  0.231000,  0.760971
  0.233000,  0.693981
  0.235000,  0.617843
  0.237000,  0.545956
  0.239000,  0.506059
  0.241000,  0.449386
  0.243000,  0.393069
  0.245000,  0.341758
  0.247000,  0.308212
  0.249000,  0.261431
  0.251000,  0.197444
  0.253000,  0.165387
  0.255000,  0.120565
  0.257000,  0.069168
  0.259000,  0.027415
  0.261000, -0.006475
  0.263000, -0.042889
  0.265000, -0.073359
  0.267000, -0.110597
  0.269000, -0.136244
  0.271000, -0.164313
  0.273000, -0.196467
  0.275000, -0.214895
  0.277000, -0.231411
  0.279000, -0.257313
  0.281000, -0.272403
  0.283000, -0.292346
  0.285000, -0.322495
  0.287000, -0.329894
  0.289000, -0.358424
  0.291000, -0.368260
  0.293000, -0.389948
  0.295000, -0.410910
  0.297000, -0.418221
  0.299000, -0.429543
  0.301000, -0.438373
  0.303000, -0.452267
  0.305000, -0.453791
  0.307000, -0.465982
  0.309000, -0.464036
  0.311000, -0.463742
  0.313000, -0.480835
  0.315000, -0.496625
  0.317000, -0.501224
  0.319000, -0.513818
  0.321000, -0.518045
  0.323000, -0.513391
  0.325000, -0.524275
  0.327000, -0.515169
  0.329000, -0.524664
  0.331000, -0.513360
  0.333000, -0.517025
  0.335000, -0.512213
  0.337000, -0.514161
  0.339000, -0.511258
  0.341000, -0.512357
  0.343000, -0.514199
  0.345000, -0.496875
  0.347000, -0.493593
  0.349000, -0.493357
  0.351000, -0.491081
  0.353000, -0.490970
  0.355000, -0.486305
  0.357000, -0.481450
  0.359000, -0.471646
  0.361000, -0.470351
  0.363000, -0.458647
  0.365000, -0.440338
  0.367000, -0.419308
  0.369000, -0.404508
  0.371000, -0.396209
  0.373000, -0.398168
  0.375000, -0.396442
  0.377000, -0.391988
  0.379000, -0.375811
  0.381000, -0.367018
  0.383000, -0.346794
  0.385000, -0.332636
  0.387000, -0.318822
  0.389000, -0.309164
  0.391000, -0.286825
  0.393000, -0.250578
  0.395000, -0.233762
  0.397000, -0.220953
  0.399000, -0.219215
  0.401000, -0.196018
  0.403000, -0.199041
  0.405000, -0.186585
  0.407000, -0.166921
  0.409000, -0.155817
  0.411000, -0.141015
  0.413000, -0.137145
  0.415000, -0.119953
  0.417000, -0.102402
  0.419000, -0.074783
  0.421000, -0.069044
  0.423000, -0.062072
  0.425000, -0.056338
  0.427000, -0.045983
  0.429000, -0.033753
  0.431000, -0.020512
  0.433000, -0.004204
  0.435000,  0.010730
  0.437000,  0.015770
  0.439000,  0.041560
  0.441000,  0.053509
  0.443000,  0.057322
  0.445000,  0.066965
  0.447000,  0.067393
  0.449000,  0.089683
  0.451000,  0.105343
  0.453000,  0.122724
  0.455000,  0.138198
  0.457000,  0.141758
  0.459000,  0.146224
  0.461000,  0.162306
  0.463000,  0.177436
  0.465000,  0.179169
  0.467000,  0.189049
  0.469000,  0.199158
  0.471000,  0.221918
  0.473000,  0.229661
  0.475000,  0.242323
  0.477000,  0.239335
  0.479000,  0.247512
  0.481000,  0.250139
  0.483000,  0.246360
  0.485000,  0.237181
  0.487000,  0.240604
  0.489000,  0.246406
  0.491000,  0.248530
  0.493000,  0.251526
  0.495000,  0.258367
  0.497000,  0.269443
  0.499000,  0.272380
  0.501000,  0.279930
  0.503000,  0.275463
  0.505000,  0.272971
  0.507000,  0.273350
  0.509000,  0.286107
  0.511000,  0.272672
  0.513000,  0.266313
  0.515000,  0.276242
  0.517000,  0.289624
  0.519000,  0.281762
  0.521000,  0.269673
  0.523000,  0.269111
  0.525000,  0.265185
  0.527000,  0.261455
  0.529000,  0.260618
  0.531000,  0.257787
  0.533000,  0.263304
  0.535000,  0.255716
  0.537000,  0.259340
  0.539000,  0.240561
  0.541000,  0.229279
  0.543000,  0.228150
  0.545000,  0.213682
  0.547000,  0.195192
  0.549000,  0.191921
  0.551000,  0.185718
  0.553000,  0.186632
  0.555000,  0.179048
  0.557000,  0.175933
  0.559000,  0.166888
  0.561000,  0.162191
  0.563000,  0.151506
  0.565000,  0.149120
  0.567000,  0.134675
  0.569000,  0.134691
  0.571000,  0.137219
  0.573000,  0.137501
  0.575000,  0.129638
  0.577000,  0.128733
  0.579000,  0.120207
  0.581000,  0.108268
  0.583000,  0.102236
  0.585000,  0.094306
  0.587000,  0.085207
  0.589000,  0.067010
  0.591000,  0.064780
  0.593000,  0.054788
  0.595000,  0.052794
  0.597000,  0.054828
  0.599000,  0.050119
  0.601000,  0.038188
  0.603000,  0.026740
  0.605000,  0.019237
  0.607000,  0.008966
  0.609000,  0.010391
  0.611000,  0.003353
  0.613000, -0.008290
  0.615000, -0.013212
  0.617000, -0.007750
  0.619000, -0.006616
  0.621000, -0.013742
  0.623000, -0.020510
  0.625000, -0.025296
  0.627000, -0.029012
  0.629000, -0.030016
  0.631000, -0.029010
  0.633000, -0.028301
  0.635000, -0.036310
  0.637000, -0.047541
  0.639000, -0.049428
  0.641000, -0.052294
  0.643000, -0.051647
  0.645000, -0.050052
  0.647000, -0.047301
  0.649000, -0.053785
  0.651000, -0.056433
  0.653000, -0.065537
  0.655000, -0.069366
  0.657000, -0.065649
  0.659000, -0.063600
  0.661000, -0.067759
  0.663000, -0.063999
  0.665000, -0.071139
  0.667000, -0.073629
  0.669000, -0.074212
  0.671000, -0.077020
  0.673000, -0.066419
  0.675000, -0.073096
  0.677000, -0.070306
  0.679000, -0.076559
  0.681000, -0.078305
  0.683000, -0.076235
  0.685000, -0.080229
  0.687000, -0.078185
  0.689000, -0.077940
  0.691000, -0.078546
  0.693000, -0.079361
  0.695000, -0.071361
  0.697000, -0.072893
  0.699000, -0.075178
  0.701000, -0.075082
  0.703000, -0.071823
  0.705000, -0.072735
  0.707000, -0.068726
  0.709000, -0.063164
  0.711000, -0.063670
  0.713000, -0.065942
  0.715000, -0.068101
  0.717000, -0.065314
  0.719000, -0.066073
  0.721000, -0.057967
  0.723000, -0.061352
  0.725000, -0.057539
  0.727000, -0.050246
  0.729000, -0.053308
  0.731000, -0.052243
  0.733000, -0.041168
  0.735000, -0.042774
  0.737000, -0.038762
  0.739000, -0.040005
  0.741000, -0.038746
  0.743000, -0.039142
  0.745000, -0.037926
  0.747000, -0.028624
  0.749000, -0.029282
  0.751000, -0.026070
  0.753000, -0.024643
  0.755000, -0.020653
  0.757000, -0.026374
  0.759000, -0.029917
  0.761000, -0.026925
  0.763000, -0.022948
  0.765000, -0.017513
  0.767000, -0.015642
  0.769000, -0.019363
  0.771000, -0.017274
  0.773000, -0.012123
  0.775000, -0.006199
  0.777000, -0.010153
  0.779000, -0.005870
  0.781000, -0.008152
  0.783000, -0.004479
  0.785000, -0.006831
  0.787000, -0.006737
  0.789000, -0.002880
  0.791000,  0.001167
  0.793000,  0.005782
  0.795000,  0.006863
  0.797000,  0.010680
  0.799000,  0.008545
  0.801000,  0.004574
  0.803000,  0.004221
  0.805000,  0.009199
  0.807000,  0.002692
  0.809000,  0.002681
  0.811000,  0.001437
  0.813000,  0.001365
  0.815000,  0.004435
  0.817000,  0.004585
  0.819000,  0.006355
  0.821000,  0.009176
  0.823000,  0.006141
  0.825000,  0.009227
  0.827000,  0.016303
  0.829000,  0.018753
  0.831000,  0.017320
  0.833000,  0.022551
  0.835000,  0.020436
  0.837000,  0.021540
  0.839000,  0.024622
  0.841000,  0.032786
  0.843000,  0.037897
  0.845000,  0.040546
  0.847000,  0.037408
  0.849000,  0.038295
  0.851000,  0.044844
  0.853000,  0.040147
  0.855000,  0.030800
  0.857000,  0.035488
  0.859000,  0.040201
  0.861000,  0.035010
  0.863000,  0.037163
  0.865000,  0.033581
  0.867000,  0.032648
  0.869000,  0.034281
  0.871000,  0.035832
  0.873000,  0.046003
  0.875000,  0.048119
  0.877000,  0.051550
  0.879000,  0.051350
  0.881000,  0.041093
  0.883000,  0.048836
  0.885000,  0.049278
  0.887000,  0.048060
  0.889000,  0.050846
  0.891000,  0.048676
  0.893000,  0.050402
  0.895000,  0.045063
  0.897000,  0.055045
  0.899000,  0.064666
  0.901000,  0.070028
  0.903000,  0.054151
  0.905000,  0.052439
  0.907000,  0.043770
  0.909000,  0.045357
  0.911000,  0.044711
  0.913000,  0.047148
  0.915000,  0.035481
  0.917000,  0.035707
  0.919000,  0.036046
  0.921000,  0.037764
  0.923000,  0.033300
  0.925000,  0.032506
  0.927000,  0.022147
  0.929000,  0.018343
  0.931000,  0.020818
  0.933000,  0.016113
  0.935000,  0.006806
  0.937000,  0.007336
  0.939000,  0.013588
  0.941000,  0.006390
  0.943000,  0.003010
  0.945000,  0.004607
  0.947000,  0.008408
  0.949000,  0.015262
  0.951000,  0.017764
  0.953000,  0.017497
  0.955000,  0.020910
  0.957000,  0.021864
  0.959000,  0.023148
  0.961000,  0.013953
  0.963000,  0.012760
  0.965000,  0.006785
  0.967000,  0.001704
  0.969000,  0.001991
  0.971000, -0.001772
  0.973000,  0.002989
  0.975000,  0.003710
  0.977000,  0.001070
  0.979000, -0.004794
  0.981000,  0.001282
  0.983000,  0.002966
  0.985000,  0.005195
  0.987000,  0.010642
  0.989000,  0.008877
  0.991000,  0.006100
  0.993000,  0.005795
  0.995000,  0.005878
  0.997000,  0.004966
  0.999000,  0.010554
  1.001000,  0.005165
  1.003000, -0.000311
  1.005000, -0.000543
  1.007000,  0.001357
  1.009000, -0.000922
  1.011000,  0.003926
  1.013000, -0.001370
  1.015000,  0.001583
  1.017000,  0.003000
  1.019000,  0.004096
  1.021000, -0.001802
  1.023000,  0.000666
  1.025000, -0.000601
  1.027000,  0.002822
  1.029000, -0.005705
  1.031000, -0.004424
  1.033000, -0.006293
  1.035000, -0.005730
  1.037000,  0.000004
  1.039000, -0.003660
  1.041000, -0.003477
  1.043000, -0.012727
  1.045000, -0.018844
  1.047000, -0.013486
  1.049000, -0.018505
  1.051000, -0.022083
  1.053000, -0.026197
  1.055000, -0.021495
  1.057000, -0.025400
  1.059000, -0.022885
  1.061000, -0.020994
  1.063000, -0.017693
  1.065000, -0.017056
  1.067000, -0.012300
  1.069000, -0.010939
  1.071000, -0.014297
  1.073000, -0.014569
  1.075000, -0.010321
  1.077000, -0.008434
  1.079000, -0.005128
  1.081000, -0.003250
  1.083000,  0.000560
  1.085000,  0.003671
  1.087000,  0.004858
  1.089000, -0.000246
  1.091000, -0.002567
  1.093000, -0.001318
  1.095000, -0.007063
  1.097000, -0.006338
  1.099000, -0.004273
  1.101000, -0.002688
  1.103000, -0.002554
  1.105000, -0.006210
  1.107000, -0.010284
  1.109000, -0.007012
  1.111000, -0.009480
  1.113000, -0.010117
  1.115000, -0.006980
  1.117000, -0.002087
  1.119000, -0.002724
  1.121000,  0.003901
  1.123000,  0.010194
  1.125000,  0.011683
  1.127000,  0.015130
  1.129000,  0.014374
  1.131000,  0.016159
  1.133000,  0.017982
  1.135000,  0.016959
  1.137000,  0.017232
  1.139000,  0.010323
  1.141000,  0.012184
  1.143000,  0.004470
  1.145000,  0.003381
  1.147000,  0.011146
  1.149000,  0.009847
  1.151000,  0.007265
  1.153000,  0.005791
  1.155000,  0.003169
  1.157000,  0.003507
  1.159000,  0.008780
  1.161000,  0.013918
  1.163000,  0.013719
  1.165000,  0.013281
  1.167000,  0.013613
  1.169000,  0.009148
  1.171000,  0.011448
  1.173000,  0.016453
  1.175000,  0.016751
  1.177000,  0.017912
  1.179000,  0.019521
  1.181000,  0.017189
  1.183000,  0.018707
  1.185000,  0.021419
  1.187000,  0.016925
  1.189000,  0.013746
  1.191000,  0.011214
  1.193000,  0.012024
  1.195000,  0.009333
  1.197000,  0.008991
  1.199000,  0.012829
  1.201000,  0.011940
  1.203000,  0.010601
  1.205000,  0.008715
  1.207000,  0.012311
  1.209000,  0.012192
  1.211000,  0.007318
  1.213000,  0.008198
  1.215000,  0.007540
  1.217000,  0.005685
  1.219000,  0.008031
  1.221000,  0.007878
  1.223000,  0.009862
  1.225000,  0.008258
  1.227000,  0.007845
  1.229000,  0.009957
  1.231000,  0.009211
  1.233000,  0.009871
  1.235000,  0.010124
  1.237000,  0.014677
  1.239000,  0.017464
  1.241000,  0.016467
  1.243000,  0.017391
  1.245000,  0.023796
  1.247000,  0.028703
  1.249000,  0.028639
  1.251000,  0.024267
  1.253000,  0.027470
  1.255000,  0.024251
  1.257000,  0.023784
  1.259000,  0.017734
  1.261000,  0.019098
  1.263000,  0.015446
  1.265000,  0.014674
  1.267000,  0.016065
  1.269000,  0.017766
  1.271000,  0.013576
  1.273000,  0.017828
  1.275000,  0.015091
  1.277000,  0.016462
  1.279000,  0.017260
  1.281000,  0.011298
  1.283000,  0.013744
  1.285000,  0.016577
  1.287000,  0.015253
  1.289000,  0.019035
  1.291000,  0.020209
  1.293000,  0.016865
  1.295000,  0.020566
  1.297000,  0.017693
  1.299000,  0.016684
  1.301000,  0.012668
  1.303000,  0.015938
  1.305000,  0.017645
  1.307000,  0.016392
  1.309000,  0.021800
  1.311000,  0.022206
  1.313000,  0.021966
  1.315000,  0.020250
  1.317000,  0.020483
  1.319000,  0.013885
  1.321000,  0.012326
  1.323000,  0.012830
  1.325000,  0.012189
  1.327000,  0.011579
  1.329000,  0.015031
  1.331000,  0.011582
  1.333000,  0.012249
  1.335000,  0.008455
  1.337000, -0.000585
  1.339000, -0.001667
  1.341000, -0.002078
  1.343000,  0.000657
  1.345000, -0.001588
  1.347000,  0.000617
  1.349000,  0.002712
  1.351000, -0.000121
  1.353000,  0.001256
  1.355000, -0.000896
  1.357000, -0.004876
  1.359000, -0.003261
  1.361000, -0.002850
  1.363000, -0.005162
  1.365000, -0.001639
  1.367000, -0.002051
  1.369000, -0.000578
  1.371000, -0.002516
  1.373000,  0.002669
  1.375000,  0.004661
  1.377000,  0.005299
  1.379000,  0.003678
  1.381000,  0.002015
  1.383000,  0.002536
  1.385000,  0.003530
  1.387000,  0.007641
  1.389000,  0.010270
  1.391000,  0.013149
  1.393000,  0.013362
  1.395000,  0.008310
  1.397000,  0.008641
  1.399000,  0.008581
  1.401000,  0.013341
  1.403000,  0.013171
  1.405000,  0.015016
