# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.093000, 10.726577
  0.094000, 10.695896
  0.095000, 10.665215
  0.096000, 10.654493
  0.097000, 10.643770
  0.098000, 10.606427
  0.099000, 10.569083
  0.100000, 10.541188
  0.101000, 10.513293
  0.102000, 10.459029
  0.103000, 10.404765
  0.104000, 10.342282
  0.105000, 10.279799
  0.106000, 10.258259
  0.107000, 10.236719
  0.108000, 10.210153
  0.109000, 10.183588
  0.110000, 10.086751
  0.111000,  9.989915
  0.112000,  9.921049
  0.113000,  9.852182
  0.114000,  9.744120
  0.115000,  9.636057
  0.116000,  9.528766
  0.117000,  9.421476
  0.118000,  9.323789
  0.119000,  9.226101
  0.120000,  9.148109
  0.121000,  9.070116
  0.122000,  8.965513
  0.123000,  8.860910
  0.124000,  8.766136
  0.125000,  8.671363
  0.126000,  8.561277
  0.127000,  8.451191
  0.128000,  8.353354
  0.129000,  8.255518
  0.130000,  8.156757
  0.131000,  8.057996
  0.132000,  7.956281
  0.133000,  7.854567
  0.134000,  7.751791
  0.135000,  7.649014
  0.136000,  7.549954
  0.137000,  7.450893
  0.138000,  7.347376
  0.139000,  7.243858
  0.140000,  7.138941
  0.141000,  7.034024
  0.142000,  6.937701
  0.143000,  6.841377
  0.144000,  6.744159
  0.145000,  6.646940
  0.146000,  6.533872
  0.147000,  6.420803
  0.148000,  6.317437
  0.149000,  6.214071
  0.150000,  6.116665
  0.151000,  6.019258
  0.152000,  5.928046
  0.153000,  5.836834
  0.154000,  5.746342
  0.155000,  5.655851
  0.156000,  5.564230
  0.157000,  5.472609
  0.158000,  5.378510
  0.159000,  5.284411
  0.160000,  5.191237
  0.161000,  5.098063
  0.162000,  5.012194
  0.163000,  4.926325
  0.164000,  4.851561
  0.165000,  4.776797
  0.166000,  4.686361
  0.167000,  4.595926
  0.168000,  4.509881
  0.169000,  4.423837
  0.170000,  4.341948
  0.171000,  4.260060
  0.172000,  4.180201
  0.173000,  4.100343
  0.174000,  4.019394
  0.175000,  3.938445
  0.176000,  3.860050
  0.177000,  3.781655
  0.178000,  3.700170
  0.179000,  3.618685
  0.180000,  3.541228
  0.181000,  3.463771
  0.182000,  3.389264
  0.183000,  3.314756
  0.184000,  3.237875
  0.185000,  3.160993
  0.186000,  3.087525
  0.187000,  3.014057
  0.188000,  2.948883
  0.189000,  2.883708
  0.190000,  2.818455
  0.191000,  2.753201
  0.192000,  2.678946
  0.193000,  2.604690
  0.194000,  2.533981
  0.195000,  2.463272
  0.196000,  2.393937
  0.197000,  2.324602
  0.198000,  2.253509
  0.199000,  2.182416
  0.200000,  2.124995
  0.201000,  2.067574
  0.202000,  2.007505
  0.203000,  1.947435
  0.204000,  1.883439
  0.205000,  1.819443
  0.206000,  1.765565
  0.207000,  1.711686
  0.208000,  1.662490
  0.209000,  1.613293
  0.210000,  1.557083
  0.211000,  1.500872
  0.212000,  1.449006
  0.213000,  1.397141
  0.214000,  1.350288
  0.215000,  1.303436
  0.216000,  1.253179
  0.217000,  1.202922
  0.218000,  1.156261
  0.219000,  1.109599
  0.220000,  1.069510
  0.221000,  1.029421
  0.222000,  0.985673
  0.223000,  0.941925
  0.224000,  0.901490
  0.225000,  0.861055
  0.226000,  0.821187
  0.227000,  0.781319
  0.228000,  0.747984
  0.229000,  0.714648
  0.230000,  0.680577
  0.231000,  0.646506
  0.232000,  0.617286
  0.233000,  0.588066
  0.234000,  0.556381
  0.235000,  0.524695
  0.236000,  0.497952
  0.237000,  0.471208
  0.238000,  0.448334
  0.239000,  0.425461
  0.240000,  0.406141
  0.241000,  0.386821
  0.242000,  0.365385
  0.243000,  0.343949
  0.244000,  0.320019
  0.245000,  0.296088
  0.246000,  0.277755
  0.247000,  0.259421
  0.248000,  0.237533
  0.249000,  0.215645
  0.250000,  0.198555
  0.251000,  0.181464
  0.252000,  0.167058
  0.253000,  0.152653
  0.254000,  0.133871
  0.255000,  0.115090
  0.256000,  0.098200
  0.257000,  0.081310
  0.258000,  0.067313
  0.259000,  0.053316
  0.260000,  0.044835
  0.261000,  0.036353
  0.262000,  0.027546
  0.263000,  0.018740
  0.264000,  0.007488
  0.265000, -0.003763
  0.266000, -0.018148
  0.267000, -0.032533
  0.268000, -0.040870
  0.269000, -0.049206
  0.270000, -0.060071
  0.271000, -0.070936
  0.272000, -0.084190
  0.273000, -0.097444
  0.274000, -0.105054
  0.275000, -0.112664
  0.276000, -0.122662
  0.277000, -0.132661
  0.278000, -0.137797
  0.279000, -0.142933
  0.280000, -0.153420
  0.281000, -0.163907
  0.282000, -0.174509
  0.283000, -0.185112
  0.284000, -0.188869
  0.285000, -0.192625
  0.286000, -0.197858
  0.287000, -0.203091
  0.288000, -0.204097
  0.289000, -0.205104
  0.290000, -0.204199
  0.291000, -0.203295
  0.292000, -0.205310
  0.293000, -0.207325
  0.294000, -0.216482
  0.295000, -0.225640
  0.296000, -0.233326
  0.297000, -0.241013
  0.298000, -0.248963
  0.299000, -0.256912
  0.300000, -0.261752
  0.301000, -0.266591
  0.302000, -0.269642
  0.303000, -0.272694
  0.304000, -0.274724
  0.305000, -0.276755
  0.306000, -0.280637
  0.307000, -0.284519
  0.308000, -0.289068
  0.309000, -0.293618
  0.310000, -0.295358
  0.311000, -0.297099
  0.312000, -0.302931
  0.313000, -0.308763
  0.314000, -0.310390
  0.315000, -0.312018
  0.316000, -0.316959
  0.317000, -0.321901
  0.318000, -0.322701
  0.319000, -0.323500
  0.320000, -0.323531
  0.321000, -0.323561
  0.322000, -0.330234
  0.323000, -0.336907
  0.324000, -0.339442
  0.325000, -0.341977
  0.326000, -0.344740
  0.327000, -0.347504
  0.328000, -0.348745
  0.329000, -0.349987
  0.330000, -0.351803
  0.331000, -0.353618
  0.332000, -0.352375
  0.333000, -0.351132
  0.334000, -0.354456
  0.335000, -0.357780
  0.336000, -0.357250
  0.337000, -0.356720
  0.338000, -0.356887
  0.339000, -0.357054
  0.340000, -0.362832
  0.341000, -0.368610
  0.342000, -0.370743
  0.343000, -0.372875
  0.344000, -0.374475
  0.345000, -0.376074
  0.346000, -0.376766
  0.347000, -0.377458
  0.348000, -0.376260
  0.349000, -0.375063
  0.350000, -0.377866
  0.351000, -0.380669
  0.352000, -0.378814
  0.353000, -0.376958
  0.354000, -0.380490
  0.355000, -0.384021
  0.356000, -0.383179
  0.357000, -0.382337
  0.358000, -0.387392
  0.359000, -0.392446
  0.360000, -0.394642
  0.361000, -0.396838
  0.362000, -0.400224
  0.363000, -0.403610
  0.364000, -0.405786
  0.365000, -0.407962
  0.366000, -0.407317
  0.367000, -0.406673
  0.368000, -0.403722
  0.369000, -0.400772
  0.370000, -0.397875
  0.371000, -0.394977
  0.372000, -0.391775
  0.373000, -0.388573
  0.374000, -0.390323
  0.375000, -0.392073
  0.376000, -0.392475
  0.377000, -0.392877
  0.378000, -0.391622
  0.379000, -0.390367
  0.380000, -0.387477
  0.381000, -0.384588
  0.382000, -0.381512
  0.383000, -0.378437
  0.384000, -0.377436
  0.385000, -0.376436
  0.386000, -0.376164
  0.387000, -0.375891
  0.388000, -0.370073
  0.389000, -0.364255
  0.390000, -0.360548
  0.391000, -0.356840
  0.392000, -0.352575
  0.393000, -0.348310
  0.394000, -0.346929
  0.395000, -0.345547
  0.396000, -0.345013
  0.397000, -0.344479
  0.398000, -0.341577
  0.399000, -0.338675
  0.400000, -0.332037
  0.401000, -0.325399
  0.402000, -0.324828
  0.403000, -0.324257
  0.404000, -0.321937
  0.405000, -0.319616
  0.406000, -0.314984
  0.407000, -0.310352
  0.408000, -0.305895
  0.409000, -0.301439
  0.410000, -0.297449
  0.411000, -0.293459
  0.412000, -0.285063
  0.413000, -0.276668
  0.414000, -0.268323
  0.415000, -0.259978
  0.416000, -0.257291
  0.417000, -0.254604
  0.418000, -0.254767
  0.419000, -0.254929
  0.420000, -0.251135
  0.421000, -0.247342
  0.422000, -0.240708
  0.423000, -0.234074
  0.424000, -0.226043
  0.425000, -0.218012
  0.426000, -0.214052
  0.427000, -0.210091
  0.428000, -0.204420
  0.429000, -0.198748
  0.430000, -0.191216
  0.431000, -0.183684
  0.432000, -0.179337
  0.433000, -0.174989
  0.434000, -0.170615
  0.435000, -0.166241
  0.436000, -0.159830
  0.437000, -0.153419
  0.438000, -0.148184
  0.439000, -0.142949
  0.440000, -0.137688
  0.441000, -0.132428
  0.442000, -0.124468
  0.443000, -0.116508
  0.444000, -0.116542
  0.445000, -0.116576
  0.446000, -0.116325
  0.447000, -0.116073
  0.448000, -0.110363
  0.449000, -0.104653
  0.450000, -0.096901
  0.451000, -0.089149
  0.452000, -0.082236
  0.453000, -0.075324
  0.454000, -0.068912
  0.455000, -0.062499
  0.456000, -0.056111
  0.457000, -0.049722
  0.458000, -0.044827
  0.459000, -0.039932
  0.460000, -0.037755
  0.461000, -0.035577
  0.462000, -0.027426
  0.463000, -0.019274
  0.464000, -0.015083
  0.465000, -0.010892
  0.466000, -0.003333
  0.467000,  0.004227
  0.468000,  0.001828
  0.469000, -0.000570
  0.470000,  0.004708
  0.471000,  0.009985
  0.472000,  0.018054
  0.473000,  0.026122
  0.474000,  0.031135
  0.475000,  0.036147
  0.476000,  0.039926
  0.477000,  0.043704
  0.478000,  0.049746
  0.479000,  0.055789
  0.480000,  0.059217
  0.481000,  0.062644
  0.482000,  0.062769
  0.483000,  0.062895
  0.484000,  0.068741
  0.485000,  0.074586
  0.486000,  0.078097
  0.487000,  0.081607
  0.488000,  0.087021
  0.489000,  0.092435
  0.490000,  0.093851
  0.491000,  0.095267
  0.492000,  0.098618
  0.493000,  0.101969
  0.494000,  0.102782
  0.495000,  0.103595
  0.496000,  0.106609
  0.497000,  0.109623
  0.498000,  0.114246
  0.499000,  0.118869
  0.500000,  0.121647
  0.501000,  0.124424
  0.502000,  0.122883
  0.503000,  0.121342
  0.504000,  0.125592
  0.505000,  0.129842
  0.506000,  0.128828
  0.507000,  0.127815
  0.508000,  0.126859
  0.509000,  0.125903
  0.510000,  0.126448
  0.511000,  0.126993
  0.512000,  0.130449
  0.513000,  0.133905
  0.514000,  0.135709
  0.515000,  0.137512
  0.516000,  0.137583
  0.517000,  0.137653
