# PMF between COM of SHID and TiO2 slab.
#
#              SHID
# z (nm)   (kJ/mol)                
  0.1504  308.04858
  0.1536  307.61858
  0.1568  307.19278
  0.1600  306.77088
  0.1632  306.35538
  0.1664  305.94078
  0.1696  305.52838
  0.1728  305.11138
  0.1760  304.68848
  0.1792  304.25048
  0.1824  303.79248
  0.1856  303.29918
  0.1888  302.76168
  0.1920  302.16008
  0.1952  301.47078
  0.1984  300.66198
  0.2016  299.69428
  0.2048  298.51688
  0.2080  297.06918
  0.2112  295.27698
  0.2144  293.05498
  0.2176  290.30878
  0.2208  286.93578
  0.2240  282.84268
  0.2272  277.94998
  0.2304  272.19038
  0.2336  265.51048
  0.2368  257.85978
  0.2400  249.20958
  0.2432  239.59808
  0.2464  229.21748
  0.2496  218.48538
  0.2528  207.99338
  0.2560  198.27238
  0.2592  189.57238
  0.2624  181.83138
  0.2656  174.80538
  0.2688  168.25438
  0.2720  162.08838
  0.2752  156.27638
  0.2784  150.73438
  0.2816  145.38538
  0.2848  140.25038
  0.2880  135.45638
  0.2912  131.11238
  0.2944  127.16438
  0.2976  123.42038
  0.3008  119.73338
  0.3040  116.13038
  0.3072  112.76438
  0.3104  109.78638
  0.3136  107.22638
  0.3168  104.92638
  0.3200  102.59138
  0.3232  100.02338
  0.3264   97.23438
  0.3296   94.31538
  0.3328   91.18538
  0.3360   87.66938
  0.3392   83.77738
  0.3424   79.80038
  0.3456   76.05038
  0.3488   72.64438
  0.3520   69.52938
  0.3552   66.63638
  0.3584   63.93938
  0.3616   61.43538
  0.3648   59.10738
  0.3680   56.92138
  0.3712   54.86538
  0.3744   52.90338
  0.3776   50.92738
  0.3808   48.84038
  0.3840   46.60138
  0.3872   44.25438
  0.3904   41.82938
  0.3936   39.29438
  0.3968   36.62038
  0.4000   33.82638
  0.4032   31.00738
  0.4064   28.27538
  0.4096   25.69038
  0.4128   23.25638
  0.4160   20.97738
  0.4192   18.87838
  0.4224   16.97738
  0.4256   15.23738
  0.4288   13.62538
  0.4320   12.12438
  0.4352   10.71338
  0.4384    9.37338
  0.4416    8.08338
  0.4448    6.84338
  0.4480    5.67438
  0.4512    4.60138
  0.4544    3.63938
  0.4576    2.77338
  0.4608    1.98238
  0.4640    1.24038
  0.4672    0.54938
  0.4704   -0.05362
  0.4736   -0.53962
  0.4768   -0.93662
  0.4800   -1.31162
  0.4832   -1.70562
  0.4864   -2.10562
  0.4896   -2.47262
  0.4928   -2.77762
  0.4960   -3.02462
  0.4992   -3.23662
  0.5024   -3.44462
  0.5056   -3.66362
  0.5088   -3.88762
  0.5120   -4.08162
  0.5152   -4.22962
  0.5184   -4.32862
  0.5216   -4.40362
  0.5248   -4.48562
  0.5280   -4.59862
  0.5312   -4.73162
  0.5344   -4.86362
  0.5376   -4.95862
  0.5408   -4.99962
  0.5440   -4.99462
  0.5472   -4.97462
  0.5504   -4.96962
  0.5536   -4.98662
  0.5568   -5.01162
  0.5600   -5.01962
  0.5632   -5.00762
  0.5664   -4.97462
  0.5696   -4.94162
  0.5728   -4.92662
