# z (nm)   (kJ/mol)
  0.1180  275.36069
  0.1200  272.16396
  0.1220  269.56852
  0.1240  267.16733
  0.1260  264.82721
  0.1280  262.45070
  0.1300  260.04222
  0.1320  257.59532
  0.1340  255.07521
  0.1360  252.44962
  0.1380  249.69963
  0.1400  246.80876
  0.1420  243.75336
  0.1440  240.52459
  0.1460  237.11238
  0.1480  233.53124
  0.1500  229.79109
  0.1520  225.91063
  0.1540  221.91847
  0.1560  217.83399
  0.1580  213.67603
  0.1600  209.46496
  0.1620  205.21989
  0.1640  200.95064
  0.1660  196.67500
  0.1680  192.40434
  0.1700  188.15611
  0.1720  183.94250
  0.1740  179.76989
  0.1760  175.66333
  0.1780  171.61899
  0.1800  167.65470
  0.1820  163.76789
  0.1840  159.96126
  0.1860  156.23397
  0.1880  152.58198
  0.1900  149.00426
  0.1920  145.49174
  0.1940  142.05544
  0.1960  138.70786
  0.1980  135.46376
  0.2000  132.32499
  0.2020  129.28442
  0.2040  126.31623
  0.2060  123.39531
  0.2080  120.50785
  0.2100  117.63133
  0.2120  114.75677
  0.2140  111.87836
  0.2160  108.99189
  0.2180  106.09909
  0.2200  103.20467
  0.2220  100.30430
  0.2240   97.40884
  0.2260   94.55418
  0.2280   91.76376
  0.2300   89.08256
  0.2320   86.55209
  0.2340   84.18680
  0.2360   81.98019
  0.2380   79.88524
  0.2400   77.86355
  0.2420   75.84753
  0.2440   73.79763
  0.2460   71.69307
  0.2480   69.53544
  0.2500   67.33856
  0.2520   65.14400
  0.2540   62.98291
  0.2560   60.90152
  0.2580   58.91313
  0.2600   57.03650
  0.2620   55.25808
  0.2640   53.57110
  0.2660   51.93983
  0.2680   50.34526
  0.2700   48.76407
  0.2720   47.18215
  0.2740   45.60297
  0.2760   44.02564
  0.2780   42.47251
  0.2800   40.95724
  0.2820   39.48847
  0.2840   38.07655
  0.2860   36.70204
  0.2880   35.36848
  0.2900   34.06047
  0.2920   32.77960
  0.2940   31.51713
  0.2960   30.28838
  0.2980   29.10045
  0.3000   27.95957
  0.3020   26.87118
  0.3040   25.83448
  0.3060   24.84228
  0.3080   23.87344
  0.3100   22.92209
  0.3120   21.98022
  0.3140   21.04174
  0.3160   20.09876
  0.3180   19.17608
  0.3200   18.28387
  0.3220   17.44160
  0.3240   16.66031
  0.3260   15.93938
  0.3280   15.26268
  0.3300   14.62838
  0.3320   14.01229
  0.3340   13.38645
  0.3360   12.74603
  0.3380   12.09513
  0.3400   11.43126
  0.3420   10.77902
  0.3440   10.13650
  0.3460    9.52690
  0.3480    8.96075
  0.3500    8.43905
  0.3520    7.96443
  0.3540    7.52410
  0.3560    7.10035
  0.3580    6.68825
  0.3600    6.28015
  0.3620    5.86269
  0.3640    5.44573
  0.3660    5.02803
  0.3680    4.61706
  0.3700    4.21052
  0.3720    3.83176
  0.3740    3.46727
  0.3760    3.11838
  0.3780    2.78271
  0.3800    2.46170
  0.3820    2.14881
  0.3840    1.84861
  0.3860    1.56652
  0.3880    1.30133
  0.3900    1.06148
  0.3920    0.82647
  0.3940    0.61202
  0.3960    0.40550
  0.3980    0.20321
  0.4000    0.00459
  0.4020   -0.19207
  0.4040   -0.38742
  0.4060   -0.56939
  0.4080   -0.74355
  0.4100   -0.90543
  0.4120   -1.05036
  0.4140   -1.17622
  0.4160   -1.28284
  0.4180   -1.38265
  0.4200   -1.47287
  0.4220   -1.55661
  0.4240   -1.63796
  0.4260   -1.72138
  0.4280   -1.81033
  0.4300   -1.90616
  0.4320   -1.99073
  0.4340   -2.06826
  0.4360   -2.12698
  0.4380   -2.17355
  0.4400   -2.20030
  0.4420   -2.20584
  0.4440   -2.21088
  0.4460   -2.20412
  0.4480   -2.19632
  0.4500   -2.19355
  0.4520   -2.21038
  0.4540   -2.22910
  0.4560   -2.25463
  0.4580   -2.27663
  0.4600   -2.29321
  0.4620   -2.30472
  0.4640   -2.29988
  0.4660   -2.28335
  0.4680   -2.25999
  0.4700   -2.23219
  0.4720   -2.20269
  0.4740   -2.17743
  0.4760   -2.15391
  0.4780   -2.13315
  0.4800   -2.12045
  0.4820   -2.10749
  0.4840   -2.10283
  0.4860   -2.09778
  0.4880   -2.09785
  0.4900   -2.09904
  0.4920   -2.10102
  0.4940   -2.11203
  0.4960   -2.11764
  0.4980   -2.11311
  0.5000   -2.10653
  0.5020   -2.08224
  0.5040   -2.04765
  0.5060   -1.99630
  0.5080   -1.93438
  0.5100   -1.86615
  0.5120   -1.79822
  0.5140   -1.74035
  0.5160   -1.68934
  0.5180   -1.63800
  0.5200   -1.60324
  0.5220   -1.56978
  0.5240   -1.55012
  0.5260   -1.52638
  0.5280   -1.51683
  0.5300   -1.50093
  0.5320   -1.49168
  0.5340   -1.46987
  0.5360   -1.45471
  0.5380   -1.43636
  0.5400   -1.42492
  0.5420   -1.41521
  0.5440   -1.40971
  0.5460   -1.40420
  0.5480   -1.41383
  0.5500   -1.42582
  0.5520   -1.45653
  0.5540   -1.48570
  0.5560   -1.51544
  0.5580   -1.55308
  0.5600   -1.58425
  0.5620   -1.62037
  0.5640   -1.66116
  0.5660   -1.69625
  0.5680   -1.74476
  0.5700   -1.79294
  0.5720   -1.85234
  0.5740   -1.91362
  0.5760   -1.97780
  0.5780   -2.04373
  0.5800   -2.11250
  0.5820   -2.17804
  0.5840   -2.24034
  0.5860   -2.29303
  0.5880   -2.35379
  0.5900   -2.40156
  0.5920   -2.44212
  0.5940   -2.48539
  0.5960   -2.51806
  0.5980   -2.54789
  0.6000   -2.57378
  0.6020   -2.59211
  0.6040   -2.60930
  0.6060   -2.62667
  0.6080   -2.64365
  0.6100   -2.66332
  0.6120   -2.68455
  0.6140   -2.70944
  0.6160   -2.72926
  0.6180   -2.75074
  0.6200   -2.77382
  0.6220   -2.78385
  0.6240   -2.79450
  0.6260   -2.79216
  0.6280   -2.78101
  0.6300   -2.76655
  0.6320   -2.74288
  0.6340   -2.71964
  0.6360   -2.69666
  0.6380   -2.66755
  0.6400   -2.64198
  0.6420   -2.61619
  0.6440   -2.58714
  0.6460   -2.57509
  0.6480   -2.55699
  0.6500   -2.53576
  0.6520   -2.51146
  0.6540   -2.49677
  0.6560   -2.47824
  0.6580   -2.45293
  0.6600   -2.42722
  0.6620   -2.40211
  0.6640   -2.38269
  0.6660   -2.35720
  0.6680   -2.33129
  0.6700   -2.30751
  0.6720   -2.28470
  0.6740   -2.26045
  0.6760   -2.24442
  0.6780   -2.22345
  0.6800   -2.20390
  0.6820   -2.18685
  0.6840   -2.17142
  0.6860   -2.14416
  0.6880   -2.11507
  0.6900   -2.08238
  0.6920   -2.04788
  0.6940   -2.00031
  0.6960   -1.95076
  0.6980   -1.88749
  0.7000   -1.82370
  0.7020   -1.76025
  0.7040   -1.69109
  0.7060   -1.62646
  0.7080   -1.56368
  0.7100   -1.50540
  0.7120   -1.45955
  0.7140   -1.42034
  0.7160   -1.38792
  0.7180   -1.35983
  0.7200   -1.33584
  0.7220   -1.31352
  0.7240   -1.28289
  0.7260   -1.25451
  0.7280   -1.21866
  0.7300   -1.18087
  0.7320   -1.13329
  0.7340   -1.08159
  0.7360   -1.01850
  0.7380   -0.95563
  0.7400   -0.88869
  0.7420   -0.81991
  0.7440   -0.74710
  0.7460   -0.67988
  0.7480   -0.61672
  0.7500   -0.55448
  0.7520   -0.49825
  0.7540   -0.44683
  0.7560   -0.40110
  0.7580   -0.35113
  0.7600   -0.31272
  0.7620   -0.27831
  0.7640   -0.23977
  0.7660   -0.20108
  0.7680   -0.16519
  0.7700   -0.12656
  0.7720   -0.08642
  0.7740   -0.04303
  0.7760    0.00345
  0.7780    0.05378
