# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.189903,228.445234
  0.190903,222.271736
  0.191903,216.009644
  0.192903,209.709451
  0.193903,203.450853
  0.194903,197.284218
  0.195903,191.249570
  0.196903,185.359185
  0.197903,179.603996
  0.198903,173.980321
  0.199903,168.485670
  0.200903,163.100564
  0.201903,157.804893
  0.202903,152.589485
  0.203903,147.457235
  0.204903,142.439324
  0.205903,137.561702
  0.206903,132.855494
  0.207903,128.327564
  0.208903,123.947548
  0.209903,119.686962
  0.210903,115.506472
  0.211903,111.371889
  0.212903,107.287386
  0.213903,103.259905
  0.214903, 99.313074
  0.215903, 95.465757
  0.216903, 91.713268
  0.217903, 88.059821
  0.218903, 84.490000
  0.219903, 80.989498
  0.220903, 77.552361
  0.221903, 74.170304
  0.222903, 70.832106
  0.223903, 67.540756
  0.224903, 64.301296
  0.225903, 61.137261
  0.226903, 58.071108
  0.227903, 55.114807
  0.228903, 52.268934
  0.229903, 49.525357
  0.230903, 46.869309
  0.231903, 44.286246
  0.232903, 41.755302
  0.233903, 39.252635
  0.234903, 36.763985
  0.235903, 34.283965
  0.236903, 31.837652
  0.237903, 29.462357
  0.238903, 27.214866
  0.239903, 25.125306
  0.240903, 23.210040
  0.241903, 21.422114
  0.242903, 19.711944
  0.243903, 18.024661
  0.244903, 16.332843
  0.245903, 14.615320
  0.246903, 12.893076
  0.247903, 11.190644
  0.248903,  9.554817
  0.249903,  8.022135
  0.250903,  6.604905
  0.251903,  5.289291
  0.252903,  4.043686
  0.253903,  2.828066
  0.254903,  1.626693
  0.255903,  0.454436
  0.256903, -0.662445
  0.257903, -1.707147
  0.258903, -2.676500
  0.259903, -3.599299
  0.260903, -4.500827
  0.261903, -5.394160
  0.262903, -6.283413
  0.263903, -7.135538
  0.264903, -7.927663
  0.265903, -8.630201
  0.266903, -9.246855
  0.267903, -9.785337
  0.268903,-10.284631
  0.269903,-10.774249
  0.270903,-11.269312
  0.271903,-11.770937
  0.272903,-12.263901
  0.273903,-12.723974
  0.274903,-13.138854
  0.275903,-13.482961
  0.276903,-13.772334
  0.277903,-14.007483
  0.278903,-14.204012
  0.279903,-14.370477
  0.280903,-14.511305
  0.281903,-14.638028
  0.282903,-14.731530
  0.283903,-14.800839
  0.284903,-14.852672
  0.285903,-14.907102
  0.286903,-14.973463
  0.287903,-15.050386
  0.288903,-15.138471
  0.289903,-15.214472
  0.290903,-15.257111
  0.291903,-15.251471
  0.292903,-15.178435
  0.293903,-15.031459
  0.294903,-14.807938
  0.295903,-14.540007
  0.296903,-14.253656
  0.297903,-13.979446
  0.298903,-13.747102
  0.299903,-13.568616
  0.300903,-13.443463
  0.301903,-13.349869
  0.302903,-13.258544
  0.303903,-13.150748
  0.304903,-13.005842
  0.305903,-12.817434
  0.306903,-12.587913
  0.307903,-12.315288
  0.308903,-11.996899
  0.309903,-11.648148
  0.310903,-11.280205
  0.311903,-10.886418
  0.312903,-10.481517
  0.313903,-10.093068
  0.314903, -9.733492
  0.315903, -9.423756
  0.316903, -9.174349
  0.317903, -8.993788
  0.318903, -8.850812
  0.319903, -8.697856
  0.320903, -8.486982
  0.321903, -8.186628
  0.322903, -7.792991
  0.323903, -7.335016
  0.324903, -6.870994
  0.325903, -6.464911
  0.326903, -6.163537
  0.327903, -5.973493
  0.328903, -5.847051
  0.329903, -5.724426
  0.330903, -5.558816
  0.331903, -5.344018
  0.332903, -5.130355
  0.333903, -4.965167
  0.334903, -4.840343
  0.335903, -4.730464
  0.336903, -4.620368
  0.337903, -4.489318
  0.338903, -4.364822
  0.339903, -4.281674
  0.340903, -4.284541
  0.341903, -4.370138
  0.342903, -4.492333
  0.343903, -4.608403
  0.344903, -4.675241
  0.345903, -4.689233
  0.346903, -4.654238
  0.347903, -4.599536
  0.348903, -4.559782
  0.349903, -4.548642
  0.350903, -4.566969
  0.351903, -4.614507
  0.352903, -4.661997
  0.353903, -4.696417
  0.354903, -4.710210
  0.355903, -4.711039
  0.356903, -4.715628
  0.357903, -4.743348
  0.358903, -4.807096
  0.359903, -4.902231
  0.360903, -5.027125
  0.361903, -5.161129
  0.362903, -5.297244
  0.363903, -5.430690
  0.364903, -5.549135
  0.365903, -5.649855
  0.366903, -5.734030
  0.367903, -5.813388
  0.368903, -5.888617
  0.369903, -5.972129
  0.370903, -6.053370
  0.371903, -6.133106
  0.372903, -6.211786
  0.373903, -6.294424
  0.374903, -6.380648
  0.375903, -6.469832
  0.376903, -6.548629
  0.377903, -6.611104
  0.378903, -6.656516
  0.379903, -6.672621
  0.380903, -6.673799
  0.381903, -6.671091
  0.382903, -6.666963
  0.383903, -6.670534
  0.384903, -6.683098
  0.385903, -6.698250
  0.386903, -6.711546
  0.387903, -6.707500
  0.388903, -6.684340
  0.389903, -6.635778
  0.390903, -6.567947
  0.391903, -6.478432
  0.392903, -6.382102
  0.393903, -6.292973
  0.394903, -6.210142
  0.395903, -6.144494
  0.396903, -6.088098
  0.397903, -6.041669
  0.398903, -5.986881
  0.399903, -5.926072
  0.400903, -5.847117
  0.401903, -5.751460
  0.402903, -5.643938
  0.403903, -5.519567
  0.404903, -5.395807
  0.405903, -5.269357
  0.406903, -5.148961
  0.407903, -5.026692
  0.408903, -4.892982
  0.409903, -4.758852
  0.410903, -4.623586
  0.411903, -4.479153
  0.412903, -4.335073
  0.413903, -4.188300
  0.414903, -4.042629
  0.415903, -3.901773
  0.416903, -3.752063
  0.417903, -3.593077
  0.418903, -3.423418
  0.419903, -3.255302
  0.420903, -3.092754
  0.421903, -2.937926
  0.422903, -2.787181
  0.423903, -2.617135
  0.424903, -2.428579
  0.425903, -2.222467
  0.426903, -2.002462
  0.427903, -1.789012
  0.428903, -1.580606
  0.429903, -1.391759
  0.430903, -1.211761
  0.431903, -1.038541
  0.432903, -0.858042
  0.433903, -0.674531
  0.434903, -0.476144
  0.435903, -0.263943
  0.436903, -0.034964
  0.437903,  0.209824
  0.438903,  0.461963
  0.439903,  0.708206
  0.440903,  0.939145
  0.441903,  1.142170
  0.442903,  1.316973
  0.443903,  1.473278
  0.444903,  1.624965
  0.445903,  1.787929
  0.446903,  1.975873
  0.447903,  2.193990
  0.448903,  2.434775
  0.449903,  2.694752
  0.450903,  2.957205
  0.451903,  3.189985
  0.452903,  3.371627
  0.453903,  3.498978
  0.454903,  3.570984
  0.455903,  3.612781
  0.456903,  3.641185
  0.457903,  3.698550
  0.458903,  3.808269
  0.459903,  3.951763
  0.460903,  4.103092
