# z (nm)   (kJ/mol)
  0.1440  273.65699
  0.1460  270.95210
  0.1480  267.76419
  0.1500  264.63299
  0.1520  261.54599
  0.1540  258.59880
  0.1560  255.66203
  0.1580  252.67296
  0.1600  249.64593
  0.1620  246.57556
  0.1640  243.44867
  0.1660  240.26356
  0.1680  237.00797
  0.1700  233.67857
  0.1720  230.27106
  0.1740  226.78583
  0.1760  223.22576
  0.1780  219.58268
  0.1800  215.86111
  0.1820  212.05859
  0.1840  208.18160
  0.1860  204.22401
  0.1880  200.19183
  0.1900  196.08881
  0.1920  191.91438
  0.1940  187.68275
  0.1960  183.42030
  0.1980  179.16089
  0.2000  174.93862
  0.2020  170.77994
  0.2040  166.70492
  0.2060  162.72806
  0.2080  158.85105
  0.2100  155.07388
  0.2120  151.39792
  0.2140  147.81144
  0.2160  144.29853
  0.2180  140.84827
  0.2200  137.45635
  0.2220  134.10894
  0.2240  130.80035
  0.2260  127.52620
  0.2280  124.28374
  0.2300  121.07978
  0.2320  117.92252
  0.2340  114.82717
  0.2360  111.80671
  0.2380  108.86821
  0.2400  106.00778
  0.2420  103.21595
  0.2440  100.47892
  0.2460   97.76027
  0.2480   95.05706
  0.2500   92.34650
  0.2520   89.62549
  0.2540   86.89424
  0.2560   84.16751
  0.2580   81.46126
  0.2600   78.79385
  0.2620   76.17574
  0.2640   73.61928
  0.2660   71.12291
  0.2680   68.67966
  0.2700   66.27717
  0.2720   63.90387
  0.2740   61.55453
  0.2760   59.22336
  0.2780   56.91431
  0.2800   54.62979
  0.2820   52.38031
  0.2840   50.18327
  0.2860   48.04688
  0.2880   45.98857
  0.2900   44.00967
  0.2920   42.10869
  0.2940   40.28102
  0.2960   38.51311
  0.2980   36.77784
  0.3000   35.07027
  0.3020   33.37121
  0.3040   31.69111
  0.3060   30.03321
  0.3080   28.41560
  0.3100   26.84201
  0.3120   25.35657
  0.3140   23.93489
  0.3160   22.57882
  0.3180   21.26537
  0.3200   19.96874
  0.3220   18.67697
  0.3240   17.36945
  0.3260   16.06412
  0.3280   14.76410
  0.3300   13.50982
  0.3320   12.31204
  0.3340   11.19164
  0.3360   10.16762
  0.3380    9.23499
  0.3400    8.37386
  0.3420    7.57128
  0.3440    6.79409
  0.3460    6.02394
  0.3480    5.26344
  0.3500    4.49097
  0.3520    3.71716
  0.3540    2.94870
  0.3560    2.19712
  0.3580    1.47486
  0.3600    0.79394
  0.3620    0.16025
  0.3640   -0.42062
