# PMF between COM of SGLN and TiO2 slab.
#
#              SGLN
# z (nm)   (kJ/mol)                
  0.1504  306.69628
  0.1536  306.29288
  0.1568  305.89648
  0.1600  305.50738
  0.1632  305.12438
  0.1664  304.74448
  0.1696  304.36818
  0.1728  303.99158
  0.1760  303.61048
  0.1792  303.22218
  0.1824  302.82008
  0.1856  302.39688
  0.1888  301.93948
  0.1920  301.42968
  0.1952  300.84258
  0.1984  300.14368
  0.2016  299.28168
  0.2048  298.18228
  0.2080  296.74628
  0.2112  294.83638
  0.2144  292.27718
  0.2176  288.85138
  0.2208  284.30168
  0.2240  278.34118
  0.2272  270.70038
  0.2304  261.24698
  0.2336  250.17928
  0.2368  238.10898
  0.2400  225.92728
  0.2432  214.46548
  0.2464  204.15148
  0.2496  194.93348
  0.2528  186.49948
  0.2560  178.52648
  0.2592  170.86748
  0.2624  163.53148
  0.2656  156.53248
  0.2688  149.87548
  0.2720  143.50548
  0.2752  137.18448
  0.2784  130.84848
  0.2816  124.91248
  0.2848  119.64548
  0.2880  114.77448
  0.2912  110.03448
  0.2944  105.45048
  0.2976  101.22548
  0.3008   97.52148
  0.3040   94.34348
  0.3072   91.61448
  0.3104   89.25948
  0.3136   87.26848
  0.3168   85.61648
  0.3200   84.23848
  0.3232   83.05048
  0.3264   81.96748
  0.3296   80.85548
  0.3328   79.59648
  0.3360   78.18848
  0.3392   76.70348
  0.3424   75.13248
  0.3456   73.34348
  0.3488   71.20348
  0.3520   68.65648
  0.3552   65.72748
  0.3584   62.46848
  0.3616   58.93948
  0.3648   55.20548
  0.3680   51.34148
  0.3712   47.47548
  0.3744   43.76148
  0.3776   40.30748
  0.3808   37.15748
  0.3840   34.29148
  0.3872   31.69848
  0.3904   29.37748
  0.3936   27.32948
  0.3968   25.49748
  0.4000   23.80248
  0.4032   22.22048
  0.4064   20.75148
  0.4096   19.38848
  0.4128   18.05648
  0.4160   16.66648
  0.4192   15.16148
  0.4224   13.55848
  0.4256   11.92048
  0.4288   10.31548
  0.4320    8.76348
  0.4352    7.23548
  0.4384    5.72648
  0.4416    4.27648
  0.4448    2.94048
  0.4480    1.76248
  0.4512    0.74848
  0.4544   -0.13252
  0.4576   -0.90652
  0.4608   -1.60952
  0.4640   -2.27452
  0.4672   -2.91852
  0.4704   -3.56152
  0.4736   -4.19652
  0.4768   -4.76752
  0.4800   -5.21052
  0.4832   -5.51652
  0.4864   -5.74452
  0.4896   -5.96952
  0.4928   -6.22952
  0.4960   -6.49652
  0.4992   -6.70952
