Fe2O3-001O  ALA               0.2570     14.2062
Fe2O3-001O  ALA               0.2590     13.9530
Fe2O3-001O  ALA               0.2610     13.7261
Fe2O3-001O  ALA               0.2630     13.5313
Fe2O3-001O  ALA               0.2650     13.3356
Fe2O3-001O  ALA               0.2670     13.1104
Fe2O3-001O  ALA               0.2690     12.8769
Fe2O3-001O  ALA               0.2710     12.6401
Fe2O3-001O  ALA               0.2730     12.4004
Fe2O3-001O  ALA               0.2750     12.1627
Fe2O3-001O  ALA               0.2770     11.9330
Fe2O3-001O  ALA               0.2790     11.7002
Fe2O3-001O  ALA               0.2810     11.4621
Fe2O3-001O  ALA               0.2830     11.2295
Fe2O3-001O  ALA               0.2850     10.9986
Fe2O3-001O  ALA               0.2870     10.7680
Fe2O3-001O  ALA               0.2890     10.5402
Fe2O3-001O  ALA               0.2910     10.3120
Fe2O3-001O  ALA               0.2930     10.0916
Fe2O3-001O  ALA               0.2950      9.8749
Fe2O3-001O  ALA               0.2970      9.6532
Fe2O3-001O  ALA               0.2990      9.4351
Fe2O3-001O  ALA               0.3010      9.2241
Fe2O3-001O  ALA               0.3030      9.0176
Fe2O3-001O  ALA               0.3050      8.8158
Fe2O3-001O  ALA               0.3070      8.6220
Fe2O3-001O  ALA               0.3090      8.4309
Fe2O3-001O  ALA               0.3110      8.2431
Fe2O3-001O  ALA               0.3130      8.0611
Fe2O3-001O  ALA               0.3150      7.8815
Fe2O3-001O  ALA               0.3170      7.7095
Fe2O3-001O  ALA               0.3190      7.5443
Fe2O3-001O  ALA               0.3210      7.3826
Fe2O3-001O  ALA               0.3230      7.2273
Fe2O3-001O  ALA               0.3250      7.0785
Fe2O3-001O  ALA               0.3270      6.9313
Fe2O3-001O  ALA               0.3290      6.7885
Fe2O3-001O  ALA               0.3310      6.6518
Fe2O3-001O  ALA               0.3330      6.5208
Fe2O3-001O  ALA               0.3350      6.3956
Fe2O3-001O  ALA               0.3370      6.2753
Fe2O3-001O  ALA               0.3390      6.1623
Fe2O3-001O  ALA               0.3410      6.0541
Fe2O3-001O  ALA               0.3430      5.9483
Fe2O3-001O  ALA               0.3450      5.8466
Fe2O3-001O  ALA               0.3470      5.7493
Fe2O3-001O  ALA               0.3490      5.6562
Fe2O3-001O  ALA               0.3510      5.5671
Fe2O3-001O  ALA               0.3530      5.4822
Fe2O3-001O  ALA               0.3550      5.4011
Fe2O3-001O  ALA               0.3570      5.3233
Fe2O3-001O  ALA               0.3590      5.2489
Fe2O3-001O  ALA               0.3610      5.1781
Fe2O3-001O  ALA               0.3630      5.1110
Fe2O3-001O  ALA               0.3650      5.0474
Fe2O3-001O  ALA               0.3670      4.9865
Fe2O3-001O  ALA               0.3690      4.9279
Fe2O3-001O  ALA               0.3710      4.8724
Fe2O3-001O  ALA               0.3730      4.8191
Fe2O3-001O  ALA               0.3750      4.7678
Fe2O3-001O  ALA               0.3770      4.7188
Fe2O3-001O  ALA               0.3790      4.6714
Fe2O3-001O  ALA               0.3810      4.6255
Fe2O3-001O  ALA               0.3830      4.5809
Fe2O3-001O  ALA               0.3850      4.5376
Fe2O3-001O  ALA               0.3870      4.4952
Fe2O3-001O  ALA               0.3890      4.4539
Fe2O3-001O  ALA               0.3910      4.4137
Fe2O3-001O  ALA               0.3930      4.3736
Fe2O3-001O  ALA               0.3950      4.3337
Fe2O3-001O  ALA               0.3970      4.2941
Fe2O3-001O  ALA               0.3990      4.2543
Fe2O3-001O  ALA               0.4010      4.2146
Fe2O3-001O  ALA               0.4030      4.1752
Fe2O3-001O  ALA               0.4050      4.1358
Fe2O3-001O  ALA               0.4070      4.0957
Fe2O3-001O  ALA               0.4090      4.0548
Fe2O3-001O  ALA               0.4110      4.0133
Fe2O3-001O  ALA               0.4130      3.9718
Fe2O3-001O  ALA               0.4150      3.9294
Fe2O3-001O  ALA               0.4170      3.8858
Fe2O3-001O  ALA               0.4190      3.8413
Fe2O3-001O  ALA               0.4210      3.7958
Fe2O3-001O  ALA               0.4230      3.7489
Fe2O3-001O  ALA               0.4250      3.7007
Fe2O3-001O  ALA               0.4270      3.6516
Fe2O3-001O  ALA               0.4290      3.6012
Fe2O3-001O  ALA               0.4310      3.5495
Fe2O3-001O  ALA               0.4330      3.4967
Fe2O3-001O  ALA               0.4350      3.4428
Fe2O3-001O  ALA               0.4370      3.3878
Fe2O3-001O  ALA               0.4390      3.3313
Fe2O3-001O  ALA               0.4410      3.2736
Fe2O3-001O  ALA               0.4430      3.2146
Fe2O3-001O  ALA               0.4450      3.1546
Fe2O3-001O  ALA               0.4470      3.0934
Fe2O3-001O  ALA               0.4490      3.0311
Fe2O3-001O  ALA               0.4510      2.9679
Fe2O3-001O  ALA               0.4530      2.9037
Fe2O3-001O  ALA               0.4550      2.8387
Fe2O3-001O  ALA               0.4570      2.7732
Fe2O3-001O  ALA               0.4590      2.7063
Fe2O3-001O  ALA               0.4610      2.6381
Fe2O3-001O  ALA               0.4630      2.5695
Fe2O3-001O  ALA               0.4650      2.5001
Fe2O3-001O  ALA               0.4670      2.4298
Fe2O3-001O  ALA               0.4690      2.3587
Fe2O3-001O  ALA               0.4710      2.2870
Fe2O3-001O  ALA               0.4730      2.2146
Fe2O3-001O  ALA               0.4750      2.1418
Fe2O3-001O  ALA               0.4770      2.0691
Fe2O3-001O  ALA               0.4790      1.9955
Fe2O3-001O  ALA               0.4810      1.9217
Fe2O3-001O  ALA               0.4830      1.8479
Fe2O3-001O  ALA               0.4850      1.7735
Fe2O3-001O  ALA               0.4870      1.6988
Fe2O3-001O  ALA               0.4890      1.6239
Fe2O3-001O  ALA               0.4910      1.5490
Fe2O3-001O  ALA               0.4930      1.4737
Fe2O3-001O  ALA               0.4950      1.3984
Fe2O3-001O  ALA               0.4970      1.3232
Fe2O3-001O  ALA               0.4990      1.2479
Fe2O3-001O  ALA               0.5010      1.1726
Fe2O3-001O  ALA               0.5030      1.0973
Fe2O3-001O  ALA               0.5050      1.0222
Fe2O3-001O  ALA               0.5070      0.9472
Fe2O3-001O  ALA               0.5090      0.8726
Fe2O3-001O  ALA               0.5110      0.7985
Fe2O3-001O  ALA               0.5130      0.7244
Fe2O3-001O  ALA               0.5150      0.6505
Fe2O3-001O  ALA               0.5170      0.5769
Fe2O3-001O  ALA               0.5190      0.5040
Fe2O3-001O  ALA               0.5210      0.4315
Fe2O3-001O  ALA               0.5230      0.3595
Fe2O3-001O  ALA               0.5250      0.2885
Fe2O3-001O  ALA               0.5270      0.2179
Fe2O3-001O  ALA               0.5290      0.1479
Fe2O3-001O  ALA               0.5310      0.0788
Fe2O3-001O  ALA               0.5330      0.0107
Fe2O3-001O  ALA               0.5350     -0.0565
Fe2O3-001O  ALA               0.5370     -0.1228
Fe2O3-001O  ALA               0.5390     -0.1879
Fe2O3-001O  ALA               0.5410     -0.2522
Fe2O3-001O  ALA               0.5430     -0.3154
Fe2O3-001O  ALA               0.5450     -0.3769
Fe2O3-001O  ALA               0.5470     -0.4371
Fe2O3-001O  ALA               0.5490     -0.4955
Fe2O3-001O  ALA               0.5510     -0.5527
Fe2O3-001O  ALA               0.5530     -0.6084
Fe2O3-001O  ALA               0.5550     -0.6623
Fe2O3-001O  ALA               0.5570     -0.7143
Fe2O3-001O  ALA               0.5590     -0.7644
Fe2O3-001O  ALA               0.5610     -0.8126
Fe2O3-001O  ALA               0.5630     -0.8587
Fe2O3-001O  ALA               0.5650     -0.9030
Fe2O3-001O  ALA               0.5670     -0.9451
Fe2O3-001O  ALA               0.5690     -0.9850
Fe2O3-001O  ALA               0.5710     -1.0227
Fe2O3-001O  ALA               0.5730     -1.0582
Fe2O3-001O  ALA               0.5750     -1.0914
Fe2O3-001O  ALA               0.5770     -1.1223
Fe2O3-001O  ALA               0.5790     -1.1506
Fe2O3-001O  ALA               0.5810     -1.1764
Fe2O3-001O  ALA               0.5830     -1.1996
Fe2O3-001O  ALA               0.5850     -1.2203
Fe2O3-001O  ALA               0.5870     -1.2383
Fe2O3-001O  ALA               0.5890     -1.2538
Fe2O3-001O  ALA               0.5910     -1.2666
Fe2O3-001O  ALA               0.5930     -1.2769
Fe2O3-001O  ALA               0.5950     -1.2845
Fe2O3-001O  ALA               0.5970     -1.2894
Fe2O3-001O  ALA               0.5990     -1.2916
