C_amorph-1        ALA   0.525  -0.012
C_amorph-1        ALA   0.527  -0.077
C_amorph-1        ALA   0.529  -0.139
C_amorph-1        ALA   0.531  -0.199
C_amorph-1        ALA   0.533  -0.255
C_amorph-1        ALA   0.535  -0.309
C_amorph-1        ALA   0.537  -0.360
C_amorph-1        ALA   0.539  -0.409
C_amorph-1        ALA   0.541  -0.455
C_amorph-1        ALA   0.543  -0.497
C_amorph-1        ALA   0.545  -0.537
C_amorph-1        ALA   0.547  -0.575
C_amorph-1        ALA   0.549  -0.609
C_amorph-1        ALA   0.551  -0.640
C_amorph-1        ALA   0.553  -0.668
C_amorph-1        ALA   0.555  -0.693
C_amorph-1        ALA   0.557  -0.716
C_amorph-1        ALA   0.559  -0.736
C_amorph-1        ALA   0.561  -0.752
C_amorph-1        ALA   0.563  -0.767
C_amorph-1        ALA   0.565  -0.778
C_amorph-1        ALA   0.567  -0.787
C_amorph-1        ALA   0.569  -0.793
C_amorph-1        ALA   0.571  -0.796
C_amorph-1        ALA   0.573  -0.798
C_amorph-1        ALA   0.575  -0.797
C_amorph-1        ALA   0.577  -0.793
C_amorph-1        ALA   0.579  -0.788
C_amorph-1        ALA   0.581  -0.780
C_amorph-1        ALA   0.583  -0.770
C_amorph-1        ALA   0.585  -0.759
C_amorph-1        ALA   0.587  -0.745
C_amorph-1        ALA   0.589  -0.730
C_amorph-1        ALA   0.591  -0.713
C_amorph-1        ALA   0.593  -0.694
C_amorph-1        ALA   0.595  -0.674
C_amorph-1        ALA   0.597  -0.653
C_amorph-1        ALA   0.599  -0.630
C_amorph-1        ALA   0.601  -0.606
C_amorph-1        ALA   0.603  -0.581
C_amorph-1        ALA   0.605  -0.554
C_amorph-1        ALA   0.607  -0.526
C_amorph-1        ALA   0.609  -0.498
C_amorph-1        ALA   0.611  -0.469
C_amorph-1        ALA   0.613  -0.438
C_amorph-1        ALA   0.615  -0.407
C_amorph-1        ALA   0.617  -0.376
C_amorph-1        ALA   0.619  -0.344
C_amorph-1        ALA   0.621  -0.311
C_amorph-1        ALA   0.623  -0.278
C_amorph-1        ALA   0.625  -0.244
C_amorph-1        ALA   0.627  -0.211
C_amorph-1        ALA   0.629  -0.177
C_amorph-1        ALA   0.631  -0.144
C_amorph-1        ALA   0.633  -0.109
C_amorph-1        ALA   0.635  -0.075
C_amorph-1        ALA   0.637  -0.041
C_amorph-1        ALA   0.639  -0.007
C_amorph-1        ALA   0.641   0.027
C_amorph-1        ALA   0.643   0.061
C_amorph-1        ALA   0.645   0.095
C_amorph-1        ALA   0.647   0.128
C_amorph-1        ALA   0.649   0.161
C_amorph-1        ALA   0.651   0.193
C_amorph-1        ALA   0.653   0.225
C_amorph-1        ALA   0.655   0.257
C_amorph-1        ALA   0.657   0.288
C_amorph-1        ALA   0.659   0.319
C_amorph-1        ALA   0.661   0.349
C_amorph-1        ALA   0.663   0.379
C_amorph-1        ALA   0.665   0.408
C_amorph-1        ALA   0.667   0.436
C_amorph-1        ALA   0.669   0.464
C_amorph-1        ALA   0.671   0.491
C_amorph-1        ALA   0.673   0.517
C_amorph-1        ALA   0.675   0.542
C_amorph-1        ALA   0.677   0.566
C_amorph-1        ALA   0.679   0.590
C_amorph-1        ALA   0.681   0.612
C_amorph-1        ALA   0.683   0.634
C_amorph-1        ALA   0.685   0.655
C_amorph-1        ALA   0.687   0.675
C_amorph-1        ALA   0.689   0.694
C_amorph-1        ALA   0.691   0.712
C_amorph-1        ALA   0.693   0.729
C_amorph-1        ALA   0.695   0.744
C_amorph-1        ALA   0.697   0.759
C_amorph-1        ALA   0.699   0.772
C_amorph-1        ALA   0.701   0.785
C_amorph-1        ALA   0.703   0.796
C_amorph-1        ALA   0.705   0.807
C_amorph-1        ALA   0.707   0.816
C_amorph-1        ALA   0.709   0.824
C_amorph-1        ALA   0.711   0.831
C_amorph-1        ALA   0.713   0.837
C_amorph-1        ALA   0.715   0.841
C_amorph-1        ALA   0.717   0.845
C_amorph-1        ALA   0.719   0.847
C_amorph-1        ALA   0.721   0.849
C_amorph-1        ALA   0.723   0.849
C_amorph-1        ALA   0.725   0.848
C_amorph-1        ALA   0.727   0.846
C_amorph-1        ALA   0.729   0.843
C_amorph-1        ALA   0.731   0.839
C_amorph-1        ALA   0.733   0.834
C_amorph-1        ALA   0.735   0.828
C_amorph-1        ALA   0.737   0.821
C_amorph-1        ALA   0.739   0.813
C_amorph-1        ALA   0.741   0.804
C_amorph-1        ALA   0.743   0.794
C_amorph-1        ALA   0.745   0.783
C_amorph-1        ALA   0.747   0.771
C_amorph-1        ALA   0.749   0.758
C_amorph-1        ALA   0.751   0.745
C_amorph-1        ALA   0.753   0.731
C_amorph-1        ALA   0.755   0.716
C_amorph-1        ALA   0.757   0.700
C_amorph-1        ALA   0.759   0.684
C_amorph-1        ALA   0.761   0.667
C_amorph-1        ALA   0.763   0.650
C_amorph-1        ALA   0.765   0.632
C_amorph-1        ALA   0.767   0.613
C_amorph-1        ALA   0.769   0.594
C_amorph-1        ALA   0.771   0.574
C_amorph-1        ALA   0.773   0.554
C_amorph-1        ALA   0.775   0.534
C_amorph-1        ALA   0.777   0.514
C_amorph-1        ALA   0.779   0.493
C_amorph-1        ALA   0.781   0.472
C_amorph-1        ALA   0.783   0.450
C_amorph-1        ALA   0.785   0.429
C_amorph-1        ALA   0.787   0.407
C_amorph-1        ALA   0.789   0.385
C_amorph-1        ALA   0.791   0.364
C_amorph-1        ALA   0.793   0.342
C_amorph-1        ALA   0.795   0.320
C_amorph-1        ALA   0.797   0.299
C_amorph-1        ALA   0.799   0.277
C_amorph-1        ALA   0.801   0.255
C_amorph-1        ALA   0.803   0.234
C_amorph-1        ALA   0.805   0.213
C_amorph-1        ALA   0.807   0.192
C_amorph-1        ALA   0.809   0.171
C_amorph-1        ALA   0.811   0.150
C_amorph-1        ALA   0.813   0.130
C_amorph-1        ALA   0.815   0.111
C_amorph-1        ALA   0.817   0.092
C_amorph-1        ALA   0.819   0.073
C_amorph-1        ALA   0.821   0.054
C_amorph-1        ALA   0.823   0.036
C_amorph-1        ALA   0.825   0.019
C_amorph-1        ALA   0.827   0.002
C_amorph-1        ALA   0.829  -0.015
C_amorph-1        ALA   0.831  -0.031
C_amorph-1        ALA   0.833  -0.046
C_amorph-1        ALA   0.835  -0.061
C_amorph-1        ALA   0.837  -0.075
C_amorph-1        ALA   0.839  -0.089
C_amorph-1        ALA   0.841  -0.102
C_amorph-1        ALA   0.843  -0.114
C_amorph-1        ALA   0.845  -0.126
C_amorph-1        ALA   0.847  -0.137
C_amorph-1        ALA   0.849  -0.148
C_amorph-1        ALA   0.851  -0.157
C_amorph-1        ALA   0.853  -0.167
C_amorph-1        ALA   0.855  -0.175
C_amorph-1        ALA   0.857  -0.183
C_amorph-1        ALA   0.859  -0.190
C_amorph-1        ALA   0.861  -0.197
C_amorph-1        ALA   0.863  -0.202
C_amorph-1        ALA   0.865  -0.207
C_amorph-1        ALA   0.867  -0.212
C_amorph-1        ALA   0.869  -0.216
C_amorph-1        ALA   0.871  -0.219
C_amorph-1        ALA   0.873  -0.221
C_amorph-1        ALA   0.875  -0.223
C_amorph-1        ALA   0.877  -0.224
C_amorph-1        ALA   0.879  -0.225
C_amorph-1        ALA   0.881  -0.225
C_amorph-1        ALA   0.883  -0.224
C_amorph-1        ALA   0.885  -0.223
C_amorph-1        ALA   0.887  -0.221
C_amorph-1        ALA   0.889  -0.219
C_amorph-1        ALA   0.891  -0.217
C_amorph-1        ALA   0.893  -0.213
C_amorph-1        ALA   0.895  -0.210
C_amorph-1        ALA   0.897  -0.205
C_amorph-1        ALA   0.899  -0.201
C_amorph-1        ALA   0.901  -0.196
C_amorph-1        ALA   0.903  -0.190
C_amorph-1        ALA   0.905  -0.185
C_amorph-1        ALA   0.907  -0.178
C_amorph-1        ALA   0.909  -0.172
C_amorph-1        ALA   0.911  -0.165
C_amorph-1        ALA   0.913  -0.158
C_amorph-1        ALA   0.915  -0.150
C_amorph-1        ALA   0.917  -0.142
C_amorph-1        ALA   0.919  -0.135
C_amorph-1        ALA   0.921  -0.127
C_amorph-1        ALA   0.923  -0.118
C_amorph-1        ALA   0.925  -0.110
C_amorph-1        ALA   0.927  -0.102
C_amorph-1        ALA   0.929  -0.094
C_amorph-1        ALA   0.931  -0.085
C_amorph-1        ALA   0.933  -0.077
C_amorph-1        ALA   0.935  -0.068
C_amorph-1        ALA   0.937  -0.060
C_amorph-1        ALA   0.939  -0.051
C_amorph-1        ALA   0.941  -0.043
C_amorph-1        ALA   0.943  -0.034
C_amorph-1        ALA   0.945  -0.026
C_amorph-1        ALA   0.947  -0.017
C_amorph-1        ALA   0.949  -0.009
C_amorph-1        ALA   0.951  -0.001
C_amorph-1        ALA   0.953   0.007
C_amorph-1        ALA   0.955   0.015
C_amorph-1        ALA   0.957   0.023
C_amorph-1        ALA   0.959   0.030
C_amorph-1        ALA   0.961   0.038
C_amorph-1        ALA   0.963   0.045
C_amorph-1        ALA   0.965   0.052
C_amorph-1        ALA   0.967   0.059
C_amorph-1        ALA   0.969   0.066
C_amorph-1        ALA   0.971   0.073
C_amorph-1        ALA   0.973   0.080
C_amorph-1        ALA   0.975   0.086
C_amorph-1        ALA   0.977   0.092
C_amorph-1        ALA   0.979   0.098
C_amorph-1        ALA   0.981   0.104
C_amorph-1        ALA   0.983   0.109
C_amorph-1        ALA   0.985   0.115
C_amorph-1        ALA   0.987   0.119
C_amorph-1        ALA   0.989   0.124
C_amorph-1        ALA   0.991   0.129
C_amorph-1        ALA   0.993   0.133
C_amorph-1        ALA   0.995   0.137
C_amorph-1        ALA   0.997   0.141
C_amorph-1        ALA   0.999   0.145
C_amorph-1        ALA   1.001   0.149
C_amorph-1        ALA   1.003   0.152
C_amorph-1        ALA   1.005   0.155
C_amorph-1        ALA   1.007   0.157
C_amorph-1        ALA   1.009   0.160
C_amorph-1        ALA   1.011   0.162
C_amorph-1        ALA   1.013   0.164
C_amorph-1        ALA   1.015   0.166
C_amorph-1        ALA   1.017   0.167
C_amorph-1        ALA   1.019   0.168
C_amorph-1        ALA   1.021   0.170
C_amorph-1        ALA   1.023   0.170
C_amorph-1        ALA   1.025   0.171
C_amorph-1        ALA   1.027   0.171
C_amorph-1        ALA   1.029   0.171
C_amorph-1        ALA   1.031   0.171
C_amorph-1        ALA   1.033   0.170
C_amorph-1        ALA   1.035   0.169
C_amorph-1        ALA   1.037   0.168
C_amorph-1        ALA   1.039   0.167
C_amorph-1        ALA   1.041   0.166
C_amorph-1        ALA   1.043   0.164
C_amorph-1        ALA   1.045   0.162
C_amorph-1        ALA   1.047   0.160
C_amorph-1        ALA   1.049   0.158
C_amorph-1        ALA   1.051   0.155
C_amorph-1        ALA   1.053   0.153
C_amorph-1        ALA   1.055   0.150
C_amorph-1        ALA   1.057   0.146
C_amorph-1        ALA   1.059   0.143
C_amorph-1        ALA   1.061   0.140
C_amorph-1        ALA   1.063   0.136
C_amorph-1        ALA   1.065   0.132
C_amorph-1        ALA   1.067   0.128
C_amorph-1        ALA   1.069   0.125
C_amorph-1        ALA   1.071   0.121
C_amorph-1        ALA   1.073   0.117
C_amorph-1        ALA   1.075   0.112
C_amorph-1        ALA   1.077   0.108
C_amorph-1        ALA   1.079   0.104
C_amorph-1        ALA   1.081   0.099
C_amorph-1        ALA   1.083   0.095
C_amorph-1        ALA   1.085   0.091
C_amorph-1        ALA   1.087   0.086
C_amorph-1        ALA   1.089   0.082
C_amorph-1        ALA   1.091   0.077
C_amorph-1        ALA   1.093   0.073
C_amorph-1        ALA   1.095   0.068
C_amorph-1        ALA   1.097   0.064
C_amorph-1        ALA   1.099   0.060
C_amorph-1        ALA   1.101   0.055
C_amorph-1        ALA   1.103   0.051
C_amorph-1        ALA   1.105   0.047
C_amorph-1        ALA   1.107   0.043
C_amorph-1        ALA   1.109   0.038
C_amorph-1        ALA   1.111   0.034
C_amorph-1        ALA   1.113   0.031
C_amorph-1        ALA   1.115   0.027
C_amorph-1        ALA   1.117   0.023
C_amorph-1        ALA   1.119   0.019
C_amorph-1        ALA   1.121   0.015
C_amorph-1        ALA   1.123   0.012
C_amorph-1        ALA   1.125   0.009
C_amorph-1        ALA   1.127   0.005
C_amorph-1        ALA   1.129   0.002
C_amorph-1        ALA   1.131  -0.001
C_amorph-1        ALA   1.133  -0.004
C_amorph-1        ALA   1.135  -0.007
C_amorph-1        ALA   1.137  -0.010
C_amorph-1        ALA   1.139  -0.013
C_amorph-1        ALA   1.141  -0.016
C_amorph-1        ALA   1.143  -0.018
C_amorph-1        ALA   1.145  -0.021
C_amorph-1        ALA   1.147  -0.023
C_amorph-1        ALA   1.149  -0.026
C_amorph-1        ALA   1.151  -0.028
C_amorph-1        ALA   1.153  -0.030
C_amorph-1        ALA   1.155  -0.032
C_amorph-1        ALA   1.157  -0.034
C_amorph-1        ALA   1.159  -0.036
C_amorph-1        ALA   1.161  -0.038
C_amorph-1        ALA   1.163  -0.040
C_amorph-1        ALA   1.165  -0.041
C_amorph-1        ALA   1.167  -0.043
C_amorph-1        ALA   1.169  -0.044
C_amorph-1        ALA   1.171  -0.046
C_amorph-1        ALA   1.173  -0.047
C_amorph-1        ALA   1.175  -0.048
C_amorph-1        ALA   1.177  -0.049
C_amorph-1        ALA   1.179  -0.051
C_amorph-1        ALA   1.181  -0.052
C_amorph-1        ALA   1.183  -0.052
C_amorph-1        ALA   1.185  -0.053
C_amorph-1        ALA   1.187  -0.054
C_amorph-1        ALA   1.189  -0.055
C_amorph-1        ALA   1.191  -0.055
C_amorph-1        ALA   1.193  -0.056
C_amorph-1        ALA   1.195  -0.056
C_amorph-1        ALA   1.197  -0.056
C_amorph-1        ALA   1.199  -0.057
C_amorph-1        ALA   1.201  -0.057
C_amorph-1        ALA   1.203  -0.057
C_amorph-1        ALA   1.205  -0.057
C_amorph-1        ALA   1.207  -0.057
C_amorph-1        ALA   1.209  -0.057
C_amorph-1        ALA   1.211  -0.057
C_amorph-1        ALA   1.213  -0.056
C_amorph-1        ALA   1.215  -0.056
C_amorph-1        ALA   1.217  -0.055
C_amorph-1        ALA   1.219  -0.055
C_amorph-1        ALA   1.221  -0.054
C_amorph-1        ALA   1.223  -0.054
C_amorph-1        ALA   1.225  -0.053
C_amorph-1        ALA   1.227  -0.052
C_amorph-1        ALA   1.229  -0.051
C_amorph-1        ALA   1.231  -0.050
C_amorph-1        ALA   1.233  -0.049
C_amorph-1        ALA   1.235  -0.048
C_amorph-1        ALA   1.237  -0.047
C_amorph-1        ALA   1.239  -0.045
C_amorph-1        ALA   1.241  -0.044
C_amorph-1        ALA   1.243  -0.043
C_amorph-1        ALA   1.245  -0.041
C_amorph-1        ALA   1.247  -0.040
C_amorph-1        ALA   1.249  -0.038
C_amorph-1        ALA   1.251  -0.037
C_amorph-1        ALA   1.253  -0.035
C_amorph-1        ALA   1.255  -0.033
C_amorph-1        ALA   1.257  -0.032
C_amorph-1        ALA   1.259  -0.030
C_amorph-1        ALA   1.261  -0.028
C_amorph-1        ALA   1.263  -0.026
C_amorph-1        ALA   1.265  -0.024
C_amorph-1        ALA   1.267  -0.022
C_amorph-1        ALA   1.269  -0.020
C_amorph-1        ALA   1.271  -0.018
C_amorph-1        ALA   1.273  -0.016
C_amorph-1        ALA   1.275  -0.015
C_amorph-1        ALA   1.277  -0.013
C_amorph-1        ALA   1.279  -0.011
C_amorph-1        ALA   1.281  -0.009
C_amorph-1        ALA   1.283  -0.007
C_amorph-1        ALA   1.285  -0.005
C_amorph-1        ALA   1.287  -0.004
C_amorph-1        ALA   1.289  -0.002
C_amorph-1        ALA   1.291   0.000
C_amorph-1        ALA   1.293   0.002
C_amorph-1        ALA   1.295   0.004
C_amorph-1        ALA   1.297   0.005
C_amorph-1        ALA   1.299   0.007
C_amorph-1        ALA   1.301   0.008
C_amorph-1        ALA   1.303   0.010
C_amorph-1        ALA   1.305   0.011
C_amorph-1        ALA   1.307   0.012
C_amorph-1        ALA   1.309   0.014
C_amorph-1        ALA   1.311   0.015
C_amorph-1        ALA   1.313   0.016
C_amorph-1        ALA   1.315   0.017
C_amorph-1        ALA   1.317   0.018
C_amorph-1        ALA   1.319   0.019
C_amorph-1        ALA   1.321   0.020
C_amorph-1        ALA   1.323   0.021
C_amorph-1        ALA   1.325   0.022
C_amorph-1        ALA   1.327   0.023
C_amorph-1        ALA   1.329   0.024
C_amorph-1        ALA   1.331   0.025
C_amorph-1        ALA   1.333   0.026
C_amorph-1        ALA   1.335   0.027
C_amorph-1        ALA   1.337   0.028
C_amorph-1        ALA   1.339   0.029
C_amorph-1        ALA   1.341   0.030
C_amorph-1        ALA   1.343   0.031
C_amorph-1        ALA   1.345   0.032
C_amorph-1        ALA   1.347   0.033
C_amorph-1        ALA   1.349   0.034
C_amorph-1        ALA   1.351   0.035
C_amorph-1        ALA   1.353   0.036
C_amorph-1        ALA   1.355   0.037
C_amorph-1        ALA   1.357   0.038
C_amorph-1        ALA   1.359   0.039
C_amorph-1        ALA   1.361   0.041
C_amorph-1        ALA   1.363   0.042
C_amorph-1        ALA   1.365   0.043
C_amorph-1        ALA   1.367   0.044
C_amorph-1        ALA   1.369   0.045
C_amorph-1        ALA   1.371   0.046
C_amorph-1        ALA   1.373   0.048
C_amorph-1        ALA   1.375   0.049
C_amorph-1        ALA   1.377   0.049
C_amorph-1        ALA   1.379   0.050
C_amorph-1        ALA   1.381   0.051
C_amorph-1        ALA   1.383   0.052
C_amorph-1        ALA   1.385   0.052
C_amorph-1        ALA   1.387   0.052
C_amorph-1        ALA   1.389   0.052
C_amorph-1        ALA   1.391   0.052
C_amorph-1        ALA   1.393   0.051
C_amorph-1        ALA   1.395   0.051
C_amorph-1        ALA   1.397   0.049
C_amorph-1        ALA   1.399   0.047
C_amorph-1        ARG   0.137  -8.454
C_amorph-1        ARG   0.139  -9.261
C_amorph-1        ARG   0.141 -10.057
C_amorph-1        ARG   0.143 -10.873
C_amorph-1        ARG   0.145 -11.693
C_amorph-1        ARG   0.147 -12.515
C_amorph-1        ARG   0.149 -13.337
C_amorph-1        ARG   0.151 -14.155
C_amorph-1        ARG   0.153 -14.961
C_amorph-1        ARG   0.155 -15.755
C_amorph-1        ARG   0.157 -16.526
C_amorph-1        ARG   0.159 -17.285
C_amorph-1        ARG   0.161 -18.035
C_amorph-1        ARG   0.163 -18.773
C_amorph-1        ARG   0.165 -19.493
C_amorph-1        ARG   0.167 -20.193
C_amorph-1        ARG   0.169 -20.871
C_amorph-1        ARG   0.171 -21.523
C_amorph-1        ARG   0.173 -22.150
C_amorph-1        ARG   0.175 -22.749
C_amorph-1        ARG   0.177 -23.321
C_amorph-1        ARG   0.179 -23.869
C_amorph-1        ARG   0.181 -24.391
C_amorph-1        ARG   0.183 -24.883
C_amorph-1        ARG   0.185 -25.344
C_amorph-1        ARG   0.187 -25.776
C_amorph-1        ARG   0.189 -26.179
