# #Autogenerated fromHID,HIE at pH: 7.4
# #h[nm],U[kJ/mol]
  0.136897, 44.845390
  0.137897, 43.646621
  0.138897, 42.456394
  0.139897, 41.276964
  0.140897, 40.110093
  0.141897, 38.956576
  0.142897, 37.816273
  0.143897, 36.689110
  0.144897, 35.574404
  0.145897, 34.473062
  0.146897, 33.379690
  0.147897, 32.292454
  0.148897, 31.209533
  0.149897, 30.127353
  0.150897, 29.039952
  0.151897, 27.949097
  0.152897, 26.852294
  0.153897, 25.749579
  0.154897, 24.638761
  0.155897, 23.517454
  0.156897, 22.388194
  0.157897, 21.251307
  0.158897, 20.106916
  0.159897, 18.944738
  0.160897, 17.771727
  0.161897, 16.591007
  0.162897, 15.402196
  0.163897, 14.204091
  0.164897, 12.994550
  0.165897, 11.780538
  0.166897, 10.566006
  0.167897,  9.354231
  0.168897,  8.146646
  0.169897,  6.949358
  0.170897,  5.764405
  0.171897,  4.592903
  0.172897,  3.436111
  0.173897,  2.297058
  0.174897,  1.174869
  0.175897,  0.069188
  0.176897, -1.022221
  0.177897, -2.101142
  0.178897, -3.168108
  0.179897, -4.228063
  0.180897, -5.284608
  0.181897, -6.339134
  0.182897, -7.391560
  0.183897, -8.440900
  0.184897, -9.487996
  0.185897,-10.528576
  0.186897,-11.558545
  0.187897,-12.572618
  0.188897,-13.559417
  0.189897,-14.521179
  0.190897,-15.455227
  0.191897,-16.359252
  0.192897,-17.226713
  0.193897,-18.059829
  0.194897,-18.864738
  0.195897,-19.643731
  0.196897,-20.400401
  0.197897,-21.129411
  0.198897,-21.839220
  0.199897,-22.528905
  0.200897,-23.197918
  0.201897,-23.846718
  0.202897,-24.464679
  0.203897,-25.054448
  0.204897,-25.615035
  0.205897,-26.144453
  0.206897,-26.639625
  0.207897,-27.090408
  0.208897,-27.506535
  0.209897,-27.887356
  0.210897,-28.231787
  0.211897,-28.536824
  0.212897,-28.800659
  0.213897,-29.030721
  0.214897,-29.225267
  0.215897,-29.383093
  0.216897,-29.501013
  0.217897,-29.578038
  0.218897,-29.616634
  0.219897,-29.618934
  0.220897,-29.587255
  0.221897,-29.516786
  0.222897,-29.416173
  0.223897,-29.293452
  0.224897,-29.153435
  0.225897,-28.998268
  0.226897,-28.834884
  0.227897,-28.671746
  0.228897,-28.511042
  0.229897,-28.356352
  0.230897,-28.210145
  0.231897,-28.073076
  0.232897,-27.944421
  0.233897,-27.823293
  0.234897,-27.708770
  0.235897,-27.598977
  0.236897,-27.494399
  0.237897,-27.392083
  0.238897,-27.291877
  0.239897,-27.193101
  0.240897,-27.095685
  0.241897,-27.000230
  0.242897,-26.907017
  0.243897,-26.815822
  0.244897,-26.726624
  0.245897,-26.645524
  0.246897,-26.572477
  0.247897,-26.508283
  0.248897,-26.454223
  0.249897,-26.413213
  0.250897,-26.388002
  0.251897,-26.377342
  0.252897,-26.380911
  0.253897,-26.399150
  0.254897,-26.436340
  0.255897,-26.489897
  0.256897,-26.557625
  0.257897,-26.638195
  0.258897,-26.729473
  0.259897,-26.834196
  0.260897,-26.949370
  0.261897,-27.071872
  0.262897,-27.199996
  0.263897,-27.332390
  0.264897,-27.468066
  0.265897,-27.603502
  0.266897,-27.738189
  0.267897,-27.871565
  0.268897,-28.002783
  0.269897,-28.132649
  0.270897,-28.257506
  0.271897,-28.378462
  0.272897,-28.496488
  0.273897,-28.609831
  0.274897,-28.717952
  0.275897,-28.821389
  0.276897,-28.920336
  0.277897,-29.016079
  0.278897,-29.106906
  0.279897,-29.192744
  0.280897,-29.277983
  0.281897,-29.362591
  0.282897,-29.445190
  0.283897,-29.526857
  0.284897,-29.607596
  0.285897,-29.688538
  0.286897,-29.769835
  0.287897,-29.851586
  0.288897,-29.932387
  0.289897,-30.014172
  0.290897,-30.097346
  0.291897,-30.183513
  0.292897,-30.270703
  0.293897,-30.354711
  0.294897,-30.438493
  0.295897,-30.521893
  0.296897,-30.604143
  0.297897,-30.682843
  0.298897,-30.754288
