# #h[nm], U[kJ/mol]
  0.052827, 71.957472
  0.054151, 69.972411
  0.055475, 68.082342
  0.056799, 66.278553
  0.058123, 64.553305
  0.059447, 62.895330
  0.060771, 61.299533
  0.062095, 59.760045
  0.063419, 58.265997
  0.064743, 56.812699
  0.066067, 55.393552
  0.067391, 54.002125
  0.068715, 52.631470
  0.070039, 51.275373
  0.071363, 49.934418
  0.072687, 48.599096
  0.074011, 47.267587
  0.075335, 45.939204
  0.076659, 44.614392
  0.077983, 43.292962
  0.079307, 41.977186
  0.080631, 40.673115
  0.081955, 39.381736
  0.083279, 38.110690
  0.084603, 36.865177
  0.085927, 35.653199
  0.087251, 34.473854
  0.088575, 33.337422
  0.089899, 32.245912
  0.091223, 31.195549
  0.092547, 30.189109
  0.093871, 29.222394
  0.095195, 28.287165
  0.096519, 27.373013
  0.097843, 26.474538
  0.099167, 25.581637
  0.100491, 24.689867
  0.101815, 23.790880
  0.103139, 22.882541
  0.104463, 21.972098
  0.105787, 21.066302
  0.107111, 20.178517
  0.108435, 19.323043
  0.109759, 18.519582
  0.111083, 17.781517
  0.112407, 17.119186
  0.113731, 16.534950
  0.115055, 16.022383
  0.116379, 15.565916
  0.117703, 15.152608
  0.119027, 14.751888
  0.120351, 14.345765
  0.121675, 13.917172
  0.122999, 13.451361
  0.124323, 12.960765
  0.125647, 12.449991
  0.126971, 11.937691
  0.128295, 11.440913
  0.129619, 10.965148
  0.130943, 10.516214
  0.132267, 10.103551
  0.133591,  9.723542
  0.134915,  9.375780
  0.136239,  9.042551
  0.137563,  8.730156
  0.138887,  8.432657
  0.140211,  8.145641
  0.141535,  7.858535
  0.142859,  7.567402
  0.144183,  7.266406
  0.145507,  6.946331
  0.146831,  6.602238
  0.148155,  6.230994
  0.149479,  5.831115
  0.150803,  5.405987
  0.152127,  4.962339
  0.153451,  4.509226
  0.154775,  4.053678
  0.156099,  3.611280
  0.157423,  3.186083
  0.158747,  2.780970
  0.160071,  2.396227
  0.161395,  2.026391
  0.162719,  1.664982
  0.164044,  1.307115
  0.165368,  0.950528
  0.166692,  0.583914
  0.168016,  0.207248
  0.169340, -0.178686
  0.170664, -0.571834
  0.171988, -0.968941
  0.173312, -1.369658
  0.174636, -1.766046
  0.175960, -2.159755
  0.177284, -2.554140
  0.178608, -2.945536
  0.179932, -3.341407
  0.181256, -3.739114
  0.182580, -4.146056
  0.183904, -4.564361
  0.185228, -4.995940
  0.186552, -5.443161
  0.187876, -5.906622
  0.189200, -6.391845
