1.037710000000000021e-01 7.922883500000000367e+01
1.055060000000000026e-01 7.503055799999999920e+01
1.072420000000000040e-01 7.086059299999999439e+01
1.089770000000000044e-01 6.674181299999999339e+01
1.107130000000000059e-01 6.269673800000000341e+01
1.124489999999999934e-01 5.874491400000000141e+01
1.141840000000000077e-01 5.490121500000000054e+01
1.159200000000000091e-01 5.117463300000000004e+01
1.176550000000000096e-01 4.757466900000000010e+01
1.193909999999999971e-01 4.409931399999999968e+01
1.211269999999999986e-01 4.075953100000000262e+01
1.228619999999999990e-01 3.755495299999999759e+01
1.245980000000000004e-01 3.449177699999999902e+01
1.263330000000000009e-01 3.158032700000000048e+01
1.280689999999999884e-01 2.883205799999999996e+01
1.298050000000000037e-01 2.625819299999999856e+01
1.315399999999999903e-01 2.387092099999999917e+01
1.332760000000000056e-01 2.167146899999999832e+01
1.350109999999999921e-01 1.965788799999999981e+01
1.367470000000000074e-01 1.782189199999999829e+01
1.384830000000000227e-01 1.615093399999999946e+01
1.402180000000000093e-01 1.463026299999999935e+01
1.419539999999999969e-01 1.325534200000000062e+01
1.436899999999999844e-01 1.201623500000000000e+01
1.454249999999999987e-01 1.090390799999999949e+01
1.471609999999999863e-01 9.901255000000000805e+00
1.488960000000000006e-01 8.977895999999999432e+00
1.506319999999999881e-01 8.100597999999999743e+00
1.523680000000000034e-01 7.229572000000000109e+00
1.541029999999999900e-01 6.331628000000000256e+00
1.558390000000000053e-01 5.391092999999999691e+00
1.575739999999999919e-01 4.407454999999999679e+00
1.593100000000000072e-01 3.398130999999999791e+00
1.610460000000000225e-01 2.390838000000000019e+00
1.627810000000000090e-01 1.422800999999999982e+00
1.645169999999999966e-01 5.230810000000000182e-01
1.662520000000000109e-01 -2.884539999999999882e-01
1.679879999999999984e-01 -1.010966000000000031e+00
1.697239999999999860e-01 -1.657019000000000020e+00
1.714590000000000003e-01 -2.237534999999999830e+00
1.731949999999999878e-01 -2.755596999999999852e+00
1.749300000000000022e-01 -3.223524999999999974e+00
1.766659999999999897e-01 -3.638720999999999872e+00
1.784020000000000050e-01 -4.001444000000000223e+00
1.801369999999999916e-01 -4.300796000000000063e+00
1.818730000000000069e-01 -4.539577999999999669e+00
1.836079999999999934e-01 -4.720750999999999920e+00
1.853440000000000087e-01 -4.850278000000000311e+00
1.870800000000000241e-01 -4.930247999999999742e+00
1.888150000000000106e-01 -4.970425999999999789e+00
1.905510000000000259e-01 -4.976487999999999801e+00
1.922860000000000125e-01 -4.951632000000000033e+00
1.940220000000000278e-01 -4.912639999999999674e+00
1.957579999999999876e-01 -4.871756999999999671e+00
1.974930000000000296e-01 -4.831864000000000381e+00
1.992289999999999894e-01 -4.805163000000000295e+00
2.009639999999999760e-01 -4.801148000000000415e+00
2.026999999999999913e-01 -4.823469000000000229e+00
2.044360000000000066e-01 -4.877326000000000050e+00
2.061709999999999932e-01 -4.957658000000000342e+00
2.079070000000000085e-01 -5.071494999999999642e+00
2.096419999999999950e-01 -5.214860999999999969e+00
2.113780000000000103e-01 -5.391007000000000104e+00
2.131140000000000256e-01 -5.595725999999999978e+00
2.148490000000000122e-01 -5.829924000000000106e+00
2.165850000000000275e-01 -6.085723999999999911e+00
2.183200000000000141e-01 -6.364670000000000272e+00
2.200560000000000294e-01 -6.663399000000000072e+00
2.217919999999999892e-01 -6.979598000000000191e+00
