1.133070000000000049e-01 6.802478999999999587e+01
1.145730000000000082e-01 6.611450999999999567e+01
1.158379999999999965e-01 6.425140399999999374e+01
1.171029999999999988e-01 6.242880099999999999e+01
1.183680000000000010e-01 6.065394799999999975e+01
1.196330000000000032e-01 5.892575500000000233e+01
1.208980000000000055e-01 5.724626899999999807e+01
1.221630000000000077e-01 5.561944499999999891e+01
1.234289999999999971e-01 5.404941199999999668e+01
1.246939999999999993e-01 5.253643699999999939e+01
1.259589999999999876e-01 5.108133000000000123e+01
1.272240000000000038e-01 4.968170099999999678e+01
1.284890000000000199e-01 4.833822700000000339e+01
1.297540000000000082e-01 4.704585999999999757e+01
1.310189999999999966e-01 4.579876099999999894e+01
1.322840000000000127e-01 4.459544700000000006e+01
1.335500000000000020e-01 4.342425699999999722e+01
1.348150000000000182e-01 4.228725200000000228e+01
1.360800000000000065e-01 4.117432999999999765e+01
1.373449999999999949e-01 4.008350399999999780e+01
1.386100000000000110e-01 3.901221999999999923e+01
1.398749999999999993e-01 3.796549999999999869e+01
1.411399999999999877e-01 3.693894199999999728e+01
1.424050000000000038e-01 3.593956699999999671e+01
1.436709999999999932e-01 3.496624599999999816e+01
1.449360000000000093e-01 3.401554000000000144e+01
1.462009999999999976e-01 3.308216399999999879e+01
1.474659999999999860e-01 3.215949700000000178e+01
1.487310000000000021e-01 3.123962200000000067e+01
1.499960000000000182e-01 3.031239300000000014e+01
1.512610000000000066e-01 2.936679799999999929e+01
1.525269999999999959e-01 2.839971299999999843e+01
1.537919999999999843e-01 2.740121999999999858e+01
1.550570000000000004e-01 2.637343399999999960e+01
1.563220000000000165e-01 2.530917699999999826e+01
1.575870000000000049e-01 2.420570100000000124e+01
1.588519999999999932e-01 2.306164300000000011e+01
1.601170000000000093e-01 2.186757700000000071e+01
1.613819999999999977e-01 2.062492999999999910e+01
1.626480000000000148e-01 1.933102600000000137e+01
1.639130000000000031e-01 1.798728799999999950e+01
1.651779999999999915e-01 1.660095099999999846e+01
1.664430000000000076e-01 1.517203699999999955e+01
1.677079999999999960e-01 1.371384100000000039e+01
1.689729999999999843e-01 1.223414200000000029e+01
1.702380000000000004e-01 1.074439100000000025e+01
1.715030000000000165e-01 9.250845999999999236e+00
1.727690000000000059e-01 7.760250000000000092e+00
1.740340000000000220e-01 6.282480999999999760e+00
1.752989999999999826e-01 4.816620999999999597e+00
1.765639999999999987e-01 3.367395000000000138e+00
1.778290000000000148e-01 1.928121999999999892e+00
1.790939999999999754e-01 4.983360000000000012e-01
1.803589999999999915e-01 -9.271979999999999666e-01
1.816240000000000077e-01 -2.357365000000000155e+00
1.828899999999999970e-01 -3.791808000000000067e+00
1.841550000000000131e-01 -5.225628999999999635e+00
1.854200000000000292e-01 -6.661509999999999820e+00
1.866849999999999898e-01 -8.086344999999999672e+00
1.879500000000000060e-01 -9.486997999999999820e+00
1.892150000000000221e-01 -1.084945199999999943e+01
1.904799999999999827e-01 -1.216765499999999989e+01
1.917460000000000275e-01 -1.343363500000000066e+01
1.930109999999999881e-01 -1.463918800000000076e+01
1.942760000000000042e-01 -1.579417199999999966e+01
1.955410000000000204e-01 -1.689810800000000057e+01
1.968059999999999810e-01 -1.796285599999999860e+01
1.980709999999999971e-01 -1.898627499999999912e+01
1.993360000000000132e-01 -1.998052699999999859e+01
2.006010000000000293e-01 -2.093829300000000160e+01
2.018670000000000186e-01 -2.186225900000000166e+01
2.031319999999999792e-01 -2.274332100000000167e+01
2.043969999999999954e-01 -2.357610299999999981e+01
2.056620000000000115e-01 -2.435468699999999842e+01
2.069270000000000276e-01 -2.507199400000000011e+01
2.081919999999999882e-01 -2.572393299999999883e+01
2.094570000000000043e-01 -2.631079899999999938e+01
2.107220000000000204e-01 -2.682879700000000156e+01
2.119880000000000098e-01 -2.727957699999999974e+01
2.132530000000000259e-01 -2.766507000000000005e+01
2.145179999999999865e-01 -2.798822200000000038e+01
2.157830000000000026e-01 -2.824360799999999827e+01
2.170480000000000187e-01 -2.843942499999999995e+01
2.183129999999999793e-01 -2.857022900000000121e+01
2.195779999999999954e-01 -2.863316100000000120e+01
2.208439999999999848e-01 -2.863367300000000171e+01
2.221090000000000009e-01 -2.857507999999999981e+01
2.233740000000000170e-01 -2.846069100000000063e+01
2.246389999999999776e-01 -2.830577299999999852e+01
2.259039999999999937e-01 -2.811694100000000063e+01
2.271690000000000098e-01 -2.791472999999999871e+01
2.284340000000000259e-01 -2.771034500000000023e+01
2.296989999999999865e-01 -2.751913000000000054e+01
2.309649999999999759e-01 -2.734875200000000106e+01
2.322299999999999920e-01 -2.719964999999999833e+01
2.334950000000000081e-01 -2.707693499999999887e+01
2.347600000000000242e-01 -2.698026600000000030e+01
2.360249999999999848e-01 -2.690144599999999997e+01
2.372900000000000009e-01 -2.683970800000000168e+01
2.385550000000000170e-01 -2.679122100000000017e+01
2.398199999999999776e-01 -2.674999599999999944e+01
2.410860000000000225e-01 -2.671592800000000167e+01
2.423509999999999831e-01 -2.669179600000000008e+01
2.436159999999999992e-01 -2.667556899999999942e+01
2.448810000000000153e-01 -2.666675899999999899e+01
2.461459999999999759e-01 -2.667310300000000112e+01
2.474109999999999920e-01 -2.669771400000000128e+01
2.486760000000000081e-01 -2.674155400000000071e+01
