# #h[nm], U[kJ/mol]
  0.100457, 70.008548
  0.102079, 67.396325
  0.103701, 64.898370
  0.105324, 62.505138
  0.106946, 60.210172
  0.108569, 58.014783
  0.110191, 55.910255
  0.111814, 53.893749
  0.113436, 51.960844
  0.115058, 50.091269
  0.116681, 48.282526
  0.118303, 46.525697
  0.119926, 44.815282
  0.121548, 43.162919
  0.123170, 41.569767
  0.124793, 40.045825
  0.126415, 38.592855
  0.128038, 37.195542
  0.129660, 35.843374
  0.131282, 34.513818
  0.132905, 33.191806
  0.134527, 31.856877
  0.136150, 30.496846
  0.137772, 29.106326
  0.139394, 27.687584
  0.141017, 26.236821
  0.142639, 24.759703
  0.144262, 23.265786
  0.145884, 21.765562
  0.147506, 20.273006
  0.149129, 18.808268
  0.150751, 17.376649
  0.152374, 15.988443
  0.153996, 14.639959
  0.155619, 13.319764
  0.157241, 12.021148
  0.158863, 10.730673
  0.160486,  9.448059
  0.162108,  8.176071
  0.163731,  6.928766
  0.165353,  5.718682
  0.166975,  4.568003
  0.168598,  3.493250
  0.170220,  2.506780
  0.171843,  1.612787
  0.173465,  0.790955
  0.175087,  0.024273
  0.176710, -0.695302
  0.178332, -1.375853
  0.179955, -2.016509
  0.181577, -2.601062
  0.183199, -3.116327
  0.184822, -3.544551
  0.186444, -3.876054
  0.188067, -4.121446
  0.189689, -4.287069
  0.191311, -4.396018
  0.192934, -4.479760
  0.194556, -4.558549
  0.196179, -4.659458
  0.197801, -4.799516
  0.199424, -4.981855
  0.201046, -5.188325
  0.202668, -5.378987
  0.204291, -5.522447
  0.205913, -5.594474
  0.207536, -5.578982
  0.209158, -5.495167
  0.210780, -5.353252
  0.212403, -5.184921
  0.214025, -5.009338
  0.215648, -4.843915
  0.217270, -4.686898
  0.218892, -4.544800
  0.220515, -4.412486
  0.222137, -4.278878
  0.223760, -4.139720
  0.225382, -3.985596
  0.227004, -3.825911
  0.228627, -3.667948
  0.230249, -3.530924
  0.231872, -3.430563
  0.233494, -3.386929
  0.235116, -3.411017
  0.236739, -3.515759
  0.238361, -3.703066
  0.239984, -3.962833
  0.241606, -4.292556
  0.243229, -4.678324
  0.244851, -5.119945
  0.246473, -5.615236
  0.248096, -6.171790
  0.249718, -6.800470
  0.251341, -7.508105
  0.252963, -8.309779
  0.254585, -9.202279
  0.256208,-10.183373
  0.257830,-11.252359
  0.259453,-12.394402
  0.261075,-13.597747
  0.262697,-14.843353
  0.264320,-16.121442
  0.265942,-17.417851
  0.267565,-18.714451
  0.269187,-19.996853
  0.270809,-21.247793
  0.272432,-22.455309
  0.274054,-23.607874
  0.275677,-24.690525
  0.277299,-25.690510
  0.278921,-26.609302
  0.280544,-27.433962
  0.282166,-28.159167
  0.283789,-28.786027
  0.285411,-29.315568
  0.287034,-29.747221
  0.288656,-30.085289
  0.290278,-30.332740
  0.291901,-30.498359
  0.293523,-30.584208
  0.295146,-30.601155
  0.296768,-30.555092
  0.298390,-30.454219
  0.300013,-30.302208
  0.301635,-30.112575
  0.303258,-29.884957
  0.304880,-29.633698
