# #h[nm], U[kJ/mol]
  0.110137, 71.153675
  0.111695, 68.225847
  0.113253, 65.448153
  0.114812, 62.804697
  0.116370, 60.274627
  0.117929, 57.846622
  0.119487, 55.508403
  0.121045, 53.243025
  0.122604, 51.055978
  0.124162, 48.936626
  0.125721, 46.894120
  0.127279, 44.927520
  0.128837, 43.038398
  0.130396, 41.223598
  0.131954, 39.476125
  0.133513, 37.792095
  0.135071, 36.157667
  0.136629, 34.562204
  0.138188, 33.001552
  0.139746, 31.472377
  0.141304, 29.973703
  0.142863, 28.503978
  0.144421, 27.065766
  0.145980, 25.652865
  0.147538, 24.258931
  0.149096, 22.874997
  0.150655, 21.491200
  0.152213, 20.090910
  0.153772, 18.667155
  0.155330, 17.213761
  0.156888, 15.732190
  0.158447, 14.239743
  0.160005, 12.742738
  0.161564, 11.267996
  0.163122,  9.835153
  0.164680,  8.464750
  0.166239,  7.174353
  0.167797,  5.960921
  0.169355,  4.821641
  0.170914,  3.751945
  0.172472,  2.731078
  0.174031,  1.751520
  0.175589,  0.802117
  0.177147, -0.124162
  0.178706, -1.036343
  0.180264, -1.935435
  0.181823, -2.831599
  0.183381, -3.733393
  0.184939, -4.640243
  0.186498, -5.527527
  0.188056, -6.359011
  0.189615, -7.089562
  0.191173, -7.678050
  0.192731, -8.113175
  0.194290, -8.409092
  0.195848, -8.612863
  0.197407, -8.778337
  0.198965, -8.954816
  0.200523, -9.172978
  0.202082, -9.436010
  0.203640, -9.732302
  0.205198,-10.041517
  0.206757,-10.335720
  0.208315,-10.584964
  0.209874,-10.771703
  0.211432,-10.895621
  0.212990,-10.964861
  0.214549,-10.996122
  0.216107,-11.010783
  0.217666,-11.027032
  0.219224,-11.055951
  0.220782,-11.113714
  0.222341,-11.205665
  0.223899,-11.328418
  0.225458,-11.475167
  0.227016,-11.641701
  0.228574,-11.824003
  0.230133,-12.016019
  0.231691,-12.216422
  0.233249,-12.432493
  0.234808,-12.662327
  0.236366,-12.915233
  0.237925,-13.190676
  0.239483,-13.498471
  0.241041,-13.838826
  0.242600,-14.217285
  0.244158,-14.637404
  0.245717,-15.101390
  0.247275,-15.605465
  0.248833,-16.155117
  0.250392,-16.749917
  0.251950,-17.386259
  0.253509,-18.065812
  0.255067,-18.787842
  0.256625,-19.545854
  0.258184,-20.335852
  0.259742,-21.150414
  0.261300,-21.984146
  0.262859,-22.826574
  0.264417,-23.665764
  0.265976,-24.492341
  0.267534,-25.296196
  0.269092,-26.061689
  0.270651,-26.781123
  0.272209,-27.443192
  0.273768,-28.040510
  0.275326,-28.568929
  0.276884,-29.023515
  0.278443,-29.406728
  0.280001,-29.717021
  0.281560,-29.956325
  0.283118,-30.128489
  0.284676,-30.242584
  0.286235,-30.305254
  0.287793,-30.317935
  0.289352,-30.289382
  0.290910,-30.228435
  0.292468,-30.135352
  0.294027,-30.016214
  0.295585,-29.879102
  0.297143,-29.722905
  0.298702,-29.553429
  0.300260,-29.367799
  0.301819,-29.167295
  0.303377,-28.950915
  0.304935,-28.717845
  0.306494,-28.474791
  0.308052,-28.218892
  0.309611,-27.948986
  0.311169,-27.666920
  0.312727,-27.377230
  0.314286,-27.084138
  0.315844,-26.787616
  0.317403,-26.492089
  0.318961,-26.199854
  0.320519,-25.917321
  0.322078,-25.639579
  0.323636,-25.365876
  0.325194,-25.100752
  0.326753,-24.845465
  0.328311,-24.594083
  0.329870,-24.351436
  0.331428,-24.108297
  0.332986,-23.865823
  0.334545,-23.623915
  0.336103,-23.378646
  0.337662,-23.133901
  0.339220,-22.885073
  0.340778,-22.633711
  0.342337,-22.378112
  0.343895,-22.115407
  0.345454,-21.851811
  0.347012,-21.590001
  0.348570,-21.320547
  0.350129,-21.048451
  0.351687,-20.784682
  0.353245,-20.515541
  0.354804,-20.248614
  0.356362,-19.988713
  0.357921,-19.735014
  0.359479,-19.486239
  0.361037,-19.241546
  0.362596,-18.999918
  0.364154,-18.767028
  0.365713,-18.541669
  0.367271,-18.318253
  0.368829,-18.098363
  0.370388,-17.881864
  0.371946,-17.667345
  0.373505,-17.450479
  0.375063,-17.235344
  0.376621,-17.020829
  0.378180,-16.803670
  0.379738,-16.586064
  0.381297,-16.366381
  0.382855,-16.138916
  0.384413,-15.908732
  0.385972,-15.673962
  0.387530,-15.433862
  0.389088,-15.188751
  0.390647,-14.937660
  0.392205,-14.685662
  0.393764,-14.426775
  0.395322,-14.168619
  0.396880,-13.910174
  0.398439,-13.653852
  0.399997,-13.399657
  0.401556,-13.143103
  0.403114,-12.890171
  0.404672,-12.647048
  0.406231,-12.405013
  0.407789,-12.168527
  0.409348,-11.937375
  0.410906,-11.709492
  0.412464,-11.486174
  0.414023,-11.268839
  0.415581,-11.053273
  0.417139,-10.838556
  0.418698,-10.625912
  0.420256,-10.414064
  0.421815,-10.202494
  0.423373, -9.988137
  0.424931, -9.768619
  0.426490, -9.546765
  0.428048, -9.320388
  0.429607, -9.092913
  0.431165, -8.861293
  0.432723, -8.629350
  0.434282, -8.401381
  0.435840, -8.177622
  0.437399, -7.956194
  0.438957, -7.745201
  0.440515, -7.542060
  0.442074, -7.345547
  0.443632, -7.156279
  0.445190, -6.977476
  0.446749, -6.802302
  0.448307, -6.628059
  0.449866, -6.454622
  0.451424, -6.281497
  0.452982, -6.104207
  0.454541, -5.920113
  0.456099, -5.729082
  0.457658, -5.531705
  0.459216, -5.327166
  0.460774, -5.117030
  0.462333, -4.899614
  0.463891, -4.681668
  0.465450, -4.459531
  0.467008, -4.237845
  0.468566, -4.019799
  0.470125, -3.806247
  0.471683, -3.598178
  0.473242, -3.402215
  0.474800, -3.217029
  0.476358, -3.042557
  0.477917, -2.881745
  0.479475, -2.730899
  0.481033, -2.590062
  0.482592, -2.464650
  0.484150, -2.348782
  0.485709, -2.243266
  0.487267, -2.151950
  0.488825, -2.071818
  0.490384, -1.999661
  0.491942, -1.932209
  0.493501, -1.881970
  0.495059, -1.835706
  0.496617, -1.796364
  0.498176, -1.764333
  0.499734, -1.734746
  0.501293, -1.712899
  0.502851, -1.691250
  0.504409, -1.673575
  0.505968, -1.660029
  0.507526, -1.645796
  0.509084, -1.637342
  0.510643, -1.628801
  0.512201, -1.620714
  0.513760, -1.612962
  0.515318, -1.606401
  0.516876, -1.600833
  0.518435, -1.597334
  0.519993, -1.594433
  0.521552, -1.594860
  0.523110, -1.595892
  0.524668, -1.599826
  0.526227, -1.604219
  0.527785, -1.609598
  0.529344, -1.618327
  0.530902, -1.629719
  0.532460, -1.641059
  0.534019, -1.651669
  0.535577, -1.660364
  0.537136, -1.670867
  0.538694, -1.679019
  0.540252, -1.684279
  0.541811, -1.686719
  0.543369, -1.687360
  0.544927, -1.688822
  0.546486, -1.682628
  0.548044, -1.683817
  0.549603, -1.678244
  0.551161, -1.671976
  0.552719, -1.667202
  0.554278, -1.668256
  0.555836, -1.668984
  0.557395, -1.669516
  0.558953, -1.671310
  0.560511, -1.678131
  0.562070, -1.689460
  0.563628, -1.707508
  0.565187, -1.724631
  0.566745, -1.746866
  0.568303, -1.770795
  0.569862, -1.801804
  0.571420, -1.834515
  0.572978, -1.866122
  0.574537, -1.900830
  0.576095, -1.933258
  0.577654, -1.964138
  0.579212, -1.993713
  0.580770, -2.022104
  0.582329, -2.043868
  0.583887, -2.067342
  0.585446, -2.084874
  0.587004, -2.101504
  0.588562, -2.115126
  0.590121, -2.127414
  0.591679, -2.137646
  0.593238, -2.145970
  0.594796, -2.151299
  0.596354, -2.157944
  0.597913, -2.163591
  0.599471, -2.170478
  0.601029, -2.177414
  0.602588, -2.182520
  0.604146, -2.183102
  0.605705, -2.188774
  0.607263, -2.198320
  0.608821, -2.202737
  0.610380, -2.208110
  0.611938, -2.211685
  0.613497, -2.215382
  0.615055, -2.216017
  0.616613, -2.216643
  0.618172, -2.215896
  0.619730, -2.214880
  0.621289, -2.215696
  0.622847, -2.214263
  0.624405, -2.210838
  0.625964, -2.208772
  0.627522, -2.205537
  0.629081, -2.200851
  0.630639, -2.195840
  0.632197, -2.194248
  0.633756, -2.191202
  0.635314, -2.188755
  0.636872, -2.189057
  0.638431, -2.192088
  0.639989, -2.190977
  0.641548, -2.191850
  0.643106, -2.194296
  0.644664, -2.200599
  0.646223, -2.204525
  0.647781, -2.210108
  0.649340, -2.216483
  0.650898, -2.220058
  0.652456, -2.225284
  0.654015, -2.228770
  0.655573, -2.232045
  0.657132, -2.230615
  0.658690, -2.227657
  0.660248, -2.218672
  0.661807, -2.209111
  0.663365, -2.194910
  0.664923, -2.175075
  0.666482, -2.155446
  0.668040, -2.131085
  0.669599, -2.104558
  0.671157, -2.072789
  0.672715, -2.039009
  0.674274, -2.003853
  0.675832, -1.972496
  0.677391, -1.935617
  0.678949, -1.898736
  0.680507, -1.860020
  0.682066, -1.823207
  0.683624, -1.791179
  0.685183, -1.757714
  0.686741, -1.723874
  0.688299, -1.691365
  0.689858, -1.663646
  0.691416, -1.635067
  0.692974, -1.604704
  0.694533, -1.578912
  0.696091, -1.553326
  0.697650, -1.529897
  0.699208, -1.504996
