# PMF between COM of SPRO and Gold slab.
#
#             SPRO
# z (nm)   (kJ/mol)               
  0.2016  245.3965
  0.2048  234.4718
  0.2080  221.9553
  0.2112  207.7093
  0.2144  191.8083
  0.2176  174.6923
  0.2208  157.1503
  0.2240  140.2063
  0.2272  124.7973
  0.2304  111.2973
  0.2336   99.5053
  0.2368   88.9553
  0.2400   79.1913
  0.2432   70.0133
  0.2464   61.4573
  0.2496   53.6373
  0.2528   46.6923
  0.2560   40.4893
  0.2592   34.5143
  0.2624   28.6453
  0.2656   23.4333
  0.2688   19.1303
  0.2720   15.4103
  0.2752   12.3453
  0.2784    9.5253
  0.2816    6.3013
  0.2848    3.9723
  0.2880    2.4773
  0.2912    0.8053
  0.2944   -0.8357
  0.2976   -2.6607
  0.3008   -4.6207
  0.3040   -6.4107
  0.3072   -8.0697
  0.3104   -9.9997
  0.3136  -12.2887
  0.3168  -14.6247
  0.3200  -16.7557
  0.3232  -18.5887
  0.3264  -20.0607
  0.3296  -21.1367
  0.3328  -21.8117
  0.3360  -22.0627
  0.3392  -21.9777
  0.3424  -21.6847
  0.3456  -21.3387
  0.3488  -21.1087
  0.3520  -21.1047
  0.3552  -21.2897
  0.3584  -21.5267
  0.3616  -21.6647
  0.3648  -21.6127
  0.3680  -21.3817
  0.3712  -21.0147
  0.3744  -20.5617
  0.3776  -20.0347
  0.3808  -19.3867
  0.3840  -18.5517
  0.3872  -17.5107
  0.3904  -16.3277
  0.3936  -15.0947
  0.3968  -13.9057
  0.4000  -12.7617
  0.4032  -11.6147
  0.4064  -10.4087
  0.4096   -9.1577
  0.4128   -7.8867
  0.4160   -6.5967
  0.4192   -5.3297
  0.4224   -4.1197
  0.4256   -3.0207
  0.4288   -2.0577
  0.4320   -1.2147
  0.4352   -0.4497
  0.4384    0.2703
  0.4416    0.9433
  0.4448    1.5273
  0.4480    2.0043
  0.4512    2.3863
  0.4544    2.6913
  0.4576    2.9283
  0.4608    3.0913
  0.4640    3.1673
  0.4672    3.1423
  0.4704    3.0263
  0.4736    2.8403
  0.4768    2.6283
  0.4800    2.4413
  0.4832    2.3123
  0.4864    2.2663
  0.4896    2.3063
  0.4928    2.4293
  0.4960    2.6193
  0.4992    2.8363
  0.5024    3.0453
  0.5056    3.2443
  0.5088    3.4473
  0.5120    3.6533
  0.5152    3.8653
  0.5184    4.1123
  0.5216    4.3943
  0.5248    4.6933
  0.5280    4.9753
  0.5312    5.2133
  0.5344    5.4233
  0.5376    5.6523
  0.5408    5.9333
  0.5440    6.2313
  0.5472    6.4903
  0.5504    6.6403
  0.5536    6.6403
  0.5568    6.4733
  0.5600    6.1283
  0.5632    5.6203
  0.5664    4.9763
  0.5696    4.2233
  0.5728    3.4103
  0.5760    2.5753
  0.5792    1.7513
  0.5824    0.9803
  0.5856    0.2623
  0.5888   -0.4097
  0.5920   -1.0307
  0.5952   -1.6007
  0.5984   -2.1277
  0.6016   -2.6037
  0.6048   -3.0327
  0.6080   -3.4027
  0.6112   -3.7197
  0.6144   -3.9817
  0.6176   -4.1917
  0.6208   -4.3617
  0.6240   -4.4997
  0.6272   -4.6227
  0.6304   -4.7347
  0.6336   -4.8477
  0.6368   -4.9607
  0.6400   -5.0637
  0.6432   -5.1517
  0.6464   -5.2087
  0.6496   -5.2347
  0.6528   -5.2217
  0.6560   -5.1657
  0.6592   -5.0857
  0.6624   -4.9867
  0.6656   -4.8877
  0.6688   -4.7997
  0.6720   -4.7167
  0.6752   -4.6337
  0.6784   -4.5407
  0.6816   -4.4297
  0.6848   -4.2977
  0.6880   -4.1507
  0.6912   -3.9967
  0.6944   -3.8437
  0.6976   -3.7027
  0.7008   -3.5877
  0.7040   -3.4877
  0.7072   -3.4127
  0.7104   -3.3427
  0.7136   -3.2707
  0.7168   -3.1817
  0.7200   -3.0777
  0.7232   -2.9557
  0.7264   -2.8317
  0.7296   -2.7107
  0.7328   -2.5977
  0.7360   -2.5007
  0.7392   -2.4107
  0.7424   -2.3197
  0.7456   -2.2237
  0.7488   -2.1147
  0.7520   -1.9977
  0.7552   -1.8797
  0.7584   -1.7557
  0.7616   -1.6257
  0.7648   -1.4817
  0.7680   -1.3217
  0.7712   -1.1397
  0.7744   -0.9507
  0.7776   -0.7527
  0.7808   -0.5597
  0.7840   -0.3767
  0.7872   -0.2067
  0.7904   -0.0527
  0.7936    0.1073
  0.7968    0.2883
  0.8000    0.4913
  0.8032    0.7143
  0.8064    0.9363
  0.8096    1.1333
  0.8128    1.2843
  0.8160    1.3893
  0.8192    1.4693
  0.8224    1.5433
  0.8256    1.6443
  0.8288    1.7793
  0.8320    1.9243
  0.8352    2.0523
  0.8384    2.1463
  0.8416    2.1963
  0.8448    2.2003
  0.8480    2.1793
  0.8512    2.1513
  0.8544    2.1163
  0.8576    2.0843
