# C-amorph-1_CS-61591-AC
# h[nm],U(h)[kJ/mol]
0.200000000000000011,90.397125383362464390
0.201000000000000012,88.470301559679597858
0.202000000000000013,86.730069229087590088
0.203000000000000014,85.119762383179178755
0.204000000000000015,83.594640465014521169
0.205000000000000016,82.121440844616969912
0.206000000000000016,80.676980780496194257
0.207000000000000017,79.246362469519226579
0.208000000000000018,77.821121323345749943
0.209000000000000019,76.397512223318827296
0.210000000000000020,74.975031863122950426
0.211000000000000021,73.555213130129487809
0.212000000000000022,72.140689358086447669
0.213000000000000023,70.734504617931833081
0.214000000000000024,69.339635539927712671
0.215000000000000024,67.958686594847719675
0.216000000000000025,66.593721580037083640
0.217000000000000026,65.246197380081895290
0.218000000000000027,63.916970636715632281
0.219000000000000028,62.606352942436615194
0.220000000000000029,61.314195051198439046
0.221000000000000030,60.039985077148187997
0.222000000000000031,58.782949575174619383
0.223000000000000032,57.542149708569901634
0.224000000000000032,56.316567414744625353
0.225000000000000033,55.105178621944297390
0.226000000000000034,53.907012210390576001
0.227000000000000035,52.721194620648063278
0.228000000000000036,51.546980861580379951
0.229000000000000037,50.383773227565157526
0.230000000000000038,49.231129360886853874
0.231000000000000039,48.088761444026488334
0.232000000000000040,46.956528323596728569
0.233000000000000040,45.834422290900633357
0.234000000000000041,44.722552104375637327
0.235000000000000042,43.621123661011729666
0.236000000000000043,42.530419526159214172
0.237000000000000044,41.450778328234335390
0.238000000000000045,40.382574827037075238
0.239000000000000046,39.326201278893520907
0.240000000000000047,38.282050553237269241
0.241000000000000048,37.250501306191537765
0.242000000000000048,36.231905388307765747
0.243000000000000049,35.226577555838957778
0.244000000000000050,34.234787466956085211
0.245000000000000051,33.256753874765379919
0.246000000000000052,32.292640876152546525
0.247000000000000053,31.342556037450275852
0.248000000000000054,30.406550192744099093
0.249000000000000055,29.484618696356033496
0.250000000000000056,28.576703905827894658
0.251000000000000056,27.682698673846704907
0.252000000000000057,26.802450635453954675
0.253000000000000058,25.935767089166365196
0.254000000000000059,25.082420286091640094
0.255000000000000060,24.242152958702831711
0.256000000000000061,23.414683939758194953
0.257000000000000062,22.599713741187279936
0.258000000000000063,21.796929982018987459
0.259000000000000064,21.006012573134000831
0.260000000000000064,20.226638584425813860
0.261000000000000065,19.458486736589357236
0.262000000000000066,18.701241475040628615
0.263000000000000067,17.954596597296387017
0.264000000000000068,17.218258417451799858
0.265000000000000069,16.491948462177191459
0.266000000000000070,15.775405701943764569
0.267000000000000071,15.068388329034382522
0.268000000000000071,14.370675100381921752
0.269000000000000072,13.682066268494079253
0.270000000000000073,13.002384127775235001
0.271000000000000074,12.331473206551635258
0.272000000000000075,11.669200137156302333
0.273000000000000076,11.015453237647088613
0.274000000000000077,10.370141839220773150
0.275000000000000078,9.733195393253215144
0.276000000000000079,9.104562391237113417
0.277000000000000079,8.484209129793882198
0.278000000000000080,7.872118351492266797
0.279000000000000081,7.268287790483574540
0.280000000000000082,6.672728650035995024
0.281000000000000083,6.085464036974228996
0.282000000000000084,5.506527375862652285
0.283000000000000085,4.935960823555041621
0.284000000000000086,4.373813702510470414
0.285000000000000087,3.820140969080764393
0.286000000000000087,3.275001730832948876
0.287000000000000088,2.738457824907304605
0.288000000000000089,2.210572467444236189
0.289000000000000090,1.691408982254976268
0.290000000000000091,1.181029615174440606
0.291000000000000092,0.679494438922763511
0.292000000000000093,0.186860351823315896
0.293000000000000094,-0.296819827621902288
0.294000000000000095,-0.771498169512401133
0.295000000000000095,-1.237132344982362131
0.296000000000000096,-1.693686243540378111
0.297000000000000097,-2.141130497405007382
0.298000000000000098,-2.579442915643404888
0.299000000000000099,-3.008608831529075101
0.300000000000000100,-3.428621367039354162
0.301000000000000101,-3.839481618823010312
0.302000000000000102,-4.241198770287160968
0.303000000000000103,-4.633790134693127172
0.304000000000000103,-5.017281134313839708
0.305000000000000104,-5.391705220804330345
0.306000000000000105,-5.757103741974401778
0.307000000000000106,-6.113525760137572540
0.308000000000000107,-6.461027827148880576
0.309000000000000108,-6.799673721141701321
0.310000000000000109,-7.129534149837752466
0.311000000000000110,-7.450686425136913371
0.312000000000000111,-7.763214113504841585
0.313000000000000111,-8.067206666464674214
0.314000000000000112,-8.362759035274400787
0.315000000000000113,-8.649971273633926927
0.316000000000000114,-8.928948132020567030
0.317000000000000115,-9.199798647001156127
0.318000000000000116,-9.462635728616437092
0.319000000000000117,-9.717575748680905789
0.320000000000000118,-9.964738132591058672
0.321000000000000119,-10.204244956989585447
0.322000000000000119,-10.436220555392715426
0.323000000000000120,-10.660791133655125762
0.324000000000000121,-10.878084396922933053
0.325000000000000122,-11.088229189509613448
0.326000000000000123,-11.291355148924768770
0.327000000000000124,-11.487592375091042030
0.328000000000000125,-11.677071115600980988
0.329000000000000126,-11.859921467692910113
0.330000000000000127,-12.036273097464151860
0.331000000000000127,-12.206254976689997704
0.332000000000000128,-12.369995137478550618
0.333000000000000129,-12.527620444864442817
0.334000000000000130,-12.679256387327857425
0.335000000000000131,-12.825026885120276887
0.336000000000000132,-12.965054116182258781
0.337000000000000133,-13.099458359353894465
0.338000000000000134,-13.228357854502769797
0.339000000000000135,-13.351868679126781103
0.340000000000000135,-13.470104640932376583
0.341000000000000136,-13.583177185837703504
0.342000000000000137,-13.691195320808887459
0.343000000000000138,-13.794265550902045092
0.344000000000000139,-13.892491829856009389
0.345000000000000140,-13.985975523558446199
0.346000000000000141,-14.074815385692025060
0.347000000000000142,-14.159107544856514238
0.348000000000000143,-14.238945502456820336
0.349000000000000143,-14.314420140645546908
0.350000000000000144,-14.385619739611261281
0.351000000000000145,-14.452630003509890244
0.352000000000000146,-14.515534094346415728
0.353000000000000147,-14.574412673126243334
0.354000000000000148,-14.629343947610845333
0.355000000000000149,-14.680403726029485512
0.356000000000000150,-14.727665476118010801
0.357000000000000151,-14.771200388876636111
0.358000000000000151,-14.811077446460766183
0.359000000000000152,-14.847363493642342647
0.360000000000000153,-14.880123312303703997
0.361000000000000154,-14.909419698450369296
0.362000000000000155,-14.935313541255249348
0.363000000000000156,-14.957863903672173223
0.364000000000000157,-14.977128104182629187
0.365000000000000158,-14.993161799265823930
0.366000000000000159,-15.006019066207489487
0.367000000000000159,-15.015752485888953061
0.368000000000000160,-15.022413225222885913
0.369000000000000161,-15.026051118926972094
0.370000000000000162,-15.026714750351036542
0.371000000000000163,-15.024451531096801205
0.372000000000000164,-15.019307779192271113
0.373000000000000165,-15.011328795605123787
0.374000000000000166,-15.000558938901045636
0.375000000000000167,-14.987041697873229040
0.376000000000000167,-14.970819761989663021
0.377000000000000168,-14.951935089523407996
0.378000000000000169,-14.930428973249291857
0.379000000000000170,-14.906342103607915561
0.380000000000000171,-14.879714629253967928
0.381000000000000172,-14.850586214921474237
0.382000000000000173,-14.818996096553240349
0.383000000000000174,-14.784983133655495990
0.384000000000000175,-14.748585858851617658
0.385000000000000175,-14.709842524620887261
0.386000000000000176,-14.668791147219531368
0.387000000000000177,-14.625469547791539071
0.388000000000000178,-14.579915390686787546
0.389000000000000179,-14.532166219012362163
0.390000000000000180,-14.482259487451605295
0.391000000000000181,-14.430232592392622237
0.392000000000000182,-14.376122899414728096
0.393000000000000183,-14.319967768187563451
0.394000000000000183,-14.261804574842917859
0.395000000000000184,-14.201670731884368237
0.396000000000000185,-14.139603705703942538
0.397000000000000186,-14.075641031778925338
0.398000000000000187,-14.009820327625078562
0.399000000000000188,-13.942179303585405137
0.400000000000000189,-13.872755771535704383
0.401000000000000190,-13.801587651590191186
0.402000000000000191,-13.728712976891873865
0.403000000000000191,-13.654169896573264964
0.404000000000000192,-13.577996676974034784
0.405000000000000193,-13.500231701202221046
0.406000000000000194,-13.420913467125966889
0.407000000000000195,-13.340080583882457432
0.408000000000000196,-13.257771766989998596
0.409000000000000197,-13.174025832148936743
0.410000000000000198,-13.088881687815661081
0.411000000000000199,-13.002378326633067473
0.412000000000000199,-12.914554815799453635
0.413000000000000200,-12.825450286456291593
0.414000000000000201,-12.735103922173697910
0.415000000000000202,-12.643554946610526812
0.416000000000000203,-12.550842610424338019
0.417000000000000204,-12.457006177504116096
0.418000000000000205,-12.362084910596957243
0.419000000000000206,-12.266118056397429470
0.420000000000000207,-12.169144830166093385
0.421000000000000207,-12.071204399941771968
0.422000000000000208,-11.972335870409093417
0.423000000000000209,-11.872578266481342624
0.424000000000000210,-11.771970516655542838
0.425000000000000211,-11.670551436194653405
0.426000000000000212,-11.568359710189408673
0.427000000000000213,-11.465433876549614212
0.428000000000000214,-11.361812308972726981
0.429000000000000214,-11.257533199934842472
0.430000000000000215,-11.152634543746975382
0.431000000000000216,-11.047154119717410126
0.432000000000000217,-10.941129475458120979
0.433000000000000218,-10.834597910371485341
0.434000000000000219,-10.727596459351058655
0.435000000000000220,-10.620161876728065664
0.436000000000000221,-10.512330620493070654
0.437000000000000222,-10.404138836820317593
0.438000000000000222,-10.295622344920175806
0.439000000000000223,-10.186816622243108910
0.440000000000000224,-10.077756790056728420
0.441000000000000225,-9.968477599415525248
0.442000000000000226,-9.859013417541387270
0.443000000000000227,-9.749398214630781823
0.444000000000000228,-9.639665551103238528
0.445000000000000229,-9.529848565303998598
0.446000000000000230,-9.419979961671936408
0.447000000000000230,-9.310091999382843042
0.448000000000000231,-9.200216481476202190
0.449000000000000232,-9.090384744472491008
0.450000000000000233,-8.980627648486819936
0.451000000000000234,-8.870975567843114362
0.452000000000000235,-8.761458382192296668
0.453000000000000236,-8.652105468136282340
0.454000000000000237,-8.542945691359108196
0.455000000000000238,-8.434007399264839222
0.456000000000000238,-8.325318414121573696
0.457000000000000239,-8.216906026709343891
0.458000000000000240,-8.108796990469452126
0.459000000000000241,-8.001017516151271991
0.460000000000000242,-7.893593266952628085
0.461000000000000243,-7.786549354148201374
0.462000000000000244,-7.679910333200763439
0.463000000000000245,-7.573700200348286948
0.464000000000000246,-7.467942389660626290
0.465000000000000246,-7.362659770557890226
0.466000000000000247,-7.257874645782723455
0.467000000000000248,-7.153608749818078039
0.468000000000000249,-7.049883247741760783
0.469000000000000250,-6.946718734508425364
0.470000000000000251,-6.844135234649661115
0.471000000000000252,-6.742152202382213133
0.472000000000000253,-6.640788522114453585
0.473000000000000254,-6.540062509340566876
0.474000000000000254,-6.439991911912125389
0.475000000000000255,-6.340593911676222660
0.476000000000000256,-6.241885126469375322
0.477000000000000257,-6.143881612456278063
0.478000000000000258,-6.046598866802208150
0.479000000000000259,-5.950051830668108721
0.480000000000000260,-5.854254892517067432
0.481000000000000261,-5.759221891720933684
0.482000000000000262,-5.664966122455997066
0.483000000000000262,-5.571500337876405418
0.484000000000000263,-5.478836754554134991
0.485000000000000264,-5.386987057174460247
0.486000000000000265,-5.295962403475786395
0.487000000000000266,-5.205773429422852594
0.488000000000000267,-5.116430254602422956
0.489000000000000268,-5.027942487830694418
0.490000000000000269,-4.940319232961645213
0.491000000000000270,-4.853569094885930468
0.492000000000000270,-4.767700185709704996
0.493000000000000271,-4.682720131103302208
0.494000000000000272,-4.598636076809597739
0.495000000000000273,-4.515454695301976962
0.496000000000000274,-4.433182192582419745
0.497000000000000275,-4.351824315109834806
0.498000000000000276,-4.271386356849406596
0.499000000000000277,-4.191873166433721210
0.500000000000000222,-4.113289154426531979
0.501000000000000334,-4.035638300680551183
0.502000000000000224,-3.958924161780506434
0.503000000000000336,-3.883149878563016077
0.504000000000000226,-3.808318183705350801
0.505000000000000338,-3.734431409374634026
0.506000000000000227,-3.661491494930297907
0.507000000000000339,-3.589499994671606409
0.508000000000000229,-3.518458085623487275
0.509000000000000341,-3.448366575352994179
0.510000000000000231,-3.379225909810069872
0.511000000000000343,-3.311036181185283311
0.512000000000000233,-3.243797135778648144
0.513000000000000345,-3.177508181872723547
0.514000000000000234,-3.112168397604499148
0.515000000000000346,-3.047776538829567894
0.516000000000000236,-2.984331046973607293
0.517000000000000348,-2.921830056865200476
0.518000000000000238,-2.860271404545186691
0.519000000000000350,-2.799652635047155336
0.520000000000000240,-2.739971010144606200
0.521000000000000352,-2.681223516059882073
0.522000000000000242,-2.623406871130653961
0.523000000000000353,-2.566517533429526488
0.524000000000000243,-2.510551708332925180
0.525000000000000355,-2.455505356035216469
0.526000000000000245,-2.401374199004581378
0.527000000000000357,-2.348153729376897925
0.528000000000000247,-2.295839216284631501
0.529000000000000359,-2.244425713117215615
0.530000000000000249,-2.193908064710324624
0.531000000000000361,-2.144280914460869436
0.532000000000000250,-2.095538711365398932
0.533000000000000362,-2.047675716979083571
0.534000000000000252,-2.000686012293249494
0.535000000000000364,-1.954563504528998852
0.536000000000000254,-1.909301933845154675
0.537000000000000366,-1.864894879958285401
0.538000000000000256,-1.821335768673459254
0.539000000000000368,-1.778617878323653700
0.540000000000000258,-1.736734346116797001
0.541000000000000369,-1.695678174388575155
0.542000000000000259,-1.655442236760256591
0.543000000000000371,-1.616019284199981643
0.544000000000000261,-1.577401950986821122
0.545000000000000373,-1.539582760576499565
0.546000000000000263,-1.502554131368185164
0.547000000000000375,-1.466308382371406704
0.548000000000000265,-1.430837738772883672
0.549000000000000377,-1.396134337402382020
0.550000000000000266,-1.362190232097551412
0.551000000000000378,-1.328997398967243893
0.552000000000000268,-1.296547741553198296
0.553000000000000380,-1.264833095889917436
0.554000000000000270,-1.233845235462799339
0.555000000000000382,-1.203575876064375993
0.556000000000000272,-1.174016680549033520
0.557000000000000384,-1.145159263486098977
0.558000000000000274,-1.116995195711872224
0.559000000000000385,-1.089516008780598399
0.560000000000000275,-1.062713199315074464
0.561000000000000387,-1.036578233257091863
0.562000000000000277,-1.011102550018359247
0.563000000000000389,-0.986277566532409056
0.564000000000000279,-0.962094681208138680
0.565000000000000391,-0.938545277785584831
0.566000000000000281,-0.915620729094707597
0.567000000000000393,-0.893312400717865551
0.568000000000000282,-0.871611654556892601
0.569000000000000394,-0.850509852305430747
0.570000000000000284,-0.829998358827597316
0.571000000000000396,-0.810068545443714205
0.572000000000000286,-0.790711793124209583
0.573000000000000398,-0.771919495592473970
0.574000000000000288,-0.753683062337857756
0.575000000000000400,-0.735993921539732865
0.576000000000000290,-0.718843522903691134
0.577000000000000401,-0.702223340410972674
0.578000000000000291,-0.686124874982239175
0.579000000000000403,-0.670539657056744010
0.580000000000000293,-0.655459249088148344
0.581000000000000405,-0.640875247958019090
0.582000000000000295,-0.626779287308289246
0.583000000000000407,-0.613163039793765074
0.584000000000000297,-0.600018219255957552
0.585000000000000409,-0.587336582819403485
0.586000000000000298,-0.575109932911688215
