
# PMF between COMs of AHIE and AILE.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  209.823281
  0.255  204.720316
  0.258  199.276321
  0.261  193.451665
  0.264  187.204802
  0.267  180.490613
  0.270  173.283895
  0.273  165.549866
  0.276  157.279920
  0.279  148.485278
  0.282  139.210002
  0.285  129.556808
  0.288  119.679954
  0.291  109.792382
  0.294  100.142388
  0.297   90.966527
  0.300   82.422154
  0.303   74.583476
  0.306   67.436076
  0.309   60.943696
  0.312   55.051985
  0.315   49.726412
  0.318   44.959688
  0.321   40.723526
  0.324   36.964352
  0.327   33.617597
  0.330   30.638158
  0.333   27.985628
  0.336   25.654343
  0.339   23.597331
  0.342   21.743801
  0.345   20.014392
  0.348   18.353111
  0.351   16.745418
  0.354   15.210812
  0.357   13.805607
  0.360   12.561166
  0.363   11.484157
  0.366   10.561238
  0.369    9.760293
  0.372    9.051283
  0.375    8.406103
  0.378    7.814361
  0.381    7.266474
  0.384    6.758318
  0.387    6.278072
  0.390    5.832803
  0.393    5.414642
  0.396    5.024518
  0.399    4.660345
  0.402    4.318926
  0.405    4.002883
  0.408    3.708467
  0.411    3.436793
  0.414    3.193991
  0.417    2.978213
  0.420    2.793175
  0.423    2.643173
  0.426    2.532358
  0.429    2.450821
  0.432    2.393551
  0.435    2.350161
  0.438    2.299766
  0.441    2.213716
  0.444    2.087089
  0.447    1.917368
  0.450    1.709284
  0.453    1.490399
  0.456    1.292306
  0.459    1.149025
  0.462    1.085745
  0.465    1.091586
  0.468    1.148164
  0.471    1.219796
  0.474    1.277480
  0.477    1.292380
  0.480    1.257885
  0.483    1.175771
  0.486    1.061706
  0.489    0.938845
  0.492    0.834402
  0.495    0.745201
  0.498    0.682314
  0.501    0.645825
  0.504    0.626274
  0.507    0.618893
  0.510    0.616779
  0.513    0.621971
  0.516    0.626389
  0.519    0.627723
  0.522    0.630762
  0.525    0.630243
  0.528    0.617544
  0.531    0.602266
  0.534    0.584961
  0.537    0.563119
  0.540    0.539663
  0.543    0.518199
  0.546    0.490768
  0.549    0.470350
  0.552    0.452634
  0.555    0.445470
  0.558    0.440036
  0.561    0.443005
  0.564    0.447837
  0.567    0.463476
  0.570    0.473613
  0.573    0.486107
  0.576    0.501466
  0.579    0.503063
  0.582    0.496957
  0.585    0.490539
  0.588    0.488158
  0.591    0.480714
  0.594    0.476840
  0.597    0.477220
  0.600    0.491044
  0.603    0.504014
  0.606    0.530313
  0.609    0.559453
  0.612    0.597359
  0.615    0.633392
  0.618    0.667055
  0.621    0.707376
  0.624    0.749292
  0.627    0.782874
  0.630    0.811516
  0.633    0.838362
  0.636    0.864908
  0.639    0.892917
  0.642    0.917229
  0.645    0.947358
  0.648    0.979443
  0.651    1.018605
  0.654    1.063137
  0.657    1.117057
  0.660    1.178941
  0.663    1.245490
  0.666    1.316042
  0.669    1.392526
  0.672    1.460354
  0.675    1.529723
  0.678    1.595797
  0.681    1.656430
  0.684    1.711743
  0.687    1.757207
  0.690    1.796100
  0.693    1.828774
  0.696    1.861208
  0.699    1.879673
  0.702    1.891506
  0.705    1.898275
  0.708    1.905053
  0.711    1.903550
  0.714    1.901006
  0.717    1.901585
  0.720    1.904077
  0.723    1.904577
  0.726    1.909705
  0.729    1.918016
  0.732    1.925420
  0.735    1.938148
  0.738    1.959584
  0.741    1.971580
  0.744    1.983173
  0.747    1.986012
  0.750    1.981125
  0.753    1.970789
  0.756    1.951895
  0.759    1.918699
  0.762    1.884730
  0.765    1.848964
  0.768    1.809926
  0.771    1.773045
  0.774    1.736239
  0.777    1.709875
  0.780    1.686517
  0.783    1.668202
  0.786    1.658476
  0.789    1.648868
  0.792    1.643406
  0.795    1.635878
  0.798    1.626416
  0.801    1.614446
  0.804    1.589208
  0.807    1.564983
  0.810    1.535758
  0.813    1.500892
  0.816    1.460268
  0.819    1.419035
  0.822    1.376653
  0.825    1.339194
  0.828    1.303536
  0.831    1.266984
  0.834    1.229351
  0.837    1.188439
  0.840    1.147995
  0.843    1.106067
  0.846    1.063582
  0.849    1.013126
  0.852    0.969165
  0.855    0.919776
  0.858    0.880372
  0.861    0.840762
  0.864    0.807648
  0.867    0.783840
  0.870    0.763510
  0.873    0.749343
  0.876    0.738142
  0.879    0.722811
  0.882    0.704483
  0.885    0.686892
  0.888    0.662869
  0.891    0.638158
  0.894    0.602629
  0.897    0.564977
  0.900    0.523541
  0.903    0.484699
  0.906    0.449793
  0.909    0.414160
  0.912    0.381145
  0.915    0.347488
  0.918    0.314201
  0.921    0.288104
  0.924    0.258786
  0.927    0.237807
  0.930    0.217879
  0.933    0.198675
  0.936    0.177929
  0.939    0.160339
  0.942    0.138860
  0.945    0.126184
  0.948    0.102936
  0.951    0.076915
  0.954    0.045303
  0.957    0.010889
  0.960   -0.019958
  0.963   -0.045401
  0.966   -0.067954
  0.969   -0.086650
  0.972   -0.097065
  0.975   -0.101142
  0.978   -0.098905
  0.981   -0.087510
  0.984   -0.072311
  0.987   -0.049367
  0.990   -0.029093
  0.993   -0.014438
  0.996    0.001698
  0.999    0.010452
  1.002    0.014841
  1.005    0.016159
  1.008    0.015442
  1.011    0.008247
  1.014   -0.004948
  1.017   -0.021874
  1.020   -0.036413
  1.023   -0.048772
  1.026   -0.057642
  1.029   -0.058900
  1.032   -0.059375
  1.035   -0.055195
  1.038   -0.049346
  1.041   -0.041380
  1.044   -0.037879
  1.047   -0.033835
  1.050   -0.036506
  1.053   -0.038619
  1.056   -0.048653
  1.059   -0.060032
  1.062   -0.072208
  1.065   -0.093358
  1.068   -0.112644
  1.071   -0.133084
  1.074   -0.160766
  1.077   -0.186867
  1.080   -0.210124
  1.083   -0.230812
  1.086   -0.245026
  1.089   -0.252056
  1.092   -0.252971
  1.095   -0.246977
  1.098   -0.231761
  1.101   -0.220085
  1.104   -0.203260
  1.107   -0.186179
  1.110   -0.172176
  1.113   -0.157186
  1.116   -0.144233
  1.119   -0.132144
  1.122   -0.123751
  1.125   -0.116756
  1.128   -0.116404
  1.131   -0.109854
  1.134   -0.107854
  1.137   -0.101784
  1.140   -0.095300
  1.143   -0.088100
  1.146   -0.075902
  1.149   -0.064827
  1.152   -0.047073
  1.155   -0.027610
  1.158   -0.007080
  1.161    0.016078
  1.164    0.044102
  1.167    0.074475
  1.170    0.104338
  1.173    0.132361
  1.176    0.166045
  1.179    0.188739
  1.182    0.203631
  1.185    0.210918
  1.188    0.212023
  1.191    0.201808
  1.194    0.178814
  1.197    0.140882
