
# PMF between COMs of AGLU and NCL.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  238.943392
  0.255  235.559710
  0.258  232.060033
  0.261  228.501855
  0.264  224.702981
  0.267  220.603406
  0.270  216.125427
  0.273  211.210640
  0.276  205.785024
  0.279  199.795602
  0.282  193.181758
  0.285  185.895857
  0.288  177.897865
  0.291  169.165222
  0.294  159.727403
  0.297  149.658331
  0.300  139.101158
  0.303  128.257841
  0.306  117.384957
  0.309  106.762956
  0.312   96.626769
  0.315   87.132194
  0.318   78.454773
  0.321   70.756266
  0.324   63.951576
  0.327   57.820013
  0.330   52.337586
  0.333   47.581318
  0.336   43.505468
  0.339   39.943550
  0.342   36.733012
  0.345   33.784520
  0.348   31.055235
  0.351   28.522638
  0.354   26.148070
  0.357   23.909802
  0.360   21.804809
  0.363   19.869933
  0.366   18.151020
  0.369   16.681572
  0.372   15.450582
  0.375   14.407374
  0.378   13.483397
  0.381   12.614914
  0.384   11.782392
  0.387   10.978967
  0.390   10.228138
  0.393    9.544865
  0.396    8.929360
  0.399    8.397537
  0.402    7.946119
  0.405    7.560239
  0.408    7.225782
  0.411    6.921426
  0.414    6.630179
  0.417    6.337275
  0.420    6.029538
  0.423    5.718026
  0.426    5.406409
  0.429    5.109765
  0.432    4.833969
  0.435    4.593306
  0.438    4.380863
  0.441    4.196867
  0.444    4.032811
  0.447    3.872897
  0.450    3.720204
  0.453    3.569456
  0.456    3.431446
  0.459    3.301031
  0.462    3.173238
  0.465    3.058025
  0.468    2.954943
  0.471    2.855154
  0.474    2.759643
  0.477    2.672381
  0.480    2.591827
  0.483    2.523484
  0.486    2.475667
  0.489    2.447314
  0.492    2.417397
  0.495    2.397183
  0.498    2.363010
  0.501    2.322104
  0.504    2.274259
  0.507    2.219616
  0.510    2.173807
  0.513    2.138605
  0.516    2.118315
  0.519    2.115893
  0.522    2.121619
  0.525    2.132317
  0.528    2.128506
  0.531    2.121171
  0.534    2.102243
  0.537    2.074269
  0.540    2.048537
  0.543    2.020990
  0.546    1.992640
  0.549    1.965876
  0.552    1.945247
  0.555    1.920039
  0.558    1.892506
  0.561    1.856944
  0.564    1.814258
  0.567    1.772380
  0.570    1.736914
  0.573    1.705974
  0.576    1.680725
  0.579    1.670127
  0.582    1.665792
  0.585    1.662533
  0.588    1.657383
  0.591    1.650907
  0.594    1.627443
  0.597    1.596372
  0.600    1.564730
  0.603    1.524137
  0.606    1.494363
  0.609    1.467061
  0.612    1.450289
  0.615    1.448972
  0.618    1.456681
  0.621    1.472065
  0.624    1.487573
  0.627    1.494320
  0.630    1.497743
  0.633    1.498213
  0.636    1.497296
  0.639    1.488910
  0.642    1.493133
  0.645    1.503745
  0.648    1.517633
  0.651    1.535033
  0.654    1.559984
  0.657    1.578159
  0.660    1.589601
  0.663    1.585516
  0.666    1.568214
  0.669    1.532535
  0.672    1.497570
  0.675    1.464485
  0.678    1.441368
  0.681    1.425612
  0.684    1.415194
  0.687    1.418193
  0.690    1.425480
  0.693    1.435864
  0.696    1.444089
  0.699    1.448685
  0.702    1.445342
  0.705    1.431952
  0.708    1.409387
  0.711    1.386121
  0.714    1.349553
  0.717    1.315375
  0.720    1.282611
  0.723    1.261944
  0.726    1.251732
  0.729    1.247510
  0.732    1.259771
  0.735    1.273048
  0.738    1.285490
  0.741    1.290671
  0.744    1.271144
  0.747    1.239872
  0.750    1.192540
  0.753    1.136567
  0.756    1.090562
  0.759    1.051694
  0.762    1.032685
  0.765    1.030410
  0.768    1.035624
  0.771    1.054788
  0.774    1.071012
  0.777    1.091141
  0.780    1.109722
  0.783    1.118153
  0.786    1.112678
  0.789    1.099324
  0.792    1.081682
  0.795    1.060077
  0.798    1.041618
  0.801    1.023139
  0.804    0.999134
  0.807    0.977739
  0.810    0.954416
  0.813    0.935802
  0.816    0.924584
  0.819    0.919222
  0.822    0.920104
  0.825    0.932653
  0.828    0.939047
  0.831    0.952538
  0.834    0.961921
  0.837    0.966499
  0.840    0.958392
  0.843    0.939301
  0.846    0.910425
  0.849    0.877126
  0.852    0.832629
  0.855    0.797525
  0.858    0.761170
  0.861    0.730558
  0.864    0.709272
  0.867    0.696003
  0.870    0.694453
  0.873    0.689441
  0.876    0.694393
  0.879    0.694483
  0.882    0.693289
  0.885    0.689108
  0.888    0.680357
  0.891    0.665430
  0.894    0.650407
