
# PMF between COMs of ATYR and COLR.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  155.685434
  0.255  146.929246
  0.258  137.618338
  0.261  127.808160
  0.264  117.611456
  0.267  107.238247
  0.270   96.986900
  0.273   87.193346
  0.276   78.141981
  0.279   69.988757
  0.282   62.729560
  0.285   56.218027
  0.288   50.324826
  0.291   44.991099
  0.294   40.216469
  0.297   35.988658
  0.300   32.245287
  0.303   28.916285
  0.306   25.943966
  0.309   23.293861
  0.312   20.946988
  0.315   18.872980
  0.318   17.042426
  0.321   15.425391
  0.324   14.000283
  0.327   12.721449
  0.330   11.532229
  0.333   10.397599
  0.336    9.304838
  0.339    8.278727
  0.342    7.364628
  0.345    6.602600
  0.348    6.006894
  0.351    5.567222
  0.354    5.249501
  0.357    5.000055
  0.360    4.771662
  0.363    4.542136
  0.366    4.283677
  0.369    4.020775
  0.372    3.779416
  0.375    3.577053
  0.378    3.432330
  0.381    3.350355
  0.384    3.312044
  0.387    3.295585
  0.390    3.282349
  0.393    3.256170
  0.396    3.216149
  0.399    3.165398
  0.402    3.120812
  0.405    3.087119
  0.408    3.075251
  0.411    3.064770
  0.414    3.055364
  0.417    3.039491
  0.420    3.008990
  0.423    2.967657
  0.426    2.921316
  0.429    2.872212
  0.432    2.828494
  0.435    2.787179
  0.438    2.745841
  0.441    2.706593
  0.444    2.672548
  0.447    2.642435
  0.450    2.611728
  0.453    2.583234
  0.456    2.552242
  0.459    2.521706
  0.462    2.483256
  0.465    2.442161
  0.468    2.397833
  0.471    2.351966
  0.474    2.303276
  0.477    2.253198
  0.480    2.199855
  0.483    2.139445
  0.486    2.078729
  0.489    2.018767
  0.492    1.961412
  0.495    1.919253
  0.498    1.879105
  0.501    1.860939
  0.504    1.855288
  0.507    1.867360
  0.510    1.885230
  0.513    1.900297
  0.516    1.911295
  0.519    1.912629
  0.522    1.909439
  0.525    1.888996
  0.528    1.861398
  0.531    1.818860
  0.534    1.773468
  0.537    1.728867
  0.540    1.684955
  0.543    1.645291
  0.546    1.616907
  0.549    1.607284
  0.552    1.611941
  0.555    1.625596
  0.558    1.640474
  0.561    1.653365
  0.564    1.667346
  0.567    1.669805
  0.570    1.660537
  0.573    1.646167
  0.576    1.625566
  0.579    1.620352
  0.582    1.618748
  0.585    1.626991
  0.588    1.657976
  0.591    1.710356
  0.594    1.771642
  0.597    1.845578
  0.600    1.917603
  0.603    1.982689
  0.606    2.031936
  0.609    2.051004
  0.612    2.040552
  0.615    1.997244
  0.618    1.926883
  0.621    1.837838
  0.624    1.763688
  0.627    1.705508
  0.630    1.687381
  0.633    1.717385
  0.636    1.797147
  0.639    1.906149
  0.642    2.025790
  0.645    2.134464
  0.648    2.215581
  0.651    2.264389
  0.654    2.281637
  0.657    2.271579
  0.660    2.258601
  0.663    2.251566
  0.666    2.264481
  0.669    2.296557
  0.672    2.345169
  0.675    2.404379
  0.678    2.460186
  0.681    2.504451
  0.684    2.539350
  0.687    2.554422
  0.690    2.559308
  0.693    2.553315
  0.696    2.534092
  0.699    2.517481
  0.702    2.497314
  0.705    2.485122
  0.708    2.484015
  0.711    2.487480
  0.714    2.499507
  0.717    2.510347
  0.720    2.527652
  0.723    2.543397
  0.726    2.558552
  0.729    2.570879
  0.732    2.574988
  0.735    2.568741
  0.738    2.558934
  0.741    2.539843
  0.744    2.513472
  0.747    2.487061
  0.750    2.456862
  0.753    2.430759
  0.756    2.410126
  0.759    2.389566
  0.762    2.381712
  0.765    2.363650
  0.768    2.344562
  0.771    2.327511
  0.774    2.310571
  0.777    2.298791
  0.780    2.288017
  0.783    2.276795
  0.786    2.265949
  0.789    2.254756
  0.792    2.241268
  0.795    2.228518
  0.798    2.211390
  0.801    2.188003
  0.804    2.161598
  0.807    2.131019
  0.810    2.096975
  0.813    2.066633
  0.816    2.035777
  0.819    2.009830
  0.822    1.978973
  0.825    1.951603
  0.828    1.931498
  0.831    1.906451
  0.834    1.879322
  0.837    1.851276
  0.840    1.820843
  0.843    1.789340
  0.846    1.767885
  0.849    1.739726
  0.852    1.715021
  0.855    1.692912
  0.858    1.675919
  0.861    1.661205
  0.864    1.640994
  0.867    1.623011
  0.870    1.596127
  0.873    1.571813
  0.876    1.540175
  0.879    1.502857
  0.882    1.470034
  0.885    1.442108
  0.888    1.401601
  0.891    1.368327
  0.894    1.331121
  0.897    1.292559
  0.900    1.258054
  0.903    1.217637
  0.906    1.179946
  0.909    1.140300
  0.912    1.104347
  0.915    1.068694
  0.918    1.036555
  0.921    1.006724
  0.924    0.982555
  0.927    0.959384
  0.930    0.937499
  0.933    0.914210
  0.936    0.888436
  0.939    0.870747
  0.942    0.866654
  0.945    0.864496
  0.948    0.863074
  0.951    0.866768
  0.954    0.864620
  0.957    0.859467
  0.960    0.838289
  0.963    0.814214
  0.966    0.784079
  0.969    0.760007
  0.972    0.738691
  0.975    0.723521
  0.978    0.721929
  0.981    0.724673
  0.984    0.739320
  0.987    0.758617
  0.990    0.779570
  0.993    0.795612
  0.996    0.809193
  0.999    0.809806
  1.002    0.806561
  1.005    0.791579
  1.008    0.769365
  1.011    0.752269
  1.014    0.724484
  1.017    0.693391
  1.020    0.663919
  1.023    0.632312
  1.026    0.593201
  1.029    0.554542
  1.032    0.510091
  1.035    0.466611
  1.038    0.420589
  1.041    0.369194
  1.044    0.323194
  1.047    0.284512
  1.050    0.257264
  1.053    0.243240
  1.056    0.245653
  1.059    0.260899
  1.062    0.288481
  1.065    0.327041
  1.068    0.369594
  1.071    0.407941
  1.074    0.434140
  1.077    0.446853
  1.080    0.437609
  1.083    0.402092
  1.086    0.356257
  1.089    0.277997
  1.092    0.194746
  1.095    0.097224
  1.098    0.005640
  1.101   -0.081849
  1.104   -0.145531
  1.107   -0.190824
  1.110   -0.211888
  1.113   -0.200245
  1.116   -0.164879
  1.119   -0.111383
  1.122   -0.039848
  1.125    0.027234
  1.128    0.093217
  1.131    0.142657
  1.134    0.163783
  1.137    0.160444
  1.140    0.132429
  1.143    0.079001
  1.146    0.013942
  1.149   -0.062188
  1.152   -0.139850
  1.155   -0.196679
  1.158   -0.227121
  1.161   -0.220133
  1.164   -0.186641
  1.167   -0.116063
  1.170   -0.033334
  1.173    0.051979
  1.176    0.128060
  1.179    0.177879
  1.182    0.202560
  1.185    0.202138
  1.188    0.181487
  1.191    0.155359
  1.194    0.113222
  1.197    0.075688
