0.000000000000000000e+00 2.001851624381658645e+00 1.910452661286394286e+05 4.146856516818872507e+01 -8.435330000000000439e+00 6.556737803041503554e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 4.651364332455570860e+01 -8.320520000000000138e+00 6.556737803041494672e+00
0.000000000000000000e+00 2.001851624381637773e+00 1.910452661286374787e+05 5.411577182829841348e+01 -8.169140000000000512e+00 6.556737803041404078e+00
0.000000000000000000e+00 2.001851624381650208e+00 1.910452661286386719e+05 6.283647232427759377e+01 -8.019729999999999137e+00 6.556737803041463586e+00
0.000000000000000000e+00 2.001851624381659978e+00 1.910452661286395451e+05 6.569715846399121517e+01 -7.975209999999999688e+00 6.556737803041509771e+00
0.000000000000000000e+00 2.001851624381666195e+00 1.910452661286401853e+05 6.282076516967308066e+01 -8.019980000000000331e+00 6.556737803041539081e+00
0.000000000000000000e+00 2.001851624381635553e+00 1.910452661286371876e+05 6.380334856942867106e+01 -8.004459999999999908e+00 6.556737803041392532e+00
0.000000000000000000e+00 2.001851624381653760e+00 1.910452661286389921e+05 5.159040339055190572e+01 -8.216929999999999623e+00 6.556737803041480461e+00
0.000000000000000000e+00 2.001851624381668415e+00 1.910452661286403600e+05 4.623262299760581584e+01 -8.326579999999999870e+00 6.556737803041547963e+00
0.000000000000000000e+00 2.001851624381668859e+00 1.910452661286404473e+05 3.733367276060943851e+01 -8.540369999999999351e+00 6.556737803041553292e+00
0.000000000000000000e+00 2.001851624381660866e+00 1.910452661286397779e+05 2.870053243649342534e+01 -8.803350000000000009e+00 6.556737803041515988e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286392831e+05 2.124020131397030298e+01 -9.104369999999999408e+00 6.556737803041496448e+00
0.000000000000000000e+00 2.001851624381636441e+00 1.910452661286372750e+05 1.376440172819388508e+01 -9.538180000000000547e+00 6.556737803041396973e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 8.787196109347034323e+00 -9.986969999999999459e+00 6.556737803041495560e+00
0.000000000000000000e+00 2.001851624381661310e+00 1.910452661286397779e+05 5.227513184122063450e+00 -1.050633000000000017e+01 6.556737803041519541e+00
0.000000000000000000e+00 2.001851624381660866e+00 1.910452661286397197e+05 3.472815590769285699e+00 -1.091530000000000022e+01 6.556737803041515100e+00
0.000000000000000000e+00 2.001851624381655093e+00 1.910452661286390794e+05 2.132224230145994159e+00 -1.140310000000000024e+01 6.556737803041485790e+00
0.000000000000000000e+00 2.001851624381660866e+00 1.910452661286397779e+05 1.494804866715724767e+00 -1.175826999999999956e+01 6.556737803041516877e+00
0.000000000000000000e+00 2.001851624381640882e+00 1.910452661286377115e+05 1.082849155503520233e+00 -1.208066999999999958e+01 6.556737803041417401e+00
0.000000000000000000e+00 2.001851624381658201e+00 1.910452661286393704e+05 8.645083409493192761e-01 -1.230585999999999913e+01 6.556737803041500001e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286393122e+05 7.139414479965180416e-01 -1.249722000000000044e+01 6.556737803041497337e+00
0.000000000000000000e+00 2.001851624381661310e+00 1.910452661286398361e+05 6.339188525168620858e-01 -1.261609999999999943e+01 6.556737803041521317e+00
0.000000000000000000e+00 2.001851624381659533e+00 1.910452661286395451e+05 5.857428983994593663e-01 -1.269514000000000031e+01 6.556737803041507995e+00
0.000000000000000000e+00 2.001851624381659533e+00 1.910452661286394869e+05 5.497320366267288705e-01 -1.275858999999999988e+01 6.556737803041507107e+00
0.000000000000000000e+00 2.001851624381659978e+00 1.910452661286396324e+05 5.493803206843944631e-01 -1.275923000000000052e+01 6.556737803041512436e+00
0.000000000000000000e+00 2.001851624381663530e+00 1.910452661286398361e+05 5.996468828427673481e-01 -1.267168000000000028e+01 6.556737803041523094e+00
0.000000000000000000e+00 2.001851624381655981e+00 1.910452661286391376e+05 6.634549496124682033e-01 -1.257056000000000040e+01 6.556737803041490231e+00
0.000000000000000000e+00 2.001851624381671080e+00 1.910452661286406510e+05 7.867188590256901648e-01 -1.240015000000000001e+01 6.556737803041562174e+00
0.000000000000000000e+00 2.001851624381658645e+00 1.910452661286393995e+05 9.452797858627811634e-01 -1.221654000000000018e+01 6.556737803041502666e+00
0.000000000000000000e+00 2.001851624381660866e+00 1.910452661286397779e+05 1.149866299587100293e+00 -1.202061999999999919e+01 6.556737803041516877e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286393704e+05 1.333418138611403014e+00 -1.187251999999999974e+01 6.556737803041498225e+00
0.000000000000000000e+00 2.001851624381665307e+00 1.910452661286400689e+05 1.752118582655259882e+00 -1.159943999999999953e+01 6.556737803041536417e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 2.414146176259173160e+00 -1.127891999999999939e+01 6.556737803041493784e+00
0.000000000000000000e+00 2.001851624381655981e+00 1.910452661286391376e+05 3.633570139265220433e+00 -1.087005000000000088e+01 6.556737803041490231e+00
0.000000000000000000e+00 2.001851624381658645e+00 1.910452661286393995e+05 4.276118366555881956e+00 -1.070721999999999952e+01 6.556737803041502666e+00
0.000000000000000000e+00 2.001851624381656425e+00 1.910452661286391667e+05 5.608625465144211120e+00 -1.043595999999999968e+01 6.556737803041491119e+00
0.000000000000000000e+00 2.001851624381656425e+00 1.910452661286391667e+05 7.701350278945199967e+00 -1.011886999999999937e+01 6.556737803041492008e+00
0.000000000000000000e+00 2.001851624381659533e+00 1.910452661286394869e+05 8.522891612398666439e+00 -1.001750999999999969e+01 6.556737803041506218e+00
0.000000000000000000e+00 2.001851624381656425e+00 1.910452661286391667e+05 8.838486701548861291e+00 -9.981149999999999523e+00 6.556737803041491119e+00
0.000000000000000000e+00 2.001851624381644879e+00 1.910452661286380608e+05 9.852110285180016191e+00 -9.872579999999999245e+00 6.556737803041434276e+00
0.000000000000000000e+00 2.001851624381639994e+00 1.910452661286376242e+05 1.030310879432757609e+01 -9.827819999999999112e+00 6.556737803041413848e+00
0.000000000000000000e+00 2.001851624381651096e+00 1.910452661286386137e+05 9.722333623585925011e+00 -9.885839999999999961e+00 6.556737803041465362e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 9.930250202714992369e+00 -9.864679999999999893e+00 6.556737803041494672e+00
0.000000000000000000e+00 2.001851624381655981e+00 1.910452661286390794e+05 9.453695037944083168e+00 -9.913859999999999673e+00 6.556737803041489343e+00
0.000000000000000000e+00 2.001851624381664863e+00 1.910452661286400398e+05 7.664932257519250669e+00 -1.012360999999999933e+01 6.556737803041531976e+00
0.000000000000000000e+00 2.001851624381663530e+00 1.910452661286398652e+05 6.115861696302246742e+00 -1.034938000000000002e+01 6.556737803041525758e+00
0.000000000000000000e+00 2.001851624381650208e+00 1.910452661286385846e+05 5.437969156716188301e+00 -1.046686000000000050e+01 6.556737803041461810e+00
0.000000000000000000e+00 2.001851624381658645e+00 1.910452661286394286e+05 4.266593247053993565e+00 -1.070945000000000036e+01 6.556737803041503554e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 3.121631164652214796e+00 -1.102191000000000010e+01 6.556737803041495560e+00
0.000000000000000000e+00 2.001851624381656869e+00 1.910452661286392831e+05 2.674160968167767827e+00 -1.117662999999999940e+01 6.556737803041495560e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286393704e+05 2.090254177033639138e+00 -1.142298000000000080e+01 6.556737803041498225e+00
0.000000000000000000e+00 2.001851624381659978e+00 1.910452661286395742e+05 1.730301506239303455e+00 -1.161196999999999946e+01 6.556737803041510659e+00
0.000000000000000000e+00 2.001851624381668415e+00 1.910452661286403600e+05 1.439571751243827524e+00 -1.179592000000000063e+01 6.556737803041548851e+00
0.000000000000000000e+00 2.001851624381663974e+00 1.910452661286399234e+05 1.245211847888280321e+00 -1.194096000000000046e+01 6.556737803041527535e+00
0.000000000000000000e+00 2.001851624381639994e+00 1.910452661286376242e+05 1.085755083444415403e+00 -1.207798999999999978e+01 6.556737803041413848e+00
0.000000000000000000e+00 2.001851624381653760e+00 1.910452661286388175e+05 9.784708083886621832e-01 -1.218202999999999925e+01 6.556737803041475132e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286393122e+05 8.913890294805658643e-01 -1.227524000000000015e+01 6.556737803041497337e+00
0.000000000000000000e+00 2.001851624381655093e+00 1.910452661286389921e+05 8.403857002105594720e-01 -1.233416000000000068e+01 6.556737803041483126e+00
0.000000000000000000e+00 2.001851624381664863e+00 1.910452661286400689e+05 8.314747682965197839e-01 -1.234482000000000035e+01 6.556737803041533752e+00
0.000000000000000000e+00 2.001851624381658645e+00 1.910452661286393995e+05 8.540168748491100414e-01 -1.231807000000000052e+01 6.556737803041501778e+00
0.000000000000000000e+00 2.001851624381657313e+00 1.910452661286393704e+05 9.315603289937333109e-01 -1.223115999999999914e+01 6.556737803041498225e+00
0.000000000000000000e+00 2.001851624381653760e+00 1.910452661286389921e+05 1.071956704658605153e+00 -1.209078000000000053e+01 6.556737803041480461e+00
0.000000000000000000e+00 2.001851624381655981e+00 1.910452661286391376e+05 1.304390229369251086e+00 -1.189452999999999960e+01 6.556737803041490231e+00
0.000000000000000000e+00 2.001851624381639994e+00 1.910452661286376242e+05 1.801510850794450169e+00 -1.157164000000000037e+01 6.556737803041413848e+00
0.000000000000000000e+00 2.001851624381655093e+00 1.910452661286391085e+05 2.437701712684236188e+00 -1.126920999999999928e+01 6.556737803041487567e+00
0.000000000000000000e+00 2.001851624381663530e+00 1.910452661286398361e+05 4.010017776646937371e+00 -1.077147000000000077e+01 6.556737803041523982e+00
0.000000000000000000e+00 2.001851624381663530e+00 1.910452661286398652e+05 6.931496079485068407e+00 -1.022419000000000011e+01 6.556737803041525758e+00
0.000000000000000000e+00 2.001851624381663086e+00 1.910452661286397779e+05 1.040925874862196565e+01 -9.817569999999999908e+00 6.556737803041522206e+00
0.000000000000000000e+00 2.001851624381659978e+00 1.910452661286395742e+05 1.426937559982898129e+01 -9.502150000000000318e+00 6.556737803041511548e+00
0.000000000000000000e+00 2.001851624381663086e+00 1.910452661286397779e+05 2.084815957131109698e+01 -9.122999999999999332e+00 6.556737803041522206e+00
0.000000000000000000e+00 2.001851624381663530e+00 1.910452661286398361e+05 2.625576737391958559e+01 -8.892379999999999285e+00 6.556737803041524870e+00
0.000000000000000000e+00 2.001851624381656425e+00 1.910452661286391667e+05 3.372689783650793061e+01 -8.641970000000000596e+00 6.556737803041491119e+00
1.417612128974389252e-12 2.018837758713145636e+00 1.927172353762008715e+05 1.397799348414866074e+02 -7.228909999999999947e+00 6.637996612388081807e+00
1.417612128974389252e-12 2.014829144972704267e+00 1.923225743387906696e+05 1.794433063438943634e+02 -6.977070000000000327e+00 6.618807508102594994e+00
1.417612128974389252e-12 2.001464284665754434e+00 1.910071510508627398e+05 2.091362903524068031e+02 -6.817079999999999806e+00 6.554886473423339410e+00
1.417612128974389252e-12 1.997813155776333227e+00 1.906478967533835093e+05 2.240599238456539126e+02 -6.746269999999999989e+00 6.537439163767995609e+00
1.417612128974389252e-12 1.994303882854843835e+00 1.903026426819579210e+05 2.428371223269330983e+02 -6.663979999999999571e+00 6.520675945008000518e+00
1.417612128974389252e-12 1.990961441256117848e+00 1.899738405399228795e+05 2.405340501753393880e+02 -6.671780000000000044e+00 6.504715351589623218e+00
1.417612128974389252e-12 1.989435615315771066e+00 1.898237547164649295e+05 2.506108440554316701e+02 -6.629950000000000010e+00 6.497431191592759170e+00
1.417612128974389252e-12 1.971714741827004458e+00 1.880812379534634820e+05 2.139707375497421822e+02 -6.778789999999999871e+00 6.412919649240889974e+00
1.417612128974389252e-12 1.970335770976568313e+00 1.879456861917709466e+05 1.858385520098824202e+02 -6.919030000000000236e+00 6.406350028839437272e+00
1.417612128974389252e-12 1.946927181221931979e+00 1.856456144118363154e+05 1.455507519499094542e+02 -7.151069999999999816e+00 6.294980189137366011e+00
1.417612128974389252e-12 1.946669376617039537e+00 1.856202933930900472e+05 1.054976241502336336e+02 -7.472769999999999690e+00 6.293755267193944292e+00
1.417612128974389252e-12 1.936387095825733873e+00 1.846105715360819595e+05 6.718458737405438796e+01 -7.918560000000000265e+00 6.244929812725691143e+00
1.417612128974389252e-12 1.938019722533980360e+00 1.847708720861964684e+05 4.172463856449095942e+01 -8.395780000000000243e+00 6.252678505949782917e+00
1.417612128974389252e-12 1.946031812462195587e+00 1.855576741588276054e+05 2.395964662535234169e+01 -8.954750000000000654e+00 6.290726125462994034e+00
1.417612128974389252e-12 1.955477837248625228e+00 1.864855680303478439e+05 1.387667165279956727e+01 -9.505900000000000460e+00 6.335627597638512576e+00
1.417612128974389252e-12 1.958788735996515262e+00 1.868108723192276957e+05 8.232765673717640453e+00 -1.002973000000000070e+01 6.351377130972479357e+00
1.417612128974389252e-12 1.962299043716044800e+00 1.871558092533520830e+05 4.454063178846656257e+00 -1.064588000000000001e+01 6.368081548554932247e+00
1.417612128974389252e-12 1.965987533241162044e+00 1.875182996352678165e+05 2.411434304781611804e+00 -1.126140999999999970e+01 6.385640844527506133e+00
1.417612128974389252e-12 1.969832626138660503e+00 1.878962290363812062e+05 1.232562229600350445e+00 -1.193454999999999977e+01 6.403953217840697043e+00
1.417612128974389252e-12 1.973812350251836101e+00 1.882874434799590090e+05 7.022576137159299847e-01 -1.249918000000000085e+01 6.422914848903953811e+00
1.417612128974389252e-12 1.981590243365701998e+00 1.890521787950193975e+05 4.292217191190400571e-01 -1.299555999999999933e+01 6.459996584049966906e+00
1.417612128974389252e-12 1.986052891442496415e+00 1.894910455270339735e+05 3.078806870499739556e-01 -1.333014000000000010e+01 6.481286533700002295e+00
1.417612128974389252e-12 1.994586510874414076e+00 1.903304470437252312e+05 2.624347066298654552e-01 -1.349427000000000021e+01 6.522025786009463921e+00
1.417612128974389252e-12 1.999044860739506602e+00 1.907690858482765034e+05 2.569352942876405588e-01 -1.351774999999999949e+01 6.543324262247128154e+00
1.417612128974389252e-12 2.003508523011857889e+00 1.912083142847573617e+05 2.998684991490710439e-01 -1.336552999999999969e+01 6.564657950585925050e+00
1.417612128974389252e-12 2.007950751359822927e+00 1.916455001374926942e+05 3.538799990497558667e-01 -1.320219999999999949e+01 6.585898892927811943e+00
1.417612128974389252e-12 2.012343999297122821e+00 1.920779308292449277e+05 3.911580653010899855e-01 -1.310430000000000028e+01 6.606915072521632126e+00
1.417612128974389252e-12 2.016659932752504769e+00 1.925028146313680045e+05 4.094731498644543777e-01 -1.306075000000000053e+01 6.627570474600841699e+00
1.417612128974389252e-12 2.028456139667085711e+00 1.936644167590200959e+05 3.958785248069175422e-01 -1.310052999999999912e+01 6.684070686936327554e+00
1.417612128974389252e-12 2.032408251226363927e+00 1.940536958579846832e+05 4.350215027618568597e-01 -1.300825000000000031e+01 6.703014772850786507e+00
1.417612128974389252e-12 2.035661069883351715e+00 1.943741347440892132e+05 4.667927595204708902e-01 -1.293941000000000052e+01 6.718612331410340310e+00
1.417612128974389252e-12 2.039302251605754179e+00 1.947328739784227510e+05 5.282286822985710062e-01 -1.281761000000000017e+01 6.736077947515713760e+00
1.417612128974389252e-12 2.042704428247632986e+00 1.950681061191311164e+05 4.543052448938948440e-01 -1.297009000000000079e+01 6.752402655040966373e+00
1.417612128974389252e-12 2.045837425300569112e+00 1.953768492293671879e+05 7.030589981483580386e-01 -1.253500000000000014e+01 6.767440447299765793e+00
1.417612128974389252e-12 2.048671668314004268e+00 1.956561799195482163e+05 7.700608153695274183e-01 -1.244539999999999935e+01 6.781048131959027891e+00
1.417612128974389252e-12 2.051178585289761269e+00 1.959032733252340404e+05 9.807637373138974324e-01 -1.220480000000000054e+01 6.793087305601940074e+00
1.417612128974389252e-12 2.053331043212091700e+00 1.961154464873693942e+05 1.191113730601960352e+00 -1.201157000000000075e+01 6.803426496336983043e+00
1.417612128974389252e-12 2.055103808188969872e+00 1.962902040858739638e+05 1.164415769992990457e+00 -1.203513000000000055e+01 6.811943422476751664e+00
1.417612128974389252e-12 2.056474017164315882e+00 1.964252853245408915e+05 1.499118712774273554e+00 -1.178316000000000052e+01 6.818527307642806790e+00
1.417612128974389252e-12 2.050695895921181400e+00 1.958556955688607122e+05 1.748421568299244111e+00 -1.162641999999999953e+01 6.790769025734607389e+00
1.417612128974389252e-12 2.051239141367060093e+00 1.959092422759149631e+05 1.870445768544193532e+00 -1.155922999999999945e+01 6.793378154189483098e+00
1.417612128974389252e-12 2.053643600754644361e+00 1.961462573638847389e+05 1.837499850925461642e+00 -1.157821000000000033e+01 6.804928019529202565e+00
1.417612128974389252e-12 2.055007535450716016e+00 1.962807133329084900e+05 1.821683592758684300e+00 -1.158754000000000062e+01 6.811480861424396238e+00
1.417612128974389252e-12 2.055999931557419558e+00 1.963785471607512154e+05 1.717310558999795456e+00 -1.164704000000000050e+01 6.816249220420295352e+00
1.417612128974389252e-12 2.056606636301648638e+00 1.964383598391931155e+05 1.647804788176276514e+00 -1.168866000000000049e+01 6.819164590219746636e+00
1.417612128974389252e-12 2.056188684881214535e+00 1.963971554893477296e+05 1.366064791459143724e+00 -1.187595999999999918e+01 6.817156210243340730e+00
1.417612128974389252e-12 2.060535945847739026e+00 1.968257653201440116e+05 1.202189137871653823e+00 -1.200592999999999932e+01 6.838049895280873258e+00
1.417612128974389252e-12 2.056148383948644742e+00 1.963931823942887422e+05 1.009963267560632261e+00 -1.217796000000000056e+01 6.816962556495949954e+00
1.417612128974389252e-12 2.055803773983370331e+00 1.963592090080960188e+05 8.370101849980599029e-01 -1.236561999999999983e+01 6.815306668898639231e+00
1.417612128974389252e-12 2.055193295366989581e+00 1.962990259331708075e+05 6.699678305318703675e-01 -1.258792000000000044e+01 6.812373384715924018e+00
1.417612128974389252e-12 2.054084014374999878e+00 1.961896724231937842e+05 5.741050914458616372e-01 -1.274178000000000033e+01 6.807043836541875947e+00
1.417612128974389252e-12 2.052579422532098796e+00 1.960413555833308492e+05 5.158965148809998569e-01 -1.284792999999999985e+01 6.799815898355766386e+00
1.417612128974389252e-12 2.050689662715002637e+00 1.958550811789304425e+05 4.754280527797201117e-01 -1.292867000000000033e+01 6.790739089330372735e+00
1.417612128974389252e-12 2.048428780711794683e+00 1.956322409117326024e+05 4.612255255547165755e-01 -1.295786000000000016e+01 6.779881844111956823e+00
