# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.148367,234.459737
  0.149367,229.003643
  0.150367,223.595923
  0.151367,218.241953
  0.152367,212.923628
  0.153367,207.638037
  0.154367,202.383252
  0.155367,197.179790
  0.156367,192.079355
  0.157367,187.115977
  0.158367,182.327540
  0.159367,177.707829
  0.160367,173.245366
  0.161367,168.882667
  0.162367,164.596967
  0.163367,160.347185
  0.164367,156.123572
  0.165367,151.925150
  0.166367,147.771624
  0.167367,143.694292
  0.168367,139.729553
  0.169367,135.887574
  0.170367,132.126608
  0.171367,128.373916
  0.172367,124.573792
  0.173367,120.696817
  0.174367,116.767640
  0.175367,112.857561
  0.176367,109.056733
  0.177367,105.406295
  0.178367,101.925835
  0.179367, 98.570366
  0.180367, 95.288728
  0.181367, 92.051607
  0.182367, 88.833615
  0.183367, 85.606002
  0.184367, 82.364616
  0.185367, 79.128122
  0.186367, 75.913772
  0.187367, 72.778719
  0.188367, 69.754582
  0.189367, 66.864784
  0.190367, 64.086938
  0.191367, 61.400616
  0.192367, 58.779561
  0.193367, 56.209350
  0.194367, 53.673551
  0.195367, 51.143171
  0.196367, 48.604151
  0.197367, 46.066368
  0.198367, 43.575701
  0.199367, 41.174459
  0.200367, 38.891902
  0.201367, 36.706518
  0.202367, 34.579053
  0.203367, 32.484792
  0.204367, 30.436341
  0.205367, 28.433392
  0.206367, 26.452177
  0.207367, 24.486664
  0.208367, 22.522285
  0.209367, 20.572926
  0.210367, 18.671433
  0.211367, 16.855901
  0.212367, 15.152340
  0.213367, 13.558010
  0.214367, 12.056490
  0.215367, 10.612677
  0.216367,  9.203601
  0.217367,  7.824163
  0.218367,  6.469445
  0.219367,  5.133813
  0.220367,  3.832186
  0.221367,  2.558531
  0.222367,  1.310559
  0.223367,  0.078504
  0.224367, -1.126245
  0.225367, -2.285827
  0.226367, -3.373032
  0.227367, -4.357861
  0.228367, -5.227459
  0.229367, -6.009344
  0.230367, -6.748637
  0.231367, -7.495552
  0.232367, -8.285249
  0.233367, -9.116177
  0.234367, -9.952722
  0.235367,-10.758326
  0.236367,-11.500192
  0.237367,-12.157829
  0.238367,-12.727831
  0.239367,-13.228227
  0.240367,-13.684017
