# z (nm)   (kJ/mol)
  0.0520  281.17983
  0.0540  279.21138
  0.0560  274.74376
  0.0580  271.94583
  0.0600  268.88304
  0.0620  265.95968
  0.0640  263.09260
  0.0660  260.19395
  0.0680  257.27966
  0.0700  254.30825
  0.0720  251.30115
  0.0740  248.23613
  0.0760  245.09557
  0.0780  241.87665
  0.0800  238.57394
  0.0820  235.18268
  0.0840  231.70059
  0.0860  228.12118
  0.0880  224.45393
  0.0900  220.69942
  0.0920  216.86128
  0.0940  212.94912
  0.0960  208.96735
  0.0980  204.92477
  0.1000  200.83436
  0.1020  196.71865
  0.1040  192.58814
  0.1060  188.46712
  0.1080  184.37922
  0.1100  180.34191
  0.1120  176.37419
  0.1140  172.49086
  0.1160  168.69813
  0.1180  164.99702
  0.1200  161.38310
  0.1220  157.84362
  0.1240  154.36968
  0.1260  150.94797
  0.1280  147.57087
  0.1300  144.23463
  0.1320  140.94693
  0.1340  137.70262
  0.1360  134.50054
  0.1380  131.34352
  0.1400  128.23813
  0.1420  125.17385
  0.1440  122.14775
  0.1460  119.16123
  0.1480  116.21700
  0.1500  113.31169
  0.1520  110.44945
  0.1540  107.63026
  0.1560  104.85143
  0.1580  102.11098
  0.1600   99.40856
  0.1620   96.73261
  0.1640   94.08637
  0.1660   91.46443
  0.1680   88.86199
  0.1700   86.28688
  0.1720   83.72685
  0.1740   81.20163
  0.1760   78.70203
  0.1780   76.23293
  0.1800   73.79286
  0.1820   71.39211
  0.1840   69.02072
  0.1860   66.67782
  0.1880   64.37133
  0.1900   62.09670
  0.1920   59.86963
  0.1940   57.70270
  0.1960   55.59746
  0.1980   53.55360
  0.2000   51.56989
  0.2020   49.62258
  0.2040   47.70070
  0.2060   45.78460
  0.2080   43.87797
  0.2100   41.99810
  0.2120   40.15608
  0.2140   38.38724
  0.2160   36.69864
  0.2180   35.09163
  0.2200   33.56193
  0.2220   32.08099
  0.2240   30.62965
  0.2260   29.17658
  0.2280   27.72627
  0.2300   26.27173
  0.2320   24.82315
  0.2340   23.39329
  0.2360   21.99583
  0.2380   20.65065
  0.2400   19.36574
  0.2420   18.13816
  0.2440   16.96739
  0.2460   15.84393
  0.2480   14.76408
  0.2500   13.72062
  0.2520   12.71439
  0.2540   11.73258
  0.2560   10.77690
  0.2580    9.85648
  0.2600    8.96977
  0.2620    8.11540
  0.2640    7.29596
  0.2660    6.51534
  0.2680    5.76516
  0.2700    5.05055
  0.2720    4.35715
  0.2740    3.70259
  0.2760    3.08203
  0.2780    2.48468
  0.2800    1.91973
  0.2820    1.38524
  0.2840    0.87716
  0.2860    0.39823
  0.2880   -0.06129
  0.2900   -0.49379
  0.2920   -0.89827
  0.2940   -1.28738
  0.2960   -1.65518
  0.2980   -2.00171
  0.3000   -2.32840
  0.3020   -2.62847
  0.3040   -2.89926
  0.3060   -3.14917
  0.3080   -3.37768
  0.3100   -3.57467
  0.3120   -3.75575
  0.3140   -3.91527
  0.3160   -4.05701
  0.3180   -4.18541
  0.3200   -4.29853
  0.3220   -4.40035
  0.3240   -4.50031
  0.3260   -4.58482
  0.3280   -4.66483
  0.3300   -4.73557
  0.3320   -4.79943
  0.3340   -4.85611
  0.3360   -4.90277
  0.3380   -4.94185
  0.3400   -4.96862
  0.3420   -4.98223
  0.3440   -4.98544
  0.3460   -4.97787
  0.3480   -4.95804
  0.3500   -4.93666
  0.3520   -4.90482
  0.3540   -4.86557
  0.3560   -4.82576
  0.3580   -4.79547
  0.3600   -4.76267
  0.3620   -4.73990
  0.3640   -4.71301
  0.3660   -4.69927
  0.3680   -4.68804
  0.3700   -4.67968
  0.3720   -4.67470
  0.3740   -4.66799
  0.3760   -4.66072
  0.3780   -4.64600
  0.3800   -4.61738
  0.3820   -4.58396
  0.3840   -4.54659
  0.3860   -4.50057
  0.3880   -4.44369
  0.3900   -4.37902
  0.3920   -4.30079
  0.3940   -4.21604
  0.3960   -4.12406
  0.3980   -4.02214
  0.4000   -3.90798
  0.4020   -3.79100
  0.4040   -3.66499
  0.4060   -3.52721
  0.4080   -3.38682
  0.4100   -3.23730
  0.4120   -3.08511
  0.4140   -2.92390
  0.4160   -2.76650
  0.4180   -2.61140
  0.4200   -2.46028
  0.4220   -2.31378
  0.4240   -2.16909
  0.4260   -2.03269
  0.4280   -1.89855
  0.4300   -1.77085
  0.4320   -1.64245
  0.4340   -1.51391
  0.4360   -1.38612
  0.4380   -1.25934
  0.4400   -1.13327
  0.4420   -0.99838
  0.4440   -0.85970
  0.4460   -0.71770
  0.4480   -0.56915
  0.4500   -0.41600
  0.4520   -0.26251
  0.4540   -0.09843
  0.4560    0.05364
  0.4580    0.20088
  0.4600    0.34680
  0.4620    0.49291
  0.4640    0.62481
  0.4660    0.74848
  0.4680    0.86085
  0.4700    0.96780
  0.4720    1.06243
  0.4740    1.15086
  0.4760    1.23903
  0.4780    1.32182
  0.4800    1.40240
  0.4820    1.48331
  0.4840    1.55949
  0.4860    1.63806
  0.4880    1.71709
  0.4900    1.79626
  0.4920    1.86746
  0.4940    1.93833
  0.4960    2.00643
  0.4980    2.07400
  0.5000    2.13712
  0.5020    2.19486
  0.5040    2.24715
  0.5060    2.29128
  0.5080    2.33104
  0.5100    2.36658
  0.5120    2.39737
  0.5140    2.42044
  0.5160    2.43825
  0.5180    2.45125
  0.5200    2.45344
  0.5220    2.45440
  0.5240    2.45630
  0.5260    2.44896
  0.5280    2.43087
  0.5300    2.40232
  0.5320    2.36989
  0.5340    2.33990
  0.5360    2.30259
  0.5380    2.26817
  0.5400    2.22498
  0.5420    2.18157
  0.5440    2.13161
  0.5460    2.08403
  0.5480    2.04265
  0.5500    1.99842
  0.5520    1.95523
  0.5540    1.91473
  0.5560    1.86925
  0.5580    1.81736
  0.5600    1.76362
  0.5620    1.70926
  0.5640    1.64446
  0.5660    1.57082
  0.5680    1.49175
  0.5700    1.40192
  0.5720    1.30188
  0.5740    1.20921
  0.5760    1.11712
  0.5780    1.03059
  0.5800    0.95058
  0.5820    0.87696
  0.5840    0.81023
  0.5860    0.75601
  0.5880    0.71004
  0.5900    0.66446
  0.5920    0.62190
  0.5940    0.58472
  0.5960    0.54356
  0.5980    0.49596
  0.6000    0.44624
  0.6020    0.39373
  0.6040    0.34149
  0.6060    0.28497
  0.6080    0.22328
  0.6100    0.16463
  0.6120    0.11425
  0.6140    0.06402
  0.6160    0.01715
  0.6180   -0.02414
  0.6200   -0.05803
  0.6220   -0.09171
  0.6240   -0.11939
  0.6260   -0.14507
  0.6280   -0.17584
  0.6300   -0.20294
  0.6320   -0.23030
  0.6340   -0.26015
  0.6360   -0.28798
  0.6380   -0.31709
  0.6400   -0.34857
  0.6420   -0.38200
  0.6440   -0.41266
  0.6460   -0.44884
  0.6480   -0.48182
  0.6500   -0.51184
  0.6520   -0.54539
  0.6540   -0.57432
  0.6560   -0.60274
  0.6580   -0.62742
  0.6600   -0.64665
  0.6620   -0.66840
  0.6640   -0.68141
  0.6660   -0.69230
  0.6680   -0.69976
  0.6700   -0.70974
  0.6720   -0.71329
  0.6740   -0.71499
  0.6760   -0.71985
  0.6780   -0.71856
  0.6800   -0.71987
  0.6820   -0.71999
  0.6840   -0.72142
  0.6860   -0.71702
  0.6880   -0.72073
  0.6900   -0.71809
  0.6920   -0.72016
  0.6940   -0.72079
  0.6960   -0.70729
  0.6980   -0.69943
  0.7000   -0.69508
  0.7020   -0.68823
  0.7040   -0.67919
  0.7060   -0.67010
  0.7080   -0.66153
  0.7100   -0.65040
  0.7120   -0.63891
  0.7140   -0.62753
  0.7160   -0.61084
  0.7180   -0.59549
  0.7200   -0.57951
  0.7220   -0.55868
  0.7240   -0.53331
  0.7260   -0.50471
  0.7280   -0.47403
  0.7300   -0.44506
  0.7320   -0.40954
  0.7340   -0.38096
  0.7360   -0.35420
  0.7380   -0.32728
  0.7400   -0.31307
  0.7420   -0.29913
  0.7440   -0.29558
  0.7460   -0.28900
  0.7480   -0.28797
  0.7500   -0.29027
  0.7520   -0.29291
  0.7540   -0.29306
  0.7560   -0.29052
  0.7580   -0.28489
  0.7600   -0.27133
  0.7620   -0.24880
  0.7640   -0.22685
  0.7660   -0.19938
  0.7680   -0.16861
  0.7700   -0.13048
  0.7720   -0.10100
  0.7740   -0.06786
  0.7760   -0.03727
  0.7780   -0.00932
  0.7800    0.01965
  0.7820    0.04671
  0.7840    0.07650
  0.7860    0.10150
  0.7880    0.13110
  0.7900    0.15548
  0.7920    0.17439
  0.7940    0.19380
  0.7960    0.21012
  0.7980    0.22852
  0.8000    0.24504
  0.8020    0.25445
  0.8040    0.26018
  0.8060    0.26759
  0.8080    0.26708
  0.8100    0.27447
  0.8120    0.27321
  0.8140    0.26915
  0.8160    0.26961
  0.8180    0.27565
  0.8200    0.27782
  0.8220    0.28667
  0.8240    0.29196
  0.8260    0.29853
  0.8280    0.31135
  0.8300    0.32098
  0.8320    0.33325
  0.8340    0.35023
  0.8360    0.36402
  0.8380    0.37624
  0.8400    0.38376
  0.8420    0.39140
  0.8440    0.38972
  0.8460    0.38283
  0.8480    0.37063
  0.8500    0.34873
  0.8520    0.32455
  0.8540    0.29802
  0.8560    0.27351
  0.8580    0.24839
  0.8600    0.22407
  0.8620    0.20543
  0.8640    0.18985
  0.8660    0.17789
  0.8680    0.17704
  0.8700    0.17308
  0.8720    0.18055
  0.8740    0.19069
  0.8760    0.19751
  0.8780    0.20544
  0.8800    0.21073
  0.8820    0.21667
  0.8840    0.22515
  0.8860    0.22615
  0.8880    0.22530
  0.8900    0.22228
  0.8920    0.21474
  0.8940    0.20667
  0.8960    0.18899
  0.8980    0.17023
  0.9000    0.15231
  0.9020    0.13458
  0.9040    0.11768
  0.9060    0.10095
  0.9080    0.08639
  0.9100    0.07734
  0.9120    0.07010
  0.9140    0.06603
  0.9160    0.06928
