# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.064000,268.082674
  0.065000,266.761699
  0.066000,265.440725
  0.067000,264.052277
  0.068000,262.663830
  0.069000,261.338800
  0.070000,260.013770
  0.071000,258.707528
  0.072000,257.401286
  0.073000,256.103401
  0.074000,254.805516
  0.075000,253.496368
  0.076000,252.187219
  0.077000,250.849863
  0.078000,249.512507
  0.079000,248.175148
  0.080000,246.837789
  0.081000,245.479385
  0.082000,244.120980
  0.083000,242.736468
  0.084000,241.351955
  0.085000,239.930202
  0.086000,238.508449
  0.087000,237.051232
  0.088000,235.594016
  0.089000,234.092157
  0.090000,232.590299
  0.091000,231.042186
  0.092000,229.494073
  0.093000,227.891449
  0.094000,226.288826
  0.095000,224.628450
  0.096000,222.968075
  0.097000,221.249127
  0.098000,219.530179
  0.099000,217.749838
  0.100000,215.969497
  0.101000,214.127519
  0.102000,212.285540
  0.103000,210.384619
  0.104000,208.483698
  0.105000,206.527687
  0.106000,204.571676
  0.107000,202.568029
  0.108000,200.564382
  0.109000,198.518752
  0.110000,196.473121
  0.111000,194.396310
  0.112000,192.319499
  0.113000,190.221145
  0.114000,188.122792
  0.115000,186.009248
  0.116000,183.895703
  0.117000,181.776452
  0.118000,179.657200
  0.119000,177.539819
  0.120000,175.422437
  0.121000,173.312043
  0.122000,171.201648
  0.123000,169.109122
  0.124000,167.016595
  0.125000,164.948656
  0.126000,162.880716
  0.127000,160.845904
  0.128000,158.811093
  0.129000,156.817467
  0.130000,154.823842
  0.131000,152.879740
  0.132000,150.935638
  0.133000,149.042721
  0.134000,147.149805
  0.135000,145.306376
  0.136000,143.462948
  0.137000,141.663051
  0.138000,139.863154
  0.139000,138.100799
  0.140000,136.338444
  0.141000,134.606462
  0.142000,132.874480
  0.143000,131.169168
  0.144000,129.463856
  0.145000,127.786277
  0.146000,126.108698
  0.147000,124.461305
  0.148000,122.813912
  0.149000,121.201227
  0.150000,119.588541
  0.151000,118.010349
  0.152000,116.432157
  0.153000,114.885538
  0.154000,113.338918
  0.155000,111.813925
  0.156000,110.288931
  0.157000,108.779532
  0.158000,107.270133
  0.159000,105.767999
  0.160000,104.265864
  0.161000,102.767774
  0.162000,101.269684
  0.163000, 99.779031
  0.164000, 98.288378
  0.165000, 96.810655
  0.166000, 95.332933
  0.167000, 93.874877
  0.168000, 92.416821
  0.169000, 90.979565
  0.170000, 89.542309
  0.171000, 88.123844
  0.172000, 86.705380
  0.173000, 85.300463
  0.174000, 83.895546
  0.175000, 82.499327
  0.176000, 81.103109
  0.177000, 79.713223
  0.178000, 78.323337
  0.179000, 76.940750
  0.180000, 75.558164
  0.181000, 74.188739
  0.182000, 72.819315
  0.183000, 71.468914
  0.184000, 70.118513
  0.185000, 68.794316
  0.186000, 67.470118
  0.187000, 66.173804
  0.188000, 64.877490
  0.189000, 63.614544
  0.190000, 62.351598
  0.191000, 61.122362
  0.192000, 59.893126
  0.193000, 58.696474
  0.194000, 57.499821
  0.195000, 56.328335
  0.196000, 55.156849
  0.197000, 54.008104
  0.198000, 52.859360
  0.199000, 51.728905
  0.200000, 50.598451
  0.201000, 49.484084
  0.202000, 48.369718
  0.203000, 47.274104
  0.204000, 46.178490
  0.205000, 45.098597
  0.206000, 44.018705
  0.207000, 42.956958
  0.208000, 41.895211
  0.209000, 40.851855
  0.210000, 39.808499
  0.211000, 38.787263
  0.212000, 37.766027
  0.213000, 36.764384
  0.214000, 35.762740
  0.215000, 34.779523
  0.216000, 33.796306
  0.217000, 32.833366
  0.218000, 31.870426
  0.219000, 30.923999
  0.220000, 29.977571
  0.221000, 29.051075
  0.222000, 28.124579
  0.223000, 27.214994
  0.224000, 26.305408
  0.225000, 25.421383
  0.226000, 24.537358
  0.227000, 23.678999
  0.228000, 22.820640
  0.229000, 21.992519
  0.230000, 21.164399
  0.231000, 20.366301
  0.232000, 19.568203
  0.233000, 18.796221
  0.234000, 18.024239
  0.235000, 17.276752
  0.236000, 16.529264
  0.237000, 15.800471
  0.238000, 15.071679
  0.239000, 14.361195
  0.240000, 13.650711
  0.241000, 12.956564
  0.242000, 12.262418
  0.243000, 11.583449
  0.244000, 10.904480
  0.245000, 10.243991
  0.246000,  9.583501
  0.247000,  8.942418
  0.248000,  8.301336
  0.249000,  7.678807
  0.250000,  7.056279
  0.251000,  6.454201
  0.252000,  5.852122
  0.253000,  5.268919
  0.254000,  4.685717
  0.255000,  4.119604
  0.256000,  3.553491
  0.257000,  3.010239
  0.258000,  2.466986
  0.259000,  1.944588
  0.260000,  1.422189
  0.261000,  0.919794
  0.262000,  0.417399
  0.263000, -0.066375
  0.264000, -0.550149
  0.265000, -1.013613
  0.266000, -1.477077
  0.267000, -1.921340
  0.268000, -2.365603
  0.269000, -2.794403
  0.270000, -3.223203
  0.271000, -3.634796
  0.272000, -4.046389
  0.273000, -4.439476
  0.274000, -4.832563
  0.275000, -5.204857
  0.276000, -5.577150
  0.277000, -5.929389
  0.278000, -6.281629
  0.279000, -6.616734
  0.280000, -6.951840
  0.281000, -7.267874
  0.282000, -7.583909
  0.283000, -7.882227
  0.284000, -8.180545
  0.285000, -8.463779
  0.286000, -8.747014
  0.287000, -9.016665
  0.288000, -9.286316
  0.289000, -9.547064
  0.290000, -9.807812
  0.291000,-10.058137
  0.292000,-10.308462
  0.293000,-10.544960
  0.294000,-10.781457
  0.295000,-11.004226
  0.296000,-11.226996
  0.297000,-11.432919
  0.298000,-11.638843
  0.299000,-11.824790
  0.300000,-12.010736
  0.301000,-12.179592
  0.302000,-12.348448
  0.303000,-12.499251
  0.304000,-12.650055
  0.305000,-12.784694
  0.306000,-12.919332
  0.307000,-13.042325
  0.308000,-13.165318
  0.309000,-13.275210
  0.310000,-13.385102
  0.311000,-13.484621
  0.312000,-13.584140
  0.313000,-13.674158
  0.314000,-13.764177
  0.315000,-13.842528
  0.316000,-13.920880
  0.317000,-13.987976
  0.318000,-14.055072
  0.319000,-14.107970
  0.320000,-14.160868
  0.321000,-14.202412
  0.322000,-14.243957
  0.323000,-14.277410
  0.324000,-14.310864
  0.325000,-14.333469
  0.326000,-14.356074
  0.327000,-14.377324
  0.328000,-14.398574
  0.329000,-14.415572
  0.330000,-14.432570
  0.331000,-14.443925
  0.332000,-14.455279
  0.333000,-14.455987
  0.334000,-14.456694
  0.335000,-14.448460
  0.336000,-14.440226
  0.337000,-14.413701
  0.338000,-14.387176
  0.339000,-14.344297
  0.340000,-14.301419
  0.341000,-14.244879
  0.342000,-14.188340
  0.343000,-14.113424
  0.344000,-14.038508
  0.345000,-13.953847
  0.346000,-13.869186
  0.347000,-13.780431
  0.348000,-13.691676
  0.349000,-13.600143
  0.350000,-13.508610
  0.351000,-13.418246
  0.352000,-13.327883
  0.353000,-13.239920
  0.354000,-13.151957
  0.355000,-13.065608
  0.356000,-12.979258
  0.357000,-12.891803
  0.358000,-12.804348
  0.359000,-12.715517
  0.360000,-12.626686
  0.361000,-12.528680
  0.362000,-12.430674
  0.363000,-12.329303
  0.364000,-12.227931
  0.365000,-12.118704
  0.366000,-12.009476
  0.367000,-11.897504
  0.368000,-11.785531
  0.369000,-11.672078
  0.370000,-11.558624
  0.371000,-11.440753
  0.372000,-11.322881
  0.373000,-11.206225
  0.374000,-11.089568
  0.375000,-10.970816
  0.376000,-10.852063
  0.377000,-10.728946
  0.378000,-10.605828
  0.379000,-10.482126
  0.380000,-10.358425
  0.381000,-10.233010
  0.382000,-10.107594
  0.383000, -9.982020
  0.384000, -9.856447
  0.385000, -9.731945
  0.386000, -9.607444
  0.387000, -9.486367
  0.388000, -9.365291
  0.389000, -9.247005
  0.390000, -9.128719
  0.391000, -9.012588
  0.392000, -8.896457
  0.393000, -8.783526
  0.394000, -8.670596
  0.395000, -8.563972
  0.396000, -8.457347
  0.397000, -8.355728
  0.398000, -8.254109
  0.399000, -8.157391
  0.400000, -8.060673
  0.401000, -7.967620
  0.402000, -7.874566
  0.403000, -7.783756
  0.404000, -7.692945
  0.405000, -7.602459
  0.406000, -7.511973
  0.407000, -7.426649
  0.408000, -7.341326
  0.409000, -7.257082
  0.410000, -7.172837
  0.411000, -7.090317
  0.412000, -7.007797
  0.413000, -6.928188
  0.414000, -6.848579
  0.415000, -6.771740
  0.416000, -6.694900
  0.417000, -6.624227
  0.418000, -6.553554
  0.419000, -6.488571
  0.420000, -6.423589
  0.421000, -6.360181
  0.422000, -6.296773
  0.423000, -6.239198
  0.424000, -6.181623
  0.425000, -6.128302
  0.426000, -6.074981
  0.427000, -6.026315
  0.428000, -5.977649
  0.429000, -5.929256
  0.430000, -5.880864
  0.431000, -5.835201
  0.432000, -5.789538
  0.433000, -5.743674
  0.434000, -5.697811
  0.435000, -5.652488
  0.436000, -5.607164
  0.437000, -5.558393
  0.438000, -5.509622
  0.439000, -5.462375
  0.440000, -5.415129
  0.441000, -5.367111
  0.442000, -5.319094
  0.443000, -5.272221
  0.444000, -5.225348
  0.445000, -5.179415
  0.446000, -5.133481
  0.447000, -5.092071
  0.448000, -5.050661
  0.449000, -5.010131
  0.450000, -4.969601
  0.451000, -4.933017
  0.452000, -4.896432
  0.453000, -4.860285
  0.454000, -4.824138
  0.455000, -4.787501
  0.456000, -4.750864
  0.457000, -4.716320
  0.458000, -4.681776
  0.459000, -4.642052
  0.460000, -4.602328
  0.461000, -4.561447
  0.462000, -4.520566
  0.463000, -4.476877
  0.464000, -4.433189
  0.465000, -4.385236
  0.466000, -4.337283
  0.467000, -4.289693
  0.468000, -4.242102
  0.469000, -4.196865
  0.470000, -4.151628
  0.471000, -4.108997
  0.472000, -4.066366
  0.473000, -4.026042
  0.474000, -3.985718
  0.475000, -3.950550
  0.476000, -3.915383
  0.477000, -3.884725
  0.478000, -3.854068
  0.479000, -3.828047
  0.480000, -3.802027
  0.481000, -3.777400
  0.482000, -3.752773
  0.483000, -3.729563
  0.484000, -3.706353
  0.485000, -3.683640
  0.486000, -3.660927
  0.487000, -3.636223
  0.488000, -3.611518
  0.489000, -3.586660
  0.490000, -3.561801
  0.491000, -3.533187
  0.492000, -3.504572
  0.493000, -3.473577
  0.494000, -3.442581
  0.495000, -3.414286
  0.496000, -3.385990
  0.497000, -3.358832
  0.498000, -3.331674
  0.499000, -3.310443
  0.500000, -3.289212
  0.501000, -3.271072
  0.502000, -3.252933
  0.503000, -3.238619
  0.504000, -3.224305
  0.505000, -3.211855
  0.506000, -3.199406
  0.507000, -3.185637
  0.508000, -3.171868
  0.509000, -3.158213
  0.510000, -3.144558
  0.511000, -3.125996
  0.512000, -3.107434
  0.513000, -3.088808
  0.514000, -3.070183
  0.515000, -3.048931
  0.516000, -3.027679
  0.517000, -3.007058
  0.518000, -2.986437
  0.519000, -2.965306
  0.520000, -2.944175
  0.521000, -2.922686
  0.522000, -2.901198
  0.523000, -2.879168
  0.524000, -2.857138
  0.525000, -2.835656
  0.526000, -2.814174
  0.527000, -2.793520
  0.528000, -2.772867
  0.529000, -2.747531
  0.530000, -2.722195
  0.531000, -2.694398
  0.532000, -2.666601
  0.533000, -2.632700
  0.534000, -2.598799
  0.535000, -2.561410
  0.536000, -2.524021
  0.537000, -2.480976
  0.538000, -2.437930
  0.539000, -2.390590
  0.540000, -2.343250
  0.541000, -2.290150
  0.542000, -2.237050
  0.543000, -2.178727
  0.544000, -2.120405
  0.545000, -2.058649
  0.546000, -1.996894
  0.547000, -1.932008
  0.548000, -1.867122
  0.549000, -1.799296
  0.550000, -1.731470
  0.551000, -1.664325
  0.552000, -1.597179
  0.553000, -1.529016
  0.554000, -1.460854
  0.555000, -1.395115
  0.556000, -1.329376
  0.557000, -1.266428
  0.558000, -1.203480
  0.559000, -1.142313
  0.560000, -1.081146
  0.561000, -1.023934
  0.562000, -0.966721
  0.563000, -0.907676
  0.564000, -0.848631
  0.565000, -0.793227
  0.566000, -0.737823
  0.567000, -0.677132
  0.568000, -0.616442
  0.569000, -0.552729
  0.570000, -0.489016
  0.571000, -0.419189
  0.572000, -0.349361
  0.573000, -0.276123
  0.574000, -0.202885
  0.575000, -0.126397
  0.576000, -0.049908
  0.577000,  0.031687
  0.578000,  0.113282
  0.579000,  0.194429
  0.580000,  0.275577
  0.581000,  0.355271
  0.582000,  0.434966
  0.583000,  0.511069
  0.584000,  0.587171
  0.585000,  0.655079
  0.586000,  0.722988
  0.587000,  0.783102
  0.588000,  0.843216
  0.589000,  0.894275
  0.590000,  0.945334
  0.591000,  0.989056
  0.592000,  1.032778
  0.593000,  1.068746
  0.594000,  1.104713
  0.595000,  1.133710
  0.596000,  1.162708
  0.597000,  1.188649
  0.598000,  1.214591
  0.599000,  1.237983
  0.600000,  1.261375
  0.601000,  1.282123
  0.602000,  1.302871
  0.603000,  1.320915
  0.604000,  1.338959
  0.605000,  1.353208
  0.606000,  1.367458
  0.607000,  1.376136
  0.608000,  1.384815
  0.609000,  1.389811
  0.610000,  1.394807
  0.611000,  1.393682
  0.612000,  1.392557
  0.613000,  1.384920
  0.614000,  1.377282
  0.615000,  1.364866
  0.616000,  1.352450
  0.617000,  1.333697
  0.618000,  1.314945
  0.619000,  1.296587
  0.620000,  1.278229
  0.621000,  1.256007
  0.622000,  1.233784
  0.623000,  1.211491
  0.624000,  1.189198
  0.625000,  1.167355
  0.626000,  1.145511
  0.627000,  1.122830
  0.628000,  1.100148
  0.629000,  1.077702
  0.630000,  1.055255
  0.631000,  1.031709
  0.632000,  1.008163
  0.633000,  0.984394
  0.634000,  0.960625
  0.635000,  0.934738
  0.636000,  0.908851
  0.637000,  0.883686
  0.638000,  0.858520
  0.639000,  0.831478
  0.640000,  0.804435
  0.641000,  0.776502
  0.642000,  0.748569
  0.643000,  0.721719
  0.644000,  0.694869
  0.645000,  0.670938
  0.646000,  0.647007
  0.647000,  0.624882
  0.648000,  0.602758
  0.649000,  0.583152
  0.650000,  0.563546
  0.651000,  0.546510
  0.652000,  0.529475
  0.653000,  0.516216
  0.654000,  0.502957
  0.655000,  0.491823
  0.656000,  0.480689
  0.657000,  0.469318
  0.658000,  0.457947
  0.659000,  0.442830
  0.660000,  0.427714
  0.661000,  0.409988
  0.662000,  0.392262
  0.663000,  0.368871
  0.664000,  0.345479
  0.665000,  0.323414
  0.666000,  0.301349
  0.667000,  0.280258
  0.668000,  0.259167
  0.669000,  0.237700
  0.670000,  0.216232
  0.671000,  0.196283
  0.672000,  0.176334
  0.673000,  0.160206
  0.674000,  0.144078
  0.675000,  0.132256
  0.676000,  0.120434
  0.677000,  0.109899
  0.678000,  0.099363
  0.679000,  0.091452
  0.680000,  0.083541
  0.681000,  0.077258
  0.682000,  0.070976
  0.683000,  0.065366
  0.684000,  0.059757
  0.685000,  0.052303
  0.686000,  0.044849
  0.687000,  0.036965
  0.688000,  0.029081
  0.689000,  0.020339
  0.690000,  0.011598
  0.691000,  0.003140
  0.692000, -0.005319
  0.693000, -0.013865
  0.694000, -0.022411
  0.695000, -0.028487
  0.696000, -0.034563
  0.697000, -0.038783
  0.698000, -0.043003
  0.699000, -0.049512
  0.700000, -0.056022
  0.701000, -0.056234
  0.702000, -0.056446
  0.703000, -0.055222
  0.704000, -0.053998
  0.705000, -0.053737
  0.706000, -0.053477
  0.707000, -0.051301
  0.708000, -0.049125
  0.709000, -0.049321
  0.710000, -0.049517
  0.711000, -0.051569
  0.712000, -0.053621
  0.713000, -0.055816
  0.714000, -0.058011
  0.715000, -0.060068
  0.716000, -0.062126
  0.717000, -0.065109
  0.718000, -0.068092
  0.719000, -0.070748
  0.720000, -0.073403
  0.721000, -0.074384
  0.722000, -0.075365
  0.723000, -0.075796
  0.724000, -0.076226
  0.725000, -0.074852
  0.726000, -0.073477
  0.727000, -0.071008
  0.728000, -0.068539
  0.729000, -0.066152
  0.730000, -0.063764
  0.731000, -0.062285
  0.732000, -0.060806
  0.733000, -0.063453
  0.734000, -0.066100
  0.735000, -0.067978
  0.736000, -0.069856
  0.737000, -0.071440
  0.738000, -0.073023
  0.739000, -0.075577
  0.740000, -0.078130
  0.741000, -0.081482
