# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.084000,265.206686
  0.085000,263.602397
  0.086000,261.998108
  0.087000,260.183160
  0.088000,258.368212
  0.089000,256.882236
  0.090000,255.396260
  0.091000,253.905217
  0.092000,252.414173
  0.093000,250.911114
  0.094000,249.408056
  0.095000,247.902405
  0.096000,246.396753
  0.097000,244.854380
  0.098000,243.312007
  0.099000,241.732358
  0.100000,240.152709
  0.101000,238.534079
  0.102000,236.915450
  0.103000,235.251241
  0.104000,233.587032
  0.105000,231.873402
  0.106000,230.159772
  0.107000,228.392681
  0.108000,226.625590
  0.109000,224.805161
  0.110000,222.984732
  0.111000,221.108285
  0.112000,219.231837
  0.113000,217.299665
  0.114000,215.367494
  0.115000,213.379429
  0.116000,211.391364
  0.117000,209.355485
  0.118000,207.319606
  0.119000,205.240897
  0.120000,203.162188
  0.121000,201.048967
  0.122000,198.935746
  0.123000,196.796513
  0.124000,194.657280
  0.125000,192.502689
  0.126000,190.348097
  0.127000,188.186578
  0.128000,186.025059
  0.129000,183.863719
  0.130000,181.702379
  0.131000,179.544005
  0.132000,177.385630
  0.133000,175.234507
  0.134000,173.083383
  0.135000,170.939301
  0.136000,168.795220
  0.137000,166.662915
  0.138000,164.530610
  0.139000,162.413415
  0.140000,160.296221
  0.141000,158.201812
  0.142000,156.107404
  0.143000,154.043510
  0.144000,151.979617
  0.145000,149.955924
  0.146000,147.932231
  0.147000,145.956872
  0.148000,143.981513
  0.149000,142.061981
  0.150000,140.142448
  0.151000,138.284520
  0.152000,136.426592
  0.153000,134.625152
  0.154000,132.823711
  0.155000,131.075501
  0.156000,129.327290
  0.157000,127.619476
  0.158000,125.911662
  0.159000,124.235482
  0.160000,122.559302
  0.161000,120.903149
  0.162000,119.246997
  0.163000,117.607470
  0.164000,115.967944
  0.165000,114.340137
  0.166000,112.712330
  0.167000,111.096853
  0.168000,109.481376
  0.169000,107.883085
  0.170000,106.284793
  0.171000,104.702718
  0.172000,103.120643
  0.173000,101.554959
  0.174000, 99.989274
  0.175000, 98.434703
  0.176000, 96.880132
  0.177000, 95.330208
  0.178000, 93.780283
  0.179000, 92.229373
  0.180000, 90.678463
  0.181000, 89.129223
  0.182000, 87.579982
  0.183000, 86.037120
  0.184000, 84.494258
  0.185000, 82.970577
  0.186000, 81.446896
  0.187000, 79.956878
  0.188000, 78.466859
  0.189000, 77.018987
  0.190000, 75.571114
  0.191000, 74.163947
  0.192000, 72.756779
  0.193000, 71.385480
  0.194000, 70.014182
  0.195000, 68.666097
  0.196000, 67.318013
  0.197000, 65.984411
  0.198000, 64.650809
  0.199000, 63.324721
  0.200000, 61.998633
  0.201000, 60.682214
  0.202000, 59.365796
  0.203000, 58.061934
  0.204000, 56.758072
  0.205000, 55.473766
  0.206000, 54.189460
  0.207000, 52.935583
  0.208000, 51.681705
  0.209000, 50.464157
  0.210000, 49.246610
  0.211000, 48.072761
  0.212000, 46.898911
  0.213000, 45.764990
  0.214000, 44.631069
  0.215000, 43.536972
  0.216000, 42.442875
  0.217000, 41.379344
  0.218000, 40.315813
  0.219000, 39.270736
  0.220000, 38.225659
  0.221000, 37.187293
  0.222000, 36.148926
  0.223000, 35.109685
  0.224000, 34.070444
  0.225000, 33.024992
  0.226000, 31.979540
  0.227000, 30.935797
  0.228000, 29.892055
  0.229000, 28.857932
  0.230000, 27.823809
  0.231000, 26.813012
  0.232000, 25.802215
  0.233000, 24.828318
  0.234000, 23.854420
  0.235000, 22.927588
  0.236000, 22.000756
  0.237000, 21.124782
  0.238000, 20.248807
  0.239000, 19.418787
  0.240000, 18.588767
  0.241000, 17.791282
  0.242000, 16.993797
  0.243000, 16.222064
  0.244000, 15.450331
  0.245000, 14.693264
  0.246000, 13.936196
  0.247000, 13.183953
  0.248000, 12.431711
  0.249000, 11.685460
  0.250000, 10.939209
  0.251000, 10.203745
  0.252000,  9.468280
  0.253000,  8.747550
  0.254000,  8.026820
  0.255000,  7.329643
  0.256000,  6.632466
  0.257000,  5.965447
  0.258000,  5.298427
  0.259000,  4.660451
  0.260000,  4.022474
  0.261000,  3.418153
  0.262000,  2.813832
  0.263000,  2.238334
  0.264000,  1.662836
  0.265000,  1.112557
  0.266000,  0.562278
  0.267000,  0.030964
  0.268000, -0.500350
  0.269000, -1.013583
  0.270000, -1.526816
  0.271000, -2.026736
  0.272000, -2.526655
  0.273000, -3.009595
  0.274000, -3.492535
  0.275000, -3.956686
  0.276000, -4.420837
  0.277000, -4.864551
  0.278000, -5.308264
  0.279000, -5.728520
  0.280000, -6.148776
  0.281000, -6.540958
  0.282000, -6.933141
  0.283000, -7.299223
  0.284000, -7.665306
  0.285000, -8.005285
  0.286000, -8.345265
  0.287000, -8.663314
  0.288000, -8.981363
  0.289000, -9.282557
  0.290000, -9.583751
  0.291000, -9.867450
  0.292000,-10.151149
  0.293000,-10.424923
  0.294000,-10.698697
  0.295000,-10.957673
  0.296000,-11.216648
  0.297000,-11.460282
  0.298000,-11.703916
  0.299000,-11.932154
  0.300000,-12.160392
  0.301000,-12.367051
  0.302000,-12.573711
  0.303000,-12.761985
