# #h[nm], U[kJ/mol]
  0.191371, 56.235638
  0.193025, 52.066661
  0.194679, 47.793399
  0.196333, 43.430144
  0.197987, 38.994727
  0.199641, 34.505815
  0.201295, 29.985434
  0.202950, 25.454579
  0.204604, 20.934003
  0.206258, 16.452000
  0.207912, 12.035349
  0.209566,  7.709823
  0.211220,  3.503401
  0.212874, -0.559285
  0.214528, -4.456666
  0.216183, -8.165715
  0.217837,-11.672417
  0.219491,-14.964936
  0.221145,-18.038862
  0.222799,-20.890641
  0.224453,-23.523419
  0.226107,-25.943474
  0.227761,-28.163160
  0.229416,-30.189982
  0.231070,-32.040698
  0.232724,-33.724939
  0.234378,-35.264572
  0.236032,-36.672154
  0.237686,-37.968258
  0.239340,-39.174993
  0.240994,-40.307895
  0.242649,-41.370175
  0.244303,-42.365944
  0.245957,-43.289910
  0.247611,-44.134238
  0.249265,-44.888957
  0.250919,-45.543230
  0.252573,-46.095616
  0.254227,-46.547356
  0.255882,-46.901157
  0.257536,-47.163152
  0.259190,-47.336256
  0.260844,-47.428892
  0.262498,-47.440117
  0.264152,-47.375823
  0.265806,-47.239214
  0.267460,-47.038549
  0.269115,-46.775092
  0.270769,-46.457839
  0.272423,-46.096652
  0.274077,-45.695943
  0.275731,-45.250111
  0.277385,-44.767149
  0.279039,-44.235032
  0.280693,-43.656403
  0.282348,-43.024240
  0.284002,-42.336082
  0.285656,-41.592441
  0.287310,-40.799728
  0.288964,-39.962793
  0.290618,-39.092263
  0.292272,-38.206350
  0.293927,-37.316613
  0.295581,-36.439499
  0.297235,-35.573779
  0.298889,-34.736572
  0.300543,-33.925916
  0.302197,-33.146909
  0.303851,-32.395957
  0.305505,-31.671539
  0.307160,-30.974438
  0.308814,-30.295269
  0.310468,-29.637582
  0.312122,-28.994454
  0.313776,-28.365918
  0.315430,-27.750234
  0.317084,-27.143311
  0.318738,-26.544700
  0.320393,-25.954188
  0.322047,-25.371812
  0.323701,-24.797139
  0.325355,-24.232066
