# #h[nm], U[kJ/mol]
  0.189877, 55.503879
  0.191744, 50.283415
  0.193611, 45.050857
  0.195478, 39.838237
  0.197345, 34.677751
  0.199211, 29.598490
  0.201078, 24.628230
  0.202945, 19.791137
  0.204812, 15.101343
  0.206679, 10.587928
  0.208546,  6.269048
  0.210413,  2.170958
  0.212280, -1.685918
  0.214147, -5.273007
  0.216014, -8.575861
  0.217880,-11.584161
  0.219747,-14.305845
  0.221614,-16.760598
  0.223481,-18.983571
  0.225348,-21.019128
  0.227215,-22.907968
  0.229082,-24.691512
  0.230949,-26.397182
  0.232816,-28.041679
  0.234682,-29.616216
  0.236549,-31.106117
  0.238416,-32.488933
  0.240283,-33.751979
  0.242150,-34.891577
  0.244017,-35.916131
  0.245884,-36.842938
  0.247751,-37.691505
  0.249618,-38.476365
  0.251485,-39.200507
  0.253351,-39.851839
  0.255218,-40.416500
  0.257085,-40.867853
  0.258952,-41.197226
  0.260819,-41.396737
  0.262686,-41.468303
  0.264553,-41.426223
  0.266420,-41.285659
  0.268287,-41.073088
  0.270153,-40.810954
  0.272020,-40.513807
  0.273887,-40.195165
  0.275754,-39.857866
  0.277621,-39.506024
  0.279488,-39.135613
  0.281355,-38.734521
  0.283222,-38.296290
  0.285089,-37.829677
  0.286956,-37.325443
  0.288822,-36.796885
  0.290689,-36.250895
  0.292556,-35.701741
  0.294423,-35.164200
  0.296290,-34.647275
  0.298157,-34.167872
  0.300024,-33.731854
  0.301891,-33.348810
  0.303758,-33.031679
  0.305624,-32.772777
  0.307491,-32.566266
  0.309358,-32.412322
  0.311225,-32.289223
  0.313092,-32.189384
  0.314959,-32.096082
  0.316826,-31.991530
  0.318693,-31.867319
  0.320560,-31.720160
  0.322427,-31.541733
  0.324293,-31.329701
  0.326160,-31.085588
  0.328027,-30.810190
  0.329894,-30.495443
  0.331761,-30.147785
  0.333628,-29.767984
  0.335495,-29.356155
  0.337362,-28.918990
  0.339229,-28.464107
  0.341095,-27.995866
  0.342962,-27.526561
  0.344829,-27.059026
  0.346696,-26.602921
  0.348563,-26.154829
  0.350430,-25.712391
  0.352297,-25.274899
  0.354164,-24.831599
  0.356031,-24.381954
  0.357898,-23.917096
  0.359764,-23.444080
  0.361631,-22.965821
  0.363498,-22.489235
  0.365365,-22.018360
  0.367232,-21.558899
  0.369099,-21.116106
  0.370966,-20.694964
  0.372833,-20.297724
  0.374700,-19.914343
  0.376566,-19.545807
  0.378433,-19.192404
  0.380300,-18.850931
  0.382167,-18.516867
  0.384034,-18.195487
  0.385901,-17.881539
  0.387768,-17.581317
  0.389635,-17.299000
  0.391502,-17.033636
  0.393369,-16.786632
  0.395235,-16.561774
  0.397102,-16.353769
  0.398969,-16.160970
  0.400836,-15.992432
  0.402703,-15.837178
  0.404570,-15.694296
  0.406437,-15.555272
  0.408304,-15.414708
  0.410171,-15.266928
  0.412037,-15.105475
  0.413904,-14.940608
  0.415771,-14.772205
  0.417638,-14.602215
  0.419505,-14.438464
  0.421372,-14.286514
  0.423239,-14.145191
  0.425106,-14.011907
  0.426973,-13.881500
  0.428840,-13.743040
  0.430706,-13.601409
  0.432573,-13.444916
  0.434440,-13.288931
  0.436307,-13.135385
  0.438174,-13.002496
  0.440041,-12.898634
  0.441908,-12.827195
  0.443775,-12.789213
  0.445642,-12.772971
  0.447508,-12.769078
  0.449375,-12.760585
  0.451242,-12.741283
  0.453109,-12.697105
  0.454976,-12.627207
  0.456843,-12.538952
  0.458710,-12.431752
  0.460577,-12.310875
  0.462444,-12.189147
  0.464311,-12.076404
  0.466177,-11.987217
  0.468044,-11.919057
  0.469911,-11.875476
  0.471778,-11.858093
  0.473645,-11.858145
  0.475512,-11.859719
  0.477379,-11.847390
  0.479246,-11.808418
  0.481113,-11.734316
  0.482979,-11.621861
  0.484846,-11.473211
  0.486713,-11.297849
  0.488580,-11.095717
  0.490447,-10.878499
  0.492314,-10.651503
  0.494181,-10.416890
