# #h[nm], U[kJ/mol]
  0.172745, 90.644426
  0.175140, 86.124895
  0.177536, 81.399558
  0.179931, 76.498279
  0.182326, 71.455353
  0.184722, 66.314000
  0.187117, 61.117361
  0.189513, 55.908866
  0.191908, 50.748197
  0.194304, 45.678683
  0.196699, 40.750356
  0.199095, 36.010977
  0.201490, 31.497986
  0.203886, 27.243779
  0.206281, 23.271022
  0.208676, 19.587941
  0.211072, 16.194010
  0.213467, 13.078863
  0.215863, 10.229465
  0.218258,  7.632402
  0.220654,  5.266139
  0.223049,  3.110797
  0.225445,  1.155467
  0.227840, -0.620376
  0.230235, -2.231809
  0.232631, -3.694521
  0.235026, -5.014213
  0.237422, -6.190164
  0.239817, -7.219663
  0.242213, -8.100075
  0.244608, -8.832232
  0.247004, -9.426686
  0.249399, -9.915572
  0.251794,-10.331756
  0.254190,-10.718378
  0.256585,-11.097987
  0.258981,-11.481305
  0.261376,-11.849448
  0.263772,-12.163101
  0.266167,-12.375154
  0.268563,-12.449388
  0.270958,-12.378283
  0.273353,-12.183245
  0.275749,-11.925591
  0.278144,-11.666421
  0.280540,-11.458520
  0.282935,-11.324982
  0.285331,-11.241757
  0.287726,-11.200787
  0.290122,-11.159867
  0.292517,-11.082324
  0.294912,-10.951669
  0.297308,-10.765423
  0.299703,-10.516862
  0.302099,-10.221881
  0.304494, -9.878533
  0.306890, -9.491148
  0.309285, -9.066092
  0.311681, -8.614964
  0.314076, -8.134919
  0.316471, -7.641407
  0.318867, -7.139786
  0.321262, -6.640234
  0.323658, -6.155448
  0.326053, -5.683531
  0.328449, -5.235726
  0.330844, -4.824458
  0.333240, -4.455308
  0.335635, -4.128842
  0.338031, -3.849552
  0.340426, -3.615008
  0.342821, -3.423986
  0.345217, -3.273422
  0.347612, -3.159390
  0.350008, -3.068783
  0.352403, -3.003294
  0.354799, -2.951564
  0.357194, -2.902252
  0.359590, -2.851787
  0.361985, -2.789187
  0.364380, -2.708449
  0.366776, -2.597109
  0.369171, -2.451668
  0.371567, -2.269189
  0.373962, -2.041978
  0.376358, -1.782362
  0.378753, -1.488805
  0.381149, -1.172442
  0.383544, -0.854263
  0.385939, -0.540229
  0.388335, -0.240011
  0.390730,  0.035634
  0.393126,  0.273305
  0.395521,  0.470096
  0.397917,  0.629622
  0.400312,  0.752413
  0.402708,  0.845394
  0.405103,  0.914538
  0.407498,  0.962467
  0.409894,  0.989633
  0.412289,  1.004459
  0.414685,  0.989801
  0.417080,  0.948088
  0.419476,  0.880122
  0.421871,  0.777259
  0.424267,  0.652385
  0.426662,  0.514166
  0.429057,  0.375078
  0.431453,  0.246020
  0.433848,  0.129516
  0.436244,  0.026424
  0.438639, -0.062449
  0.441035, -0.140592
  0.443430, -0.213674
  0.445826, -0.273642
  0.448221, -0.320481
  0.450616, -0.352807
  0.453012, -0.374244
  0.455407, -0.380576
  0.457803, -0.386851
  0.460198, -0.393088
  0.462594, -0.412256
  0.464989, -0.446496
  0.467385, -0.500709
  0.469780, -0.581895
  0.472176, -0.689673
  0.474571, -0.824090
  0.476966, -0.992658
  0.479362, -1.194313
  0.481757, -1.424972
  0.484153, -1.688543
  0.486548, -1.981866
  0.488944, -2.304131
  0.491339, -2.654559
  0.493735, -3.034746
  0.496130, -3.444754
  0.498525, -3.873991
  0.500921, -4.316009
  0.503316, -4.756480
  0.505712, -5.179819
  0.508107, -5.571779
  0.510503, -5.917992
  0.512898, -6.213120
  0.515294, -6.459185
  0.517689, -6.655881
  0.520084, -6.814308
  0.522480, -6.943715
  0.524875, -7.057310
  0.527271, -7.155336
  0.529666, -7.249077
  0.532062, -7.328601
  0.534457, -7.405167
  0.536853, -7.466875
  0.539248, -7.521899
  0.541643, -7.567384
  0.544039, -7.601848
  0.546434, -7.625577
  0.548830, -7.644303
  0.551225, -7.654821
  0.553621, -7.659481
  0.556016, -7.654259
  0.558412, -7.646060
  0.560807, -7.628868
  0.563202, -7.603960
  0.565598, -7.567599
  0.567993, -7.522999
  0.570389, -7.468176
  0.572784, -7.400490
  0.575180, -7.321829
  0.577575, -7.224350
  0.579971, -7.109634
  0.582366, -6.973766
  0.584761, -6.821605
  0.587157, -6.650900
  0.589552, -6.468075
  0.591948, -6.281953
  0.594343, -6.089230
  0.596739, -5.896806
  0.599134, -5.705632
  0.601530, -5.519325
  0.603925, -5.339059
  0.606320, -5.168654
  0.608716, -5.007097
  0.611111, -4.856900
  0.613507, -4.716236
  0.615902, -4.582656
  0.618298, -4.466911
  0.620693, -4.355018
  0.623089, -4.252094
  0.625484, -4.153757
  0.627880, -4.056893
  0.630275, -3.963228
  0.632670, -3.865264
  0.635066, -3.767937
  0.637461, -3.671480
  0.639857, -3.574688
  0.642252, -3.480837
  0.644648, -3.392800
  0.647043, -3.310148
  0.649439, -3.243871
  0.651834, -3.188356
  0.654229, -3.144185
  0.656625, -3.109414
  0.659020, -3.082948
  0.661416, -3.061977
  0.663811, -3.037849
  0.666207, -3.016033
  0.668602, -2.986391
  0.670998, -2.950897
  0.673393, -2.911066
  0.675788, -2.863691
  0.678184, -2.812736
  0.680579, -2.758086
  0.682975, -2.696329
  0.685370, -2.630081
  0.687766, -2.563850
  0.690161, -2.486236
  0.692557, -2.415326
  0.694952, -2.340307
  0.697347, -2.263161
  0.699743, -2.192939
  0.702138, -2.129412
  0.704534, -2.068491
  0.706929, -2.010752
  0.709325, -1.956430
  0.711720, -1.902414
  0.714116, -1.851391
  0.716511, -1.799620
  0.718906, -1.742785
  0.721302, -1.685514
  0.723697, -1.621779
  0.726093, -1.553930
  0.728488, -1.484971
  0.730884, -1.412817
  0.733279, -1.341786
  0.735675, -1.275459
  0.738070, -1.213329
  0.740465, -1.160173
  0.742861, -1.109133
  0.745256, -1.071341
  0.747652, -1.035606
  0.750047, -1.005523
  0.752443, -0.981523
  0.754838, -0.961987
  0.757234, -0.943905
  0.759629, -0.925791
  0.762025, -0.913545
  0.764420, -0.902359
  0.766815, -0.895967
  0.769211, -0.894928
  0.771606, -0.899394
  0.774002, -0.906653
  0.776397, -0.919388
  0.778793, -0.937572
  0.781188, -0.961910
  0.783584, -0.989195
  0.785979, -1.017755
  0.788374, -1.046681
  0.790770, -1.077271
  0.793165, -1.103940
  0.795561, -1.129213
  0.797956, -1.151774
  0.800352, -1.169678
  0.802747, -1.181685
  0.805143, -1.186330
  0.807538, -1.186584
  0.809933, -1.179385
  0.812329, -1.164655
  0.814724, -1.140707
  0.817120, -1.105556
  0.819515, -1.063073
  0.821911, -1.016982
  0.824306, -0.962252
  0.826702, -0.911050
  0.829097, -0.855604
  0.831492, -0.805325
  0.833888, -0.762733
  0.836283, -0.732766
  0.838679, -0.711288
  0.841074, -0.705886
  0.843470, -0.716898
  0.845865, -0.735695
  0.848261, -0.764554
  0.850656, -0.798462
  0.853051, -0.834360
  0.855447, -0.865675
  0.857842, -0.889129
  0.860238, -0.902929
  0.862633, -0.905455
  0.865029, -0.893037
  0.867424, -0.869078
  0.869820, -0.829415
  0.872215, -0.785630
  0.874610, -0.734413
  0.877006, -0.678297
  0.879401, -0.621457
  0.881797, -0.567292
  0.884192, -0.515768
  0.886588, -0.476027
  0.888983, -0.443927
  0.891379, -0.422411
  0.893774, -0.408380
  0.896170, -0.404597
  0.898565, -0.411951
  0.900960, -0.426551
  0.903356, -0.448622
  0.905751, -0.479565
  0.908147, -0.508516
  0.910542, -0.541102
  0.912938, -0.575317
  0.915333, -0.603557
  0.917729, -0.628481
  0.920124, -0.649261
  0.922519, -0.668129
  0.924915, -0.680931
  0.927310, -0.688162
  0.929706, -0.689711
  0.932101, -0.689461
  0.934497, -0.682270
  0.936892, -0.673595
  0.939288, -0.655652
  0.941683, -0.637770
  0.944078, -0.614648
  0.946474, -0.590747
  0.948869, -0.559620
  0.951265, -0.529451
  0.953660, -0.499433
  0.956056, -0.470523
  0.958451, -0.440710
  0.960847, -0.413166
  0.963242, -0.391635
  0.965637, -0.373567
  0.968033, -0.361069
  0.970428, -0.349407
  0.972824, -0.341074
  0.975219, -0.341184
  0.977615, -0.343171
  0.980010, -0.347637
  0.982406, -0.354559
  0.984801, -0.360759
  0.987196, -0.370691
  0.989592, -0.379859
  0.991987, -0.385075
  0.994383, -0.390169
  0.996778, -0.393161
  0.999174, -0.392167
  1.001569, -0.392897
  1.003965, -0.392173
  1.006360, -0.388185
  1.008755, -0.381761
  1.011151, -0.375006
  1.013546, -0.365378
  1.015942, -0.350777
  1.018337, -0.336883
  1.020733, -0.316430
  1.023128, -0.302743
  1.025524, -0.281622
  1.027919, -0.257931
  1.030315, -0.237097
  1.032710, -0.214541
  1.035105, -0.195675
  1.037501, -0.179568
  1.039896, -0.165869
  1.042292, -0.154738
  1.044687, -0.145259
  1.047083, -0.140260
  1.049478, -0.139775
  1.051874, -0.141674
  1.054269, -0.142285
  1.056664, -0.142187
  1.059060, -0.137377
  1.061455, -0.129762
  1.063851, -0.118914
  1.066246, -0.105313
  1.068642, -0.089272
  1.071037, -0.072473
  1.073433, -0.059706
  1.075828, -0.052123
  1.078223, -0.046966
  1.080619, -0.054415
  1.083014, -0.069705
  1.085410, -0.092556
  1.087805, -0.120118
  1.090201, -0.147503
  1.092596, -0.179531
  1.094992, -0.201578
  1.097387, -0.212786
  1.099782, -0.215233
  1.102178, -0.205602
  1.104573, -0.185666
  1.106969, -0.158162
  1.109364, -0.129414
  1.111760, -0.096413
  1.114155, -0.062503
  1.116551, -0.032894
  1.118946, -0.010134
  1.121341,  0.004527
  1.123737,  0.011204
  1.126132,  0.005634
  1.128528, -0.008816
  1.130923, -0.029604
  1.133319, -0.056981
  1.135714, -0.093610
  1.138110, -0.134131
  1.140505, -0.176058
  1.142900, -0.216114
  1.145296, -0.256723
  1.147691, -0.297698
  1.150087, -0.335621
  1.152482, -0.366546
  1.154878, -0.391659
  1.157273, -0.407442
  1.159669, -0.417786
  1.162064, -0.423312
  1.164459, -0.418898
  1.166855, -0.410707
  1.169250, -0.390293
  1.171646, -0.368241
  1.174041, -0.351012
  1.176437, -0.330276
  1.178832, -0.312570
  1.181228, -0.292844
  1.183623, -0.280551
  1.186019, -0.271155
  1.188414, -0.268945
  1.190809, -0.267503
  1.193205, -0.268919
  1.195600, -0.275405
  1.197996, -0.283428
  1.200391, -0.297058
  1.202787, -0.313633
  1.205182, -0.331829
  1.207578, -0.355005
  1.209973, -0.379130
  1.212368, -0.404152
  1.214764, -0.429362
  1.217159, -0.451843
  1.219555, -0.470733
  1.221950, -0.484867
  1.224346, -0.493328
  1.226741, -0.491896
  1.229137, -0.487902
  1.231532, -0.477383
  1.233927, -0.460728
  1.236323, -0.440170
  1.238718, -0.414610
  1.241114, -0.383256
  1.243509, -0.350535
  1.245905, -0.320978
  1.248300, -0.286748
  1.250696, -0.254511
  1.253091, -0.219945
  1.255486, -0.182884
  1.257882, -0.144173
  1.260277, -0.105471
  1.262673, -0.063865
  1.265068, -0.024977
  1.267464,  0.010478
  1.269859,  0.039014
  1.272255,  0.060919
  1.274650,  0.069538
  1.277045,  0.066010
  1.279441,  0.050380
  1.281836,  0.015586
  1.284232, -0.035748
  1.286627, -0.100882
  1.289023, -0.177445
  1.291418, -0.255423
  1.293814, -0.334924
  1.296209, -0.403304
  1.298604, -0.454653
  1.301000, -0.480200
  1.303395, -0.481473
  1.305791, -0.453493
  1.308186, -0.402799
  1.310582, -0.328741
  1.312977, -0.239187
  1.315373, -0.139598
  1.317768, -0.042260
  1.320164,  0.048037
  1.322559,  0.124176
  1.324954,  0.185662
  1.327350,  0.225467
  1.329745,  0.237785
  1.332141,  0.228348
  1.334536,  0.194548
  1.336932,  0.151887
  1.339327,  0.091738
  1.341723,  0.021088
  1.344118, -0.055132
  1.346513, -0.134661
  1.348909, -0.208411
  1.351304, -0.278078
  1.353700, -0.335618
  1.356095, -0.377468
  1.358491, -0.408388
  1.360886, -0.424746
  1.363282, -0.424435
  1.365677, -0.411100
  1.368072, -0.383658
  1.370468, -0.346975
  1.372863, -0.302681
