# #h[nm], U[kJ/mol]
  0.148843, 96.638250
  0.151988, 93.145523
  0.155133, 89.403213
  0.158279, 85.409489
  0.161424, 81.169045
  0.164569, 76.689704
  0.167714, 71.986161
  0.170860, 67.084012
  0.174005, 62.020064
  0.177150, 56.844434
  0.180296, 51.624446
  0.183441, 46.429689
  0.186586, 41.332288
  0.189731, 36.396191
  0.192877, 31.671248
  0.196022, 27.204564
  0.199167, 23.028198
  0.202313, 19.176125
  0.205458, 15.673927
  0.208603, 12.539733
  0.211748,  9.774381
  0.214894,  7.356733
  0.218039,  5.251214
  0.221184,  3.401502
  0.224330,  1.759901
  0.227475,  0.281720
  0.230620, -1.048722
  0.233765, -2.223663
  0.236911, -3.214993
  0.240056, -3.995968
  0.243201, -4.559737
  0.246347, -4.933428
  0.249492, -5.164943
  0.252637, -5.306463
  0.255782, -5.389674
  0.258928, -5.436263
  0.262073, -5.445826
  0.265218, -5.415977
  0.268364, -5.351802
  0.271509, -5.245200
  0.274654, -5.097659
  0.277799, -4.904795
  0.280945, -4.656767
  0.284090, -4.355359
  0.287235, -3.989892
  0.290381, -3.575988
  0.293526, -3.126160
  0.296671, -2.655146
  0.299816, -2.179025
  0.302962, -1.717205
  0.306107, -1.285219
  0.309252, -0.883965
  0.312398, -0.515918
  0.315543, -0.176256
  0.318688,  0.139165
  0.321833,  0.440443
  0.324979,  0.738018
  0.328124,  1.027482
  0.331269,  1.312969
  0.334415,  1.588900
  0.337560,  1.843233
  0.340705,  2.058905
  0.343850,  2.232273
  0.346996,  2.356303
  0.350141,  2.428345
  0.353286,  2.454366
  0.356432,  2.444548
  0.359577,  2.416863
  0.362722,  2.385236
  0.365867,  2.374296
  0.369013,  2.399081
  0.372158,  2.473007
  0.375303,  2.604148
  0.378449,  2.802670
  0.381594,  3.069972
  0.384739,  3.396579
  0.387884,  3.784561
  0.391030,  4.211109
  0.394175,  4.666717
  0.397320,  5.135068
  0.400466,  5.593409
  0.403611,  6.027284
  0.406756,  6.423844
  0.409901,  6.777456
  0.413047,  7.085481
  0.416192,  7.350181
  0.419337,  7.576752
  0.422483,  7.781492
  0.425628,  7.964576
  0.428773,  8.138504
  0.431918,  8.312371
  0.435064,  8.487721
  0.438209,  8.663314
  0.441354,  8.827752
  0.444500,  8.982599
  0.447645,  9.105082
  0.450790,  9.197700
  0.453935,  9.244362
  0.457081,  9.242684
  0.460226,  9.182120
  0.463371,  9.061640
  0.466517,  8.874709
  0.469662,  8.619995
  0.472807,  8.286279
  0.475952,  7.882098
  0.479098,  7.407466
  0.482243,  6.863114
  0.485388,  6.264677
  0.488534,  5.626044
  0.491679,  4.951212
  0.494824,  4.262311
  0.497969,  3.562797
  0.501115,  2.875982
  0.504260,  2.212757
  0.507405,  1.580823
  0.510551,  0.983994
  0.513696,  0.426484
