# #h[nm], U[kJ/mol]
  0.188718, 83.156954
  0.190965, 78.752897
  0.193213, 74.158300
  0.195460, 69.402030
  0.197707, 64.509353
  0.199955, 59.517574
  0.202202, 54.460222
  0.204449, 49.371284
  0.206697, 44.298991
  0.208944, 39.277758
  0.211191, 34.359722
  0.213439, 29.594137
  0.215686, 25.024680
  0.217934, 20.705421
  0.220181, 16.681747
  0.222428, 12.998360
  0.224676,  9.687596
  0.226923,  6.753766
  0.229170,  4.179347
  0.231418,  1.918297
  0.233665, -0.088567
  0.235912, -1.902719
  0.238160, -3.573086
  0.240407, -5.136111
  0.242654, -6.614457
  0.244902, -8.016472
  0.247149, -9.338689
  0.249396,-10.575178
  0.251644,-11.718826
  0.253891,-12.747339
  0.256138,-13.655437
  0.258386,-14.437989
  0.260633,-15.092490
  0.262880,-15.631203
  0.265128,-16.066559
  0.267375,-16.422792
  0.269622,-16.715383
  0.271870,-16.963603
  0.274117,-17.170203
  0.276364,-17.344319
  0.278612,-17.479672
  0.280859,-17.574853
  0.283106,-17.629863
  0.285354,-17.644543
  0.287601,-17.620484
  0.289848,-17.563377
  0.292096,-17.474928
  0.294343,-17.358065
  0.296590,-17.208448
  0.298838,-17.020403
  0.301085,-16.788067
  0.303332,-16.517006
  0.305580,-16.211236
  0.307827,-15.873261
  0.310074,-15.522828
  0.312322,-15.174268
  0.314569,-14.838932
  0.316816,-14.528886
  0.319064,-14.243673
  0.321311,-13.994371
  0.323558,-13.777398
  0.325806,-13.590218
  0.328053,-13.421861
  0.330300,-13.258226
  0.332548,-13.105397
  0.334795,-12.949631
  0.337042,-12.783279
  0.339290,-12.612114
  0.341537,-12.425425
  0.343784,-12.232181
  0.346032,-12.027218
  0.348279,-11.814356
  0.350526,-11.589768
  0.352774,-11.359826
  0.355021,-11.128691
  0.357268,-10.893435
  0.359516,-10.650697
  0.361763,-10.402656
  0.364010,-10.139118
  0.366258, -9.845408
  0.368505, -9.523897
  0.370752, -9.173372
  0.373000, -8.780956
  0.375247, -8.356736
  0.377495, -7.906980
  0.379742, -7.444897
  0.381989, -6.983313
  0.384237, -6.538995
  0.386484, -6.128152
  0.388731, -5.755202
  0.390979, -5.428876
  0.393226, -5.144440
  0.395473, -4.902700
  0.397721, -4.685665
  0.399968, -4.481575
  0.402215, -4.278364
  0.404463, -4.066686
  0.406710, -3.848605
  0.408957, -3.615142
  0.411205, -3.376463
  0.413452, -3.133562
  0.415699, -2.879732
  0.417947, -2.632174
  0.420194, -2.379242
  0.422441, -2.125876
  0.424689, -1.868928
  0.426936, -1.620020
  0.429183, -1.378144
  0.431431, -1.155117
  0.433678, -0.946609
  0.435925, -0.747862
  0.438173, -0.564301
  0.440420, -0.381876
  0.442667, -0.203055
  0.444915, -0.022074
  0.447162,  0.162708
  0.449409,  0.348690
  0.451657,  0.518998
  0.453904,  0.672131
