# #h[nm], U[kJ/mol]
  0.184510, 76.878101
  0.186475, 72.675048
  0.188441, 68.325579
  0.190406, 63.849780
  0.192371, 59.272692
  0.194337, 54.620336
  0.196302, 49.916248
  0.198267, 45.188181
  0.200233, 40.461777
  0.202198, 35.773850
  0.204163, 31.157727
  0.206129, 26.646670
  0.208094, 22.281967
  0.210060, 18.096766
  0.212025, 14.118128
  0.213990, 10.371909
  0.215956,  6.876030
  0.217921,  3.643479
  0.219886,  0.670702
  0.221852, -2.040796
  0.223817, -4.505244
  0.225783, -6.735809
  0.227748, -8.754626
  0.229713,-10.582444
  0.231679,-12.235540
  0.233644,-13.734802
  0.235609,-15.091716
  0.237575,-16.313840
  0.239540,-17.407075
  0.241505,-18.366175
  0.243471,-19.188688
  0.245436,-19.873259
  0.247402,-20.426181
  0.249367,-20.863220
  0.251332,-21.210071
  0.253298,-21.493808
  0.255263,-21.737419
  0.257228,-21.959673
  0.259194,-22.159372
  0.261159,-22.323350
  0.263124,-22.424957
  0.265090,-22.437664
  0.267055,-22.336572
  0.269021,-22.113034
  0.270986,-21.757483
  0.272951,-21.279561
  0.274917,-20.691014
  0.276882,-20.021350
  0.278847,-19.283175
  0.280813,-18.499596
  0.282778,-17.693024
  0.284744,-16.870869
  0.286709,-16.051264
  0.288674,-15.233517
  0.290640,-14.414187
  0.292605,-13.610888
  0.294570,-12.808649
  0.296536,-12.011080
  0.298501,-11.222698
  0.300466,-10.446462
  0.302432, -9.682173
  0.304397, -8.941747
  0.306363, -8.228136
  0.308328, -7.541099
  0.310293, -6.884435
  0.312259, -6.266533
  0.314224, -5.681943
  0.316189, -5.131903
  0.318155, -4.610505
  0.320120, -4.118939
  0.322085, -3.653300
  0.324051, -3.217625
  0.326016, -2.812295
  0.327982, -2.441433
  0.329947, -2.111948
  0.331912, -1.830305
  0.333878, -1.610673
  0.335843, -1.452582
  0.337808, -1.357733
  0.339774, -1.303019
  0.341739, -1.282713
  0.343704, -1.278919
  0.345670, -1.283575
  0.347635, -1.305422
  0.349601, -1.356681
  0.351566, -1.454748
  0.353531, -1.622470
  0.355497, -1.865721
  0.357462, -2.175113
  0.359427, -2.537677
  0.361393, -2.918002
  0.363358, -3.287457
  0.365324, -3.623679
  0.367289, -3.909911
  0.369254, -4.148358
  0.371220, -4.338229
  0.373185, -4.482179
  0.375150, -4.600286
  0.377116, -4.688048
  0.379081, -4.760381
  0.381046, -4.812794
  0.383012, -4.857399
  0.384977, -4.900236
  0.386943, -4.949676
  0.388908, -5.005568
  0.390873, -5.078544
  0.392839, -5.173787
  0.394804, -5.284677
  0.396769, -5.425703
  0.398735, -5.587102
  0.400700, -5.753359
  0.402665, -5.911789
  0.404631, -6.049139
  0.406596, -6.152202
  0.408562, -6.221220
  0.410527, -6.275058
  0.412492, -6.332373
  0.414458, -6.420472
  0.416423, -6.539622
  0.418388, -6.693369
  0.420354, -6.850846
