# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.070000,269.456065
  0.071000,267.883377
  0.072000,266.310689
  0.073000,264.730525
  0.074000,263.150360
  0.075000,261.668986
  0.076000,260.187611
  0.077000,258.839966
  0.078000,257.492321
  0.079000,256.146204
  0.080000,254.800086
  0.081000,253.452187
  0.082000,252.104287
  0.083000,250.772887
  0.084000,249.441487
  0.085000,248.078869
  0.086000,246.716252
  0.087000,245.339119
  0.088000,243.961985
  0.089000,242.551336
  0.090000,241.140687
  0.091000,239.690689
  0.092000,238.240692
  0.093000,236.750776
  0.094000,235.260860
  0.095000,233.721140
  0.096000,232.181419
  0.097000,230.586428
  0.098000,228.991437
  0.099000,227.337939
  0.100000,225.684440
  0.101000,223.965586
  0.102000,222.246732
  0.103000,220.459308
  0.104000,218.671884
  0.105000,216.817683
  0.106000,214.963482
  0.107000,213.039361
  0.108000,211.115240
  0.109000,209.126432
  0.110000,207.137624
  0.111000,205.087239
  0.112000,203.036854
  0.113000,200.937720
  0.114000,198.838586
  0.115000,196.703544
  0.116000,194.568501
  0.117000,192.412965
  0.118000,190.257429
  0.119000,188.096698
  0.120000,185.935967
  0.121000,183.783282
  0.122000,181.630597
  0.123000,179.496447
  0.124000,177.362298
  0.125000,175.253272
  0.126000,173.144247
  0.127000,171.061792
  0.128000,168.979337
  0.129000,166.923747
  0.130000,164.868158
  0.131000,162.839890
  0.132000,160.811622
  0.133000,158.813009
  0.134000,156.814396
  0.135000,154.851256
  0.136000,152.888116
  0.137000,150.965903
  0.138000,149.043691
  0.139000,147.169281
  0.140000,145.294871
  0.141000,143.468928
  0.142000,141.642984
  0.143000,139.864171
  0.144000,138.085357
  0.145000,136.347609
  0.146000,134.609861
  0.147000,132.901799
  0.148000,131.193738
  0.149000,129.502408
  0.150000,127.811078
  0.151000,126.129194
  0.152000,124.447310
  0.153000,122.766223
  0.154000,121.085137
  0.155000,119.407379
  0.156000,117.729622
  0.157000,116.059192
  0.158000,114.388763
  0.159000,112.734113
  0.160000,111.079464
  0.161000,109.445589
  0.162000,107.811714
  0.163000,106.203362
  0.164000,104.595011
  0.165000,103.015690
  0.166000,101.436369
  0.167000, 99.880522
  0.168000, 98.324676
  0.169000, 96.791356
  0.170000, 95.258036
  0.171000, 93.746723
  0.172000, 92.235410
  0.173000, 90.743852
  0.174000, 89.252295
  0.175000, 87.777369
  0.176000, 86.302444
  0.177000, 84.846278
  0.178000, 83.390113
  0.179000, 81.953227
  0.180000, 80.516340
  0.181000, 79.095872
  0.182000, 77.675403
  0.183000, 76.273004
  0.184000, 74.870605
  0.185000, 73.486222
  0.186000, 72.101839
  0.187000, 70.734927
  0.188000, 69.368015
  0.189000, 68.020674
  0.190000, 66.673333
  0.191000, 65.348342
  0.192000, 64.023351
  0.193000, 62.723827
  0.194000, 61.424302
  0.195000, 60.154647
  0.196000, 58.884992
  0.197000, 57.642579
  0.198000, 56.400165
  0.199000, 55.186755
  0.200000, 53.973344
  0.201000, 52.786244
  0.202000, 51.599143
  0.203000, 50.430887
  0.204000, 49.262630
  0.205000, 48.113236
  0.206000, 46.963843
  0.207000, 45.829712
  0.208000, 44.695582
  0.209000, 43.577132
  0.210000, 42.458682
  0.211000, 41.357808
  0.212000, 40.256934
  0.213000, 39.177846
  0.214000, 38.098757
  0.215000, 37.043841
  0.216000, 35.988925
  0.217000, 34.961301
  0.218000, 33.933677
  0.219000, 32.934612
  0.220000, 31.935547
  0.221000, 30.965872
  0.222000, 29.996197
  0.223000, 29.051939
  0.224000, 28.107682
  0.225000, 27.188195
  0.226000, 26.268708
  0.227000, 25.372386
  0.228000, 24.476063
  0.229000, 23.598996
  0.230000, 22.721929
  0.231000, 21.860702
  0.232000, 20.999474
  0.233000, 20.154796
  0.234000, 19.310118
  0.235000, 18.482921
  0.236000, 17.655724
  0.237000, 16.848871
  0.238000, 16.042018
  0.239000, 15.257210
  0.240000, 14.472401
  0.241000, 13.711197
  0.242000, 12.949992
  0.243000, 12.213897
  0.244000, 11.477802
  0.245000, 10.768642
  0.246000, 10.059481
  0.247000,  9.380443
  0.248000,  8.701405
  0.249000,  8.051783
  0.250000,  7.402161
  0.251000,  6.780108
  0.252000,  6.158056
  0.253000,  5.557975
  0.254000,  4.957894
  0.255000,  4.375948
  0.256000,  3.794003
  0.257000,  3.230725
  0.258000,  2.667446
  0.259000,  2.117614
  0.260000,  1.567783
  0.261000,  1.030673
  0.262000,  0.493563
  0.263000, -0.031011
  0.264000, -0.555585
  0.265000, -1.065448
  0.266000, -1.575311
  0.267000, -2.070438
  0.268000, -2.565565
  0.269000, -3.041690
  0.270000, -3.517816
  0.271000, -3.975851
  0.272000, -4.433886
  0.273000, -4.872969
  0.274000, -5.312052
  0.275000, -5.727624
  0.276000, -6.143195
  0.277000, -6.536982
  0.278000, -6.930769
  0.279000, -7.302799
  0.280000, -7.674830
  0.281000, -8.026039
  0.282000, -8.377249
  0.283000, -8.712041
  0.284000, -9.046834
  0.285000, -9.360509
  0.286000, -9.674184
  0.287000, -9.974392
  0.288000,-10.274600
  0.289000,-10.561503
  0.290000,-10.848405
  0.291000,-11.125194
  0.292000,-11.401984
  0.293000,-11.666497
  0.294000,-11.931010
  0.295000,-12.181382
  0.296000,-12.431755
  0.297000,-12.668679
  0.298000,-12.905604
  0.299000,-13.128900
  0.300000,-13.352195
  0.301000,-13.557769
  0.302000,-13.763342
  0.303000,-13.951471
  0.304000,-14.139601
  0.305000,-14.310645
  0.306000,-14.481689
  0.307000,-14.635237
  0.308000,-14.788786
  0.309000,-14.925908
  0.310000,-15.063029
  0.311000,-15.182243
  0.312000,-15.301457
  0.313000,-15.409058
  0.314000,-15.516658
  0.315000,-15.611660
  0.316000,-15.706661
  0.317000,-15.793146
  0.318000,-15.879632
  0.319000,-15.957841
  0.320000,-16.036050
  0.321000,-16.102634
  0.322000,-16.169218
  0.323000,-16.224968
  0.324000,-16.280719
  0.325000,-16.324556
  0.326000,-16.368393
  0.327000,-16.400728
  0.328000,-16.433062
  0.329000,-16.451230
  0.330000,-16.469397
  0.331000,-16.472350
  0.332000,-16.475304
  0.333000,-16.466897
  0.334000,-16.458490
  0.335000,-16.437865
  0.336000,-16.417239
  0.337000,-16.384850
  0.338000,-16.352462
  0.339000,-16.313167
  0.340000,-16.273873
  0.341000,-16.225122
  0.342000,-16.176372
  0.343000,-16.119703
  0.344000,-16.063035
  0.345000,-16.003059
  0.346000,-15.943084
  0.347000,-15.878427
  0.348000,-15.813770
  0.349000,-15.743529
  0.350000,-15.673287
  0.351000,-15.597230
  0.352000,-15.521172
  0.353000,-15.443208
  0.354000,-15.365243
  0.355000,-15.281509
  0.356000,-15.197775
  0.357000,-15.108126
  0.358000,-15.018478
  0.359000,-14.923122
  0.360000,-14.827766
  0.361000,-14.726162
  0.362000,-14.624558
  0.363000,-14.517814
  0.364000,-14.411071
  0.365000,-14.301281
  0.366000,-14.191490
  0.367000,-14.077476
  0.368000,-13.963462
  0.369000,-13.849110
  0.370000,-13.734758
  0.371000,-13.620045
  0.372000,-13.505332
  0.373000,-13.390694
  0.374000,-13.276057
  0.375000,-13.161183
  0.376000,-13.046309
  0.377000,-12.934631
  0.378000,-12.822953
  0.379000,-12.711862
  0.380000,-12.600770
  0.381000,-12.489725
  0.382000,-12.378679
  0.383000,-12.272003
  0.384000,-12.165326
  0.385000,-12.061487
  0.386000,-11.957648
  0.387000,-11.859590
  0.388000,-11.761531
  0.389000,-11.667389
  0.390000,-11.573246
  0.391000,-11.481732
  0.392000,-11.390218
  0.393000,-11.298630
  0.394000,-11.207041
  0.395000,-11.118253
  0.396000,-11.029465
  0.397000,-10.939070
  0.398000,-10.848676
  0.399000,-10.759390
  0.400000,-10.670104
  0.401000,-10.577030
  0.402000,-10.483955
  0.403000,-10.394239
  0.404000,-10.304522
  0.405000,-10.217158
  0.406000,-10.129794
  0.407000,-10.044782
  0.408000, -9.959769
  0.409000, -9.879296
  0.410000, -9.798822
  0.411000, -9.722919
  0.412000, -9.647015
  0.413000, -9.578192
  0.414000, -9.509368
  0.415000, -9.440485
  0.416000, -9.371603
  0.417000, -9.312278
  0.418000, -9.252954
  0.419000, -9.195901
  0.420000, -9.138849
  0.421000, -9.081963
  0.422000, -9.025077
  0.423000, -8.970627
  0.424000, -8.916177
  0.425000, -8.863153
  0.426000, -8.810129
  0.427000, -8.759570
  0.428000, -8.709012
  0.429000, -8.663440
  0.430000, -8.617868
  0.431000, -8.575891
  0.432000, -8.533913
  0.433000, -8.494795
  0.434000, -8.455678
  0.435000, -8.419591
  0.436000, -8.383504
  0.437000, -8.347709
  0.438000, -8.311915
  0.439000, -8.271471
  0.440000, -8.231027
  0.441000, -8.188662
  0.442000, -8.146298
  0.443000, -8.095715
  0.444000, -8.045132
  0.445000, -7.988949
  0.446000, -7.932766
  0.447000, -7.873689
  0.448000, -7.814611
  0.449000, -7.752884
  0.450000, -7.691157
  0.451000, -7.631236
  0.452000, -7.571316
  0.453000, -7.514631
  0.454000, -7.457946
  0.455000, -7.406395
  0.456000, -7.354843
