fe2o3 sphere 50 0.025 1IMV -16.816806554692725
fe2o3 sphere 50 0.05 1IMV -34.600147318939015
fe2o3 sphere 5 -0.025 1IMV -14.728753667259358
fe2o3 sphere 5 -0.05 1IMV -27.60613129600481
fe2o3 sphere 5 0.0 1IMV -2.6926911916218446
fe2o3 sphere 5 0.025 1IMV -17.56382802555128
fe2o3 sphere 5 0.05 1IMV -36.521015445806974
fe2o3 sphere 20 -0.025 1LHW -6.808184372824064
fe2o3 sphere 20 -0.05 1LHW -12.669593338845036
fe2o3 sphere 20 0.0 1LHW -4.091598567368067
fe2o3 sphere 20 0.025 1LHW -11.23854663978588
fe2o3 sphere 20 0.05 1LHW -23.24323253909681
fe2o3 sphere 50 -0.025 1LHW -7.12812718723121
fe2o3 sphere 50 -0.05 1LHW -12.7815861135943
fe2o3 sphere 50 0.0 1LHW -4.439887283486736
fe2o3 sphere 50 0.025 1LHW -11.588915880587694
fe2o3 sphere 50 0.05 1LHW -23.54222302665469
fe2o3 sphere 5 -0.025 1LHW -5.806526856061976
fe2o3 sphere 5 -0.05 1LHW -11.566795976776373
fe2o3 sphere 5 0.0 1LHW -2.491335041393658
fe2o3 sphere 5 0.025 1LHW -10.790714275486401
fe2o3 sphere 5 0.05 1LHW -22.40030033410091
fe2o3 sphere 20 -0.025 1NDX -11.04349659804128
fe2o3 sphere 20 -0.05 1NDX -21.31311627980103
fe2o3 sphere 20 0.0 1NDX -3.6216834840842504
fe2o3 sphere 20 0.025 1NDX -7.917437010999656
fe2o3 sphere 20 0.05 1NDX -15.376327912355176
fe2o3 sphere 50 -0.025 1NDX -11.538787005994662
fe2o3 sphere 50 -0.05 1NDX -21.718784030612007
fe2o3 sphere 50 0.0 1NDX -3.9748952834288462
fe2o3 sphere 50 0.025 1NDX -8.35675618078704
fe2o3 sphere 50 0.05 1NDX -15.509479153811295
fe2o3 sphere 5 -0.025 1NDX -9.20576495857898
fe2o3 sphere 5 -0.05 1NDX -19.394700379338644
fe2o3 sphere 5 0.0 1NDX -2.483493995843839
fe2o3 sphere 5 0.025 1NDX -6.531947491917211
fe2o3 sphere 5 0.05 1NDX -14.281968480325055
fe2o3 sphere 20 -0.025 1NUH -23.14221961406994
fe2o3 sphere 20 -0.05 1NUH -43.41642092686301
fe2o3 sphere 20 0.0 1NUH -6.504024000183948
fe2o3 sphere 20 0.025 1NUH -7.481285232015649
fe2o3 sphere 20 0.05 1NUH -11.590289483870416
fe2o3 sphere 50 -0.025 1NUH -23.386642522779297
fe2o3 sphere 50 -0.05 1NUH -44.105075920694794
fe2o3 sphere 50 0.0 1NUH -7.4897697679604835
fe2o3 sphere 50 0.025 1NUH -7.650669855134269
fe2o3 sphere 50 0.05 1NUH -11.39475999209233
fe2o3 sphere 5 -0.025 1NUH -13.846587167467009
fe2o3 sphere 5 -0.05 1NUH -27.34545550738758
fe2o3 sphere 5 0.0 1NUH -3.0562941954026135
fe2o3 sphere 5 0.025 1NUH -2.8241463342878825
fe2o3 sphere 5 0.05 1NUH -6.78505596657701
fe2o3 sphere 20 -0.025 1P7X -3.8399595977519225
fe2o3 sphere 20 -0.05 1P7X -8.385365379976049
fe2o3 sphere 20 0.0 1P7X -2.325305790969799
fe2o3 sphere 20 0.025 1P7X -8.043724431506398
fe2o3 sphere 20 0.05 1P7X -16.85834451038777
fe2o3 sphere 50 -0.025 1P7X -3.7848513451195194
fe2o3 sphere 50 -0.05 1P7X -8.226006855347773
fe2o3 sphere 50 0.0 1P7X -2.436668031734748
fe2o3 sphere 50 0.025 1P7X -7.9135084201926515
fe2o3 sphere 50 0.05 1P7X -16.604917268742017
fe2o3 sphere 5 -0.025 1P7X -3.6467382552895193
fe2o3 sphere 5 -0.05 1P7X -8.263850898418482
fe2o3 sphere 5 0.0 1P7X -1.58240005061954
fe2o3 sphere 5 0.025 1P7X -7.551517795935677
fe2o3 sphere 5 0.05 1P7X -17.384606304159405
fe2o3 sphere 20 -0.025 1QDD -10.904040756108287
fe2o3 sphere 20 -0.05 1QDD -18.78796302785591
fe2o3 sphere 20 0.0 1QDD -3.109361052164196
fe2o3 sphere 20 0.025 1QDD -15.422039553836033
fe2o3 sphere 20 0.05 1QDD -31.82120797376253
fe2o3 sphere 50 -0.025 1QDD -11.159710706169056
fe2o3 sphere 50 -0.05 1QDD -18.483066243983487
fe2o3 sphere 50 0.0 1QDD -3.3789010371428927
fe2o3 sphere 50 0.025 1QDD -15.848215008293018
fe2o3 sphere 50 0.05 1QDD -32.11398819578393
fe2o3 sphere 5 -0.025 1QDD -10.650135737675933
fe2o3 sphere 5 -0.05 1QDD -18.88868146462519
fe2o3 sphere 5 0.0 1QDD -1.7634339799930232
fe2o3 sphere 5 0.025 1QDD -13.99965802522023
fe2o3 sphere 5 0.05 1QDD -30.109832373556948
fe2o3 sphere 20 -0.025 1YCK -16.480415166183732
fe2o3 sphere 20 -0.05 1YCK -31.276261472061368
fe2o3 sphere 20 0.0 1YCK -3.743538652847682
fe2o3 sphere 20 0.025 1YCK -2.106756465266248
fe2o3 sphere 20 0.05 1YCK -2.2769789956370983
fe2o3 sphere 50 -0.025 1YCK -17.067474582980363
fe2o3 sphere 50 -0.05 1YCK -31.73897785451771
fe2o3 sphere 50 0.0 1YCK -4.053129132925575
fe2o3 sphere 50 0.025 1YCK -1.9640654033208458
fe2o3 sphere 50 0.05 1YCK -1.8427247983360187
fe2o3 sphere 5 -0.025 1YCK -14.322734743708715
fe2o3 sphere 5 -0.05 1YCK -28.21755191382367
fe2o3 sphere 5 0.0 1YCK -2.5005773647428136
fe2o3 sphere 5 0.025 1YCK -2.418809868564845
fe2o3 sphere 5 0.05 1YCK -3.7372970930034484
fe2o3 sphere 20 -0.025 1ZXQ -16.288216552613907
fe2o3 sphere 20 -0.05 1ZXQ -23.190866082244696
fe2o3 sphere 20 0.0 1ZXQ -9.173137042174828
fe2o3 sphere 20 0.025 1ZXQ -6.154425233440105
fe2o3 sphere 20 0.05 1ZXQ -10.597779872155
fe2o3 sphere 50 -0.025 1ZXQ -14.782956244597072
fe2o3 sphere 50 -0.05 1ZXQ -21.20052273584482
fe2o3 sphere 50 0.0 1ZXQ -9.016478572401885
fe2o3 sphere 50 0.025 1ZXQ -6.285782560765326
fe2o3 sphere 50 0.05 1ZXQ -10.078182617024268
fe2o3 sphere 5 -0.025 1ZXQ -9.608614576006516
fe2o3 sphere 5 -0.05 1ZXQ -17.35403597500097
fe2o3 sphere 5 0.0 1ZXQ -2.220743325495718
fe2o3 sphere 5 0.025 1ZXQ -3.9560736186055268
fe2o3 sphere 5 0.05 1ZXQ -8.960493263338044
fe2o3 sphere 20 -0.025 2FJ9 -6.124813473605236
fe2o3 sphere 20 -0.05 2FJ9 -12.648437720255831
fe2o3 sphere 20 0.0 2FJ9 -3.404297098269315
fe2o3 sphere 20 0.025 2FJ9 -9.510122518813342
fe2o3 sphere 20 0.05 2FJ9 -15.376602239862148
fe2o3 sphere 50 -0.025 2FJ9 -6.188480843976977
fe2o3 sphere 50 -0.05 2FJ9 -12.608099694487676
fe2o3 sphere 50 0.0 2FJ9 -3.827042744711201
fe2o3 sphere 50 0.025 2FJ9 -10.425783626691823
fe2o3 sphere 50 0.05 2FJ9 -15.806914560218832
fe2o3 sphere 5 -0.025 2FJ9 -5.72262413168176
fe2o3 sphere 5 -0.05 2FJ9 -12.558522112116314
fe2o3 sphere 5 0.0 2FJ9 -2.3210367150243703
fe2o3 sphere 5 0.025 2FJ9 -8.941780534272036
fe2o3 sphere 5 0.05 2FJ9 -15.942912216741014
fe2o3 sphere 20 -0.025 2HGS -13.725827735982758
fe2o3 sphere 20 -0.05 2HGS -25.29690590305833
fe2o3 sphere 20 0.0 2HGS -4.199610028877087
fe2o3 sphere 20 0.025 2HGS -17.744988248709742
fe2o3 sphere 20 0.05 2HGS -31.423841674468342
fe2o3 sphere 50 -0.025 2HGS -13.581636396660384
fe2o3 sphere 50 -0.05 2HGS -24.357144670990756
fe2o3 sphere 50 0.0 2HGS -4.445961281227986
fe2o3 sphere 50 0.025 2HGS -17.944069338874815
fe2o3 sphere 50 0.05 2HGS -31.61292910588062
fe2o3 sphere 5 -0.025 2HGS -11.049816660285721
fe2o3 sphere 5 -0.05 2HGS -21.789752603422446
fe2o3 sphere 5 0.0 2HGS -2.3447252466709827
fe2o3 sphere 5 0.025 2HGS -11.682422243810489
fe2o3 sphere 5 0.05 2HGS -23.693890328439245
fe2o3 sphere 20 -0.025 2HZR -3.70048589025258
fe2o3 sphere 20 -0.05 2HZR -6.604154370470583
fe2o3 sphere 20 0.0 2HZR -3.5253530229070673
fe2o3 sphere 20 0.025 2HZR -14.158929946682502
fe2o3 sphere 20 0.05 2HZR -27.45443150465372
fe2o3 sphere 50 -0.025 2HZR -3.7553620904371403
fe2o3 sphere 50 -0.05 2HZR -6.469323657687966
fe2o3 sphere 50 0.0 2HZR -3.665756050478689
fe2o3 sphere 50 0.025 2HZR -13.999582913300463
fe2o3 sphere 50 0.05 2HZR -26.89937744722633
fe2o3 sphere 5 -0.025 2HZR -3.311608071203739
fe2o3 sphere 5 -0.05 2HZR -6.893949898887542
fe2o3 sphere 5 0.0 2HZR -2.19684528356244
fe2o3 sphere 5 0.025 2HZR -14.076568646412912
fe2o3 sphere 5 0.05 2HZR -28.962798190345282
fe2o3 sphere 20 -0.025 2I5F -7.3915491587416335
fe2o3 sphere 20 -0.05 2I5F -13.477803181118247
fe2o3 sphere 20 0.0 2I5F -2.9378281350356232
fe2o3 sphere 20 0.025 2I5F -3.3350189677534696
fe2o3 sphere 20 0.05 2I5F -6.387911426779791
fe2o3 sphere 50 -0.025 2I5F -7.539563864883905
fe2o3 sphere 50 -0.05 2I5F -13.126655453546876
fe2o3 sphere 50 0.0 2I5F -3.1934233618648697
fe2o3 sphere 50 0.025 2I5F -3.393552617360897
fe2o3 sphere 50 0.05 2I5F -6.162475657759461
fe2o3 sphere 5 -0.025 2I5F -6.889650302450857
fe2o3 sphere 5 -0.05 2I5F -14.93514145835872
fe2o3 sphere 5 0.0 2I5F -2.0142829331515224
fe2o3 sphere 5 0.025 2I5F -3.360183018388973
fe2o3 sphere 5 0.05 2I5F -7.090051231339746
fe2o3 sphere 20 -0.025 2KNT -4.720501219510677
fe2o3 sphere 20 -0.05 2KNT -9.143173930946062
fe2o3 sphere 20 0.0 2KNT -2.813251024451524
fe2o3 sphere 20 0.025 2KNT -6.41303723694011
fe2o3 sphere 20 0.05 2KNT -10.593054486184908
fe2o3 sphere 50 -0.025 2KNT -4.920143352842917
fe2o3 sphere 50 -0.05 2KNT -9.286558921113505
fe2o3 sphere 50 0.0 2KNT -2.9841502574511596
fe2o3 sphere 50 0.025 2KNT -6.6929291802868525
fe2o3 sphere 50 0.05 2KNT -10.830279584060035
fe2o3 sphere 5 -0.025 2KNT -3.9165530678087035
fe2o3 sphere 5 -0.05 2KNT -8.49597107360021
fe2o3 sphere 5 0.0 2KNT -1.9716922734736924
fe2o3 sphere 5 0.025 2KNT -5.556570846214793
fe2o3 sphere 5 0.05 2KNT -9.710638860510368
fe2o3 sphere 20 -0.025 2NSM -13.710990801260937
fe2o3 sphere 20 -0.05 2NSM -17.392958545325996
fe2o3 sphere 20 0.0 2NSM -8.869850957315519
fe2o3 sphere 20 0.025 2NSM -11.780392985239233
fe2o3 sphere 20 0.05 2NSM -19.914362276275355
fe2o3 sphere 50 -0.025 2NSM -15.19697660367247
fe2o3 sphere 50 -0.05 2NSM -18.905179847155125
fe2o3 sphere 50 0.0 2NSM -11.152436304785795
fe2o3 sphere 50 0.025 2NSM -12.069147772967519
fe2o3 sphere 50 0.05 2NSM -19.702762095916164
fe2o3 sphere 5 -0.025 2NSM -10.560847716642758
fe2o3 sphere 5 -0.05 2NSM -15.624256733647831
fe2o3 sphere 5 0.0 2NSM -4.409286825770207
fe2o3 sphere 5 0.025 2NSM -9.991426150970153
fe2o3 sphere 5 0.05 2NSM -19.27903231743265
fe2o3 sphere 20 -0.025 2PKT -10.814322508594683
fe2o3 sphere 20 -0.05 2PKT -17.016325615866904
fe2o3 sphere 20 0.0 2PKT -3.7572842552148296
fe2o3 sphere 20 0.025 2PKT -10.73756803428056
fe2o3 sphere 20 0.05 2PKT -21.53943875579534
fe2o3 sphere 50 -0.025 2PKT -10.917962914791561
fe2o3 sphere 50 -0.05 2PKT -16.939058845316055
fe2o3 sphere 50 0.0 2PKT -4.078163884454666
fe2o3 sphere 50 0.025 2PKT -11.079768598549492
fe2o3 sphere 50 0.05 2PKT -22.19437418561512
fe2o3 sphere 5 -0.025 2PKT -9.838827405593939
fe2o3 sphere 5 -0.05 2PKT -17.046186504685764
fe2o3 sphere 5 0.0 2PKT -2.338964329620547
fe2o3 sphere 5 0.025 2PKT -8.328066524403049
fe2o3 sphere 5 0.05 2PKT -17.497660612216446
fe2o3 sphere 20 -0.025 2QYQ -10.24822677450253
fe2o3 sphere 20 -0.05 2QYQ -18.044262902343835
fe2o3 sphere 20 0.0 2QYQ -4.639093965916311
fe2o3 sphere 20 0.025 2QYQ -8.732506837602134
fe2o3 sphere 20 0.05 2QYQ -14.975456279845602
fe2o3 sphere 50 -0.025 2QYQ -10.318170506686567
fe2o3 sphere 50 -0.05 2QYQ -17.9771395599066
fe2o3 sphere 50 0.0 2QYQ -5.005944279382475
fe2o3 sphere 50 0.025 2QYQ -9.034621806391097
fe2o3 sphere 50 0.05 2QYQ -14.85179635288859
fe2o3 sphere 5 -0.025 2QYQ -9.653092687525787
fe2o3 sphere 5 -0.05 2QYQ -18.359017842650964
fe2o3 sphere 5 0.0 2QYQ -2.969844639090999
fe2o3 sphere 5 0.025 2QYQ -8.085757824060964
fe2o3 sphere 5 0.05 2QYQ -15.278069524047806
fe2o3 sphere 20 -0.025 2RHP -4.572630825246019
fe2o3 sphere 20 -0.05 2RHP -4.126060676614735
fe2o3 sphere 20 0.0 2RHP -6.855401940175563
fe2o3 sphere 20 0.025 2RHP -51.74098322299765
fe2o3 sphere 20 0.05 2RHP -105.9207442509556
fe2o3 sphere 50 -0.025 2RHP -2.950941294857938
fe2o3 sphere 50 -0.05 2RHP -2.141334092009985
fe2o3 sphere 50 0.0 2RHP -8.97701220015956
fe2o3 sphere 50 0.025 2RHP -58.72696608955614
fe2o3 sphere 50 0.05 2RHP -117.43511093552632
fe2o3 sphere 5 -0.025 2RHP -3.907188873378281
fe2o3 sphere 5 -0.05 2RHP -6.474095070869543
fe2o3 sphere 5 0.0 2RHP -3.3581100469500935
fe2o3 sphere 5 0.025 2RHP -36.58028428323281
fe2o3 sphere 5 0.05 2RHP -70.15333866234232
fe2o3 sphere 20 -0.025 2V5Y -7.155927176216557
fe2o3 sphere 20 -0.05 2V5Y -15.204711806262294
fe2o3 sphere 20 0.0 2V5Y -1.4083012341521886
fe2o3 sphere 20 0.025 2V5Y -3.7822914502913907
fe2o3 sphere 20 0.05 2V5Y -9.154619334024582
fe2o3 sphere 50 -0.025 2V5Y -13.051951409986211
fe2o3 sphere 50 -0.05 2V5Y -21.601843383126752
fe2o3 sphere 50 0.0 2V5Y -5.716887933233326
fe2o3 sphere 50 0.025 2V5Y -13.287419015964545
fe2o3 sphere 50 0.05 2V5Y -22.79170076864692
fe2o3 sphere 5 -0.025 2V5Y -0.601990942322303
fe2o3 sphere 5 -0.05 2V5Y -4.465809504951533
fe2o3 sphere 5 0.0 2V5Y -0.30165867196183194
fe2o3 sphere 5 0.025 2V5Y -0.4238670891062576
fe2o3 sphere 5 0.05 2V5Y -0.9972713524935325
fe2o3 sphere 20 -0.025 3APX -8.586889274526113
fe2o3 sphere 20 -0.05 3APX -13.194906772233848
fe2o3 sphere 20 0.0 3APX -4.366113946907685
fe2o3 sphere 20 0.025 3APX -9.028435829630242
fe2o3 sphere 20 0.05 3APX -19.190353392641487
fe2o3 sphere 50 -0.025 3APX -8.660671752892403
fe2o3 sphere 50 -0.05 3APX -13.297733767921276
fe2o3 sphere 50 0.0 3APX -4.499230584243292
fe2o3 sphere 50 0.025 3APX -8.587454018460397
fe2o3 sphere 50 0.05 3APX -18.095654898085947
fe2o3 sphere 5 -0.025 3APX -6.685775189507233
fe2o3 sphere 5 -0.05 3APX -11.524476125992477
fe2o3 sphere 5 0.0 3APX -2.4740889778105957
fe2o3 sphere 5 0.025 3APX -8.960420395518469
fe2o3 sphere 5 0.05 3APX -19.633957796847557
fe2o3 sphere 20 -0.025 3DHP -11.21311084694664
fe2o3 sphere 20 -0.05 3DHP -10.33422327675495
fe2o3 sphere 20 0.0 3DHP -11.330169799921729
fe2o3 sphere 20 0.025 3DHP -13.552607752233923
fe2o3 sphere 20 0.05 3DHP -19.298690226264796
fe2o3 sphere 50 -0.025 3DHP -11.61804851513665
fe2o3 sphere 50 -0.05 3DHP -10.671145435673427
fe2o3 sphere 50 0.0 3DHP -12.380995269139005
fe2o3 sphere 50 0.025 3DHP -14.750499274666428
fe2o3 sphere 50 0.05 3DHP -20.411709311723495
fe2o3 sphere 5 -0.025 3DHP -4.834998352309556
fe2o3 sphere 5 -0.05 3DHP -6.83946305354852
fe2o3 sphere 5 0.0 3DHP -4.890947510097409
fe2o3 sphere 5 0.025 3DHP -8.756551000261384
fe2o3 sphere 5 0.05 3DHP -14.460141457557926
fe2o3 sphere 20 -0.025 3ERB -16.180808728703962
fe2o3 sphere 20 -0.05 3ERB -30.018186287623703
fe2o3 sphere 20 0.0 3ERB -5.163570848105003
fe2o3 sphere 20 0.025 3ERB -9.272805447483712
fe2o3 sphere 20 0.05 3ERB -16.368272048917788
fe2o3 sphere 50 -0.025 3ERB -19.10186976744467
fe2o3 sphere 50 -0.05 3ERB -32.47338193568983
fe2o3 sphere 50 0.0 3ERB -6.067866183610989
fe2o3 sphere 50 0.025 3ERB -9.97206104683412
fe2o3 sphere 50 0.05 3ERB -16.41536621445999
fe2o3 sphere 5 -0.025 3ERB -10.324883873582618
fe2o3 sphere 5 -0.05 3ERB -19.673227711790958
fe2o3 sphere 5 0.0 3ERB -2.4840787266839373
fe2o3 sphere 5 0.025 3ERB -6.227295151820791
fe2o3 sphere 5 0.05 3ERB -13.296066477046413
fe2o3 sphere 20 -0.025 3GW3 -10.20392555632257
fe2o3 sphere 20 -0.05 3GW3 -15.68420402895296
fe2o3 sphere 20 0.0 3GW3 -5.877112011241663
fe2o3 sphere 20 0.025 3GW3 -16.051736773412674
fe2o3 sphere 20 0.05 3GW3 -30.489107937693333
fe2o3 sphere 50 -0.025 3GW3 -10.652931861653329
fe2o3 sphere 50 -0.05 3GW3 -15.789672725337292
fe2o3 sphere 50 0.0 3GW3 -6.510641871650024
fe2o3 sphere 50 0.025 3GW3 -16.06246923343352
fe2o3 sphere 50 0.05 3GW3 -29.44246938294512
fe2o3 sphere 5 -0.025 3GW3 -7.9678526867413355
fe2o3 sphere 5 -0.05 3GW3 -13.563005586947178
fe2o3 sphere 5 0.0 3GW3 -3.2675535811792886
fe2o3 sphere 5 0.025 3GW3 -14.515906777171173
fe2o3 sphere 5 0.05 3GW3 -27.191049843978334
fe2o3 sphere 20 -0.025 3KQ0 -2.0212935858131815
fe2o3 sphere 20 -0.05 3KQ0 -2.094583208759887
fe2o3 sphere 20 0.0 3KQ0 -3.5873307028511054
fe2o3 sphere 20 0.025 3KQ0 -10.284368834866644
fe2o3 sphere 20 0.05 3KQ0 -20.717091116687854
fe2o3 sphere 50 -0.025 3KQ0 -1.9905849486838056
fe2o3 sphere 50 -0.05 3KQ0 -1.944338368762895
fe2o3 sphere 50 0.0 3KQ0 -3.927065916004344
fe2o3 sphere 50 0.025 3KQ0 -10.63760059668887
fe2o3 sphere 50 0.05 3KQ0 -20.69539737358907
fe2o3 sphere 5 -0.025 3KQ0 -1.6995999951998615
fe2o3 sphere 5 -0.05 3KQ0 -2.373273935885798
fe2o3 sphere 5 0.0 3KQ0 -2.2640723715609306
fe2o3 sphere 5 0.025 3KQ0 -9.51738200282123
fe2o3 sphere 5 0.05 3KQ0 -19.888567384061204
fe2o3 sphere 20 -0.025 3Q2C -4.997070496982565
fe2o3 sphere 20 -0.05 3Q2C -11.64712701953828
fe2o3 sphere 20 0.0 3Q2C -3.9063452543369537
fe2o3 sphere 20 0.025 3Q2C -7.166829392194918
fe2o3 sphere 20 0.05 3Q2C -10.251313768552388
fe2o3 sphere 50 -0.025 3Q2C -4.94873528642355
fe2o3 sphere 50 -0.05 3Q2C -11.114740328798977
fe2o3 sphere 50 0.0 3Q2C -4.334562366950993
fe2o3 sphere 50 0.025 3Q2C -7.729726567502109
fe2o3 sphere 50 0.05 3Q2C -10.740589301898101
fe2o3 sphere 5 -0.025 3Q2C -5.115541368767847
fe2o3 sphere 5 -0.05 3Q2C -12.275070758058417
fe2o3 sphere 5 0.0 3Q2C -2.61042170672832
fe2o3 sphere 5 0.025 3Q2C -5.3588003640836686
fe2o3 sphere 5 0.05 3Q2C -8.510776949012026
fe2o3 sphere 20 -0.025 3RGK -14.228039003620815
fe2o3 sphere 20 -0.05 3RGK -24.8919839121903
fe2o3 sphere 20 0.0 3RGK -5.600917378882288
fe2o3 sphere 20 0.025 3RGK -8.288060143534347
fe2o3 sphere 20 0.05 3RGK -15.554551983713768
fe2o3 sphere 50 -0.025 3RGK -14.72872217418203
fe2o3 sphere 50 -0.05 3RGK -25.828071317355025
fe2o3 sphere 50 0.0 3RGK -6.137120593465091
fe2o3 sphere 50 0.025 3RGK -8.349056031965393
fe2o3 sphere 50 0.05 3RGK -15.345640937768513
fe2o3 sphere 5 -0.025 3RGK -12.168696773764195
fe2o3 sphere 5 -0.05 3RGK -21.69393290670308
fe2o3 sphere 5 0.0 3RGK -3.45519740987719
fe2o3 sphere 5 0.025 3RGK -8.024307944988147
fe2o3 sphere 5 0.05 3RGK -15.976428091044607
fe2o3 sphere 20 -0.025 3SH5 -9.538508937420186
fe2o3 sphere 20 -0.05 3SH5 -16.636767952603492
fe2o3 sphere 20 0.0 3SH5 -6.2220213625190315
fe2o3 sphere 20 0.025 3SH5 -18.33529530541728
fe2o3 sphere 20 0.05 3SH5 -37.475119581944774
fe2o3 sphere 50 -0.025 3SH5 -9.738821757557986
fe2o3 sphere 50 -0.05 3SH5 -16.42285706402786
fe2o3 sphere 50 0.0 3SH5 -7.340132487971045
fe2o3 sphere 50 0.025 3SH5 -18.651336212815213
fe2o3 sphere 50 0.05 3SH5 -37.53200975624413
fe2o3 sphere 5 -0.025 3SH5 -8.598185616311156
fe2o3 sphere 5 -0.05 3SH5 -15.754550730023801
fe2o3 sphere 5 0.0 3SH5 -3.685149296341583
fe2o3 sphere 5 0.025 3SH5 -17.159960954718258
fe2o3 sphere 5 0.05 3SH5 -36.40770478619069
fe2o3 sphere 20 -0.025 3SVA -6.47360240131728
fe2o3 sphere 20 -0.05 3SVA -12.043974623648314
fe2o3 sphere 20 0.0 3SVA -3.1092233264313425
fe2o3 sphere 20 0.025 3SVA -8.590969056724402
fe2o3 sphere 20 0.05 3SVA -16.37495382287673
fe2o3 sphere 50 -0.025 3SVA -6.466069999473284
fe2o3 sphere 50 -0.05 3SVA -11.685212893629247
fe2o3 sphere 50 0.0 3SVA -3.5182629666415304
fe2o3 sphere 50 0.025 3SVA -9.157858732953343
fe2o3 sphere 50 0.05 3SVA -16.438964648136952
fe2o3 sphere 5 -0.025 3SVA -3.809348770280875
fe2o3 sphere 5 -0.05 3SVA -9.16717093089544
fe2o3 sphere 5 0.0 3SVA -1.2654919337983486
fe2o3 sphere 5 0.025 3SVA -4.936706299316977
fe2o3 sphere 5 0.05 3SVA -11.196963664412042
fe2o3 sphere 20 -0.025 3T0O -12.152104809852007
fe2o3 sphere 20 -0.05 3T0O -22.5594853119767
