# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.309000,  6.688012
  0.310000,  6.455801
  0.311000,  6.223591
  0.312000,  6.000164
  0.313000,  5.776737
  0.314000,  5.554003
  0.315000,  5.331270
  0.316000,  5.092804
  0.317000,  4.854339
  0.318000,  4.615957
  0.319000,  4.377574
  0.320000,  4.145500
  0.321000,  3.913425
  0.322000,  3.678359
  0.323000,  3.443292
  0.324000,  3.204345
  0.325000,  2.965398
  0.326000,  2.728775
  0.327000,  2.492153
  0.328000,  2.257317
  0.329000,  2.022482
  0.330000,  1.789003
  0.331000,  1.555525
  0.332000,  1.322583
  0.333000,  1.089641
  0.334000,  0.859478
  0.335000,  0.629316
  0.336000,  0.403684
  0.337000,  0.178052
  0.338000, -0.046144
  0.339000, -0.270339
  0.340000, -0.492810
  0.341000, -0.715280
  0.342000, -0.932562
  0.343000, -1.149844
  0.344000, -1.361553
  0.345000, -1.573262
  0.346000, -1.780680
  0.347000, -1.988098
  0.348000, -2.190904
  0.349000, -2.393710
  0.350000, -2.591189
  0.351000, -2.788668
  0.352000, -2.980857
  0.353000, -3.173046
  0.354000, -3.360135
  0.355000, -3.547225
  0.356000, -3.728826
  0.357000, -3.910428
  0.358000, -4.085756
  0.359000, -4.261085
  0.360000, -4.429755
  0.361000, -4.598425
  0.362000, -4.760780
  0.363000, -4.923134
  0.364000, -5.078858
  0.365000, -5.234583
  0.366000, -5.383792
  0.367000, -5.533001
  0.368000, -5.675270
  0.369000, -5.817538
  0.370000, -5.952593
  0.371000, -6.087648
  0.372000, -6.215527
  0.373000, -6.343407
  0.374000, -6.464465
  0.375000, -6.585524
  0.376000, -6.699866
  0.377000, -6.814208
  0.378000, -6.921007
  0.379000, -7.027806
  0.380000, -7.127385
  0.381000, -7.226964
  0.382000, -7.319496
  0.383000, -7.412029
  0.384000, -7.497289
  0.385000, -7.582549
  0.386000, -7.660818
  0.387000, -7.739088
  0.388000, -7.810556
  0.389000, -7.882025
  0.390000, -7.946799
  0.391000, -8.011573
  0.392000, -8.069408
  0.393000, -8.127244
  0.394000, -8.178139
  0.395000, -8.229034
  0.396000, -8.273428
  0.397000, -8.317822
  0.398000, -8.355716
  0.399000, -8.393611
  0.400000, -8.425146
  0.401000, -8.456682
  0.402000, -8.482075
  0.403000, -8.507467
  0.404000, -8.526862
  0.405000, -8.546258
  0.406000, -8.559935
  0.407000, -8.573613
  0.408000, -8.581687
  0.409000, -8.589762
  0.410000, -8.592178
  0.411000, -8.594594
  0.412000, -8.591920
  0.413000, -8.589247
  0.414000, -8.581929
  0.415000, -8.574610
  0.416000, -8.562702
  0.417000, -8.550793
  0.418000, -8.534138
  0.419000, -8.517483
  0.420000, -8.496662
  0.421000, -8.475841
  0.422000, -8.451087
  0.423000, -8.426332
  0.424000, -8.397779
  0.425000, -8.369226
  0.426000, -8.337624
  0.427000, -8.306021
  0.428000, -8.271503
  0.429000, -8.236984
  0.430000, -8.199715
  0.431000, -8.162447
  0.432000, -8.122626
  0.433000, -8.082805
  0.434000, -8.040852
  0.435000, -7.998900
  0.436000, -7.955104
  0.437000, -7.911308
  0.438000, -7.865496
  0.439000, -7.819684
  0.440000, -7.772447
  0.441000, -7.725209
  0.442000, -7.677055
  0.443000, -7.628900
  0.444000, -7.579673
  0.445000, -7.530445
  0.446000, -7.480378
  0.447000, -7.430310
  0.448000, -7.379593
  0.449000, -7.328875
  0.450000, -7.277811
  0.451000, -7.226748
  0.452000, -7.175804
  0.453000, -7.124860
  0.454000, -7.073967
  0.455000, -7.023074
  0.456000, -6.972199
  0.457000, -6.921324
  0.458000, -6.870811
  0.459000, -6.820298
  0.460000, -6.770279
  0.461000, -6.720259
  0.462000, -6.670704
  0.463000, -6.621149
  0.464000, -6.572142
  0.465000, -6.523135
  0.466000, -6.474962
  0.467000, -6.426789
  0.468000, -6.379256
  0.469000, -6.331723
  0.470000, -6.285076
  0.471000, -6.238429
  0.472000, -6.192650
  0.473000, -6.146871
  0.474000, -6.101968
  0.475000, -6.057065
