# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.084000,268.196956
  0.085000,267.039910
  0.086000,265.882863
  0.087000,264.339593
  0.088000,262.796323
  0.089000,261.457348
  0.090000,260.118373
  0.091000,258.765998
  0.092000,257.413623
  0.093000,256.095615
  0.094000,254.777606
  0.095000,253.471020
  0.096000,252.164433
  0.097000,250.821206
  0.098000,249.477978
  0.099000,248.093048
  0.100000,246.708118
  0.101000,245.288984
  0.102000,243.869851
  0.103000,242.399228
  0.104000,240.928606
  0.105000,239.397338
  0.106000,237.866069
  0.107000,236.264975
  0.108000,234.663881
  0.109000,232.985996
  0.110000,231.308110
  0.111000,229.548254
  0.112000,227.788397
  0.113000,225.940713
  0.114000,224.093030
  0.115000,222.161042
  0.116000,220.229055
  0.117000,218.216048
  0.118000,216.203042
  0.119000,214.117352
  0.120000,212.031663
  0.121000,209.884272
  0.122000,207.736880
  0.123000,205.541295
  0.124000,203.345710
  0.125000,201.111861
  0.126000,198.878012
  0.127000,196.616694
  0.128000,194.355375
  0.129000,192.073790
  0.130000,189.792204
  0.131000,187.497162
  0.132000,185.202120
  0.133000,182.896086
  0.134000,180.590053
  0.135000,178.284761
  0.136000,175.979470
  0.137000,173.688427
  0.138000,171.397385
  0.139000,169.139474
  0.140000,166.881563
  0.141000,164.678076
  0.142000,162.474590
  0.143000,160.345523
  0.144000,158.216455
  0.145000,156.168004
  0.146000,154.119554
  0.147000,152.145656
  0.148000,150.171759
  0.149000,148.250595
  0.150000,146.329430
  0.151000,144.440855
  0.152000,142.552279
  0.153000,140.680782
  0.154000,138.809285
  0.155000,136.951453
  0.156000,135.093621
  0.157000,133.253698
  0.158000,131.413775
  0.159000,129.599648
  0.160000,127.785521
  0.161000,126.005825
  0.162000,124.226130
  0.163000,122.484877
  0.164000,120.743624
  0.165000,119.037522
  0.166000,117.331421
  0.167000,115.646556
  0.168000,113.961692
  0.169000,112.280338
  0.170000,110.598984
  0.171000,108.909210
  0.172000,107.219436
  0.173000,105.518469
  0.174000,103.817503
  0.175000,102.118888
  0.176000,100.420274
  0.177000, 98.748337
  0.178000, 97.076400
  0.179000, 95.461304
  0.180000, 93.846209
  0.181000, 92.308685
  0.182000, 90.771161
