# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.092000,256.136085
  0.093000,254.894287
  0.094000,253.652489
  0.095000,252.248113
  0.096000,250.843737
  0.097000,249.421533
  0.098000,247.999328
  0.099000,246.683508
  0.100000,245.367689
  0.101000,244.045432
  0.102000,242.723176
  0.103000,241.415219
  0.104000,240.107262
  0.105000,238.784135
  0.106000,237.461008
  0.107000,236.115832
  0.108000,234.770657
  0.109000,233.393089
  0.110000,232.015522
  0.111000,230.602136
  0.112000,229.188749
  0.113000,227.727893
  0.114000,226.267037
  0.115000,224.752472
  0.116000,223.237907
  0.117000,221.665819
  0.118000,220.093731
  0.119000,218.456510
  0.120000,216.819290
  0.121000,215.111757
  0.122000,213.404223
  0.123000,211.620063
  0.124000,209.835902
  0.125000,207.973409
  0.126000,206.110915
  0.127000,204.169030
  0.128000,202.227145
  0.129000,200.210200
  0.130000,198.193254
  0.131000,196.107419
  0.132000,194.021584
  0.133000,191.879464
  0.134000,189.737343
  0.135000,187.552709
  0.136000,185.368075
  0.137000,183.158369
  0.138000,180.948664
  0.139000,178.729153
  0.140000,176.509642
  0.141000,174.297523
  0.142000,172.085405
  0.143000,169.892243
  0.144000,167.699080
  0.145000,165.537098
  0.146000,163.375116
  0.147000,161.253228
  0.148000,159.131340
  0.149000,157.057614
  0.150000,154.983889
  0.151000,152.965918
  0.152000,150.947948
  0.153000,148.989190
  0.154000,147.030433
  0.155000,145.126405
  0.156000,143.222376
  0.157000,141.364910
  0.158000,139.507443
  0.159000,137.684113
  0.160000,135.860783
  0.161000,134.058257
  0.162000,132.255731
  0.163000,130.466153
  0.164000,128.676574
  0.165000,126.902613
  0.166000,125.128652
  0.167000,123.378615
  0.168000,121.628578
  0.169000,119.919020
  0.170000,118.209461
  0.171000,116.551190
  0.172000,114.892918
  0.173000,113.282085
  0.174000,111.671252
  0.175000,110.099050
  0.176000,108.526848
  0.177000,106.969798
  0.178000,105.412748
  0.179000,103.853763
  0.180000,102.294778
  0.181000,100.728392
  0.182000, 99.162007
  0.183000, 97.597300
  0.184000, 96.032594
  0.185000, 94.489835
  0.186000, 92.947077
  0.187000, 91.447631
  0.188000, 89.948186
  0.189000, 88.501304
  0.190000, 87.054422
  0.191000, 85.659640
  0.192000, 84.264858
  0.193000, 82.909907
  0.194000, 81.554957
  0.195000, 80.221312
  0.196000, 78.887667
  0.197000, 77.554930
  0.198000, 76.222192
  0.199000, 74.885595
  0.200000, 73.548997
  0.201000, 72.208734
  0.202000, 70.868471
  0.203000, 69.535384
  0.204000, 68.202297
  0.205000, 66.893664
  0.206000, 65.585031
  0.207000, 64.315323
  0.208000, 63.045616
  0.209000, 61.821068
  0.210000, 60.596520
  0.211000, 59.417243
  0.212000, 58.237965
  0.213000, 57.098418
  0.214000, 55.958870
  0.215000, 54.846850
  0.216000, 53.734830
  0.217000, 52.641235
  0.218000, 51.547640
  0.219000, 50.462722
  0.220000, 49.377803
  0.221000, 48.303076
  0.222000, 47.228349
  0.223000, 46.164215
  0.224000, 45.100082
  0.225000, 44.054193
  0.226000, 43.008305
  0.227000, 41.985139
  0.228000, 40.961973
  0.229000, 39.967170
  0.230000, 38.972368
  0.231000, 38.010458
  0.232000, 37.048548
  0.233000, 36.115738
  0.234000, 35.182928
  0.235000, 34.282431
  0.236000, 33.381935
  0.237000, 32.507070
  0.238000, 31.632205
  0.239000, 30.783250
  0.240000, 29.934296
  0.241000, 29.108038
  0.242000, 28.281779
  0.243000, 27.474719
  0.244000, 26.667660
  0.245000, 25.883959
  0.246000, 25.100258
  0.247000, 24.336161
  0.248000, 23.572065
  0.249000, 22.828991
  0.250000, 22.085917
  0.251000, 21.364694
  0.252000, 20.643470
  0.253000, 19.942362
  0.254000, 19.241254
  0.255000, 18.559980
  0.256000, 17.878707
  0.257000, 17.214649
  0.258000, 16.550591
  0.259000, 15.904002
  0.260000, 15.257412
  0.261000, 14.625217
  0.262000, 13.993021
  0.263000, 13.376100
  0.264000, 12.759180
  0.265000, 12.160966
  0.266000, 11.562753
  0.267000, 10.985558
  0.268000, 10.408364
  0.269000,  9.860281
  0.270000,  9.312199
  0.271000,  8.794663
  0.272000,  8.277127
  0.273000,  7.794076
  0.274000,  7.311025
  0.275000,  6.854228
  0.276000,  6.397431
  0.277000,  5.963509
  0.278000,  5.529586
  0.279000,  5.108975
  0.280000,  4.688365
  0.281000,  4.277002
  0.282000,  3.865639
  0.283000,  3.458378
  0.284000,  3.051118
  0.285000,  2.650768
  0.286000,  2.250419
  0.287000,  1.863760
  0.288000,  1.477100
  0.289000,  1.116937
  0.290000,  0.756774
  0.291000,  0.433127
  0.292000,  0.109481
  0.293000, -0.178304
  0.294000, -0.466090
  0.295000, -0.722315
  0.296000, -0.978541
  0.297000, -1.213743
  0.298000, -1.448945
  0.299000, -1.675587
  0.300000, -1.902229
  0.301000, -2.128212
  0.302000, -2.354196
  0.303000, -2.581309
  0.304000, -2.808422
  0.305000, -3.033066
  0.306000, -3.257709
  0.307000, -3.471366
  0.308000, -3.685022
  0.309000, -3.878008
  0.310000, -4.070994
  0.311000, -4.237709
  0.312000, -4.404424
  0.313000, -4.544952
  0.314000, -4.685480
  0.315000, -4.803535
  0.316000, -4.921589
  0.317000, -5.019793
  0.318000, -5.117996
  0.319000, -5.205389
  0.320000, -5.292781
  0.321000, -5.376065
  0.322000, -5.459349
  0.323000, -5.535872
  0.324000, -5.612396
  0.325000, -5.680133
  0.326000, -5.747871
  0.327000, -5.811066
  0.328000, -5.874261
  0.329000, -5.929761
  0.330000, -5.985260
  0.331000, -6.035353
  0.332000, -6.085446
  0.333000, -6.133692
  0.334000, -6.181938
  0.335000, -6.225406
  0.336000, -6.268873
  0.337000, -6.307652
  0.338000, -6.346431
  0.339000, -6.379954
  0.340000, -6.413477
  0.341000, -6.436785
  0.342000, -6.460093
  0.343000, -6.473058
  0.344000, -6.486022
  0.345000, -6.486766
  0.346000, -6.487510
  0.347000, -6.483289
  0.348000, -6.479068
  0.349000, -6.470386
  0.350000, -6.461705
  0.351000, -6.458288
  0.352000, -6.454872
  0.353000, -6.457383
  0.354000, -6.459894
  0.355000, -6.471666
  0.356000, -6.483438
  0.357000, -6.503781
  0.358000, -6.524124
  0.359000, -6.550585
  0.360000, -6.577046
  0.361000, -6.600466
  0.362000, -6.623887
  0.363000, -6.639677
  0.364000, -6.655468
  0.365000, -6.660360
  0.366000, -6.665253
  0.367000, -6.658948
  0.368000, -6.652643
  0.369000, -6.640862
  0.370000, -6.629081
  0.371000, -6.615206
  0.372000, -6.601331
  0.373000, -6.585080
  0.374000, -6.568830
  0.375000, -6.555123
  0.376000, -6.541415
  0.377000, -6.531734
  0.378000, -6.522054
  0.379000, -6.517501
  0.380000, -6.512949
  0.381000, -6.513021
  0.382000, -6.513093
  0.383000, -6.518541
  0.384000, -6.523990
  0.385000, -6.533135
  0.386000, -6.542280
  0.387000, -6.552878
  0.388000, -6.563476
  0.389000, -6.569615
  0.390000, -6.575754
  0.391000, -6.579378
  0.392000, -6.583003
  0.393000, -6.582015
  0.394000, -6.581027
  0.395000, -6.578170
  0.396000, -6.575313
  0.397000, -6.572854
  0.398000, -6.570394
  0.399000, -6.567977
  0.400000, -6.565560
  0.401000, -6.559715
  0.402000, -6.553869
  0.403000, -6.548831
  0.404000, -6.543793
  0.405000, -6.542127
  0.406000, -6.540462
  0.407000, -6.540807
  0.408000, -6.541153
  0.409000, -6.540570
  0.410000, -6.539988
  0.411000, -6.544529
  0.412000, -6.549071
  0.413000, -6.552675
  0.414000, -6.556280
