#Name  kT        Joules        kJ/mol    
X2U    8.073     3.344E-20     20.182    
X2V    6.982     2.892E-20     17.454    
X2W    14.073    5.829E-20     35.183    
X2X    11.279    4.672E-20     28.196    
X2Y    11.274    4.669E-20     28.184    
X2Z    11.473    4.752E-20     28.683    
X30    10.056    4.165E-20     25.139    
X31    7.878     3.263E-20     19.695    
X32    13.057    5.408E-20     32.642    
X33    8.601     3.563E-20     21.503    
X34    5.200     2.154E-20     12.999    
X35    16.099    6.668E-20     40.247    
X36    7.305     3.026E-20     18.263    
X37    9.990     4.138E-20     24.975    
X38    8.517     3.527E-20     21.291    
X39    11.196    4.637E-20     27.989    
X3A    9.715     4.024E-20     24.288    
X3B    8.062     3.339E-20     20.154    
X3C    9.623     3.986E-20     24.059    
X3D    5.131     2.125E-20     12.828    
X3E    12.424    5.146E-20     31.059    
X3F    10.105    4.185E-20     25.262    
X3G    8.087     3.350E-20     20.217    
X3H    10.669    4.419E-20     26.672    
X3I    7.684     3.183E-20     19.211    
X3J    9.538     3.951E-20     23.846    
X3K    7.358     3.048E-20     18.396    
X3L    7.755     3.212E-20     19.387    
X3M    7.602     3.149E-20     19.005    
X3N    9.647     3.996E-20     24.118    
X3O    8.936     3.701E-20     22.340    
X3P    9.181     3.803E-20     22.952    
X3Q    12.562    5.203E-20     31.404    
X3R    5.208     2.157E-20     13.021    
X3S    5.568     2.306E-20     13.921    
X3T    6.441     2.668E-20     16.102    
X3U    6.033     2.499E-20     15.082    
X3V    6.180     2.560E-20     15.449    
X3W    4.946     2.049E-20     12.365    
X3X    12.274    5.084E-20     30.686    
X3Y    9.059     3.752E-20     22.648    
X3Z    12.413    5.141E-20     31.033    
X40    7.418     3.072E-20     18.545    
X41    12.306    5.097E-20     30.766    
X42    10.805    4.475E-20     27.012    
X43    11.270    4.668E-20     28.174    
X44    11.571    4.793E-20     28.927    
X45    14.010    5.803E-20     35.026    
X46    6.945     2.877E-20     17.362    
X47    13.831    5.729E-20     34.578    
X48    9.091     3.766E-20     22.729    
X49    4.957     2.053E-20     12.393    
X4A    11.382    4.715E-20     28.456    
X4B    6.957     2.881E-20     17.391    
X4C    10.774    4.462E-20     26.934    
X4D    12.004    4.972E-20     30.010    
X4E    23.203    9.611E-20     58.007    
X4F    24.646    1.021E-19     61.614    
X4G    8.908     3.690E-20     22.271    
X4H    12.750    5.281E-20     31.875    
X4I    6.153     2.549E-20     15.383    
X4J    6.712     2.780E-20     16.780    
X4K    9.516     3.941E-20     23.789    
X4L    11.879    4.920E-20     29.698    
X4M    9.082     3.762E-20     22.705    
X4N    18.223    7.548E-20     45.557    
X4O    9.671     4.006E-20     24.178    
X4P    4.000     1.657E-20     10.001    
X4Q    12.355    5.117E-20     30.887    
X4R    14.827    6.141E-20     37.068    
X4S    13.070    5.414E-20     32.676    
X4T    11.874    4.918E-20     29.684    
X4U    13.272    5.497E-20     33.181    
X4V    11.524    4.773E-20     28.810    
X4W    10.929    4.527E-20     27.321    
X4X    11.656    4.828E-20     29.140    
X4Y    12.188    5.048E-20     30.470    
X4Z    12.762    5.286E-20     31.905    
X50    10.105    4.186E-20     25.264    
X51    18.826    7.798E-20     47.065    
X52    20.337    8.423E-20     50.843    
X53    17.019    7.049E-20     42.546    
