#Name  kT        Joules        kJ/mol    
X2I    4.989     2.066E-20     12.472    
X2J    9.201     3.811E-20     23.002    
X2K    4.726     1.957E-20     11.815    
X2L    5.161     2.138E-20     12.902    
X2M    5.594     2.317E-20     13.985    
X2N    7.543     3.124E-20     18.859    
X2O    4.747     1.966E-20     11.868    
X2P    6.134     2.541E-20     15.334    
X2Q    6.388     2.646E-20     15.969    
X2R    4.692     1.943E-20     11.730    
X2S    3.001     1.243E-20     7.501     
X2T    4.305     1.783E-20     10.763    
X2U    4.450     1.843E-20     11.126    
X2V    3.849     1.594E-20     9.622     
X2W    7.758     3.214E-20     19.396    
X2X    6.218     2.575E-20     15.545    
X2Y    6.215     2.574E-20     15.538    
X2Z    6.325     2.620E-20     15.813    
X30    5.544     2.296E-20     13.859    
X31    4.343     1.799E-20     10.858    
X32    7.198     2.981E-20     17.996    
X33    4.742     1.964E-20     11.854    
X34    2.867     1.187E-20     7.167     
X35    8.875     3.676E-20     22.188    
X36    4.027     1.668E-20     10.068    
X37    5.507     2.281E-20     13.769    
X38    4.695     1.945E-20     11.738    
X39    6.172     2.556E-20     15.430    
X3A    5.356     2.218E-20     13.390    
X3B    4.444     1.841E-20     11.111    
X3C    5.305     2.197E-20     13.263    
X3D    2.829     1.172E-20     7.072     
X3E    6.849     2.837E-20     17.123    
X3F    5.571     2.307E-20     13.927    
X3G    4.458     1.847E-20     11.146    
X3H    5.882     2.436E-20     14.704    
X3I    4.236     1.755E-20     10.591    
X3J    5.258     2.178E-20     13.146    
X3K    4.057     1.680E-20     10.141    
X3L    4.275     1.771E-20     10.688    
X3M    4.191     1.736E-20     10.477    
X3N    5.318     2.203E-20     13.296    
X3O    4.926     2.040E-20     12.316    
X3P    5.061     2.096E-20     12.653    
X3Q    6.925     2.868E-20     17.313    
X3R    2.871     1.189E-20     7.178     
X3S    3.070     1.271E-20     7.674     
X3T    3.551     1.471E-20     8.877     
X3U    3.326     1.378E-20     8.315     
X3V    3.407     1.411E-20     8.517     
X3W    2.727     1.129E-20     6.817     
X3X    6.767     2.803E-20     16.917    
X3Y    4.994     2.069E-20     12.486    
X3Z    6.843     2.834E-20     17.108    
X40    4.089     1.694E-20     10.224    
X41    6.784     2.810E-20     16.961    
X42    5.957     2.467E-20     14.891    
X43    6.213     2.573E-20     15.532    
X44    6.379     2.642E-20     15.947    
X45    7.724     3.199E-20     19.310    
X46    3.829     1.586E-20     9.572     
X47    7.625     3.158E-20     19.063    
X48    5.012     2.076E-20     12.530    
X49    2.733     1.132E-20     6.832     
X4A    6.275     2.599E-20     15.688    
X4B    3.835     1.588E-20     9.588     
X4C    5.940     2.460E-20     14.849    
X4D    6.618     2.741E-20     16.545    
X4E    12.792    5.298E-20     31.979    
X4F    13.587    5.628E-20     33.968    
X4G    4.911     2.034E-20     12.278    
X4H    7.029     2.911E-20     17.573    
X4I    3.392     1.405E-20     8.481     
X4J    3.700     1.533E-20     9.251     
X4K    5.246     2.173E-20     13.115    
X4L    6.549     2.713E-20     16.372    
X4M    5.007     2.074E-20     12.517    
X4N    10.046    4.161E-20     25.115    
X4O    5.332     2.208E-20     13.329    
X4P    2.205     9.134E-21     5.513     
X4Q    6.811     2.821E-20     17.028    
X4R    8.174     3.386E-20     20.436    
X4S    7.206     2.985E-20     18.014    
X4T    6.546     2.711E-20     16.365    
X4U    7.317     3.031E-20     18.292    
X4V    6.353     2.631E-20     15.883    
X4W    6.025     2.495E-20     15.062    
X4X    6.426     2.662E-20     16.065    
X4Y    6.719     2.783E-20     16.798    
X4Z    7.036     2.914E-20     17.589    
X50    5.571     2.308E-20     13.928    
X51    10.379    4.299E-20     25.947    
X52    11.212    4.644E-20     28.029    
X53    9.382     3.886E-20     23.456    
