#Predicted Hamaker constants for ZnS-sphalerite-110-coated
#Estimated self-vacuum-self Hamaker: 30.20225055171786#Nominal refractive index: 1.7085057481574069
#Name  kT        Joules        kJ/mol    
X04    10.952    4.536E-20     27.380    
X05    2.440     1.010E-20     6.099     
X06    0.488     2.021E-21     1.220     
X07    3.129     1.296E-20     7.824     
X08    4.707     1.950E-20     11.768    
X09    4.954     2.052E-20     12.385    
X0A    12.631    5.232E-20     31.578    
X0B    -1.009    -4.181E-21    -2.523    
X0C    1.691     7.005E-21     4.228     
X0D    4.642     1.923E-20     11.605    
X0E    13.350    5.530E-20     33.376    
X0F    6.258     2.592E-20     15.646    
X0G    1.601     6.630E-21     4.002     
X0H    0.435     1.804E-21     1.089     
X0I    8.251     3.417E-20     20.627    
X0J    2.177     9.017E-21     5.442     
X0K    23.944    9.917E-20     59.860    
X0L    22.472    9.308E-20     56.180    
X0M    1.724     7.141E-21     4.310     
X0N    3.696     1.531E-20     9.241     
X0O    -0.106    -4.394E-22    -0.265    
X0P    7.112     2.946E-20     17.779    
X0Q    19.484    8.070E-20     48.711    
X0R    1.724     7.141E-21     4.310     
X0S    23.944    9.917E-20     59.860    
X0T    3.696     1.531E-20     9.241     
X0U    2.177     9.017E-21     5.442     
X0V    22.472    9.308E-20     56.180    
X0W    7.011     2.904E-20     17.528    
X0X    3.226     1.336E-20     8.066     
X0Y    0.031     1.292E-22     0.078     
X0Z    0.031     1.292E-22     0.078     
X10    9.396     3.892E-20     23.490    
X11    0.701     2.903E-21     1.752     
X12    -0.716    -2.966E-21    -1.790    
X13    4.518     1.871E-20     11.296    
X14    -0.106    -4.394E-22    -0.265    
X15    18.301    7.580E-20     45.752    
X16    8.775     3.635E-20     21.938    
X17    12.358    5.119E-20     30.894    
X18    7.468     3.093E-20     18.671    
X19    2.829     1.172E-20     7.071     
X1A    0.005     2.197E-23     0.013     
X1B    13.040    5.401E-20     32.599    
X1C    -0.128    -5.321E-22    -0.321    
X1D    8.163     3.381E-20     20.408    
X1E    9.919     4.108E-20     24.797    
X1F    9.028     3.739E-20     22.569    
X1G    0.559     2.316E-21     1.398     
X1H    1.010     4.181E-21     2.524     
X1I    5.368     2.223E-20     13.420    
X1J    5.367     2.223E-20     13.417    
X1K    5.843     2.420E-20     14.607    
X1L    13.894    5.755E-20     34.735    
X1M    6.788     2.812E-20     16.970    
X1N    2.078     8.607E-21     5.195     
X1O    4.424     1.832E-20     11.060    
X1P    14.361    5.948E-20     35.902    
X1Q    6.343     2.627E-20     15.858    
X1R    1.038     4.300E-21     2.595     
X1S    0.679     2.811E-21     1.696     
X1T    8.774     3.634E-20     21.935    
X1U    5.951     2.465E-20     14.877    
X1V    18.539    7.679E-20     46.348    
X1W    5.951     2.465E-20     14.877    
X1X    7.788     3.226E-20     19.469    
X1Y    2.497     1.034E-20     6.242     
X1Z    7.706     3.192E-20     19.266    
X20    7.166     2.968E-20     17.916    
X21    8.222     3.405E-20     20.554    
X22    5.381     2.229E-20     13.452    
X23    30.074    1.246E-19     75.186    
X24    1.966     8.143E-21     4.915     
X25    17.006    7.044E-20     42.516    
X26    12.909    5.347E-20     32.272    
X27    1.888     7.819E-21     4.720     
X28    5.064     2.097E-20     12.659    
X29    2.566     1.063E-20     6.414     
X2A    8.779     3.636E-20     21.947    
X2B    10.216    4.231E-20     25.540    
X2C    5.486     2.272E-20     13.714    
X2D    2.815     1.166E-20     7.036     
X2E    24.000    9.941E-20     60.001    
X2F    15.833    6.558E-20     39.581    
X2G    4.343     1.799E-20     10.858    
X2H    1.270     5.260E-21     3.175     
X2I    7.044     2.917E-20     17.609    
X2J    6.885     2.852E-20     17.214    
X2K    6.802     2.817E-20     17.005    
X2L    -0.965    -3.998E-21    -2.413    
X2M    2.560     1.060E-20     6.399     
X2N    8.660     3.587E-20     21.651    
X2O    6.331     2.622E-20     15.829    
X2P    2.507     1.038E-20     6.267     
X2Q    10.433    4.321E-20     26.083    
X2R    0.546     2.263E-21     1.366     
X2S    0.086     3.543E-22     0.214     
X2T    0.723     2.996E-21     1.808     
X2U    4.386     1.817E-20     10.966    
X2V    1.111     4.601E-21     2.777     
X2W    4.339     1.797E-20     10.847    
X2X    4.525     1.874E-20     11.312    
X2Y    3.311     1.372E-20     8.278     
X2Z    10.020    4.150E-20     25.049    
X30    7.221     2.991E-20     18.053    
X31    2.575     1.067E-20     6.438     
X32    3.934     1.629E-20     9.835     
X33    7.656     3.171E-20     19.139    
X34    8.783     3.638E-20     21.958    
X35    1.483     6.143E-21     3.708     
X36    3.412     1.413E-20     8.529     
X37    7.836     3.246E-20     19.591    
X38    10.614    4.396E-20     26.536    
X39    3.204     1.327E-20     8.011     
X3A    6.219     2.576E-20     15.547    
X3B    10.858    4.497E-20     27.146    
X3C    2.486     1.030E-20     6.216     
X3D    6.660     2.758E-20     16.649    
X3E    8.163     3.381E-20     20.407    
X3F    4.380     1.814E-20     10.950    
X3G    9.527     3.946E-20     23.817    
X3H    3.179     1.317E-20     7.947     
X3I    7.858     3.255E-20     19.646    
X3J    1.702     7.051E-21     4.256     
X3K    4.313     1.787E-20     10.783    
X3L    1.164     4.821E-21     2.910     
X3M    7.179     2.973E-20     17.947    
X3N    2.200     9.113E-21     5.500     
X3O    2.749     1.139E-20     6.874     
X3P    2.588     1.072E-20     6.469     
X3Q    6.883     2.851E-20     17.207    
X3R    3.085     1.278E-20     7.714     
X3S    12.200    5.053E-20     30.500    
X3T    2.147     8.894E-21     5.368     
X3U    5.981     2.477E-20     14.952    
X3V    11.548    4.783E-20     28.869    
X3W    2.637     1.092E-20     6.593     
X3X    4.372     1.811E-20     10.929    
X3Y    2.098     8.691E-21     5.246     
X3Z    8.650     3.583E-20     21.626    
X40    4.877     2.020E-20     12.191    
X41    6.041     2.502E-20     15.104    
X42    14.516    6.013E-20     36.291    
X43    6.728     2.787E-20     16.819    
X44    10.856    4.497E-20     27.140    
X45    4.333     1.795E-20     10.833    
X46    7.979     3.305E-20     19.949    
X47    1.333     5.520E-21     3.332     
X48    8.135     3.370E-20     20.339    
X49    0.190     7.890E-22     0.476     
X4A    1.523     6.308E-21     3.807     
X4B    4.571     1.893E-20     11.428    
X4C    0.726     3.009E-21     1.816     
X4D    3.432     1.421E-20     8.579     
X4E    4.110     1.702E-20     10.276    
X4F    3.909     1.619E-20     9.772     
X4G    12.607    5.222E-20     31.517    
X4H    10.635    4.405E-20     26.588    
X4I    0.413     1.712E-21     1.033     
X4J    9.655     3.999E-20     24.138    
X4K    1.719     7.121E-21     4.298     
X4L    12.618    5.226E-20     31.546    
X4M    2.907     1.204E-20     7.267     
X4N    2.512     1.040E-20     6.279     
X4O    6.003     2.487E-20     15.009    
X4P    7.536     3.122E-20     18.841    
X4Q    12.097    5.010E-20     30.242    
X4R    0.157     6.514E-22     0.393     
X4S    9.174     3.800E-20     22.934    
X4T    6.742     2.792E-20     16.855    
X4U    8.541     3.538E-20     21.353    
X4V    3.877     1.606E-20     9.693     
X4W    -0.749    -3.104E-21    -1.873    
X4X    9.472     3.923E-20     23.680    
X4Y    4.320     1.789E-20     10.801    
X4Z    5.254     2.176E-20     13.134    
X50    -0.416    -1.722E-21    -1.040    
X51    1.898     7.862E-21     4.745     
X52    2.967     1.229E-20     7.416     
X53    6.055     2.508E-20     15.138    
X54    -4.802    -1.989E-20    -12.005   
X55    7.250     3.003E-20     18.124    
X56    8.055     3.336E-20     20.137    
X57    -0.001    -5.291E-24    -0.003    
X58    2.721     1.127E-20     6.802     
X59    4.582     1.898E-20     11.456    
X5A    6.298     2.609E-20     15.746    
X5B    14.945    6.190E-20     37.362    
X5C    0.155     6.408E-22     0.387     
X5D    -0.920    -3.810E-21    -2.300    
X5E    0.573     2.372E-21     1.432     
X5F    0.721     2.988E-21     1.804     
X5G    -4.101    -1.699E-20    -10.252   
X5H    -0.255    -1.058E-21    -0.639    
X5I    -2.133    -8.833E-21    -5.331    
X5J    2.836     1.175E-20     7.090     
X5K    0.515     2.134E-21     1.288     
X5L    4.140     1.715E-20     10.350    
X5M    2.457     1.018E-20     6.143     
X5N    -5.219    -2.161E-20    -13.046   
X5O    -0.457    -1.893E-21    -1.143    
X5P    2.846     1.179E-20     7.114     
X5Q    -1.849    -7.660E-21    -4.623    
X5R    -4.964    -2.056E-20    -12.410   
X5S    0.307     1.270E-21     0.767     
X5T    0.748     3.099E-21     1.871     
X5U    -3.797    -1.573E-20    -9.491    
X5V    1.244     5.152E-21     3.110     
X5W    -3.196    -1.324E-20    -7.990    
X5X    -1.438    -5.958E-21    -3.596    
X5Y    0.509     2.109E-21     1.273     
X5Z    3.232     1.339E-20     8.081     
X60    -2.442    -1.011E-20    -6.104    
X61    -1.846    -7.646E-21    -4.615    
X62    -1.812    -7.503E-21    -4.529    
X63    1.587     6.574E-21     3.968     
X64    -2.758    -1.142E-20    -6.895    
X65    -0.648    -2.685E-21    -1.621    
X66    -0.170    -7.032E-22    -0.424    
X67    3.652     1.513E-20     9.129     
X68    1.902     7.878E-21     4.755     
X69    22.260    9.220E-20     55.651    
X6A    0.089     3.701E-22     0.223     
X6B    3.415     1.414E-20     8.537     
X6C    5.263     2.180E-20     13.157    
X6D    1.699     7.035E-21     4.246     
X6E    -1.783    -7.387E-21    -4.459    
X6F    0.909     3.766E-21     2.273     
X6G    -5.321    -2.204E-20    -13.302   
X6H    2.562     1.061E-20     6.405     
X6I    7.949     3.293E-20     19.873    
X6J    15.741    6.520E-20     39.353    
X6K    -0.570    -2.360E-21    -1.425    
X6L    -3.641    -1.508E-20    -9.102    
X6M    1.526     6.319E-21     3.814     
X6N    1.420     5.882E-21     3.550     
X6O    0.296     1.228E-21     0.741     
X6P    9.295     3.850E-20     23.237    
X6Q    4.556     1.887E-20     11.390    
X6R    -2.396    -9.924E-21    -5.990    
X6S    -1.553    -6.432E-21    -3.882    
X6T    1.654     6.852E-21     4.136     
X6U    -4.402    -1.823E-20    -11.006   
X6V    9.191     3.807E-20     22.978    
X6W    3.597     1.490E-20     8.992     
X6X    3.644     1.509E-20     9.111     
X6Y    8.693     3.601E-20     21.732    
X6Z    2.900     1.201E-20     7.251     
X70    1.184     4.904E-21     2.960     
X71    7.662     3.174E-20     19.156    
X72    7.592     3.145E-20     18.980    
X73    0.118     4.896E-22     0.296     
X74    -0.879    -3.639E-21    -2.197    
X75    -2.567    -1.063E-20    -6.417    
X76    -2.175    -9.009E-21    -5.437    
X77    -2.922    -1.210E-20    -7.306    
X78    0.458     1.898E-21     1.146     
X79    -1.723    -7.138E-21    -4.308    
X7A    -3.017    -1.250E-20    -7.543    
X7B    -4.274    -1.770E-20    -10.684   
X7C    20.097    8.324E-20     50.242    
X7D    4.383     1.815E-20     10.958    
X7E    13.702    5.675E-20     34.254    
X7F    7.119     2.949E-20     17.798    
X7G    23.109    9.571E-20     57.772    
X7H    12.902    5.344E-20     32.256    
X7I    13.102    5.427E-20     32.754    
X7J    11.279    4.672E-20     28.198    
X7K    9.728     4.029E-20     24.319    
X7L    10.573    4.379E-20     26.432    
X7M    6.099     2.526E-20     15.247    
X7N    22.396    9.276E-20     55.991    
X7O    8.821     3.653E-20     22.051    
X7P    15.334    6.351E-20     38.335    
X7Q    14.264    5.908E-20     35.660    
X7R    7.522     3.115E-20     18.804    
X7S    21.595    8.945E-20     53.988    
X7T    11.374    4.711E-20     28.435    
X7U    19.887    8.237E-20     49.717    
X7V    26.365    1.092E-19     65.912    
X7W    8.107     3.358E-20     20.267    
X7X    0.540     2.239E-21     1.351     
X7Y    11.166    4.625E-20     27.915    
X7Z    6.076     2.517E-20     15.189    
X80    1.568     6.496E-21     3.921     
X81    15.940    6.602E-20     39.849    
X82    4.457     1.846E-20     11.141    
X83    17.818    7.380E-20     44.545    
X84    10.099    4.183E-20     25.247    
X85    2.838     1.175E-20     7.094     
X86    1.243     5.150E-21     3.108     
X87    12.563    5.204E-20     31.408    
X88    1.092     4.522E-21     2.730     
X89    2.694     1.116E-20     6.734     
X8A    25.814    1.069E-19     64.535    
X8B    9.449     3.914E-20     23.621    
X8C    25.514    1.057E-19     63.786    
X8D    16.818    6.966E-20     42.046    
X8E    7.339     3.040E-20     18.347    
X8F    3.666     1.519E-20     9.166     
X8G    9.476     3.925E-20     23.689    
X8H    10.812    4.478E-20     27.031    
X8I    18.811    7.791E-20     47.027    
X8J    -2.407    -9.969E-21    -6.017    
X8K    1.055     4.370E-21     2.638     
X8L    8.576     3.552E-20     21.440    
X8M    0.621     2.573E-21     1.553     
X8N    15.200    6.296E-20     37.999    
X8O    12.833    5.315E-20     32.082    
X8P    19.556    8.100E-20     48.890    
X8Q    22.397    9.277E-20     55.993    
X8R    24.039    9.957E-20     60.097    
